input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.09593831,-0.302116,0.13322437,0.4081707,0.3578962,0.62365663,-0.071646124,0.06168965,-0.03729211
0.9803671,-2.2248893,0.5405227,0.48613825,0.45726687,0.61949295,0.8532697,0.44041204,-1.3883995
0.3317616,-1.0140123,0.5122451,0.42807186,0.38411546,0.6125513,0.29165953,0.35879576,-0.54892516
-0.08292435,-0.42628863,-0.7800372,0.43050274,0.35682663,0.63051736,-0.06866369,-0.5210048,-0.07306227
0.075794175,0.6633419,0.14723118,0.36233935,0.31019187,0.6224996,0.08532725,0.1023525,0.16057864
0.048733197,0.018799076,-1.6722102,0.39998657,0.30751055,0.6058376,0.063912995,-1.0707476,-0.0070338137
-0.46314335,0.33490658,-0.11406624,0.39317983,0.34368265,0.64174175,-0.39415094,-0.14238614,0.40882584
-0.27473655,-0.15661913,1.1576906,0.37797087,0.34323296,0.59424794,-0.23465282,0.6749911,0.11730161
0.520974,-0.85406935,-0.31279075,0.4265037,0.3680029,0.6246746,0.4627327,-0.12481944,-0.6047762
-0.29969808,0.2994393,0.46740922,0.37748095,0.33643734,0.6127315,-0.24472722,0.24816434,0.28457445
0.261358,-1.0110945,-0.02642165,0.4351789,0.39061195,0.62164974,0.23477572,0.0033532009,-0.49841118
-0.17009303,-0.6636515,0.3032353,0.4152065,0.37970936,0.6238147,-0.13986579,0.1489741,-0.114256576
-0.61563104,0.7540519,0.48052478,0.36295968,0.32987207,0.61487937,-0.517664,0.21386334,0.634512
-0.93461084,0.30974478,-0.6391816,0.40899676,0.3598511,0.6644759,-0.83009577,-0.5484467,0.7080868
0.8186953,-0.31606168,1.8739507,0.39769465,0.31304199,0.59856737,0.70854485,1.2852699,-0.63255787
-1.0147709,1.2240152,0.8840645,0.34405047,0.3126016,0.59024256,-0.8527989,0.4020903,1.0354671
-1.0608431,-0.06755661,0.41281444,0.36860332,0.3709613,0.650331,-0.91250783,0.09884173,0.6512333
-0.24095973,-1.2191056,-0.23666342,0.44002476,0.41200817,0.6268823,-0.2042695,-0.23053862,-0.261073
-0.25489148,0.27956948,0.39027634,0.38000324,0.3362137,0.6152673,-0.20586306,0.20649958,0.25030234
-1.3531073,0.9795871,-0.72195464,0.38066435,0.3530824,0.6754582,-1.2176346,-0.64353025,1.2089883
-1.3594916,0.7021529,-0.37270898,0.37599626,0.35842454,0.67802393,-1.2038141,-0.42652974,1.1136063
0.5744028,-1.1105218,0.80609185,0.43021876,0.37784815,0.6069848,0.49897242,0.58576846,-0.73675865
-3.2930667,2.9801376,-1.1915461,0.32643926,0.2923546,0.6335846,-2.9546566,-1.1702555,3.1415715
1.5448943,-1.2504972,0.33009163,0.43279615,0.34100425,0.60619533,1.3823911,0.45301184,-1.4058764
-1.2920163,2.030762,2.0279403,0.34563893,0.27322337,0.5208368,-1.0346757,0.98060596,1.4113692
-0.52100706,-0.5937175,-0.8720761,0.44232556,0.37082642,0.6272445,-0.4588507,-0.6583583,0.14349976
1.7010787,-1.5220225,-0.57949775,0.45023683,0.35326445,0.6480034,1.5084628,-0.08581253,-1.5883081
-0.26708776,-0.53053194,-0.31698588,0.42964286,0.37527978,0.6358852,-0.22633475,-0.2600719,-0.0005863197
-0.45090348,0.13767193,-0.5054782,0.41341954,0.3493383,0.6485166,-0.3910414,-0.39482218,0.34173316
-0.8625035,-0.50044155,-0.74226415,0.43197447,0.37628424,0.6425104,-0.76004446,-0.62895155,0.38286632
0.08214931,0.9074277,1.3080299,0.36658716,0.3084877,0.5792562,0.09553922,0.80738866,0.21910089
1.2894876,-1.4354031,0.80235875,0.44051337,0.3701258,0.5994579,1.1424685,0.7000171,-1.3064033
-1.1086245,2.2784262,-0.58421797,0.35833323,0.30943626,0.65362537,-0.98129845,-0.5349872,1.4753906
0.1011201,-0.71924645,-1.7361209,0.41267166,0.33722776,0.5791887,0.105898194,-1.0935452,-0.28049225
-1.8791877,1.000684,0.6220378,0.31568843,0.32140592,0.6412838,-1.606552,0.13518725,1.539233
-0.16794072,0.80818754,1.9033747,0.37626445,0.30304527,0.5654608,-0.124789424,1.1186808,0.34486973
0.5226309,-0.46832737,-1.6656266,0.3772536,0.3155939,0.60703236,0.47611898,-0.98179024,-0.47132814
-0.5044404,0.3501661,0.77231157,0.36615318,0.3362899,0.60272616,-0.42287582,0.40746677,0.4296496
0.7808494,-1.0662602,0.59276354,0.43088803,0.36862242,0.6068487,0.6877177,0.48781165,-0.8515051
0.4534361,-1.1054041,1.0231137,0.4260709,0.37784326,0.60675937,0.38645607,0.7026683,-0.6593204
-0.5008002,-0.043557372,1.5898154,0.36277917,0.3327479,0.5834867,-0.43407592,0.9010972,0.2996763
-0.8472933,1.4646623,-0.96843106,0.3722015,0.32613134,0.66223204,-0.7581889,-0.73815066,1.0369247
1.2745836,-0.006026881,-0.27913374,0.35287148,0.2602095,0.6412762,1.1213502,0.034321014,-0.8398481
1.0106618,-0.38603333,1.0797722,0.3930878,0.3120169,0.59705985,0.8923849,0.82912576,-0.7805907
0.34038532,0.05833154,0.12184907,0.3844536,0.3193141,0.6176341,0.3119334,0.1292055,-0.19978474
0.75926757,-0.016048925,0.70288306,0.3807894,0.3052225,0.6020888,0.67723376,0.55540216,-0.50084466
0.6293672,-0.97168803,0.5327727,0.42760313,0.36888903,0.6081838,0.55472434,0.4253004,-0.72259706
-0.5991516,0.7027403,-0.67042786,0.39540905,0.33528283,0.65768564,-0.5272183,-0.5153573,0.62379545
0.8665647,-1.2862555,2.0621908,0.4167802,0.36007258,0.6116972,0.7252002,1.430154,-0.9853267
0.22414933,-0.09959373,-1.2416651,0.39741933,0.31615248,0.62696373,0.20674172,-0.7636378,-0.15814374
1.6140791,-1.423045,-0.17752388,0.4477534,0.3520928,0.6291021,1.4404527,0.14852805,-1.5020667
-1.180393,0.34056485,2.3300583,0.32028383,0.2982762,0.5529241,-1.0022933,1.2167622,0.8632665
-1.2525073,1.5888165,0.09684878,0.35617092,0.31737834,0.6392081,-1.08678,-0.1128173,1.3319072
-1.5604393,2.1674042,0.5992793,0.34642655,0.2864675,0.599685,-1.3221585,0.13600414,1.6967815
