input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.8676507,1.824642,1.1790164,0.0,0.33763826,0.49369922,0.0,0.0,0.0,1.0484841,0.6781477,0.0,0.0,0.43665794,0.0,0.0,0.0,0.17455518,0.0,1.3797027,0.59563434,0.0,0.0,0.0,0.0,0.0,1.4534583,1.1779147,0.0,0.0,0.0,0.0,0.0,0.15332055,0.27516672,0.0,0.39879194,0.50442827,0.6406823,1.0555179,0.0,0.78762144,0.78317827,0.0,0.0,0.9306794,0.63607764,0.9909978,0.0,0.1981143,0.6717162,0.0,0.9699311,1.3667808,0.0,0.83415097,0.0,0.2946978,0.58693343,0.8583213,0.0,0.7807062,0.0,0.17354657,0.33493128,1.0698568,0.4975893,0.81377465,0.27152818,-1.6135769
0.45493057,1.0436752,0.22268629,0.0,0.17329141,0.6204937,0.105228975,0.0,0.0,0.8951899,0.37793508,0.0,0.0,0.2300593,0.0,0.0,0.0,0.0,0.0,0.34588727,0.0,0.0,0.0,0.53162956,0.0,0.0,1.0531949,0.26802847,0.0,0.0,0.0,0.0,0.0,0.18069798,0.5688015,0.2579686,0.5435263,0.5037625,0.45758298,0.69953597,0.0,0.39705324,0.58919525,0.0,0.061318815,0.8239705,0.48455745,0.48350087,0.0,0.09997501,0.27322558,0.12411474,0.40164262,0.89355797,0.0,0.5554991,0.0019105002,0.42518574,0.5750967,0.2529002,0.0,0.28485847,0.0,0.32222548,0.32253358,0.58049273,0.16220626,0.48680246,-0.236898,-0.6470338
0.96605325,0.6044332,0.0075109364,0.0,0.018188119,0.6265477,0.30547583,0.0,0.08964449,0.80057174,0.07283028,0.0,0.0,0.008386493,0.0,0.0,0.0,0.0064994097,0.0,0.0,0.0,0.15865791,0.086829364,0.8797425,0.086658895,0.0,0.96026325,0.0,0.0,0.0,0.0,0.0,0.0,0.09116238,0.68983054,0.44780296,0.63877,0.46073583,0.36263195,0.43566883,0.0,0.28214684,0.66237414,0.0,0.16373491,0.8505352,0.4721927,0.19848932,0.0,0.14777444,0.18491656,0.18284447,0.18953995,0.8378903,0.0,0.35518497,0.10842903,0.41560784,0.6569033,0.016870648,0.0,0.23361993,0.0,0.24636124,0.2600127,0.43135202,0.105956264,0.5820914,-0.21840557,-0.29390064
-0.31651598,0.40101308,-0.33469656,0.0,0.851786,0.0042916713,0.0,0.46274707,0.0,0.13544631,0.5137034,0.2084491,0.0,0.34433165,0.0,0.31009817,0.0,0.08907409,0.19845097,0.0,0.0,0.0,0.0,0.46882206,0.6204974,0.0,0.47036815,0.23121157,0.0,0.0,0.0,0.0,0.0,0.5439111,0.0,0.61511624,0.38693035,0.44625667,0.23030707,0.7711036,0.0,0.18768243,0.167804,0.0,0.0,0.07972782,0.48178786,0.32534975,0.0,0.5443539,0.2580975,0.49053243,0.35298052,0.14067556,0.0,0.702634,0.45170176,0.781054,0.0,0.71216416,0.0,0.0,0.0,0.6362897,0.2923669,0.3344018,0.0,-0.5763846,-0.47550786,0.094558045
0.68432164,0.8484841,-0.78102964,0.0,0.6113907,0.5471284,0.0,0.24471873,0.0,0.63499224,0.81061095,0.0,0.0,0.5667963,0.0,0.0,0.07522148,0.0,0.0,0.0,0.0,0.28956592,0.20767736,1.1222205,0.44199312,0.0,0.5060315,0.0,0.0,0.42712644,0.0,0.0,0.0,0.59621143,0.40302882,0.6433559,0.80674237,0.8036939,0.48195142,0.98264694,0.0,0.3848726,0.35701495,0.0,0.0,0.59297556,0.85295886,0.28629,0.0,0.55532825,0.0,0.4412861,0.4853176,0.25065136,0.0,0.8443687,0.4806618,1.014362,0.27040815,0.37337065,0.0,0.0,0.0,0.78514105,0.6277213,0.24874264,0.0,-0.49622446,-1.0474566,0.12671432
-0.39762366,-2.338306,-0.73168397,1.5364759,1.0116881,0.0,0.0,0.764713,1.0215449,0.0,0.0,1.6427386,1.3572257,0.0,1.6162415,1.8538725,0.0,0.97689986,1.6376137,0.0,0.0,0.0,0.0,0.70644194,2.2204366,0.7354243,0.0,0.0,0.0,0.0,0.8905698,0.6435862,1.2352566,0.31250006,0.0,2.184134,0.110820174,0.27915606,0.0,0.6986108,0.0,0.0,0.23745543,0.0,0.6698578,0.0,0.054362208,0.0,0.0,2.2958481,0.41821235,2.0956357,0.0,0.87195003,0.0,0.96886134,1.8368522,0.6926995,0.13654953,2.0863361,0.0,0.70367414,0.0,1.1294607,0.93610287,0.5952477,0.0,-1.0283571,0.3156384,1.5424778
0.06669943,0.8472015,-0.02504756,0.0,0.5011957,0.36492345,0.0,0.12763137,0.0,0.58782274,0.51103956,0.0,0.0,0.33441907,0.0,0.0,0.0,0.0,0.0,0.18326348,0.0,0.0,0.0,0.48042428,0.15681875,0.0,0.80064064,0.2704778,0.0,0.0,0.0,0.0,0.0,0.36791623,0.26127115,0.33850932,0.47817492,0.4577188,0.37666023,0.74811196,0.0,0.358198,0.3734492,0.0,0.0,0.48774052,0.4874717,0.4153401,0.0,0.2680313,0.21446936,0.24468885,0.42658997,0.5136157,0.0,0.6312202,0.109159246,0.58185786,0.2925892,0.44324845,0.0,0.041182443,0.0,0.4717434,0.28061637,0.43349284,0.0,-0.03855428,-0.40487084,-0.3560648
-0.05680054,-0.5959319,-0.5760716,0.30946115,0.8176721,0.0,0.0,0.49628887,0.29503253,0.0,0.0,0.66040784,0.45542806,0.0,0.42390746,0.82768303,0.0,0.3461599,0.6830144,0.0,0.0,0.0,0.0,0.73273754,1.1987152,0.0,0.21249291,0.0,0.0,0.0,0.0,0.0,0.21195051,0.43742627,0.0,1.1454308,0.3313658,0.44019756,0.09098783,0.58473957,0.0,0.0,0.24284275,0.0,0.004883662,0.0,0.39742166,0.0,0.0,0.92329025,0.3334083,0.92508125,0.021140506,0.31834254,0.0,0.6405202,0.8632213,0.7904231,0.08899681,0.89817303,0.0,0.054540664,0.0,0.64160466,0.36414433,0.2863984,0.0,-0.6784016,-0.32921815,0.68231046
1.409152,-0.13960762,-0.96246856,0.0,0.30843484,0.41730356,0.20667155,0.045178182,0.021486908,0.3376932,0.055027775,0.060144916,0.722182,0.013067327,0.0,0.34020436,0.003548175,0.0,0.24491376,0.0,0.0,0.6375695,0.2518003,1.5678767,0.8935283,0.0,0.37854114,0.0,0.0,0.313741,0.0,0.20989507,0.0,0.34707192,0.52505934,1.1094402,0.8896273,0.8356565,0.33748448,0.4557975,0.0,0.0,0.43050373,0.0,0.0,0.511022,0.8088298,0.0,0.0,0.775617,0.05132868,0.59270275,0.08890906,0.45358217,0.0,0.7000532,0.70053536,1.0009093,0.5183567,0.09933708,0.0,0.0,0.0,0.55133444,0.45528236,0.14389415,0.0,-0.280432,-0.86019343,0.7115599
-1.0231347,1.1491412,1.6122146,0.0,0.1485093,0.19313747,0.0,0.0,0.4200076,0.738451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60467494,0.0,1.1628317,0.8999765,0.0,0.0,0.0,0.0,0.12471776,1.5434746,1.3989258,0.17033583,0.0,0.0,0.0,0.0,0.0,0.15122074,0.17638712,0.21340804,0.15662679,0.38012835,0.5343734,0.0,0.75297064,1.0477057,0.0,0.11862657,0.8168273,0.38124162,0.8481553,0.0,0.36831966,0.97893924,0.0,0.8167302,1.5799458,0.0,0.4117329,0.0,0.019143805,0.6710963,0.84906286,0.0,0.88751554,0.0,0.0,0.0,1.1847513,0.6010575,1.2751199,1.0307759,-1.6178716
0.7518974,0.5176737,-0.4487484,0.0,0.37873197,0.46730053,0.032503843,0.053525582,0.0,0.5653719,0.3610052,0.0,0.0,0.22996294,0.0,0.027837098,0.0,0.0,0.0,0.0,0.0,0.20296508,0.06283873,1.0038854,0.41628945,0.0,0.6465755,0.0,0.0,0.13054886,0.0,0.0,0.0,0.35842985,0.44721624,0.5582466,0.6774393,0.58225167,0.35842517,0.6578181,0.0,0.23447897,0.43624505,0.0,0.0,0.56251824,0.6001229,0.18676665,0.0,0.3797396,0.086752996,0.29945278,0.23884448,0.45047224,0.0,0.5467801,0.3046376,0.7091964,0.38256973,0.20092127,0.0,0.0,0.0,0.4997046,0.336668,0.28839192,0.0,-0.08089708,-0.6286058,0.022850856
-2.3207808,0.6128168,1.6503084,0.0,0.7643709,0.0,0.0,0.31665528,0.5806989,0.0,0.0,0.22179747,0.0,0.0,0.0,0.1945245,0.0,0.95473266,0.3036376,1.0334499,1.3245158,0.0,0.0,0.0,0.0,0.37149557,1.2035748,1.8146278,0.0035547614,0.0,0.33958253,0.0,0.7359636,0.07364607,0.0,0.46269006,0.021235628,0.0,0.0,0.6211461,0.0,0.8449005,0.898307,0.0,0.0,0.35004508,0.29837206,0.79791,0.0,0.94802666,1.02624,0.3300362,0.886751,1.2819836,0.0,0.408392,0.0,0.08605674,0.33805525,1.4620692,0.0,1.0049286,0.0,0.0,0.0,1.3340523,0.20725104,0.70837915,1.3311893,-1.4582133
