input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,output_0,output_1,output_2
-0.8723638942162796,-0.17358879314393713,-1.4493975565640265,-0.7368988130940128,0.7901152968280125,0.4334889967847169,-2.977116794632208,-0.45527169233270137,1.5277297078937981,0.030992793318236886,0.3057651929610775,-1.076132195227909
0.7133719049136408,0.527893163219508,-0.41383417712739257,1.2893420491174756,-0.8518181971757564,-2.866734261439382,0.32073433430653475,0.35775807152844064,-1.6812212289256956,0.2987092932569745,0.029065603362379188,1.0084101991925498
-1.7154374698720898,-0.7907493382870199,-2.647025228547428,-0.3584819707503789,-0.32800596309705665,-0.6956670634966559,-0.9290821584357566,1.04382900491719,0.18390664174531116,0.5286015790992723,1.1501237246250753,0.03346581952784659
-1.1763212340825286,-0.3127703051621385,0.6082372421983946,-0.9979658377800579,0.8128384137754481,-0.08578538429313712,-0.6000172092408729,0.3232801594864909,0.9087984424812269,0.38485502545418776,-0.2080197272457404,-0.9305178850658097
-0.3456276489285786,0.3821182342787485,-0.7829516200929884,-1.0726371053655421,0.4304586819697718,0.18787355229399358,0.01313287506416982,0.545913468662769,1.473073948969865,0.08236748947654576,0.4494283530763531,-1.020428359172563
-0.23714573903149344,-1.0242593004554352,-0.5792403631963082,0.6338250221147087,0.7263799664442245,-0.6794676120042442,0.767707139919374,-0.3671372015416799,0.38369260228313135,0.2543054727608515,0.17453105720154882,-0.5808291774804999
2.2517045804169507,2.3390671950215634,-2.555873204452629,-1.308237507893439,0.40590667003421543,-0.841954756952035,0.21715118502798486,-0.40225073306103915,-0.9396202299784054,-0.5377885553977148,0.7927911863115045,0.3571321787210634
-0.36696028844186834,0.7962128488147986,0.42731220490083044,-0.47282971652369943,1.1683582280962859,-1.0118875661590534,-0.9887768965169657,1.3028837527781914,-1.3060720437182463,0.2193331400084165,0.03524591819412391,-0.11337195613402305
-0.9670621551221357,-0.768382961045992,0.8219411789298221,-0.7938646339969763,-0.27831231982809207,0.6069503303648188,-1.7456582616107894,-0.5344090006694385,2.1735366909432945,0.2022531792395255,-0.5556132321907502,-0.9116196659971547
-0.11652855924832695,1.43521193883259,-1.5196478829166271,0.9528287117052336,0.8195784520484473,0.9552542078351074,0.8275116644267199,0.02537484812226618,0.6587794875272799,-0.151928242005957,0.6003728611476152,-0.8358315770264793
0.6304457712013464,-0.5946399686977681,-1.0106036925719324,-0.40058254097298374,-1.5345659930895013,-1.261085884097688,-0.9886701553194945,0.011339679483758986,-0.4369528598642248,0.04756044785664638,0.39062191673451524,1.0537101710567733
-0.1736208489654293,0.2650801398784531,0.9177575062599745,-1.4813562983682795,-0.23028995662282342,1.4798293535363225,2.3438685688701484,-2.5499653596415435,-1.63029465608322,-0.19497608752295947,-0.7713055910929305,0.6464496187111735
