input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.2738568,2.3609157,0.614381,-1.2731481,0.83172864,-0.6298578,-2.4182467,0.0,0.0,0.0,0.0,0.0,2.0675852,0.3054887,0.0,0.0,0.8336047,0.0,0.0,0.38895106,0.8173754,0.14546888,0.0,0.0,0.0,0.09036887,0.0,1.449136,0.5580555,0.0,0.38039273,1.515605,1.9661522,0.0,0.7327058,0.43353638,1.935661,0.0,0.0,0.36331806,1.9503232,0.10769404,0.52211875,0.0,1.4439106,0.0,1.284912,0.025260285,0.0,1.7480985,0.0,0.0,0.35694438,1.6921226,1.265717,1.2142317,0.18888016,1.413932,0.049080223,0.0,0.0,0.50750417,0.0,0.0,1.3442357,0.007111747,0.0,0.0,0.3580075,0.0,0.28645903,2.0321045,1.4673218,-0.6954288
0.4556737,-1.0058123,-0.6638582,-0.61493725,0.04191013,-0.18445452,0.8774606,0.25246257,0.5923555,0.0,0.016629495,0.7464225,0.12671274,0.0,0.0,0.0022377223,0.0,0.17440155,0.7115348,0.18464215,0.2791342,0.2085605,0.7789157,0.26119268,0.52776575,0.49758694,0.008837283,0.0,0.5942005,0.7924933,0.0,0.0,0.0,0.24176566,0.0,0.04476176,0.0,0.76102126,0.6074774,0.17741898,0.053345323,0.7784754,1.1255065,0.0,0.9412477,0.5350316,0.35221148,0.80534697,0.0,0.49659106,0.8133007,0.0,0.26494142,0.14637478,0.53807306,0.18214396,0.6774621,0.05287954,0.94234025,0.0,0.0,0.0,0.8187228,0.0,0.0,0.5048712,0.279403,0.54788315,0.508412,0.0,0.8218075,-1.0751342,-1.1562418,-0.17039338
-0.17913462,-1.5600955,1.5124793,-3.1421175,-3.1698287,-0.8476759,1.70258,0.0,1.7693846,1.695488,0.5404123,2.7214003,0.0,0.0,0.85706645,0.0,0.0,0.0,1.295162,0.0,1.460369,1.7861246,2.1862242,2.1973524,0.5086795,1.5802121,0.7608607,0.0,0.6843426,2.4998095,0.0,0.0,0.5189924,0.0,0.0,1.1712416,0.0,0.0,1.7248111,1.9775159,0.44796318,0.71650326,1.7533271,0.0,2.886528,1.5759628,2.7375054,1.9533513,0.0,0.0,1.774483,0.0,2.3394756,0.0,0.0,0.0,2.0171738,1.0674378,1.6328467,0.97365844,0.0,0.0,1.8710035,0.0,0.79094166,1.8554926,1.4481547,2.0926745,1.3204023,0.0,1.6326396,-2.2434049,-2.68834,2.6062245
0.36237863,0.027198518,-0.05095888,-1.6674669,-0.010385205,-0.058127113,-0.19759497,0.010192312,0.1566369,0.0,0.0,0.48826075,0.56569785,0.0,0.046568953,0.0,0.20885178,0.0,0.42785954,0.22205465,0.5497923,0.63615483,0.2922846,0.0,0.0,0.55809605,0.12303373,0.0,0.7292273,0.67794466,0.0,0.0,0.051008314,0.0,0.0,0.56938654,0.0,0.1577392,0.2847009,0.29955003,0.25889105,0.27572533,0.5793223,0.0,0.6642454,0.2502702,0.4094354,0.5462733,0.0,0.54310954,0.7008314,0.0,0.20913035,0.0,0.3214515,0.2481872,0.39104012,0.25930724,0.6489109,0.0,0.0,0.0,0.60362,0.0,0.054551497,0.2823233,0.0,0.3642029,0.48123795,0.0,0.62396926,-0.5000198,-0.6575231,0.0037645511
0.5536526,-1.1555684,0.052936655,-2.142616,-1.6415715,-0.2454474,0.74338543,0.0,0.9025412,0.56068563,0.053910848,1.6455253,0.0,0.0,0.37709695,0.0,0.008474737,0.0,1.0877664,0.0,0.954064,1.2300254,1.0753431,0.7854709,0.3161258,1.1450236,0.60796785,0.0,0.5692425,1.675037,0.0,0.0,0.02077663,0.0,0.0,0.94990367,0.0,0.34990868,0.82273245,0.9941853,0.27321988,0.4744157,1.0387108,0.0,1.5849733,0.80904824,1.5054184,1.3101996,0.0,0.23781693,1.3991238,0.0,1.1917264,0.0,0.06350252,0.0,1.0787634,0.5126991,1.2612715,0.41711968,0.0,0.0,1.3371075,0.0,0.3770756,0.99375373,0.71341777,1.0981704,0.9852383,0.0,1.1095605,-1.5131034,-1.6907153,1.2939852
-0.4182127,-0.6571287,0.238767,1.5774318,-0.38156223,0.13245028,0.6485665,0.118036754,0.35526228,0.10360426,1.2548236,0.22849202,0.0,0.41602522,0.0,0.46181983,0.4717643,0.23859936,0.0,0.0,0.24561483,0.0,0.71716106,1.2089561,0.5396365,0.0,0.873983,0.0,0.0,0.0,0.45203915,0.15593043,0.0,0.54394823,0.2580992,0.0,0.0,0.4019265,0.0,0.2633839,0.8868071,0.6838119,0.30714208,0.0,0.16291374,0.0,0.98605573,0.46320802,0.0,0.07260374,0.5644328,0.0,0.75002325,0.22861688,0.6484875,0.30774903,0.5632627,1.1002313,0.4252926,0.15497273,0.0,0.39554298,0.16649513,0.0,0.23109946,0.42478743,0.34390143,0.0,0.5818922,0.0,0.26336658,0.008726567,0.33324778,0.2979114
1.1981491,-0.96820647,-0.21637212,-0.0129624,-0.38378516,0.5714396,0.69076735,0.32676494,0.6638232,0.19772738,0.2984324,0.4616381,0.0,0.0,0.027615882,0.26659656,0.16806619,0.62874687,0.8303617,0.0,0.19590464,0.19651675,0.4592199,0.3613527,0.4910879,0.26282734,0.8393825,0.0,0.17755836,0.6055148,0.0,0.0,0.0,0.44101578,0.0,0.15487026,0.0,1.2878714,0.0,0.04029522,0.28963295,0.9156222,0.6416726,0.0,0.5534518,0.1925945,0.6017658,0.8865917,0.0,0.20124108,0.99257195,0.0,0.5812356,0.13001965,0.44133955,0.11704892,0.8188262,0.37166488,0.9453666,0.056173347,0.0,0.0,0.78411096,0.0,0.0,0.6329774,0.26239303,0.08548576,0.94654155,0.0,0.51706266,-1.0518382,-0.7161934,0.24280284
-2.1678226,0.07590447,0.69817084,-0.238032,-0.33737108,-0.2809412,0.134535,0.0,0.0,0.0,0.7109593,0.60776687,0.0,0.5580148,0.119560555,0.0,0.76089966,0.0,0.0,0.0,0.7291453,0.0,0.95567024,1.162806,0.0,0.0,0.15493107,0.6184166,0.26130906,0.18552649,0.0,0.0,0.9912716,0.0,0.48567742,0.0,0.0,0.0,0.49568337,0.36922312,0.9238638,0.36273295,0.28776115,0.0,0.7135068,0.21809065,1.4174266,0.338059,0.0,0.32959527,0.024516463,0.0,0.68710005,0.58538175,0.5955415,0.12053048,0.25432736,1.176234,0.16143721,0.014695637,0.0,0.20050646,0.081438854,0.0,0.3361973,0.11158593,0.0,0.053119972,0.13400483,0.0,0.2772294,0.6599766,0.4688204,0.204881
-1.8781849,0.38076118,-0.6128178,0.3311496,0.3379667,0.2857233,-0.7592796,0.0,0.0,0.0,0.5349389,0.058201507,1.0829155,0.62440085,0.0,0.20783536,0.8490282,0.0,0.0,0.0,0.55599713,0.0,0.07973775,0.22292116,0.0,0.0,0.22941351,1.3027335,0.06624593,0.0,0.29644412,0.9058305,0.9552779,0.031809278,0.6044017,0.0,0.79879034,0.0,0.0,0.14047906,1.5359352,0.16058522,0.11525772,0.0,0.47384816,0.0,1.1130521,0.1843072,0.0,1.0027717,0.0,0.0,0.62419486,1.0377768,0.81184596,0.797806,0.13010694,1.3971317,0.06920119,0.0,0.0,0.4608354,0.0,0.0,0.871422,0.0,0.0,0.0,0.25140107,0.0,0.008834228,1.4580865,1.340656,-0.25008255
1.4208553,-0.5342651,-0.117418475,-1.3234757,-0.39263394,-0.20866925,1.339511,0.19097126,1.0102081,0.22413823,0.0,0.955917,0.0,0.0,0.3211555,0.0,0.0,0.3923219,1.3437734,0.0,0.2019778,1.0889069,0.81596243,0.32434037,0.7721555,0.88624126,0.06151423,0.0,0.89797986,0.93475145,0.0,0.0,0.0,0.0,0.0,0.45501402,0.0,1.218019,0.57545173,0.5422059,0.0,0.9996629,1.2886636,0.0,1.4870241,0.65654594,0.42319626,1.0585083,0.0,0.30042857,1.2847227,0.0,0.5834407,0.0,0.30661803,0.0,1.1929154,0.032501597,1.4832042,0.17624429,0.0,0.0,1.2288524,0.0,0.0,1.01691,0.5062971,0.7260212,1.0223496,0.0,0.8738751,-1.8872179,-1.8710642,0.3985554
-1.2844647,2.1647356,-0.6429305,-0.9306303,0.97016084,0.3763318,-1.3307272,0.0,0.0,0.0,0.0,0.0,2.3251746,0.47220832,0.13334781,0.0,0.44572926,0.0,0.0,0.19734128,0.37580815,0.0,0.0,0.0,0.0,0.0,0.0,1.9544334,0.7353381,0.0,0.22905013,1.4837903,0.91427433,0.0,0.1760363,0.22437496,1.6593025,0.0,0.0,0.051629342,1.7485483,0.3052186,0.6313969,0.0,0.73414814,0.0,0.7860725,0.30396715,0.0,1.6884271,0.22769804,0.0,0.4300983,1.4519098,1.1123216,1.1506902,0.35282844,0.9640746,0.34091538,0.0,0.0,0.556566,0.19032693,0.0,0.90204275,0.23200451,0.0,0.0,0.47772974,0.0,0.20199807,1.2484648,1.1606117,-0.82919383
-0.2179228,1.2481472,-0.32080457,-0.81821764,0.32405776,0.06001017,-1.4002701,0.0,0.0,0.0,0.0,0.0,1.5560207,0.0,0.0,0.17562577,0.4809832,0.0,0.0,0.24418832,0.57416266,0.23061377,0.0,0.0,0.0,0.21331301,0.29795748,0.9206247,0.40028358,0.0,0.21013138,1.1086054,0.7426429,0.0,0.0,0.49104044,1.0618567,0.0,0.0,0.33668232,1.2555314,0.054647468,0.30790073,0.0,0.618289,0.0,0.8692328,0.16273308,0.0,1.1991643,0.37773323,0.0,0.40189648,0.7912897,0.84578925,0.8662819,0.2359609,0.75262976,0.20355067,0.0,0.0,0.3451301,0.10885193,0.0,0.8427592,0.19050275,0.0,0.0,0.45350182,0.0,0.2597385,1.0023661,0.777593,-0.27586868
