input_0,input_1,input_2,input_3,output_0,output_1,output_2
-0.835433038642959,1.48444420697312,0.8213827281284439,1.5067514462925313,1.6595539421554182,4.56064738794979,2.756649354933897
0.6610544738809981,-1.5324899804334333,-0.7979848364515943,-2.05357140098069,-2.1055763320026664,-4.230431537015805,-3.2662738296696463
-0.6659517306010787,0.02171623754916237,-0.9566575916755105,0.05511817599883269,-2.072645240928458,0.859126094423537,-1.6327726217655008
-0.49511631458889765,1.3723170954168677,1.7924239497687284,0.8587158043612811,3.246632480366206,3.5663194125933786,4.093064666406383
1.2841265019981143,-3.1829528559176983,-1.2344659420151325,-1.7711357645282872,-3.8610548879355795,-8.465062231820566,-3.8044167057060525
0.7318695015339854,-1.526983292061318,-1.3602869578856753,0.7343654218017073,-2.647892733306728,-4.306455486448035,-1.8124388022309639
-2.0853770636566975,6.482512856629046,2.1901605225294114,2.4311227741420325,8.027340369535226,15.476673620370532,6.031536841046167
1.180932785095111,-1.981383421652259,-1.1923061902972143,-2.8653566968593442,-2.475674559537476,-5.976706850810834,-4.5700161910418
1.4084772202342766,-3.136088801611063,-0.9055133274381736,-2.6907518782234057,-3.3209495846313626,-8.598792063211896,-3.8995672560782997
-0.6360823338792935,0.0981257222620942,0.33918213119522717,0.05218016573167626,-0.39655519125782557,1.236657236648146,0.7649931308316192
-0.06082798722082352,-1.900346202958567,1.2531665864572357,-0.34067410904842194,-0.7209441881542151,-3.1632371671560584,1.6618748928265736
-0.34615565231139844,1.3262904310046377,0.032382292221052,1.223173597280477,1.2470167245585164,3.2493755389006442,0.8910741645435033
1.631551352414084,-1.8922765963286674,-1.9702422288756278,-3.1207176673435093,-2.5927607210245194,-6.553250524733087,-6.177036876071698
1.1122841072023317,-2.3155683083139027,0.08404032967603382,-4.344562921423888,-1.3430580477835237,-6.418844604302019,-3.3827675438198885
-1.0126531262273055,3.7875173393324797,2.6427553513109956,2.072435160144748,6.550250150266439,8.981173196168628,6.487630015878441
0.3970898631765738,-0.2287087740356831,-1.3960193120069044,0.5697938514225832,-1.5031948277630072,-1.1607420655575158,-2.1785788131521775
-0.8440013137512544,2.3929694205967604,0.9906811536534728,0.9358217914745524,3.048820443532318,6.343885787062449,2.532121955910056
0.7866837969570744,-1.8938662613840578,-2.4324384324554513,-2.924126325039892,-4.363206542052059,-5.209856879561141,-7.011236606589943
-2.2282320090103718,4.804174945200074,1.1815739479264895,6.101051355737196,4.366769648663112,13.462642235340173,7.18054876558921
0.2899061695831386,-0.3809336165646596,-0.5706134426577621,-1.0265061682916699,-0.8575517284032046,-1.1419145189073459,-1.9124177328035303
0.18553275158803745,-0.9868591555437093,0.8182619154374732,-1.4046358721149204,-0.09864673489246478,-2.3557499402449693,0.21747974915868545
0.2870716640148201,-0.2507790583518875,0.30621605512151934,1.7399095007472272,0.37809985048015127,-1.501980248536532,2.378012777808388
-0.5304396357645546,0.6825843332716647,-0.07687435527960088,1.0903979090648903,-0.09389600923994179,2.1914480628633846,0.7336689410701728
0.9238959541488975,-0.844324197704297,0.221485471767567,-1.9774179015805424,0.3917009268175398,-3.1131905787303045,-1.2902598010035962
-1.049004803172358,2.600503054585031,0.6173497213695431,1.2686592059533917,2.6358393444072137,7.002947037644643,2.198516945131438
0.5743936829392361,0.2746920190212722,1.2398621888930002,-3.149451448516004,2.141749626467234,-0.9049169873857972,-0.38506379988994793
-0.6416639638757136,0.7344245289339304,0.4213475732144744,1.9069823176994394,0.3303386660431403,2.6336289866648745,2.2329587154051325
-0.00956808263647331,-0.5275901378013667,0.7490611827287857,-1.512606554672596,0.025969661728189368,-1.2230626735143086,-0.009593662141174589
-1.0748332413654365,3.294668794889973,1.680100810434309,1.7755536874042763,4.740264777915046,8.241735613546743,4.503586274819536
1.3151825724328348,-2.37482085087385,-3.39341084279518,-3.096362350139478,-5.241110655564394,-6.949898169841393,-8.89548473541155
-0.21452879317795828,1.6570450129862273,-0.292361831444741,0.6883786250834006,1.5538837919483819,3.557764499490241,-0.13921892219308954
1.1658689685462142,-2.8570953744687357,-1.2456423422891214,-1.1471811195152095,-3.6013519980490156,-7.651472284778056,-3.3048911833373973
1.6352901672959068,-3.9286299497841464,-0.6605519618665135,-2.8448289512700144,-3.681740659542924,-10.415627896919027,-3.622939952713769
0.0316711151391416,-1.2782803008337584,0.7829246249714183,-0.6693512817080107,-0.5667553733735771,-2.2997143311844765,0.6742868018194879
1.323810546058746,-0.2578705768889079,-1.5533328446167867,-2.643126933858898,-0.44402195412725837,-2.628064068544841,-5.139033405082467
0.8011460844698195,-2.533214802686633,-0.6335644168354239,-3.0518318592713505,-2.8684480514398794,-6.255260795073667,-3.8045018581236603
0.43637366420428736,-0.4255892922636353,-0.45110329526233417,-1.570681880120232,-0.5685790310363474,-1.5699989635102538,-2.059578555916785
-0.7285714251155497,0.5096998678322386,1.6034642261731706,-0.48972360153471917,1.5617760363496482,2.4037488296686718,2.5725990791662756
1.477834739775908,-3.6902022289023333,-2.660018213294945,-3.12553932614578,-5.972650049241384,-9.853017601523161,-7.5762158677566855
0.9898478477844354,-1.1722621640206305,-2.3501461369218055,-2.5926546005222586,-2.9368273358271018,-4.081825100499069,-6.593011330145098
-0.291474892923629,-0.28431849980588303,0.3834128381735731,1.281369321075279,-0.28055581970740195,0.07404308249558833,1.8102107967389798
0.34527413881962044,-0.31127182318972024,0.9677738657516437,-1.4365392199567601,1.1007963309720792,-1.2055540377240392,0.45610649020103805
-0.5151682252179254,1.0475034744476677,0.2751807725015903,1.3244496661759875,0.852814949022306,3.0166401552197444,1.4676252526159057
0.09014058940090777,-0.2687387174459239,0.9677736031384502,0.17871421483374686,0.9856136447967632,-0.7944819550099722,1.9012380282589982
0.48488439617455226,-2.152645179554852,-1.3560695046530726,-0.05913457933660611,-3.737218423240328,-4.939860467206135,-2.5559647634089107
0.06757539223705415,-0.783377609488552,0.5722545896771397,-0.9264950296789782,-0.2868125114597934,-1.667041276558774,0.1736610123034773
-0.0012359886131281415,-0.971330803744432,0.11478672294106787,0.1717445422649282,-1.1465430695253798,-1.664436499291494,0.48332133782156134
0.8796898515681614,-1.539200818776516,0.6774798158744105,-1.0316709090399234,0.02122642510991555,-4.6203776305506254,0.4225585901865977
0.5241346168046132,-0.33880467037236306,-0.3267347742071356,0.053734658642731345,-0.09137787756201912,-1.4267403849544291,-0.5488721013328132
-0.6513397286814038,1.8533297977822971,0.269206328877671,3.4368863560151195,1.6072604191731414,4.899032575148158,3.1255757614012065
-0.12481098833888417,0.08909489813520038,-0.30838403180659757,-1.527296593775313,-0.5411276150788034,0.3507017431615514,-1.6590746711687452
0.231240052143503,-0.15386319711840352,-0.03734152929263739,-1.1859193250696178,-0.0037393788967797353,-0.7090103981650239,-1.0512908426798022
2.9439264941747614,-6.339535313146393,-4.799417575732695,-5.10551524771876,-9.831293853801494,-17.49005661396161,-13.11443934792636
2.173152862954577,-4.143566721129508,-3.1716851958420857,-3.000046390320663,-6.237266577414194,-12.022525823374151,-8.28473549591954
0.3028481643626538,-0.9699342571817481,-0.30356653268211636,0.893758624072737,-1.274752992924708,-2.3941376117903705,0.41718027549801484
0.20205068479237365,0.2343102013703563,1.0784764152367479,-0.5410357949232061,1.8668472753167498,0.12868573801047092,1.4863569910358345
0.1267794301511216,-0.8889182386389424,-0.5956295876276639,0.3474511331977477,-1.770874308763243,-1.868888644076763,-0.6945264890363377
-0.3535753465656583,1.3206226716637401,-0.43465064939797005,2.8211345500663465,0.564240200197653,3.1837229899499593,1.2681021172531146
2.730487882789071,-5.590687419727979,-5.220630684438985,-3.1971171749632155,-9.63167707775826,-15.782868457331823,-12.301821528015397
-1.4355977856053532,1.9422825177043193,0.12805150405735682,2.283013316249021,0.695832390409701,6.369247298332608,2.149834902785996
0.5035222428573616,-0.6737782589842455,-1.3438435454680815,-1.6454664422526288,-1.8307213465448315,-2.1388808942799726,-3.8258905236352416
-0.8870922076502968,1.8253155891480393,-0.2693055909756257,3.1455289955997627,0.5939391161090113,5.232364376122794,1.8738584045076403
1.1579160809281102,-3.0927578914127074,-1.4447257357998813,-0.18535429729268088,-4.082638975876939,-7.999092105778068,-2.870047066732474
-0.5337515912861789,0.938371990075819,-0.009538875776205373,0.22863580168394443,0.3907754723407538,2.6135947622487636,0.19703204674754118
-0.49124631090382853,2.4581367621573844,0.9058520933794086,-0.6381613415286872,3.354919658465834,5.505715245109889,1.0707176429901615
0.8587891960157277,-1.3610328741975022,-0.2745630412424631,0.7678973840188874,-0.9805697518175713,-4.300205105607476,0.2653109900466568
-0.0505961188276817,-0.07440178408416181,0.5757816743238711,-0.7003196655163884,0.42111292837907016,-0.21357764044491334,0.41025579929112327
-1.3018605639968701,1.834996757266175,2.8468396452301135,3.571456664462517,3.7681324352138774,6.040102324725948,8.146166718452868
