input_0,input_1,input_2,input_3,input_4,input_5,input_6,output_0,output_1,output_2
-1.0776576154249808,0.6283886952999364,0.13904457847731488,-1.608012103051062,2.02586511488521,2.71732970087115,-5.503427430108806,2.3788714150508574,3.298795534387472,4.936273895787202
-0.6070871638764725,-1.604207742156591,0.19804710225331484,-0.9187193228141101,1.1231321584970566,-0.5565184071958776,0.4643820584983113,1.3521048305893322,-1.0234603605837673,0.3614728934784558
0.9410465691086797,1.4568300890458632,-1.264268929507764,-0.4939248734641674,-0.8153955384129292,-0.4814502082755959,2.0767205257319747,-1.5599834245022914,0.7518416027944164,-0.7728843399196021
0.17211078029551297,2.0927914436806194,1.0568039544069516,-0.47729593861262487,0.2923298160379873,3.1531524179982453,-4.612673850461033,0.05275519700277639,2.8066774332986015,3.55729521833433
0.04988027278478075,-1.157431344488457,-0.22749682090058343,0.608432943377469,-1.8263098634995778,-1.514140309158562,2.750548449716086,-1.4735227820372196,-1.7532096684328904,-2.3997716904578636
-0.5018158305095306,0.5409036450798789,0.8319862424120782,1.017097596119766,0.48079379700846775,1.4334491360249566,-2.6245455616996862,0.7818736087714819,0.8629110048638179,0.8448086706787353
-0.4742970779265543,0.12794802245434997,1.3276522833518494,-0.5449018203776769,-0.4129211343171452,-0.6697681591627624,-0.004137561767736868,0.06352131169857325,-2.4071703604983328,0.6704635614473123
-0.7230531477377766,-0.0908259144194504,0.6374805065194525,0.49425219053877845,1.3320595451170838,1.6277098223803008,-3.047809392755103,1.6292642408349893,1.3825754640278094,1.5860933988875245
-0.6420877063919065,-0.41455334265940413,-1.7374104693957861,-1.3466291323765138,-0.6601528383623602,-0.516728845540133,1.682636110504514,0.2580412126775284,1.1791376405180376,0.032859162673794066
-0.7052807449092312,-0.5038364512291518,0.37766981250891474,1.6969542909304047,-0.25380639584121567,-1.3126023757050806,4.638032470271681,0.322045559268042,-1.8686637743143386,-4.285305554158098
-0.7743079091482052,0.04169772553376683,-0.7812198592936911,-2.1977059199849336,-1.299555715851453,-2.3885036660098273,0.2532691710909078,-0.3902499249514242,-2.4947451776082428,1.7164921408515919
0.10603427590421374,-0.7808094642361927,-1.1288910707452258,1.0225494570723965,-1.1262401757993998,-1.4850423262956816,2.2960741395033355,-0.9030297841173585,-0.7123827613918543,-2.4634162237351287
-1.3296232119000368,-1.2637665209389983,-0.12168650352471683,-1.186294902874823,1.2547798379242463,0.7384875983336793,-4.353133480730432,2.146109832130565,1.1824612109258594,3.587194015557564
0.15777087367693016,0.4654470994656715,-0.1799828372607739,1.8306677877303454,-0.011460460962612945,0.3998312134733786,0.8344003458363156,-0.1379123612000466,0.7978833441555473,-2.060814690636779
0.7263096253163404,0.5256406759170886,-1.631197089908047,-0.9483817022049379,-0.20190070020599885,1.5829108146188817,-1.4141739175858694,-0.717964251372276,3.6992850115970866,1.7706826975123386
-0.31968868070686945,-1.3579249682026826,-1.458345846621869,-0.34735662001034145,-0.4875783541537332,0.1252785024720427,0.572748937772656,-0.015301443588341672,1.513166444444789,-0.09833791555422718
1.6435401631305557,0.8915009611923702,0.5779281386107614,-1.2899112576669467,-2.0500327624647414,-3.2115965613391344,1.0876879014821224,-3.1775301482502343,-4.604484628357575,0.5138991725642593
-0.05428585771237707,1.1718133678119942,0.16965996726870203,-0.12309636796094767,1.6073287298340417,0.39770785637832834,-1.1319069473164076,1.2041500907128473,0.2600062029820708,0.9761106227529744
0.45286220339282973,0.562555328868958,0.43868951645059173,1.6678801222190383,0.160385804782679,-0.6509135824021421,1.762628071128574,-0.34653961563581287,-1.2286781687916182,-2.468198919930142
0.2452172714628469,-1.0120967418110258,-1.099496654583127,-0.5793201929355147,-2.6231366540343686,-4.283237519240694,5.913555673141473,-2.2280153967897376,-4.232094275037103,-3.3524440672217355
-0.5965517040682693,0.5887773843769263,-1.261067301020243,0.8683337023494089,1.6044797765623298,3.0257593099849336,-0.2203028089564533,1.68382636043391,5.05275335269618,-0.5529404704300981
-0.2826023654757281,0.11891002695631347,-0.48327576311451204,0.3243868273622868,0.22742399595132543,-0.7876709656699211,3.138608571334274,0.3923537082153338,-0.5191607658962896,-2.301809988302057
-0.897794941616911,0.685040917004586,-1.5119427856383083,-0.42581883304857315,1.0539635884374052,0.39752818814777463,-0.44451695648590456,1.6797787329955987,2.2112392267187224,0.7880348248598819
-0.11791423573376694,0.353438421579112,-1.6246141776656786,-2.043532285189654,0.6975501437943386,1.1876817618149624,-1.6735490397969484,0.7936775561533235,3.289349170225978,2.893422351801421
-0.23730017755450572,0.9515229683767716,-2.1713791604447,-0.24601278366563697,0.7470285182489617,1.1583723366753582,0.25913623451836165,0.8326820222155776,3.88445400337924,0.05976307175698842
-0.513009611588646,0.0025692423127103917,0.5385230632289253,-0.5064101781542275,0.17906345935097304,1.177160659385366,-1.8103202937560823,0.5766580275253709,0.8805369025766485,1.6675849454358114
1.5804340756936284,1.4576014026476085,-0.40979364201793067,0.8849920965085718,-3.3193386983647075,-1.8129802577606584,3.691917962106619,-3.9181256949353154,-1.9248107077267393,-2.958086644757153
2.140184690403076,0.9898680633791358,1.1146149114365327,1.0806710188297006,-3.4273584100340457,-2.2209141005934643,2.069886970076953,-4.4749880367564465,-3.970641292604103,-2.0565008825666826
-0.3792194101864716,0.2574277445104675,0.0472181441613789,-0.4517121014448205,0.05025831688206215,-0.07178236017784968,0.45955531530753235,0.38305590139319967,-0.23284751635551573,0.20777048928020636
0.4634673847843758,1.1421071622470582,-0.8645227022802121,0.3720147887659281,0.6845834640521824,2.2931195056863736,-2.0835487266216304,0.0652371477443213,3.9431979809693303,1.0793222908060343
1.1616051937939273,-1.3779036987596107,0.7895867435272119,-1.1202506494621387,-3.872607346421746,-6.160991275350003,7.020340800799178,-3.5927719086876153,-8.697153950904621,-3.036531353495579
0.3639052882821526,0.6067562151113538,-0.24913383184127685,-0.7801667492934558,-0.14541734103864962,0.04685739467072472,0.6389073235941654,-0.45392918724448744,0.316170844205585,0.3830199904094435
0.2682078954768791,0.036331164111017715,0.03356851632528529,-0.41686648215800504,-0.7556593949644537,-1.0534660500174582,1.3078661692828673,-0.8555207291679359,-1.4326869448507507,-0.3867049837663621
0.09053111295989058,-1.9832149481593166,0.2819834653201165,-0.33086121774432314,-0.8243061153120487,-3.1561913099758327,2.4957186783374112,-1.005489168178127,-4.425669311279896,-1.462048749619356
0.3322410077303954,0.03639430466642663,1.063167476230119,1.1557161394442526,-0.6474819941416027,-1.9550789494040648,3.2135072628660746,-0.8747834685812623,-3.5599052210273516,-2.8693026827825783
1.8067920369567712,-1.5845575277443376,0.4308925110139875,0.6160667931381578,-3.91845584348844,-5.440583590526585,7.415898844122798,-4.655376968589844,-7.122532452546846,-5.1500297161647195
1.3182748737282708,0.2232822531495265,0.44502624770829835,0.32487450846336013,-2.845346500828769,-1.5648145030678826,0.971115314770736,-3.3613474928062104,-2.4380165965044394,-0.87582180723748
0.0828273484177255,-1.5800851275857433,-1.007900779167772,-0.6239013677829452,0.9164634034215371,-0.8239315497785669,2.2526053915990736,0.49376570324308755,-0.36913642747645203,-1.0738393894109994
0.016748018786508397,0.8902839026358013,-1.271225946214774,0.8715925138343522,0.008131373149700546,1.7460304056417646,0.3510848838432723,-0.0168671852530594,3.6063571631105655,-0.8629303024561856
-0.006430875036143761,-0.021883891281587638,-0.1764600926652451,-0.04101253107587373,0.2317691399247198,-0.5708377622821041,1.0124846142942447,0.11922807710821323,-0.5964864482336071,-0.570551177482134
1.1043418319559093,-1.19254849336556,-0.5917774825563943,-0.47172710307142407,-4.479468324264127,-3.6280961659241755,3.4372444176363954,-4.308606778347588,-3.864590119229555,-1.9875031587210361
-1.0586221608837214,0.6381853954066831,-0.7560708021745747,-0.7477688821234421,1.7283180204379933,1.4198110474073937,-3.3435424887534877,2.224639330221032,2.6680839655756663,2.9383063803846943
-0.6136305485757385,0.7427613370136756,2.32856461167136,-0.045472198295433426,0.8291651479766317,1.6456530753141865,-2.808941618799411,0.9743931624412442,-0.5781907306544015,2.2399316033352434
0.4764418325592566,1.903464075122794,0.02995482505073168,-0.15478214365819423,0.7490585875266412,2.748464368066883,-3.5662266553099964,0.14639672736184864,3.6202984824375504,2.529845170405754
0.6385428234974115,0.34726166735654035,0.27595808947483563,-0.6673598890664825,0.15203823229991825,0.4421559305341151,-1.752321738412558,-0.5680627694087375,0.21961381063178842,1.7382995212083032
-1.0846539416654,0.17920927932013403,0.7065139251458725,-0.4432376089543259,2.109736088010133,2.7832563537139876,-5.439746700177028,2.466932928976946,2.8097745046791784,3.902145652583705
0.5403427865125694,-0.7894906675028153,-1.4818925975053043,0.6776808506060388,-0.5380572542962725,0.9485781378742175,1.3798955716665808,-0.7642781511322689,2.5120244062046293,-1.480019877083337
-1.0266883947693215,-0.8750730756250426,-2.5162854430479444,-0.7270745220916423,1.9808086119753716,0.9229977808524976,-0.38133745473262226,2.8709227729379543,3.9173115293575744,0.6943154098537423
-0.9844097994367638,-1.7471947006302189,1.1016044978214787,-0.46811462426952866,-0.46614996344312315,-2.161212688485145,1.2623272242761399,0.2897052725204309,-3.83622190817644,-0.4915622842780769
-0.6911328622884146,-0.5235290480094992,2.740173677952762,0.4087983643057423,0.594659903493258,-0.9794398254323482,-1.644336513666569,0.721242677759165,-3.8395736715053785,0.7628513731701362
0.6333323508870394,-0.610152535104311,-0.8069195740097569,1.6225426000247147,-1.9782772974272176,-3.655948967601398,8.865025533791362,-2.1654710034252362,-3.680692082392935,-6.73661226141499
1.2018293982702588,-0.05899546515598656,-0.6049139658733477,-1.2984667650085027,-1.138324314020482,0.8553994305179436,-2.0164391095376892,-1.8284049191185299,1.6348898075934242,2.332654125264443
-0.3083019263654559,0.6020409973918217,-0.12010579830518442,-0.664065944083611,1.6458715453928923,1.2885301390035944,-2.1139876168608067,1.428975066622871,1.761515131883229,2.0441757283651465
0.7815827749939387,1.4593804826860959,1.6091740712232356,0.5128138986132239,0.884757701388964,1.944397107162356,-4.0757422544505895,0.08230296218320426,0.709250352731653,2.349009247977759
0.9573863277026311,0.019752914642320006,0.42894838700483345,-0.5234385238243091,0.014957511310358251,-0.13306281134520942,-1.9157702611389849,-0.9990326225068498,-0.7642038603218861,1.6909531804533497
