sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9,sem_10,sem_11,sem_12,sem_13
0.7708763436053805,0.8715301723741896,1.185827459658696,0.32283277651666004,0.11926381273124786,-1.8550590984567321,-0.9588328332342989,-0.4585565795313295,-0.35415419675703486,-0.2803106679685347,1.6993945953360627,0.9247924876396585,-0.7540811280705658,-1.9632158928682688
-1.411664961787114,1.8903460860210848,-0.14379719871213373,-1.1210936078408134,0.6257678449766028,0.8688971792601023,2.47341860654493,1.1021710403615677,-0.22187967936254072,0.34780269519396534,-1.2747037327435509,0.6316726139362513,-0.062419110299236386,0.8722675983879358
-0.09885776631492674,0.5153146177760468,-0.7781205476066095,-0.7296705489612476,0.30971646726910773,0.5726764597119813,-0.6220252460107981,-2.2431385466927356,1.272778279640036,0.9804958209052967,-0.9487123719771255,-0.056329869682242725,-0.3806028869728679,0.42124703583010703
-0.7751613118043695,0.3830680320012014,0.4306114358391797,1.0556946591706564,0.8818097955714195,-0.6923190361177235,0.5899086048406151,1.2443420656349118,-1.000057245795996,-3.256202053673913,1.2080974840129977,0.2721756076019196,-0.18629056068487324,-0.7202863650809075
0.7209467048517019,-1.2461861943510335,-0.22065233547504184,0.13135721509778858,-2.089150639031297,-1.303822525882607,-0.2649773973533508,-1.472048002730152,-0.5310118203296249,0.1309650887104622,0.950943479819681,2.1704639235660736,0.7203310858481111,0.020175505067485743
-0.8678775138644069,-0.2660695419486743,0.16468257287289367,0.774345024114404,-0.44936116122615605,1.4573553883734953,0.7261886750889985,1.527721361796987,-1.1187001904483862,-1.164131969164152,-0.5567604184703043,-0.5739797313366432,0.7116769390397051,1.0771204253371067
0.6425993632275091,-0.4697951272205474,0.5931254371443389,-1.2885845105235043,-0.707705570236322,1.4238218011200872,-1.4537159995187976,-0.2640764831264987,0.8167465699162465,2.2484939664331276,-1.0037045214322238,-0.00023405327367789427,-0.18442560962311585,0.4961469481987278
-1.1693923068731806,0.17105510793228176,-0.7999431161201564,-0.28414308741505645,-1.1757663773667133,-1.3477213800687489,-0.2437192017261751,-0.8167692971052687,1.7647871004704463,-0.952654612201732,1.5475433859274248,2.2430986659492445,-1.301367214491119,-0.8581917785565261
-1.647011323540099,-0.5857293030195135,-0.7581181007846423,-0.20503548644620812,-0.4236365311870056,0.19646439463256735,0.0038367213827396815,-0.7881065386813333,-1.3851927160049136,0.9374155517797012,0.6001859930402241,-0.5158659578141505,-0.3289162256202506,0.26434956693506867
0.03674795106576448,-1.1419484228523509,-0.7529302201669005,-0.9316004454787375,-1.0514218874794121,1.4618582121615342,1.4081644128133728,1.0671848783305515,-0.8392687100331513,-0.15713983469505105,0.9955405863062511,-1.976033791267613,-0.4624535551024538,0.05196058032145569
-1.5095178931979665,0.34139352881465374,0.4145538513818898,-1.1986939548391924,-0.40345175394612903,1.778833879594415,0.33410910145774936,-0.35334560942489013,0.7640463263717936,0.9312995456867456,0.8814427074711282,0.5006006875714417,1.1236386352048957,2.0022619508296846
-0.5761084516688685,-0.2819517168784988,-1.16772892522553,-1.8784874293370513,-0.3293658041905779,-0.7816933202047556,1.4731674089575069,0.4268306775807903,1.6551389455916947,0.7201216023413334,-1.1058390233670814,-0.5115521576967959,0.1532024744560893,-1.0040122172389538
1.1556251283652519,0.17571306759630853,0.29612046750062876,-1.0642221279665707,0.1823331817167858,1.2101027402769116,0.5047267179038788,0.5275344448847709,-1.1188267424333749,0.912670155076979,0.1451955098345668,0.6547095951093554,0.6989067370468622,0.17623718116557383
0.5075861165464928,-1.2000793980286213,0.11522962009963966,0.30063777879469267,1.1898628311987531,-0.20717250249313662,0.806721635364808,-1.3041143533169632,0.8457349739264539,-0.025908304169449337,0.31196208434593625,-1.33985545623947,-0.5423696894662013,0.11271589771356468
1.3453850906783416,-0.15681787678783551,-0.10485349217715231,2.2438853393672575,0.031943499761685534,-1.3047295129574512,-2.5271924047246155,0.5677139194762075,0.6465401809213956,-2.220075718317243,1.0920949692196213,2.802303038737207,-0.35172111684052076,-1.889909610493113
0.4909830281632831,-0.280304254218428,-1.1665713638493007,0.6174690143526884,-1.4880463364967649,-0.6669150653794949,-0.49867745641118844,0.24351222244132065,-0.5168723476487578,-0.33741519673931497,-0.9462975177110563,-0.6471097944843676,0.1460903190612692,-1.5601965255781798
0.3102170591480305,-0.3504179125691648,-1.4688419052466157,-0.5065847396558119,0.8236964137433842,-0.007271788571777482,-1.2635815594688702,-1.105721887473292,-1.159996995512737,-1.7226769955547052,-0.06761155144007061,0.5897407276883518,0.17771513414865617,-0.4835254037258094
1.1077546079885245,-0.377740785552681,-0.2944999929018451,-0.34427492234228274,0.49164686578332667,0.7434863142968874,-0.9346907819791016,-0.1004088512202584,-1.4622577433333892,-1.0759478190470517,0.2356008756351503,0.8802204450932463,0.627029984002742,0.9820546993686781
-0.45734455181478484,-0.8904347978272135,-0.3311405804733434,-0.13211050945440053,0.867444002383577,2.0202992175891255,2.147764946174816,1.7760252302304336,-1.1678799625358238,0.3428283478577568,-0.9735796252953791,-2.8323073920877957,0.7290054583625601,0.3144725610547759
0.5336272447989711,-0.5691599038677377,0.006502067246460692,1.2625451643774017,-0.6780347422537892,0.8706232898538566,-1.0052687773532418,0.0382689730668571,1.2833970737255693,-2.8769510578972985,-0.7541865514797423,2.583421893946086,2.2217063254370712,0.11304103646294791
0.18824252925027374,0.2002866514364446,0.19068075986616165,2.1009018404968773,0.37207438250668357,-0.19988234246818035,-0.5429491456721973,-0.28667297681853743,2.575924726798897,-1.078374213702715,0.9371985548041828,-0.24372207066797472,-2.316828638924083,1.42267955562629
1.547821259402316,0.004002029481634806,2.8012920805654478,-0.10886243886887698,-0.29864218910215806,-0.06443887975730081,-1.1589907264452428,-0.970245153302136,-1.2205729795869318,0.10715246761495507,-1.3895400503080126,1.5243828478845018,2.7987269266690173,0.07923713226347404
2.3150759573331183,0.3659552379042186,0.6995561347736446,0.5861950615249076,0.07132383201442072,0.07214252689180299,-0.15144220176294934,0.12214258029380104,-0.30349781307639584,0.10210915836702651,1.2938910948912798,0.002171240127205548,-0.32045889914555137,0.6049552732390628
-0.265046441994339,0.5351591855923051,-0.17094482677000597,0.5870966523984772,0.8496766754730632,0.21707756892918598,0.1504596108569079,2.478159780893645,-0.5424017547143275,-0.8287249607120203,-0.6757769164438137,0.6043488338310141,-0.03583407009802034,-0.2128394073718276
0.5954059585820649,0.0385707956974434,0.5768913279468567,-0.15766363181970622,-2.246763395294519,-0.2778025106052922,-1.6883211339026112,-1.0670398972273711,0.2711044318412267,-0.8262486039881622,-0.36036234496183267,1.5823287177511298,0.6298235987437485,1.2664330047234555
0.07267875136161644,0.5696356771308657,0.766121102752098,-1.4932784888901103,-0.7588245351105022,1.062091047366128,-0.0764931490291877,-0.27619934773635246,-0.2870530917621752,2.664548154165395,-1.9101837201851826,-0.5626189270045449,1.0869530478837979,-0.7856708310492924
0.37438997966449716,1.4833983296178714,-0.3857801156893683,0.08651962102987082,-1.6233716057089929,-0.8482190278203083,-1.6855849161638412,0.8679997739723849,-1.5167483105681656,-0.9366108666095662,0.9755097360131634,1.033806191066856,1.1290938449720243,0.03449215591800135
0.6199315121195852,-2.004989439842182,0.34541912128916813,0.42530563441976993,1.4707390401773197,-1.7091984196710859,-2.6290148251342553,-1.1501996101709728,0.7227451640291896,1.6164271336380052,-1.6139386913801776,1.6339870027257384,1.2350992862935593,0.34617136916251473
0.1115525343604096,2.6339051314742554,0.16078644976007905,0.8341855435262303,1.606270174938588,1.8096208146991524,0.8275194522549933,1.6985741973689252,-1.5338758103256633,-0.5273097630589206,-0.6688481919875383,2.934842297134622,-0.26883612821944514,2.380218167860099
1.3356578138148774,-1.749974944021885,-0.7218136386273212,-0.42541146302225324,0.8364462045342566,2.629342388569681,-1.9585163829023593,-0.7486253679788949,1.1367762150064495,0.43419631642501694,-2.4318619167768687,0.22620027815704127,3.900016785748415,-0.23515599268438686
1.9291748710057022,-1.0536665724879224,-0.8033501578618377,2.167478943862743,0.9348545778075502,-1.7162611163556452,-0.6960397549262402,0.43721028529118455,0.37508522749750406,-1.5509395525660685,0.9241446211032438,1.8816313510842957,0.8321314294340693,-3.939708848828263
-0.3001314130260355,-1.5353426896904656,-0.17081253202629978,2.816568436174597,0.2882889580005075,-0.28892025603629085,-1.3634852926592154,-0.7562526125490655,0.9780979359526872,-3.128772083855787,0.17347677107966164,3.146014138327004,0.09685424569888684,0.8599374133927868
0.0002870551250292938,0.07211295338730273,-0.19441403985351693,-2.042901438193772,-0.7074706799137154,-0.5183140182574317,0.7869459658030685,-0.23344246390456658,0.533241331619361,2.0719184015858376,0.8478600634370558,-0.7238426756592857,1.4439096967266096,-0.4782958430396396
1.1799879688192383,0.6838179453723907,-0.5524757896238883,0.0431677727957031,1.2105521762080502,0.7933041365475122,-3.056336114554144,-0.7977887368255797,1.0623623972146794,-0.06892060726064468,0.12581545483271844,0.6427028670169549,-1.2151120766104628,-0.955939121179967
