input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.8676507,1.824642,1.1790164,0.0,0.063969284,0.2962753,0.09206404,0.0,0.0,0.7788065,0.29488212,0.0,0.0,0.274247,0.0,0.0,0.0,0.27919245,0.0,1.2356888,0.6745822,0.0,0.0,0.0,0.0,0.0,1.5110817,1.143027,0.43765473,0.0,0.0,0.0,0.0,0.0,0.0,0.623012,0.8738008,0.0,0.86589575,0.17139053,0.296277,0.0,0.43791497,0.0,0.0,0.0,0.019695014,0.0037509277,0.0,0.81531113,0.70320284,0.09475,0.044981252,1.2887645,0.0,0.0,0.3937111,0.0,0.0,0.25134194,0.0,0.7612353,0.0,0.19579442,0.54611987,1.013708,0.0,1.0344945,0.31528383,0.21635564
0.45493057,1.0436752,0.22268629,0.0,0.03232324,0.34831402,0.15376113,0.0,0.0,0.6913412,0.19918627,0.0,0.0,0.009233817,0.0,0.0,0.0,0.0,0.0,0.267977,0.0,0.0,0.0,0.5961564,0.0,0.0,1.0260143,0.23661731,0.0,0.0,0.0,0.0,0.0,0.124605685,0.3443982,0.3540917,0.44617188,0.0,0.34806195,0.27789164,0.32195956,0.0,0.14684834,0.0,0.0,0.024647743,0.29542294,0.10918546,0.0,0.28473607,0.104364276,0.10634206,0.07141149,0.6234025,0.121552184,0.0,0.122206375,0.14898543,0.0,0.1928035,0.0,0.18026958,0.0,0.37427664,0.18528616,0.40795672,0.0,0.24139905,0.05787227,0.07055101
0.96605325,0.6044332,0.0075109364,0.0,0.0,0.34843507,0.24843068,0.0,0.0,0.6377821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16701809,0.25866878,0.82956195,0.03633219,0.0,0.9021592,0.0,0.0,0.0,0.0,0.0,0.0,0.09558155,0.58177197,0.25090843,0.37550032,0.0,0.19691285,0.2887739,0.32178497,0.0,0.14198533,0.005514565,0.0,0.092869654,0.45777792,0.13306132,0.0,0.15167677,0.020665623,0.12074817,0.08750571,0.47821754,0.16608915,0.008823425,0.038034916,0.30308864,0.026613304,0.15152797,0.0,0.13320638,0.0,0.40697905,0.07274388,0.24932778,0.046145916,0.06717691,-0.026127703,0.0015938431
-0.31651598,0.40101308,-0.33469656,0.0,0.7459129,0.0,0.0,0.42783672,0.0,0.019712282,0.42201507,0.23168331,0.0,0.22653322,0.0,0.32638255,0.0,0.07616885,0.26699102,0.0,0.0,0.0,0.0,0.48044744,0.6097331,0.0,0.45591915,0.22266926,0.0,0.0,0.0,0.0,0.0,0.4958833,0.0,0.32795173,0.19530958,0.0,0.23115599,0.38609692,0.16857156,0.0,0.0,0.0,0.0,0.0,0.3942469,0.18718107,0.0,0.32196385,0.22735786,0.3604232,0.24055547,0.19772996,0.48730958,0.26329008,0.058049113,0.59784526,0.0,0.6155557,0.0,0.016391724,0.0,0.57493275,0.0,0.3182277,0.0,-0.34075087,-0.09673352,-0.04039824
0.68432164,0.8484841,-0.78102964,0.0,0.5158373,0.2378434,0.0,0.2909742,0.0,0.45000693,0.69857025,0.0,0.0,0.29484367,0.0,0.142272,0.0,0.0,0.0,0.0,0.0,0.2866784,0.42683166,1.0463327,0.38581884,0.0,0.44510072,0.0,0.0,0.1831407,0.0,0.0,0.0,0.60116345,0.31723264,0.2014873,0.15723439,0.0,0.08480297,0.5478523,0.35370955,0.0,0.0,0.0,0.0,0.0,0.7151265,0.34206587,0.0,0.3235888,0.0,0.22880726,0.39719042,0.086070225,0.5907384,0.3055213,0.027796999,0.72411317,0.0,0.64923894,0.0,0.0,0.0,0.67924976,0.0,0.18608528,0.15033738,-0.6434925,-0.1939264,-0.15119626
-0.39762366,-2.338306,-0.73168397,0.8426011,1.1334548,0.0,0.0,1.0928798,0.82625014,0.0,0.0,1.2534933,1.2307868,0.0,1.547008,2.0700467,0.0,0.8240284,1.2797742,0.0,0.0,0.0,0.0,0.39410222,1.8779023,0.6067654,0.0,0.0,0.0,0.0,1.043092,0.09978652,0.996011,0.4137655,0.0,0.079138845,0.40666258,0.0,0.5739869,0.40234032,0.16564769,0.0,0.0,0.0,0.0,0.0,0.93829226,0.21875684,0.0,0.6586794,0.4328461,1.0075524,0.47691685,0.47293276,1.3446511,0.64099866,0.12155102,1.2375677,0.0,1.5049714,0.0,0.41999614,0.0,0.634962,0.0,0.3145116,0.0,-0.67329824,-0.18170792,-0.19227731
0.06669943,0.8472015,-0.02504756,0.0,0.36689875,0.14784533,0.0,0.050716057,0.0,0.41376337,0.35472596,0.0,0.0,0.15193571,0.0,0.0,0.0,0.0,0.009552568,0.11597675,0.0,0.0,0.0,0.53509736,0.19172019,0.0,0.78200513,0.25041905,0.0,0.0,0.0,0.0,0.0,0.30820373,0.07075731,0.3354038,0.3496791,0.0,0.29937875,0.32387316,0.2931683,0.0,0.006408155,0.0,0.0,0.0,0.28171962,0.10871439,0.0,0.33137962,0.11828062,0.1944874,0.1223893,0.38796046,0.24129827,0.10509048,0.05199696,0.31342676,0.0,0.3514147,0.0,0.053077914,0.0,0.4781143,0.0,0.318777,0.0,-0.03546662,0.00021290779,0.05298917
-0.05680054,-0.5959319,-0.5760716,0.0,0.80745244,0.0,0.0,0.63036245,0.15788628,0.0,0.0077334493,0.4979763,0.39041233,0.0,0.3893513,0.97217166,0.0,0.26958787,0.58401585,0.0,0.0,0.0,0.0,0.5905206,1.0415376,0.007892994,0.1707848,0.0,0.0,0.0,0.025207013,0.0,0.10356501,0.46441185,0.0,0.2579028,0.1435694,0.0,0.18099318,0.3224857,0.10858038,0.0,0.0,0.0,0.0,0.0,0.677532,0.23245291,0.0,0.2512774,0.27623668,0.5444547,0.3820262,0.22533087,0.72314256,0.39777926,0.079370245,0.8702463,0.0,0.82880425,0.0,0.0605278,0.0,0.5262518,0.0,0.22074367,0.0,-0.52170825,-0.16943923,-0.14560883
1.409152,-0.13960762,-0.96246856,0.0,0.32389086,0.14980373,0.0,0.30102956,0.0,0.252646,0.13684493,0.0,0.6263812,0.0,0.0,0.72616196,0.0,0.0,0.15390615,0.0,0.0,0.5998045,0.68902546,1.3024999,0.66497284,0.0,0.27238727,0.0,0.0,0.07187474,0.0,0.0,0.0,0.45175946,0.6495868,0.052841883,0.0,0.0,0.0,0.37490898,0.4036639,0.0,0.0,0.0,0.0,0.0,1.0500447,0.4731835,0.0,0.21735744,0.03573994,0.34922266,0.5920198,0.03879869,0.70200765,0.42897668,0.0,1.0221182,0.0,0.7033773,0.0,0.0,0.0,0.5482218,0.0,0.048418775,0.0967446,-0.8171794,-0.2898472,-0.292686
-1.0231347,1.1491412,1.6122146,0.0,0.0,0.11226862,0.22052003,0.0,0.3887694,0.548631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68894935,0.0057765543,1.0399559,0.9705321,0.0,0.0,0.0,0.0,0.32346922,1.6095235,1.3498871,0.571022,0.0,0.0,0.0,0.0,0.0,0.0,0.7182011,1.1190935,0.0,1.0109544,0.04178372,0.1432388,0.0,0.7002274,0.0,0.0,0.0,0.0,0.0,0.0,0.9696732,0.9841604,0.21196762,0.0,1.4880277,0.0,0.0,0.45199615,0.0,0.0,0.060050495,0.0,0.75415057,0.0,0.0,0.44842985,1.1410618,0.0,1.3828218,0.378987,0.2655152
