input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.7953465,0.801619,-0.53408563,-0.26140523,1.5277742,0.6854238,0.32565328,0.5595257,0.0,1.253925,0.8299382,0.20613834,0.15859762,0.0,0.8835444,1.1057574,0.58298135,0.6585585,0.0,0.0,0.0,0.0,0.19747117,1.5428449,0.0,0.45566738,0.0,0.6941705,1.9501507,0.0,0.0,0.0,0.0,0.043276757,1.1085682,0.21516925,0.0,0.0,0.0,0.006175548,0.0,0.1254769,0.05783122,1.0145652,0.26165628,0.0,0.6182285,0.72718567,0.0,0.008334622,0.15021713,0.16938588,0.35440928,0.23807897,0.342314,0.0,0.83924484,0.0,0.574796,1.0389607,0.8807317,0.079701126,0.3746824,0.94243526,1.1421192,0.06596536,0.26485744,0.7451465,0.64976645,0.0,1.1255076,0.8803656,0.5084752,-0.08307278
-0.31955212,-0.76718587,2.5385375,-1.8003339,-0.43227208,-0.16543227,-0.5560784,0.69698334,1.2893484,0.0,0.0,0.27463356,0.0,1.1748728,0.0,0.40545648,0.0,0.0,1.4331495,0.949993,0.82792467,0.0,0.0,0.18540405,0.034774154,0.0,0.0,0.07697834,0.93472016,1.3004514,1.8767347,0.0,0.23033419,0.25962192,0.0,0.0,0.0,1.2261348,0.7904882,0.78483355,1.1834804,0.56867546,0.0,0.0,0.0,0.7261077,1.0030972,0.38678202,0.0,0.945952,1.0803281,0.68698907,0.1279907,0.7534139,0.0,0.9236165,0.0,1.0515211,0.0,0.40707833,0.0,0.0,0.85129654,0.16966458,0.0,0.0,0.15803,0.6078021,1.3350395,0.05644267,0.14103284,-0.13851812,-1.154183,0.67172605
0.3142589,0.3069784,-1.4430203,-2.3650835,0.5282065,2.0882614,-1.0108198,0.0,0.0,0.0,1.2239044,0.0,0.73095214,0.0,1.7354,0.6537476,0.8018603,0.76946676,0.0,0.03970778,0.0,0.0,0.45683527,2.1511574,0.9788133,0.0,0.0,0.0,0.38468567,0.0046977773,1.035768,0.0,0.0,1.8836999,1.1170996,0.28886813,0.0,0.0,0.0,0.10999821,0.0,0.1467962,0.30687368,0.82407963,0.74081844,0.0,0.9714235,1.2062063,0.0,0.41001797,0.88044065,0.77226543,1.4387016,0.60373735,0.6093666,0.4810221,0.786324,0.0,0.7065081,0.6321314,0.81212664,0.8110858,0.74005616,1.2088914,0.5603514,0.5679566,0.9165323,1.3054162,0.046016343,0.254923,0.13279086,0.13664263,1.5136911,0.91400594
-2.0725796,1.2162832,-0.17681251,0.26714373,0.7743714,2.1661267,-0.24237382,0.0,0.0,1.4195188,0.6242058,0.21757722,0.0,0.0,1.0887821,0.973215,1.0984772,0.8354393,0.0,0.0,0.0,0.0,0.7878107,1.7826699,0.0,0.18686077,0.0,0.8719353,1.8213892,0.0,0.07996455,0.0,0.0,0.77195,1.1830713,0.9044211,0.0,0.0,0.0,0.17603219,0.0,0.039114818,0.3871186,1.3562587,0.4963864,0.0,0.5090389,1.028251,0.0,0.0,0.16854589,0.14034322,0.7758582,0.51457155,0.6820856,0.07546247,1.0670532,0.0,0.9494612,0.9647122,1.1459798,0.3310197,0.45812377,1.0387367,1.126516,0.5813391,0.41816297,0.9720386,0.4642251,0.0,0.97763807,0.6992035,1.2620906,-0.094139695
-0.76275945,2.1735408,-0.46685296,-1.5992901,1.6933223,2.1866648,-0.7689568,0.0,0.014037766,0.4198337,1.2200501,0.0,0.13767445,0.0,2.0677621,1.6194068,0.22641906,1.2918737,0.0,0.0,0.0,0.0,0.0,2.0411246,0.0,0.410035,0.0,0.0,1.980289,0.0,0.6718407,0.0,0.0,1.9382639,1.6433094,0.26418215,0.0,0.0,0.0,0.16804354,0.0,0.26366976,0.0,1.3049822,0.6447335,0.0,1.0078528,1.5368992,0.0,0.26069218,0.85759,0.4105785,0.79817307,0.35414204,0.9850398,0.46444252,0.9683532,0.0,0.7699938,0.8765116,1.2158403,0.56219697,0.7344023,1.8769372,1.2589887,0.5169815,0.8295872,1.2793163,0.66910857,0.27713937,0.802749,0.74383956,1.3451161,0.66343313
0.8274885,0.13342287,-0.8984529,0.5682921,-1.8070714,-0.08777227,1.4651504,0.43604958,0.0,0.0,0.26722264,0.026884407,0.0,0.28348783,0.0,0.0,1.0836653,0.2954451,1.0069168,0.0,0.2017071,0.497985,1.2676439,0.0,1.271226,0.0,0.0,0.31573966,0.0,0.0,0.18669406,0.79605263,0.6484761,0.044977635,0.70704323,1.2819759,0.78405964,0.0,0.27062196,0.8751266,1.0097498,0.8430561,0.68535596,0.3971666,0.5882942,0.2529318,0.0,0.18198346,0.0,0.052901123,0.0,0.7532436,0.1179917,0.6661232,0.0,0.16684261,0.1456943,0.0,0.47505268,0.39643806,0.5754818,0.69606566,0.0,0.0,0.16507758,0.032266736,0.0,0.15696537,0.0,0.30628648,0.0,-0.57291526,0.14114377,-0.5738511
-0.11161173,-0.045289293,0.2536544,0.48138916,1.1658984,-0.52486944,0.7736091,0.6169997,0.45496106,0.63236827,0.0,0.0,0.0,0.0,0.47742948,0.5366045,0.0671145,0.4051682,0.32258976,0.0,0.7621855,0.57852477,0.0,0.16779263,0.0,0.4750507,0.6647034,0.45531848,1.0058296,0.011389457,0.0,0.0,0.0,0.0,0.32707578,0.13259603,0.0,0.0,0.0,0.68208677,0.34877592,0.59487146,0.29433772,0.35146093,0.0,0.15766251,0.24223879,0.0,0.0,0.14639062,0.0,0.03967546,0.0,0.0,0.0,0.0,0.0,0.14757621,0.230304,0.77411807,0.60072994,0.0,0.092846625,0.44400567,0.83520603,0.0,0.0,0.0,0.6554542,0.0,0.7410828,0.37764078,-0.46533012,-0.4437043
0.03923293,-0.07724749,2.0051668,0.8243389,0.31420776,-1.9356133,0.7098586,0.7613373,1.4904153,0.0,0.0,0.22839525,0.0,0.89473414,0.0,0.45556945,0.0,0.0,1.6678184,0.0,1.9424138,1.1010455,0.0,0.0,0.059947193,0.0,1.0528936,0.77373487,0.8026151,0.6558076,0.15275973,0.0,0.5226579,0.0,0.0,0.0,0.0,1.4280182,0.2714386,1.22089,1.3344904,1.1711209,0.1171455,0.0,0.0,0.8899034,0.39108312,0.0,0.0,0.6817996,0.21051906,0.18389162,0.0,0.060039364,0.0,0.32951653,0.0,1.0999393,0.0,0.96342945,0.45845303,0.0,0.77870715,0.0,0.9848703,0.0,0.0,0.0,1.3662134,0.0,0.6115945,0.07678872,-1.4352893,-0.41874406
-0.18343534,1.1793804,-0.7308885,0.92529804,0.111724414,-1.1531084,0.14920211,0.30154678,0.18229556,0.33214048,0.63209033,0.5827824,0.0,0.0,0.109135166,0.6785598,0.0,0.40720737,0.5506033,0.0,0.0942221,0.559017,0.04216668,0.0,0.70928806,0.0598332,0.3937914,0.6158696,0.13258041,0.0,0.0,0.0,0.0,0.12531659,0.579274,0.35405183,0.23056921,0.0,0.0,0.47047368,0.24078171,0.5786662,0.41390693,0.3133133,0.0,0.17430073,0.3030966,0.0,0.0,0.025197677,0.0,0.3138008,0.0,0.15997398,0.0,0.0,0.07213126,0.0,0.13157153,0.41608548,0.33002335,0.11516235,0.05958835,0.2771267,0.7356909,0.0,0.0,0.117722645,0.27863044,0.0,0.34052148,0.11760719,-0.28205043,-0.26886013
1.7204255,0.23215754,0.62273693,0.04244652,-1.1849811,-0.14533408,0.00766307,0.0,0.32676864,0.0,0.0,0.0,0.0,0.59530365,0.2262614,0.0,0.06896761,0.18999243,1.5544308,0.8967197,0.6948509,0.18247499,0.3731474,0.0,1.3637273,0.0,0.0,0.0,0.0,0.4899067,0.85873663,0.4371614,0.95468026,1.0825586,0.0024781227,0.5729209,0.9505811,0.236211,0.30175942,1.1243079,0.803267,0.8461936,0.8620008,0.16969664,0.49875385,0.9678822,0.31706032,0.27135974,0.0,0.69596523,0.34538347,0.9786471,0.14756021,0.62179387,0.0,0.678387,0.0,0.3278597,0.14187092,0.40217024,0.11708629,0.85045964,0.2099083,0.0,0.0,0.0,0.38495988,0.1518138,0.22791098,0.27371085,0.0,-0.9861708,-0.27105787,-0.06794259
