input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.012883867,1.2586778,0.1398758,0.8504409,0.25233918,0.08640036,0.21083817,0.6597448,0.0,0.48440465,0.0,0.0,0.0,0.0,0.0,0.3454311,0.3446017,0.51615494,0.1865118,0.48387524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36293942,0.39466164,0.0,0.0,0.899627,0.7984954,0.0,0.0,0.0,0.2628113,0.27808222,0.81008756,0.0,0.0,0.6528701,0.47394007,0.0,0.2839836,0.0,0.0,0.4252997,0.09533528,0.0017733388,0.0,0.4688292,0.0,0.80203027,0.0,0.3115902,0.39654726,0.10089638,0.0,0.7564398,0.5674793,0.5432431,0.11152869,0.17913225,0.07713146,0.0,0.75025135,0.3386942,0.5691473,-0.6736395,-0.13949527
1.3238231,-0.3209774,-0.41292673,-1.4206581,-1.327455,0.0,1.1604803,0.0,0.0,0.0,1.5647637,0.0,0.65379953,0.0,0.7261395,0.14645994,0.0,0.0,0.0,0.0,1.1575347,0.5571836,0.1787164,0.08363524,1.6702071,0.0,0.9632061,1.5296168,0.0,0.0,0.76929957,0.26856562,0.0,0.0,0.6179763,0.982949,0.0,0.36289823,0.0,0.491232,0.48761517,0.0,0.0,0.94467574,0.0,0.57835984,1.4160676,0.0,0.44891295,1.1255602,1.7093288,0.0,0.1638414,0.50146353,0.0,0.0,1.0013906,0.9912163,1.5359807,0.5532308,0.24827161,0.06368365,0.44752908,1.2439016,0.03329631,1.2312622,0.62461436,0.30643126,0.0,-1.3846647,1.0846272,0.75848544
-0.62549925,-1.1246967,-1.049594,-0.12623848,-0.57895595,0.0,0.8319187,0.0,0.0,0.47628072,0.703482,0.14536798,0.5214902,0.5213334,0.0,0.0,0.0,0.15966503,0.0,0.0,0.70254886,0.0,0.15277623,0.34771726,0.9885274,0.4179831,0.0,0.799263,0.0,0.0,0.04251808,0.13752301,0.23175612,0.1619812,0.3484338,1.082128,0.17705512,0.7210086,0.4988699,0.47237134,0.09179403,0.0,0.36393854,0.48218852,0.0,0.7917516,0.8850193,0.0,0.38545746,0.91464,0.8961384,0.0,0.0,0.0,0.0,0.0,1.0294201,0.04725538,0.553651,0.0042811893,0.54362774,0.10250471,0.5748575,1.0795575,0.0,0.43762612,0.0,0.8658167,0.0,0.14089835,0.8064995,-0.11943229
0.031684455,-0.047042973,1.0702966,-0.5143166,-0.28610584,0.0,0.1148438,0.0,0.0,0.0,0.48028058,0.0,0.021851365,0.0,0.0,0.384769,0.15931489,0.1298912,0.0,0.0,0.0,0.0,0.3777916,0.6926266,0.25677523,0.0,0.72494906,0.26195508,0.32198054,0.0,0.72016037,0.12502,0.0,0.6850218,0.6675788,0.0,0.0,0.0,0.0,0.22933766,0.32456303,0.0,0.08939106,0.7491521,0.0,0.13393518,0.5669315,0.0,0.46673277,0.5191542,0.35523173,0.0,0.41394573,0.16230187,0.28507882,0.09144689,0.5169418,0.37284622,0.63546926,0.3137428,0.18770543,0.6629985,0.19706741,0.27642977,0.008103326,0.6879538,0.19028321,0.29582238,0.0,-0.38303372,0.19376017,0.7703239
-1.0647249,0.9828293,0.6643104,1.0612587,1.3498254,0.701668,0.0,0.81476575,0.34126174,1.0075847,0.0,0.67981017,0.0,0.0,0.0,0.0,1.102609,1.079054,0.32943147,0.841259,0.0,0.0,0.0,0.43693316,0.0,0.35865897,0.0,0.0,1.0660968,0.26634118,0.0,0.16602007,0.62020504,1.5661349,0.0,0.0,0.5542917,0.5256752,0.82138944,1.5020471,0.4256637,0.0,1.4328603,0.4161685,0.0,0.5377667,0.05734697,0.51235414,0.7217931,0.13312024,0.31451407,0.0,1.0161672,0.0,1.2674795,0.2535651,0.25645125,0.49640378,0.014063999,0.0,1.452857,0.78392005,0.75142694,0.2717418,0.074292056,0.0,0.0,1.3296654,0.7555625,1.0434374,-1.351754,-0.73376393
-0.60452044,-0.9779533,0.85309666,0.62361175,0.49267256,0.24451005,0.0,0.25115025,0.0,0.56905544,0.0,0.71538246,0.0,0.83709604,0.0,0.0,0.6888523,1.1801621,0.0,0.0,0.0,0.0,0.06732311,1.1167369,0.0,0.0,0.0,0.051927447,0.6113283,0.0,0.0,0.0,0.0,1.2028831,0.9436884,0.0,0.48129344,0.25418943,0.49305242,0.6574681,0.31219292,0.0,0.8391121,0.42167234,0.0,0.7296564,0.38231367,0.15198983,0.81024176,0.44030166,0.11699681,0.0,0.50729764,0.0,0.26218432,0.03380163,0.76138884,0.0,0.014860198,0.26276112,0.85654366,0.9299499,0.7035512,0.60127145,0.0,0.31999695,0.0,0.7909963,0.14951546,0.7367857,-0.039887935,0.04088343
-1.6843615,1.3923553,0.50468343,1.6757752,1.393854,0.80369806,0.0,1.1596186,0.40587687,1.5992742,0.0,1.1013207,0.0,0.046562634,0.0,0.0,1.1386584,1.1206292,0.43849662,1.4757103,0.0,0.0,0.050777864,0.23261547,0.0,0.72176695,0.0,0.0,1.1935768,0.47541526,0.0,0.039334826,0.9572595,1.972463,0.0,0.0,1.0239055,0.8624997,1.2519046,1.9575474,0.38765252,0.0,2.0789623,0.60981554,0.0,0.5634484,0.2249757,0.70816696,0.9449436,0.1872294,0.33107853,0.0,1.2171549,0.0,1.7062856,0.28611642,0.5319252,0.35638037,0.0,0.0,1.750054,1.1593251,1.0142169,0.47083887,0.14061561,0.0,0.0,1.7374945,0.8923689,1.6501361,-1.5328811,-0.8358778
0.3884608,-1.6734303,1.0425776,0.04063557,-1.1587317,0.0,0.71512556,0.0,0.0,0.0,0.7117703,0.11704162,0.08697957,0.86547446,0.0,0.355797,0.0,0.5388436,0.0,0.0,0.14385383,0.0,0.32266563,1.1398934,1.0012908,0.0,0.20940503,1.3433366,0.0,0.0,1.084761,0.0,0.0,0.58559895,2.0929034,0.39798224,0.0,0.12547974,0.13338421,0.09568699,0.16765735,0.0,0.3058138,0.9390684,0.0,0.5502072,1.36203,0.0,0.8480552,1.1332598,0.5459339,0.0,0.18236706,0.08163024,0.0,0.0,1.282315,0.0,0.78370583,0.84811866,0.19864762,1.2592872,0.8751409,0.8949932,0.0,1.0833156,0.09784271,0.11265267,0.0,-0.09168228,1.3130684,1.2999302
-0.37016037,0.5674979,-1.1223891,0.74817437,0.81642604,0.0,0.21448323,0.6497497,0.42896843,0.7047268,0.0,0.046599284,0.0,0.0,0.0,0.0,0.5395195,0.7592492,0.74929297,0.42859533,0.03829933,0.0,0.0,0.0,0.0,0.9285928,0.0,0.0,0.09843385,0.834599,0.0,0.27693146,1.2396042,0.3975963,0.0,0.4355826,0.34530497,0.98155355,0.62089413,1.0729467,0.01353701,0.0,0.97492504,0.015776902,0.0,0.9486788,0.0,0.029602896,0.09266835,0.40329906,0.5168348,0.0,0.6989221,0.0,0.9343544,0.0,0.3521634,0.40708128,0.012678549,0.0,1.3545731,0.10777266,0.59782714,0.2401118,0.121638015,0.0,0.0,1.16983,0.62702274,0.6344902,-0.8020239,-1.206156
1.3989536,0.60201156,-1.1824168,-0.6369976,0.41820127,0.0,0.52812934,0.0,0.4593482,0.0,0.8710325,0.0,0.059010845,0.0,0.6318018,0.0,0.1750763,0.25270784,0.757304,0.0,0.6913125,0.9587389,0.0,0.0,0.88117325,0.05496517,0.35928133,0.6101867,0.0,0.8347535,0.0,0.60433257,0.9018674,0.0,0.0,0.7584866,0.0,0.8039682,0.0,0.7775391,0.5707973,0.0,0.2607151,0.11368834,0.0,1.0774784,0.0,0.093483664,0.0,0.5711182,1.1285586,0.0,0.6971375,0.7039401,0.3169533,0.0,0.090847924,0.9935298,0.8259415,0.06377773,0.8948915,0.0,0.4203575,0.45548275,0.3859534,0.44800478,0.41927245,0.7072992,0.48243168,-0.90755326,-0.57889587,-0.89475226
