input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.18810724,2.5054543,1.0213945,0.41520855,0.46195778,0.6810662,0.17545383,0.771388,0.6313673
-2.0962236,2.084903,-1.5755161,0.37012795,0.2616907,0.52705556,-1.7472663,-1.3820081,1.9541568
1.5540798,-0.80886555,-0.06554889,0.3535951,0.25702113,0.6104635,1.3855659,0.22731227,-1.2921354
0.0030471163,0.73336196,0.7680229,0.36096117,0.28461573,0.6020744,-0.03180581,0.50468916,0.22335707
0.44835392,0.5043568,0.101085186,0.33465737,0.2542396,0.6378052,0.35977048,0.16759291,-0.15495366
0.68184,-0.557753,1.8538162,0.3952754,0.2564201,0.53445125,0.63191456,1.2240491,-0.630515
-0.29251888,-0.16987059,-2.118671,0.41630453,0.32506335,0.6102376,-0.25877643,-1.3632423,0.15351598
0.18519777,0.34862924,-0.61991054,0.33289984,0.2370067,0.6312952,0.1381836,-0.33242774,-0.015487401
0.81372446,-0.37448338,0.05830031,0.3419252,0.25089055,0.62510526,0.71810114,0.19040471,-0.65873826
-0.33285296,0.8825919,1.6116457,0.40568513,0.3042112,0.5099537,-0.30796343,0.89717346,0.49398172
0.7009924,-0.46678844,-0.26987407,0.34294328,0.25349984,0.6210477,0.6202725,-0.03480885,-0.60193276
0.14435063,-0.01752095,0.9000456,0.35727942,0.25424442,0.58746344,0.117501035,0.59557956,-0.088682435
-0.7047915,1.6663432,0.44066495,0.3823686,0.32064027,0.63971585,-0.661762,0.19869708,0.9797953
-0.005243674,0.15132268,0.7828679,0.35463756,0.2570444,0.5903857,-0.019777987,0.50343424,0.061661914
-0.25846773,-0.7481995,0.96368355,0.35669744,0.2469352,0.5800118,-0.1976139,0.5676415,-0.032884747
-1.0766206,-0.09653231,-2.043397,0.40113303,0.3615359,0.5940754,-0.93242073,-1.454747,0.6694662
0.32478294,-0.017255943,0.41386554,0.34242588,0.2524417,0.616136,0.27364498,0.33630204,-0.2158022
-0.93689543,0.41492024,-1.5468932,0.3940513,0.29612014,0.6184801,-0.824608,-1.1237125,0.7558145
0.029914465,0.7619837,0.2798038,0.34189057,0.26945615,0.6306833,-0.013357684,0.21563628,0.2097862
0.5345772,0.30884263,0.086100385,0.33542094,0.24986553,0.6334504,0.44320166,0.1700916,-0.27077055
1.260037,-0.8396124,-0.09628514,0.35351205,0.26164344,0.61484563,1.1282649,0.16133484,-1.0997106
-1.377826,-0.06796064,-1.1876642,0.4450425,0.33345622,0.6469748,-1.2173636,-0.9746725,0.89015424
-0.95359385,1.4930182,-0.1520404,0.37939277,0.2769615,0.65973693,-0.8829584,-0.23381153,1.1011982
0.83813775,0.60084194,0.30292654,0.3437623,0.26534116,0.6519677,0.7082153,0.3568107,-0.40530524
0.938124,0.30512634,1.6449238,0.4092223,0.2914558,0.57745475,0.8391345,1.1514432,-0.54332453
0.9071533,0.24531065,2.2571464,0.45416093,0.29660472,0.53128535,0.82882303,1.4491527,-0.5228896
0.22641014,-0.14480726,-0.19147053,0.33742288,0.2510393,0.6257829,0.19462617,-0.056846946,-0.18507938
0.40121433,-0.20688693,-1.7313591,0.40198195,0.26396137,0.6033941,0.34570175,-0.9863141,-0.31566256
0.14499591,-0.47395018,-0.82365674,0.3678779,0.27544272,0.63779604,0.14069943,-0.47664648,-0.22467697
1.8703326,0.5870129,0.4210229,0.3338302,0.2640832,0.6764319,1.6587259,0.57984656,-1.1504564
-0.3973942,-0.52325696,-0.63472843,0.39143708,0.29307732,0.6628061,-0.3238638,-0.4518924,0.1192283
1.3241869,-3.4424741,0.2658736,0.3285582,0.48534423,0.6024015,1.1793194,0.40547937,-2.089706
