input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.5761272,-0.55173063,-0.7501036,-0.42674053,-0.9555906,0.0,0.0,0.7023237,0.0,0.04657474,0.18108824,0.7954964,0.41925052,0.14874864,0.0,0.0,0.121791855,0.49476102,0.0,0.0,0.0,0.0,0.5750601,0.119868055,0.25101805,0.5843408,0.3349797,1.0771589,0.0,1.3121755,0.094665244,0.678604,0.5103817,0.0,0.0,0.0,0.0,0.8957969,0.49966624,0.0,0.15205918,0.0,0.6638495,0.3529303,0.18733564,0.4142783,0.56021273,0.05085383,0.0,0.22921972,0.0,0.6426514,0.0,0.47045135,0.044776343,0.62411934,0.1261284,0.0,0.6421009,0.0,0.24652733,0.2696992,0.4285401,0.062145542,0.8947099,0.5326209,0.0,0.35121724,0.0139401555,0.5986192,-0.1153716,-0.7158497
2.2205245,-0.56446534,-1.9082726,0.20423695,-1.5043427,0.0,0.0,1.2577548,0.0,0.0,0.0,0.732349,0.59099954,0.0,0.0,0.085359976,0.32656977,1.6312795,0.0,0.047828652,0.0,0.0,0.4424178,0.65102196,0.19846366,0.5768649,0.7451548,1.8581452,0.0,1.9531033,0.0,1.4137762,0.13693859,0.0,0.2913185,0.0,0.0,1.1341918,0.2666275,0.0,0.34098327,0.070192054,1.1139752,0.56697613,0.46082112,0.40037364,1.1785316,0.3044784,0.0,0.56033015,0.0,1.0775535,0.0,0.44030863,0.40877938,1.2198589,0.23248422,0.12698962,0.511024,0.4013427,0.19362727,0.4394761,0.6191761,0.24578255,1.0757906,0.76997924,0.0,0.91941714,0.0,0.11597865,0.5190191,-1.2637794
-0.42836812,0.24181572,0.4074631,-1.1496882,-0.11142321,0.33033907,0.15758073,0.25981462,0.20125669,0.5043906,0.13942513,0.86328834,0.13217795,0.43706104,0.0,0.0,0.0,0.0,0.0,0.06867623,0.3136324,0.0,0.6470936,0.0,0.05330181,0.7897814,0.0,0.6217282,1.0104055,0.1927236,0.4218042,0.18744853,1.042991,0.0,0.0,0.02388215,0.0,0.6270879,1.143016,0.0,0.0,0.0,0.53991127,0.2007597,0.31342593,0.40687716,0.34180838,0.23630038,0.0,0.27788633,0.0,0.060216606,0.029036075,0.62875384,0.0,0.32828504,0.17399277,0.08895515,0.83639663,0.0,0.37048858,0.33344656,0.52034134,0.026027784,0.9905437,0.6837665,0.0,0.0,0.76508486,0.7455106,-0.3926831,-0.08011265
0.76551336,1.7218804,-1.2388303,0.40671715,-0.9136528,0.0,0.067874506,1.5127887,0.0,0.0,0.0,1.1688123,0.22343346,0.0,0.0,0.0,0.09910821,0.9715029,0.30760115,0.9693046,0.0,0.0,1.1751711,1.3225468,0.0,0.5627711,0.6731464,1.6800838,0.0,0.0,0.07272723,0.89547336,0.23647949,0.0,0.9755025,0.8955761,0.054833442,0.60832536,0.41757998,0.0,0.2681991,0.97042906,0.7676838,0.86384934,1.1490408,0.0,1.8903564,0.7834063,0.0,1.3080608,0.0,0.75422186,0.0,0.024322925,0.64042604,1.2893093,0.41556957,0.67545956,0.49858686,0.58821106,0.23770437,0.2803476,1.4713755,0.22016135,0.5985108,0.20471895,0.0,1.1498682,1.2274575,-1.225755,1.9208173,-0.7317161
-0.48282114,-0.79528606,0.57730764,-0.7339626,1.5248988,0.5358006,0.5707986,0.0,1.3942285,0.34532923,0.0,0.0,0.09981281,0.8217403,0.89682543,0.52272815,0.0,0.0,0.5225083,0.13565958,1.0089259,1.0569122,0.0,0.0,0.11527987,0.8407118,0.0,0.0,1.6258789,0.0,0.5795535,0.0,0.54314595,0.0,0.11366446,0.49039978,0.0,0.7006282,1.875459,0.0,0.0,0.0,0.26441997,0.0,0.6583359,0.86670864,0.03800731,0.018321056,0.0,0.37909257,0.91069454,0.0,1.0349399,1.078389,0.12616625,0.1390585,0.43995067,0.7471832,1.1506988,0.0,0.9331761,1.2538218,0.5764344,0.0,0.915773,1.329976,0.0,0.0,1.8160423,0.8681109,-1.108656,1.2432141
-0.8800723,-0.06920302,0.30282047,-0.5841855,0.707368,0.37164766,0.54085964,0.0,0.7614014,0.021665305,0.0,0.23659393,0.15489158,0.41729227,0.33549416,0.0,0.0,0.0,0.5270114,0.1615589,0.52185476,0.57616156,0.49159777,0.0,0.0,0.6918423,0.0,0.019841015,1.4033312,0.0,0.5374303,0.0,0.5446912,0.0,0.12864065,0.6104151,0.0,0.51722693,1.2888889,0.0,0.0,0.0,0.35206085,0.0,0.5334182,0.5870071,0.32292265,0.22582096,0.0,0.50908154,0.36911172,0.0,0.5747223,0.600752,0.13025135,0.2937976,0.18922973,0.42061114,0.8020789,0.0,0.5107919,0.63383365,0.7508774,0.0,0.4816022,0.8276169,0.0,0.0,1.3795149,0.44057333,-0.37286022,0.6159759
-0.21992633,1.2908353,-1.2904645,-1.0380856,-0.1908172,0.026138633,0.31871065,1.152926,0.0,0.0,0.0,1.5218017,0.8398739,0.27187183,0.0,0.0,0.0,0.45657566,0.50235903,0.8537923,0.0,0.0,1.5781343,0.5491205,0.0,0.937804,0.007959232,1.5350306,0.27882448,0.24789715,0.6214793,0.11055459,0.68016005,0.0,0.7720025,0.38677537,0.0,0.86950344,1.1290324,0.0,0.28785002,0.596666,0.35713705,0.40499553,0.9751579,0.0,1.2945215,0.45708942,0.0,0.97208446,0.0,0.48722085,0.0,0.12657475,0.0,0.9705148,0.0,0.46129483,0.80013186,0.19683354,0.33188984,0.1289635,1.3612378,0.0,0.8369528,0.58575696,0.0,0.5687567,1.4942237,0.011798732,1.1409879,-0.07969725
0.16654167,0.036278658,-0.3970067,-0.032518063,-0.00063597,0.0,0.031559873,0.26540884,0.065594226,0.0,0.0,0.3313706,0.17984056,0.11573431,0.0,0.049531788,0.0,0.0,0.3046045,0.25927392,0.113974184,0.0,0.46719116,0.41753072,0.0,0.5953636,0.09495111,0.6045385,0.21873409,0.27790153,0.23474991,0.20397252,0.30466208,0.0,0.33768752,0.3988372,0.0,0.38389367,0.50329566,0.0,0.0,0.085915744,0.19545403,0.18027188,0.4779275,0.16458772,0.53474325,0.07744856,0.0,0.52191204,0.0,0.21784148,0.0,0.11353736,0.13307008,0.4087,0.0638461,0.22669621,0.3960182,0.0,0.32621732,0.29213756,0.6425065,0.0,0.3223856,0.2915057,0.0,0.26388434,0.70966136,0.040649176,0.23830886,-0.006074682
-0.12461959,0.7245339,1.736837,0.1895194,-0.5533587,0.0,0.29161993,0.122507624,0.7531129,0.44378245,0.0,0.2706223,0.0,0.0,0.0,0.0,0.8460984,0.0,0.0,0.0,0.78781533,0.0,0.0,0.08759582,0.20185117,0.34067917,0.057688072,0.12673849,1.3217351,0.0,0.0,0.79763854,0.89033175,0.0,0.0,0.86260164,0.29941145,0.4470452,0.86259156,0.0,0.0,0.0,0.9422055,0.43235663,0.470938,0.918401,0.4348197,0.61370736,0.0,0.27384135,0.16141766,0.022201046,0.7185051,0.45858496,0.73637307,0.35371226,0.8368913,0.22225456,0.407924,0.040613726,0.16028722,0.7432951,0.5787898,0.43800715,0.8136031,0.4972703,0.0,0.35791612,0.6087,-0.34732488,-0.33638334,-0.37180543
-0.51353675,-0.56799334,0.21694712,-0.25765252,0.7279155,0.24658394,0.3144835,0.0,0.93645096,0.00027915835,0.0,0.0,0.104358055,0.39623928,0.43802878,0.29765934,0.0,0.0,0.48460156,0.015601724,0.5598695,0.6539418,0.18406805,0.00446859,0.0,0.6169649,0.0,0.0,1.0457194,0.0769548,0.4114425,0.0,0.34259206,0.0,0.111640625,0.47382146,0.0,0.49294227,1.1096171,0.0,0.0,0.0,0.23581329,0.0,0.48980263,0.63564557,0.1388863,0.0009776633,0.0,0.36465913,0.40725133,0.0,0.6633711,0.62994283,0.08940148,0.19331883,0.27693275,0.40238202,0.7372347,0.0,0.52348983,0.8013631,0.5553809,0.0,0.46552533,0.7566197,0.0,0.0,1.2237183,0.4558398,-0.6090992,0.66388863
