input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.8528243,-0.10010282,-0.55041397,1.4264222,1.0682089,0.0,0.83638793,0.0,1.1821259,0.0,0.0,0.0,0.0953161,0.0,0.5948266,0.81119424,0.0,0.0,1.365705,0.38038823,0.3002508,0.9484942,0.50914156,1.2129266,0.0,0.0,0.60630107,0.0,0.7338146,0.0,0.25869036,0.0,0.0,0.22969404,1.1041211,1.6790376,0.0,0.5506983,0.047850266,0.0,0.54547375,0.0,0.0,0.2038893,0.0,0.8327414,0.5063973,0.0,0.9716581,0.29883593,0.2335453,0.56078935,0.3047279,0.96466255,0.18109928,0.76094496,0.6645153,0.18146043,0.82443875,1.3428696,0.0,0.0,0.504616,0.0,0.12762125,0.6313308,0.6688666,0.0,0.57734394,0.48147854,-0.36338124,-0.4863211
0.39915857,-0.4821026,-1.8519213,-0.9295609,0.18217263,0.60171676,0.0,0.65171725,0.0,0.0,0.0,1.1213346,1.2490805,0.4643422,0.5081481,0.19926208,0.0,0.680836,0.41887105,0.24567915,0.0,0.7320333,1.4160175,0.38729954,0.0,0.009454101,0.0,1.2276869,0.0,1.2776942,0.0,0.0,0.36275774,0.0,0.838703,0.0,0.0,0.3524778,0.12606427,0.5503635,0.8340539,0.725592,0.0,0.80037713,0.0,0.16619536,0.47229737,0.52454114,0.4659757,0.47427782,0.0,0.7935519,0.14163032,0.45964524,0.0,0.87986743,0.28910485,0.0,0.10551976,1.3675394,0.0,0.0,0.3039053,0.55929106,0.47858974,0.0,0.0,0.8465934,0.0,-0.38768053,0.21694861,-0.93533343
-1.4467932,-2.0741155,1.4586358,-0.9033874,-0.97753835,1.1960418,0.1677374,0.0,1.0903696,1.5427333,1.3222553,0.1082883,0.0,0.0,0.5474515,0.0,1.1016012,0.0,0.0,0.0,0.0,0.08704387,0.29577693,0.0,1.0922562,0.0,0.8123373,0.0,0.12193322,1.0163996,0.72812426,0.90498847,0.7786974,0.09141356,0.0,0.0,0.0,1.050401,1.4344558,0.0,0.15817498,0.52039313,0.0,0.0,0.00034273788,0.0,0.9971309,0.39098,0.0,0.33601725,0.4375922,0.9574208,0.21173605,0.0,0.0,0.35890618,0.0,0.82689595,0.34700072,0.2812442,0.73993635,0.13322848,0.8152301,0.11464727,0.0,0.0,0.4598624,0.4032712,0.8712874,0.087417275,0.9524798,0.870449
0.52752435,-1.9693956,1.340658,-0.3579491,-0.07655225,0.09959233,0.0,0.0,1.2019997,1.0497968,0.2500577,0.0,0.0,0.17789909,0.5846286,0.12615283,0.9771844,0.0,0.0,0.0,0.4921273,0.0,0.0,0.0,0.90703523,0.0,0.096352026,0.0051140487,0.0,0.9106926,0.06482053,0.9864274,0.62761265,0.0,0.0,0.0,0.0,0.75541115,1.0646487,0.0,0.0,0.5109098,0.0,0.046227977,0.022116167,0.22176303,0.7727518,0.31944117,0.0,0.0,0.15204102,0.6419282,0.37241116,0.0,0.0,0.3678913,0.0,0.46234107,0.24289262,0.03549196,0.46295923,0.6836113,0.5687102,0.42390284,0.059861854,0.0063075125,0.4489283,0.66373676,0.6485781,-0.13542412,0.73670924,0.71818477
-0.65323627,-0.94488996,0.80839,0.5691415,-0.93167585,0.0,0.15970922,0.0,1.01531,0.41228762,0.2121858,0.0,0.0,0.0,0.057010155,0.0,0.98835444,0.0,0.0,0.0,0.10046269,0.0,0.047707498,0.030859858,0.4368929,0.043210596,1.003647,0.0,0.0,0.557498,0.45987895,0.69177926,0.11522806,0.10055572,0.0,0.06695083,0.0,0.8334342,0.8289835,0.0,0.013129095,0.0,0.0,0.0,0.0,0.036137562,0.8147358,0.100289874,0.0,0.023245484,0.0,0.60734886,0.0,0.016833935,0.0,0.26755887,0.0,0.19725533,0.3590845,0.0,0.379753,0.11780266,0.81040186,0.10271542,0.0,0.0,0.49477285,0.2264049,0.62254655,0.34060812,0.73702526,0.5033531
-0.23802881,-0.9471404,-0.3553749,0.45850274,0.69592476,0.0,0.16671276,0.0,0.9176868,0.0,0.0,0.0,0.28882033,0.08229054,0.7363344,0.5687167,0.072057955,0.0,0.6092818,0.0,0.102859534,0.74518895,0.4241722,0.4754256,0.0,0.0,0.32017326,0.0,0.17160815,0.35284346,0.12509355,0.0,0.0,0.0,0.5224354,0.47500217,0.0,0.6025921,0.12249426,0.0,0.45961535,0.0,0.0,0.21138771,0.0,0.4363649,0.4482032,0.0,0.45503896,0.20204346,0.07757521,0.5056759,0.20581877,0.48896235,0.0,0.54624104,0.29276586,0.0,0.5622167,0.7183536,0.0,0.059867807,0.34946173,0.10027127,0.21540412,0.09321639,0.25404185,0.17370881,0.30386248,0.27186465,0.1291466,-0.37762868
0.25743747,0.5326545,-0.9428246,0.06623672,-0.70867765,0.0,0.0,0.9431748,0.0,0.0,0.0,0.93761325,0.3901059,0.0,0.0,0.017494664,0.0,0.15277982,0.36152047,0.2557029,0.0,0.0,0.8895779,0.6167791,0.0,0.35128316,0.4081695,1.0094625,0.0,0.58032846,0.120579086,0.32030603,0.2814329,0.0,0.34348541,0.17281309,0.0,0.27537066,0.19281864,0.30805713,0.2856546,0.21919757,0.0,0.5602842,0.0,0.25642008,0.6241183,0.13920064,0.21682428,0.21387164,0.0,0.47842014,0.005364869,0.3724883,0.0,0.6089414,0.23383917,0.16393168,0.18607101,0.5619029,0.2148848,0.0,0.5270418,0.26808652,0.0406498,0.0,0.20155592,0.4518658,0.17871262,-0.070336595,0.19089305,-0.26169583
0.6606198,-0.44281507,-0.6773222,-1.3605955,-0.31802055,0.44017577,0.0,0.41294315,0.0,0.05163893,0.17318505,0.9803443,0.67876416,0.47533625,0.12845674,0.0,0.0,0.5174234,0.0,0.0,0.0,0.0,0.9182967,0.0,0.0,0.27245176,0.0,1.3691528,0.0,1.144576,0.0,0.5657251,0.95662224,0.0,0.0,0.0,0.0,0.26132905,0.5161301,0.45550114,0.27071393,0.5730635,0.0,0.70061636,0.0,0.0,0.34629667,0.4694536,0.05184415,0.34115332,0.0,0.683573,0.13551939,0.11758336,0.0,0.7542978,0.26647517,0.056441143,0.0,0.47045484,0.2638371,0.0,0.50401396,0.74119496,0.055276483,0.0,0.0,0.9216722,0.029782452,-0.52317935,0.4328351,-0.2760802
1.1840234,1.1782049,-0.52367145,-0.59064573,-0.15333083,0.0,0.0,0.8354117,0.0,0.0,0.0,0.8680856,0.060977876,0.37611678,0.0,0.11772415,0.0,0.1633212,0.0,0.8157438,0.10758454,0.0,0.61751825,0.24264477,0.0,0.749632,0.0,1.5211675,0.32970968,0.076134056,0.0,0.51996744,0.8714093,0.0,0.28848594,0.30762357,0.0,0.059333146,0.3758013,0.49682826,0.0,0.25317642,0.0,0.9077949,0.0,0.35551143,0.31294492,0.2270925,0.41899598,0.21183184,0.0,0.18921518,0.2110806,0.4629067,0.0,0.28571036,0.8666707,0.32452518,0.0,0.49095324,0.43540025,0.0,0.4212508,0.709618,0.046837643,0.0,0.043699577,0.612203,0.26512143,-0.4558375,-0.37268394,-0.14577933
-1.0342587,-0.0135037415,-0.88284016,-0.1673064,0.58190334,0.2850635,0.3734426,0.36689603,0.26721326,0.0,0.0,0.63719606,0.64075017,0.15934196,0.47829616,0.012820654,0.0,0.0,0.95166755,0.26758763,0.0,0.872102,1.2206036,0.66080964,0.0,0.15668748,0.27218878,0.22729982,0.61111987,0.012486927,0.36615914,0.0,0.025579691,0.09497753,0.80358964,0.6979694,0.0,0.35650566,0.25410545,0.16004495,0.48817998,0.12605152,0.0,0.3975185,0.0,0.45542663,0.534476,0.14193591,0.63845485,0.38746563,0.0,0.39333394,0.3169729,0.6092197,0.0,0.5197735,0.38896573,0.0,0.5324688,1.1632054,0.0,0.0,0.47981027,0.102766134,0.1564044,0.16283092,0.40043014,0.18312202,0.2560362,0.17861602,-0.0861476,-0.50327814
