input_0,input_1,input_2,input_3,input_4,output_0,output_1,output_2
-0.2532152820381638,0.5993026501857953,-1.4567753074244227,2.377007357749706,4.813486392678834,2.853162441628759,-5.750093433093558,-5.600328311209728
1.335809096901535,0.24349064236818485,-0.09109319071438894,-0.7623778187161896,0.245625498851501,-2.028346794875295,-0.7378780416874973,-0.26418316013342097
-1.1013101354128156,-1.2193044313010233,-2.1893680104428914,1.2762593452405682,0.944200798065391,2.498532493577485,0.3138932826739429,-3.40835178239985
-0.06686130653609985,0.08527634985817922,0.7413868815403291,-0.11437444093771791,-1.7813438747706363,-0.10112783738226548,1.7931904062636475,2.3648402822603836
0.45748383600454606,1.0540855957007131,0.2089803128615488,-0.24760570681361888,-0.6734902381513177,-0.7119548244037737,-0.7306818856612163,0.9114668323833445
-1.984704051251898,0.15508668328232023,1.053882091889583,2.3736847698050076,3.282933957279708,4.147385474769411,-3.437159669213339,-1.2960820600550342
0.2158285299223704,-0.9707719289796501,1.5267302408164798,-0.579993998868815,0.08975340618655513,-0.7809495240071043,1.000341791534621,1.861058798617812
0.5937707622531494,0.30068493775048827,-0.3091287023764645,-0.3383954064157753,1.1025829609544837,-0.9874966159475362,-1.7661502451625153,-1.2943754401779186
1.6040614729942269,1.2792676364300117,-0.8880694379516113,-1.8338547983556555,-0.7316758945328128,-3.412373078870424,-0.9766154011682622,-0.4208514091669975
-1.183448922284617,0.20141691082939142,-0.9709021816680908,2.8322923717703303,3.643815576490869,3.9540884692181546,-3.9980036640634675,-4.147486170163813
-1.1488330754972704,-1.3168638575156215,-0.566484802888627,0.2643438294126575,-0.8981702219399328,1.3780992761384607,2.6640670933479775,0.05500689610845444
0.6318044513962746,-0.5842915492018167,0.31497428663981875,-1.687362621847813,-3.073604061212429,-2.433778623435316,3.9971465763883067,2.880840564441546
0.16074883697348696,1.5942269307417656,0.16245739481286092,-0.5216768222272496,1.989091315567076,-0.6277655026753646,-4.2706180076506115,-1.558376891546499
0.8001632940292536,0.06084406010450885,0.03456629573533729,-0.37038446785895524,-1.679064773240197,-1.1541821321206194,1.584901362300755,1.4293419434491166
0.4029724761831586,-0.24774781098618223,0.16620930079143742,0.1054833871283075,1.575016977606985,-0.3456501569667892,-1.498689117153559,-1.1278690500927158
-1.1215601038781822,1.1878981703599025,2.7240783767831593,4.312739737976744,4.20248170906999,5.174864962420618,-5.827683352173145,-0.21763302048602848
-0.5249274652569415,2.160319094389759,-0.9530133286722193,2.266407797941419,4.305010203437965,2.859753749561662,-7.203012255585415,-4.829197962920723
-0.6957129088241458,-0.6622465135226355,0.5817774849472357,-0.20124419611069227,1.3240229731697541,0.3333525832214749,-0.5032594165441595,-0.31163417169008617
0.5341802921423768,-0.254328248416854,1.4195487886751208,-0.124368970116033,-0.5182338104086663,-0.5844530285499673,0.7637029217666256,2.1927183513960746
0.7963606059102674,-0.6587589625939193,-0.03379090527353189,-3.196592809535807,-3.038036115892084,-4.088797502174578,3.9891339809094966,2.47463330683876
