input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.21123712,0.81656724,-0.6169854,-0.84492314,-0.4345806,0.0,0.59874916,0.0,0.075654924,0.0,0.85264486,0.0,0.62781346,0.0,0.0,0.0,0.0,0.0,0.3844988,0.27230045,0.6753383,0.0,0.23129591,0.0,0.6500486,0.0,0.6972769,0.32890844,0.0,0.0,0.0,0.48771513,0.41722664,0.0,0.0,0.6015159,0.0,0.4755239,0.0,0.0,0.114210054,0.054631975,0.0937131,0.68735623,0.0,0.0,0.0,0.47662643,0.22895564,0.30069166,0.67609817,0.614641,0.0,0.1850326,0.0,0.20173341,0.7089184,0.17921694,0.25576776,0.0,0.42657906,0.016386528,0.40254992,1.061346,0.14321584,0.41616756,0.146126,0.8881752,0.59018934,0.21075907,0.57624537,-0.3986701
2.2944598,1.3330787,-0.8040646,-0.6231946,-2.6873596,0.0,1.8739527,0.0,0.0,0.0,1.8979878,0.0,1.2520285,0.0,0.0,0.8562118,0.0,0.0,0.0,0.5512403,1.844139,0.0,0.8738473,0.0,1.2945718,0.0,1.188981,2.086824,0.0,0.41039824,0.0,0.0,1.5324527,0.0,0.36430773,1.4519575,0.0,1.045049,0.0,0.0,0.873686,0.2922627,0.0,0.76948285,0.0,0.0,0.0,0.8190103,0.006341256,1.5068603,1.835433,0.78214604,0.0,0.8682363,0.0,0.062462114,1.328117,0.36075082,0.37607968,0.0,0.6327016,0.004842691,1.2755657,1.9310129,0.5976889,0.4860357,1.2860485,2.420389,2.1520653,-0.49164456,1.1860616,-2.252824
-0.73589784,1.5643483,0.37939662,0.87676007,-0.4366092,0.0,0.4392416,0.58253384,0.0,0.97880054,0.16623324,0.0,0.7385698,0.0,0.0,0.934556,0.06687496,0.0,0.0,0.8389375,0.26207787,0.0,0.2913602,0.0,0.0,0.08480123,0.4324839,0.0,0.0,0.21578723,0.0,0.0,0.89160967,1.2514158,0.34505367,0.26908818,0.0,0.9216259,0.0,0.0,0.0,0.49250552,0.0,0.1413954,0.0,0.0,0.0,0.0,0.36237165,0.8660672,0.5358591,0.94884384,0.33689785,0.7714536,0.07791009,0.11674372,0.3706053,0.0,1.2168946,0.0,0.0,0.043062143,0.68952394,0.49453968,1.0095379,0.9759029,0.8302316,1.4669542,0.28061485,-1.4137709,1.2266393,-0.47133026
-0.4665596,0.22707856,1.0404391,-0.23839456,0.8962125,0.210232,0.0,0.17833742,0.0,0.47094917,0.0,0.1759296,0.0,0.1982135,0.0,0.0,0.7881841,0.6456406,0.03639573,0.0,0.0,0.0,0.009392813,0.965434,0.0,0.0,0.42631838,0.0,0.94085455,0.0,0.2340275,0.00887724,0.0,1.1281996,0.19176593,0.0,0.1446473,0.06983323,0.0,0.0,0.49982867,0.5689425,0.43762505,0.3954944,0.0,0.0,0.0,0.69714546,0.9191636,0.043231606,0.0,0.85892713,0.8600656,0.29552266,0.0,0.58594626,0.0,0.075596236,0.88426137,0.0,0.5333029,0.5555005,0.07765416,0.17935425,0.39656228,0.38356623,0.30056033,0.39319238,0.19259638,0.02389291,-0.3366878,0.7863397
0.32008553,-2.0151196,-1.1470337,-1.757084,1.1264116,0.65033454,0.0,0.0,1.0612892,0.0,0.53718305,0.03276089,0.0,0.75036836,0.0,0.0,0.05087688,1.2782989,1.2865812,0.0,0.0,0.49873108,0.0,1.3662026,2.1543655,0.03718306,0.0,0.6520687,0.4671778,0.0,0.6927119,0.49574524,0.0,0.0,0.0,0.29841605,0.0,0.0,0.0,0.0,1.2163621,0.24373823,1.202466,1.8083186,0.0,0.0,0.15738481,2.10161,1.1335633,0.0,0.0,0.4576162,0.75434566,0.0,0.0,1.809153,0.0,0.0,0.055464506,0.0,1.9438282,0.8724017,0.17639895,1.0306047,0.0,0.0,0.0,0.0,0.85792357,2.1783113,-1.6030995,0.8237192
-0.3549104,-0.38604218,0.0607664,0.08596167,-0.24225383,0.0,0.37568933,0.07484729,0.0,0.24131593,0.3142535,0.13048649,0.07651432,0.13636602,0.0,0.0,0.0,0.38246077,0.0,0.0,0.04145156,0.0,0.28439394,0.5201645,0.31727,0.0,0.0,0.15841742,0.16188343,0.0,0.24239665,0.0,0.10509671,0.6949611,0.51768064,0.25689372,0.0,0.13293988,0.0,0.0,0.3511818,0.1064271,0.0937975,0.35191393,0.0,0.0,0.0,0.68315685,0.2887962,0.1674076,0.0,0.13366693,0.41320655,0.30265,0.0,0.2408962,0.016740665,0.0,0.30797175,0.0,0.5044745,0.36123997,0.40002424,0.2399103,0.33041745,0.18720068,0.43510243,0.5076717,0.6212483,0.17176297,-0.37038213,-0.18243352
0.13461235,-0.7835017,-0.23533405,0.62275183,0.8820396,0.035350516,0.08535133,0.4949757,0.0,0.24385335,0.0,0.2402373,0.0,0.40052283,0.0,0.0,0.422709,1.3654329,0.17999846,0.0,0.0,0.28826267,0.0,0.89359426,0.17929778,0.33552712,0.0,0.005116999,0.30131134,0.14839086,0.0,0.0,0.44029236,0.6476443,0.49225911,0.21579823,0.33612245,0.21367587,0.0,0.0,0.44993508,0.7749401,0.33601072,0.411591,0.0,0.0,0.0,0.47236368,0.744592,0.0047100186,0.0,0.9383356,0.93120456,0.30900607,0.0,0.7100427,0.0,0.22149727,0.71735597,0.0,0.76274705,0.54080015,0.35022852,0.19273376,0.43524107,0.43720257,0.20185122,0.32478988,0.23356351,-0.088551596,-0.21465556,0.7197888
-0.665448,-1.4725239,1.2996149,0.42907068,1.7688527,0.7445287,0.0,0.3306074,0.0,0.761714,0.0,1.1837457,0.0,1.3944471,0.0,0.0,1.2588841,2.067536,0.0,0.0,0.0,0.0,0.0,2.026389,0.0,0.0,0.0,0.0,1.430742,0.0,0.34214804,0.0,0.0,1.5701473,0.9527562,0.0,1.2731333,0.110543825,0.0,0.0,1.6794152,1.0272762,1.2880602,0.6166921,0.0,0.0,0.0,1.6301271,1.8361895,0.0,0.0,1.3267481,2.093391,0.67136526,0.0,1.345999,0.0,0.050897136,1.0128702,0.0,1.3946965,1.2615248,0.076322705,0.09537354,0.86833394,0.513631,0.70453525,0.09894706,0.7802923,0.43160844,-1.4884601,1.3868563
-0.6676714,-0.5045319,-0.13506132,-1.2456431,0.9974446,0.31380135,0.0,0.0,0.44389877,0.026320957,0.17289294,0.16036814,0.0,0.30907077,0.0,0.0,0.40098083,0.5389001,0.82771254,0.0,0.0,0.0,0.0,1.0036707,0.7694322,0.0,0.19512779,0.0,0.7183503,0.0,0.6226357,0.64456606,0.0,0.45679706,0.0,0.0,0.0,0.0,0.0,0.0,0.5724949,0.25169864,0.77570015,1.0786374,0.0,0.0,0.0,1.1444069,0.86613625,0.0,0.0,0.5893708,0.6470077,0.0,0.0,1.0461143,0.038763262,0.0,0.30186623,0.0,1.0606204,0.5993856,0.049892105,0.59589833,0.0,0.19204092,0.0,0.0,0.33753702,1.1518476,-0.78849167,0.8016029
0.38506812,-2.2284453,-0.76463974,0.35196084,0.6592118,0.26723891,0.33750337,0.19066903,0.023812026,0.0,0.1589802,0.5101199,0.0,0.99297136,0.0,0.0,0.041694075,1.8560236,0.32876006,0.0,0.0,0.6445095,0.0,1.2864592,1.181869,0.19505359,0.0,0.7508717,0.17615625,0.0,0.0,0.0,0.16438702,0.20443267,0.7568594,0.42379445,0.31280488,0.0,0.0,0.0,1.1693515,0.56164044,0.6702081,0.92715335,0.0,0.0,0.0,1.5288627,0.74506664,0.0,0.0,0.57398176,1.0062373,0.35277298,0.0,1.2013178,0.0,0.103283525,0.2986517,0.0,1.478469,0.81665766,0.42000175,0.3474571,0.0,0.044929393,0.2634743,0.0,0.88991743,1.0657384,-1.2745123,0.46236202
