input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.0644792,0.6248409,0.13422027,-1.620212,1.0632185,1.1434093,-1.613861,0.07972601,0.0,1.2937146,0.7993882,1.3968046,0.54365814,0.0,0.42055678,0.0,0.0,0.54766726,0.0,0.0,0.73723394,0.0,1.8034346,0.74241805,1.4263258,0.43794158,0.46658185,1.3342452,0.0,1.2756329,0.0,1.1083723,0.0,0.0,0.0,0.0,0.39774737,0.70441633,0.45647776,1.3809618,0.0,1.2571439,0.0,1.4314278,1.0987524,0.58213353,0.5280909,0.23705666,0.28062117,0.0,0.9275429,0.05141419,0.16310227,0.7633734,0.86482143,0.39619648,0.5701909,0.0,1.5267754,0.7417016,0.27028173,0.9334991,0.0,0.24743666,1.2922504,0.0,0.8034668,1.5945029,1.5465095,0.0,0.0,1.0290501,0.9758828,1.7842921
-0.6216302,-1.6398035,0.18833184,-0.9344548,0.6168593,-0.22476137,0.13234276,0.23062915,0.0,0.0,0.69392914,0.8256618,0.0,0.0,0.0,0.08819163,0.0,0.0,0.4222938,0.0,0.0,0.19225186,0.0,0.0,0.08746348,0.0,0.0,0.45120093,0.0,0.8190242,0.0,0.61419094,0.2995177,0.0,0.0,0.075195126,0.0,0.4766129,0.37749565,0.55610526,0.37297606,0.44423002,0.0,0.34696013,0.15611097,0.5606943,0.39726922,0.16225898,0.4552076,0.0,0.5317733,0.0,0.41714412,0.34377542,0.6687093,0.19287398,0.19494633,0.0,0.5095532,0.18595263,0.44963485,0.656505,0.0,0.43579313,0.37097317,0.0,0.0688346,0.6845508,0.270361,0.0,0.057075955,0.5886542,-0.18242306,0.17533669
0.94241154,1.474958,-1.266132,-0.50694346,-0.4338626,-0.19758986,0.5856119,0.0,0.31119514,0.08563531,0.0,0.25581214,0.044307034,0.09637578,0.13540389,0.20627941,0.97952694,0.4262566,0.0,0.0,0.0,0.0,0.02215729,0.0,0.2181719,0.5934595,0.0,0.0,1.218258,0.0,1.0024624,0.0,0.0,0.8345202,0.3732894,0.0,0.0,0.0,0.10042092,0.6240075,0.4102623,0.41736215,0.0,0.5438926,0.0,0.15140131,0.27141768,0.8328282,0.0,0.0,0.3996762,0.64951533,0.5474375,0.12340141,0.2066154,0.8315476,0.7916327,0.0,0.26690772,0.0,0.21750925,0.29469812,0.0,0.33327094,0.52917147,0.44071305,0.5377129,0.38890225,0.44047418,0.22376077,0.38025022,-0.6129097,0.187009,-0.37947676
0.14855967,2.1515963,1.0414464,-0.4896014,0.18451731,1.3304656,-1.3383074,0.08678365,0.0,1.6502013,0.78176725,0.20794319,0.27828872,0.09497455,0.86551636,0.0,0.13508786,0.4419458,0.0,0.0,0.59635717,0.0,1.9278514,0.32589215,1.6560798,0.12141991,0.74425364,1.1551545,0.041414082,0.15349801,0.0,0.0,0.0,0.0,0.0,0.0,0.2147375,0.0,0.9328055,1.3124427,0.0,0.8706466,0.0,1.2004274,0.76327187,0.0,0.295598,0.3186127,0.0,0.0,0.7073201,0.5923087,0.11713383,0.67253274,0.24818249,0.5115912,0.7998808,0.0,1.1665196,0.21279845,0.24905446,0.23105784,0.0,0.12793711,1.2732801,0.0,0.38106015,1.2696992,1.5727261,0.09757229,0.0,0.042272765,0.94905317,1.2197762
0.036170308,-1.1810712,-0.2358641,0.5964127,-0.949255,-0.63001126,0.79173493,0.0,0.6398594,0.0,0.18608236,0.0,0.0,0.13303673,0.0,0.31027195,0.45048535,0.0,0.84991443,0.6122603,0.0,0.5906172,0.0,0.0,0.0,0.0,0.0,0.0,0.40511984,0.0,0.311568,0.0,0.5897409,0.19172683,0.11441668,0.748117,0.0,0.0,0.3883889,0.65886563,0.59532726,0.19152664,0.40411818,0.35143074,0.0,0.097507924,0.37935743,0.4878886,0.40248653,0.0,0.42160335,0.8329867,1.0514935,0.31275147,0.45631874,0.648081,0.5515597,0.0,0.026294969,0.0,0.67923534,0.4708028,0.0,0.3310407,0.27727306,0.41260755,0.05670613,0.26963222,0.25303775,0.10979996,0.5166891,-0.5814352,-0.5973977,-0.8207248
-0.5063733,0.54651475,0.8224263,1.0056124,0.264115,0.60673255,-0.7732329,0.0,0.0,0.2899633,0.5474751,0.06700675,0.19557582,0.23889522,0.7536828,0.31291407,0.0,0.09938358,0.0,0.0,0.5990579,0.0,0.27802932,0.030447334,0.31629258,0.0,0.5253558,1.3712409,0.0,0.5779622,0.03423433,0.15229383,0.0,0.0,0.18362361,0.25438267,0.31358203,0.0,0.5753547,0.5823277,0.0,0.6634142,0.07304101,0.48606646,0.40086764,0.27091032,0.5341042,0.4766817,0.22556084,0.0,0.6784066,0.4052335,0.31925943,0.720361,0.41669083,0.2674204,0.55356324,0.0,0.6228547,0.036893234,0.54014975,0.40530285,0.0,0.06718816,0.517598,0.0,0.0,0.85309124,0.66312593,0.0,0.0,0.31110674,0.21825397,0.30577034
-0.45588514,0.106113695,1.3208585,-0.55786026,-0.23368347,-0.28424776,-0.023115005,0.26850438,0.0,0.08693448,1.0321423,0.0,0.0,0.03727243,0.19654834,0.45361686,0.13919103,0.0,0.0,0.08790666,0.030337311,0.07003673,0.18772027,0.0,0.48618588,0.0,0.0,0.64555633,0.07670717,0.0,0.0,0.0,0.0,0.0,0.0,0.45269006,0.30289897,0.497762,0.8746231,0.75450677,0.41478115,0.19325416,0.39005578,0.31446487,0.1780661,0.47186393,0.5765748,0.116275325,0.52359813,0.0,0.15183207,0.24463525,0.6171646,0.5311405,0.62893444,0.35725892,0.3195786,0.0,0.3200608,0.0,0.3669759,0.2066915,0.0,0.27391607,0.49587792,0.0,0.0,0.6745713,0.4920999,0.27918693,0.0,0.0564523,-0.6587977,0.24025351
-0.7291032,-0.09927358,0.6267897,0.48094308,0.71791905,0.6906837,-0.8900174,0.0,0.0,0.26683056,0.59170175,0.51316327,0.15291871,0.025177833,0.6121675,0.12345639,0.0,0.01578924,0.0,0.0,0.5564162,0.0,0.4001269,0.18203393,0.40827706,0.0,0.36820623,1.4212236,0.0,1.0421954,0.0,0.61708313,0.0,0.0,0.0,0.05529253,0.3463492,0.0,0.4700488,0.6509007,0.0,0.8727675,0.0,0.59466827,0.4652626,0.43636423,0.48947352,0.3510251,0.24448778,0.0,0.7594768,0.18181668,0.21143869,0.70465994,0.48265317,0.17348897,0.49928036,0.0,0.7797257,0.33039868,0.42640865,0.66316175,0.0,0.15351795,0.54150593,0.0,0.04315921,0.94683754,0.7182321,0.0,0.0,0.6942439,0.39384452,0.58163136
-0.6535242,-0.41583535,-1.7407709,-1.355949,-0.32776937,-0.20685811,0.4774701,0.0,0.45008156,0.0,0.0,1.2945753,0.33490506,0.0,0.0,0.0,0.0,0.36365873,0.36242533,0.0,0.0,0.65106267,0.0,0.37850845,0.0,0.8664509,0.0,0.0,0.0991225,0.37303644,0.24230194,0.28665182,0.0,0.9015012,0.0,0.0,0.0,0.5284172,0.075527936,0.482004,0.26718554,0.34630436,0.0,0.4753582,0.14284804,0.24251021,0.04184053,0.6023363,0.104591705,0.0,0.5267294,0.15852281,0.4699816,0.27638432,0.47477695,0.66693586,0.30637544,0.0,0.44457334,0.09406246,0.2894112,0.653154,0.0,0.38743636,0.5737459,0.30790898,0.7457496,0.5020867,0.094326496,0.0,0.22175364,0.019232113,0.30633435,-0.08669081
-0.7242144,-0.50851107,0.35998586,1.6834584,-0.10266977,-0.5326317,1.350434,0.0,1.1412442,0.0,0.12277499,0.0,0.0,0.46193308,0.35013974,0.9968417,0.2634544,0.0,1.4358101,0.1103286,0.0,0.13439459,0.0,0.0,0.0,0.0,0.0,0.6103684,0.25930375,0.01574777,0.08553201,0.0,0.6835549,0.0,0.3151719,0.3070557,0.0,0.0,0.57916766,0.08263548,0.6410644,0.52082604,0.43855116,0.0,0.0,0.301072,0.769064,0.41469526,0.57100296,0.0,0.87670267,1.0628397,0.9689529,0.66459525,0.49441826,0.25161147,1.2111638,0.0,0.0,0.0,1.1999525,0.7624123,0.0,0.6756204,0.0,0.3287869,0.01383739,0.58139026,0.09952821,0.025621498,0.61845475,0.19789016,-0.5857871,-1.5438927
-0.7547389,0.019206328,-0.78172976,-2.210089,-0.7030687,-1.0070759,0.04571878,0.029232841,0.0,0.15330537,0.6913638,0.78161216,0.487746,0.0,0.0,0.0,0.0,0.02486512,0.15431991,0.13708225,0.0,0.71168745,0.03943996,0.0,0.2256302,0.89541304,0.0,0.0,0.4018423,0.0,0.0,0.07195745,0.0,0.78857124,0.0,0.1974546,0.0,1.1342139,0.1483865,0.96739024,0.49959987,0.0,0.03933904,0.6534187,0.022665143,0.5490953,0.48985147,0.21170837,0.3313784,0.0,0.11609732,0.0,0.7417783,0.24196278,0.8388788,0.8591765,0.0,0.0,0.46203288,0.0,0.10894741,0.15502921,0.0,0.19070242,0.6557406,0.21382438,0.5629868,0.47383296,0.3182312,0.08333216,0.0,-0.23585305,-0.5413548,0.5285622
0.102706924,-0.8110378,-1.1291751,1.0076727,-0.59439164,-0.6234072,0.6554322,0.0,0.92935705,0.0,0.0,0.2010796,0.09600222,0.13163617,0.0,0.32171595,0.3064231,0.0,1.0143942,0.37341207,0.0,0.27935272,0.0,0.0,0.0,0.0,0.0,0.0,0.5799873,0.18188262,0.81588316,0.0,0.52399814,0.17261368,0.66740435,0.5151521,0.0,0.0,0.0,0.5731102,0.45223176,0.35056615,0.25263548,0.1967543,0.0,0.09101428,0.3372214,0.5950273,0.33920944,0.0,0.6184201,0.95594573,0.7777062,0.15892097,0.47220534,0.49180144,0.6306167,0.0,0.0,0.0,0.7032455,0.6671975,0.0,0.31779793,0.31353834,0.38734266,0.20525545,0.40334392,0.27050307,0.0,0.5362771,-0.39363837,-0.21998784,-0.89095294
-1.3287687,-1.2932304,-0.12599199,-1.1977443,0.6660601,0.3088427,-1.2820619,0.061216887,0.0,0.53121686,0.7784795,1.3594347,0.53024197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32474542,0.0,0.5636734,0.40378118,0.50526786,0.11750913,0.0,1.1185193,0.0,1.4314669,0.0,1.3767643,0.0,0.0,0.0,0.04355757,0.41441956,0.79328525,0.1519175,1.1015836,0.0,0.90449643,0.0,0.8192389,0.5918297,0.8242385,0.68987375,0.15455693,0.4395017,0.0,0.5906894,0.0,0.33720386,0.49625635,0.90184844,0.13721812,0.09603971,0.0,0.98745894,0.59489095,0.15166864,0.9685756,0.0,0.18876645,0.84003025,0.0,0.41231692,1.115229,0.8694159,0.0,0.0,0.9376168,0.25623113,1.2685384
0.14008985,0.4796754,-0.19431683,1.8197051,0.017407872,0.18100686,0.24314605,0.0,0.62472355,0.0,0.0,0.0,0.0,0.51414835,0.66070485,0.56414205,0.38733318,0.16993882,0.47171378,0.0,0.23242627,0.0,0.0,0.0,0.0,0.0,0.0,0.6023238,0.477373,0.31391212,0.79673725,0.0,0.119488955,0.0,0.9161061,0.22776958,0.0,0.0,0.24498726,0.41797593,0.25241372,0.66421866,0.19851065,0.11628193,0.0,0.17167181,0.35616475,0.71409583,0.26145598,0.0,0.7924247,0.9475801,0.42405322,0.27631062,0.32389435,0.3024462,1.0871444,0.0,0.14175373,0.0,0.76517063,0.62950873,0.0,0.42971456,0.39826328,0.054810375,0.19456625,0.6104865,0.31925422,0.0,0.22353812,-0.017446246,0.28212643,-0.7819124
0.72278076,0.5262548,-1.63201,-0.96190244,-0.10091212,0.6690881,-0.42425677,0.0,0.0,0.9014857,0.0,1.068928,0.37578085,0.0,0.0,0.0,0.0,0.38783753,0.0,0.0,0.0,0.0,0.68826544,0.61229855,0.5820446,0.9501926,0.0,0.0,0.3674432,0.51558733,0.9599538,0.16203374,0.0,0.72490203,0.21554384,0.0,0.0,0.0,0.0100016,0.89011407,0.0,0.72278595,0.0,0.6918295,0.080347985,0.045373946,0.0,0.8253895,0.0,0.0,0.38119814,0.27818435,0.17833403,0.08657389,0.081881836,0.6048451,0.38124153,0.0,0.79432046,0.28962165,0.0,0.54529613,0.0,0.044113714,1.0040717,0.24162051,0.73671985,0.6304533,0.8475575,0.0,0.0,-0.28938726,1.0129659,0.63120264
-0.31572285,-1.4031925,-1.4631099,-0.3616011,-0.2575437,0.054848403,0.15974616,0.0,0.46592757,0.0,0.0,1.1327741,0.23660219,0.0,0.0,0.0,0.0,0.0,0.45540413,0.031494997,0.0,0.47721043,0.0,0.34387332,0.0,0.3481721,0.0,0.0,0.0,0.8146392,0.46418202,0.50296056,0.088440716,0.47851223,0.0101514645,0.064330034,0.0,0.06291778,0.021913886,0.5116066,0.17046775,0.5306472,0.0,0.35049346,0.0,0.21116108,0.0,0.6049896,0.17163298,0.0,0.5952594,0.21022797,0.33778635,0.19797528,0.33452037,0.3675567,0.2953329,0.0,0.3987016,0.22704387,0.22218578,0.80528593,0.0,0.36272222,0.47960728,0.19659755,0.40468892,0.46831387,0.20840538,0.0,0.29212612,0.13392505,0.4351976,-0.118214875
1.6538339,0.8802086,0.57640207,-1.2966032,-1.1101227,-1.3553668,0.28413984,0.4828012,0.0,0.39242932,1.0278693,0.0,0.0,0.27790815,0.0,0.5417653,1.7451348,0.0,0.0,0.86224747,0.0,0.19492301,0.16769949,0.0,0.90097326,0.052077383,0.0,0.0,1.6248875,0.0,0.3514291,0.0,0.0,0.78382254,0.0,0.9834472,0.0,0.09079436,0.3523818,1.5933921,0.9510092,0.11163242,0.63544357,0.9325321,0.0,0.47191936,0.99440354,0.5112137,0.46722823,0.0,0.0,0.7347378,1.3769772,0.3485459,0.7164749,1.2986654,0.44664225,0.0,0.30963695,0.0,0.40852022,0.0,0.0,0.225405,0.6644278,0.5505982,0.09010489,0.3319529,0.953804,0.89295655,0.4787687,-1.2689,-1.395294,0.05667744
-0.054482747,1.1878195,0.1607579,-0.13528372,0.85187805,0.17276858,-0.33963808,0.0,0.0,0.062943764,0.53075624,0.3060382,0.0,0.13689414,0.76229817,0.453408,0.0,0.33877605,0.0,0.0,0.60068756,0.0,0.543315,0.0,0.68819004,0.0,0.0,0.57796174,0.28558567,0.41288322,0.23997995,0.100707196,0.0,0.0,0.014847938,0.0,0.0,0.0,0.24602292,0.47464412,0.055237547,0.4309907,0.033153858,0.6199976,0.19523974,0.4961939,0.34734818,0.13587831,0.3687264,0.0,0.6302661,0.35004684,0.05709562,0.70388997,0.63787377,0.27914664,0.543877,0.0,0.5005484,0.0,0.40881497,0.4270969,0.0,0.3181168,0.40795124,0.0,0.043253385,0.7921043,0.41224042,0.0,0.0,0.6316227,0.010535739,0.2995556
0.4369609,0.5750619,0.4253408,1.6562439,0.10380938,-0.26416102,0.50914925,0.0,0.4790168,0.0,0.24361919,0.0,0.0,0.6980189,0.7541896,0.90073633,0.72674143,0.0,0.53072166,0.037402645,0.19159178,0.0,0.0,0.0,0.0,0.0,0.0,0.40386766,0.7382177,0.0,0.63729507,0.0,0.2795024,0.0,0.7226869,0.39321947,0.0,0.0,0.33350027,0.5082227,0.48059398,0.58847696,0.4290252,0.21446554,0.0,0.37542564,0.6555804,0.7099261,0.49262205,0.0,0.69706666,0.9754297,0.7340768,0.40675128,0.4636846,0.47292304,1.0818006,0.0,0.13945843,0.0,0.86117846,0.5022089,0.0,0.5376804,0.33982205,0.2713566,0.062292382,0.574533,0.33396113,0.20205042,0.3709306,-0.1427043,-0.33317137,-0.9167561
0.26331797,-1.0539474,-1.0976237,-0.5906823,-1.4064721,-1.8019962,1.6941308,0.0,0.98176706,0.0,0.15459159,0.0,0.0,0.0,0.0,0.50732625,0.98766506,0.0,1.3022456,0.97140527,0.0,1.1694661,0.0,0.0,0.0,0.13283128,0.0,0.0,1.1517761,0.0,0.38764185,0.0,0.5149362,1.2743158,0.0,0.7347644,0.0,0.24221358,0.07108724,0.9290723,0.8736672,0.1083627,0.58863676,0.5449308,0.0,0.28769058,0.82332706,0.44051874,0.32649603,0.0,0.61553955,1.0355127,1.5569627,0.43736997,0.79556537,1.2774885,0.74331003,0.0,0.0,0.0,0.93231,0.3490971,0.0,0.5401132,0.18379489,0.7609342,0.22013408,0.10809729,0.3021873,0.37557727,0.91126263,-0.9263915,-1.2700819,-1.2144365
-0.57293546,0.571729,-1.2584473,0.85723686,0.8209794,1.2674675,-0.08783721,0.0,0.59895474,0.0,0.0,1.1685483,0.23078221,0.0,0.588042,0.0,0.0,0.989361,0.025658524,0.0,0.4041167,0.0,0.058638155,0.8867816,0.0,0.043579757,0.36749038,0.94123095,0.0,1.306713,0.75316036,0.5276226,0.0,0.0,0.65568835,0.0,0.0,0.0,0.20663719,0.34053266,0.0,1.1140835,0.0,0.44937962,0.40240926,0.024275307,0.0,0.98173547,0.10146234,0.0,1.2542895,0.6632001,0.0,0.4378589,0.22862755,0.19224267,1.0827159,0.0,0.8090104,0.40272295,0.6244544,1.1773053,0.0,0.35328406,0.6427532,0.0,0.6441073,1.0621161,0.32376853,0.0,0.053545706,0.6200265,1.457014,-0.18502371
-0.28702247,0.11691563,-0.48973942,0.31095257,0.13023992,-0.3256086,0.9034802,0.0,0.69146025,0.0,0.07986954,0.3126303,0.0,0.12478697,0.21375573,0.55369097,0.11336151,0.13713272,0.712821,0.0,0.0,0.03946116,0.0,0.0,0.0,0.0,0.0,0.09715678,0.40635115,0.123382665,0.33396938,0.0,0.0,0.015666246,0.1311591,0.0,0.0,0.0,0.29388154,0.17365289,0.34584945,0.29768878,0.16501819,0.11798251,0.0,0.26872182,0.32439113,0.3814708,0.32185227,0.0,0.572888,0.68747884,0.38783532,0.44941756,0.24289154,0.19300291,0.6688501,0.0,0.054087885,0.0,0.53609276,0.5530907,0.0,0.4685707,0.06422551,0.21129926,0.10760546,0.47088397,0.0,0.0,0.33343458,0.18586382,-0.12873283,-0.7897198
