input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,output_0,output_1,output_2
-0.35596480122812074,1.3733091503556836,-1.3096592082954996,0.8468673251224211,0.245765974205163,-0.17210837571920745,0.4779673288442344,2.4310617036801316,1.8042245647339727,0.37921076278802873,3.1605320777732313,-2.07087908665055
-0.24827234244154456,0.34577506116609635,-1.6674595984638172,-0.9529316514085049,-1.0211359747027435,-1.126497430849774,-0.5408805862687096,1.2279586953546424,2.582245457265942,0.9732098983907116,2.630179678776079,-1.168564982253092
0.2661410462795033,-1.0238483258358784,1.464175939511356,1.9470750105202477,0.48313359421513763,-0.8925593996280184,-2.6782629867708443,4.713033618355274,1.9894477218847866,0.41989714409414197,2.1348305550540645,-2.702282984816554
0.6709438850281171,2.0615741472528524,-0.16522786441440057,0.25975095637107165,-0.33493011965613906,0.8697297007985707,2.3862926946057597,-2.6809139485499625,-2.2333051338509606,-1.1583368480308913,-1.8012244399403048,2.6401322522438897
1.0523882780060425,-0.054265189197441145,1.1313620259086794,0.0918258025167053,-0.6745260399598668,-0.9093546365028821,-1.2862642831320967,0.032859993911580815,-0.6941155928537636,-0.2867808830898392,-0.9906691264655505,1.7371963646547999
0.7045364527021117,1.441597163637142,0.06629294275047025,-1.3108292033869031,0.7632163530875834,1.3865091495774737,2.708508976198672,-3.372971809976689,-1.1368872499499654,-1.3991760154791841,-2.3761450695560073,0.25598598523637917
0.07443485592313999,0.976688563949357,-0.8237024844210865,-1.2955820287733768,0.4124136480508126,0.9582284766057514,-0.015761996679282415,-1.9242009467088732,-0.05940917373390031,-0.822032482261093,-0.7254196318525522,-0.31246248876752697
1.654521859120637,0.07165337731547244,1.8530445731951626,0.5671866681035866,0.2612620439765972,-1.6205592772237905,-1.6203653815882075,0.3028307797115932,-0.31127568979523373,-0.36439483153504265,-1.361800396167612,0.23782782735476665
-0.25904690389301044,-0.7681079434728344,-0.5078938177444906,-1.2413226790114935,-0.734571573418907,-0.4751068687603638,-1.118170391958911,0.09580551555395528,1.2736981102205533,0.5167249827762167,0.6235250258697609,-0.18404453114212932
0.97989619594309,0.03093930594143514,0.38754381676918603,0.6212729749232837,-1.1284421855545248,-1.9277085046377311,-0.5473849260155755,-0.19988887491758678,-1.441530480118697,0.42378879970995254,-0.4711851449932014,2.723896511520373
-0.8326357323052883,0.34454461896957606,-1.389133990105706,0.09134453502952378,-0.10368701532693805,2.0895903453010387,-0.33328800615845156,3.71349498039847,6.103941595239194,-0.43393628369675047,3.8821060801270986,-5.2187499539917805
-0.1659763835544644,0.2511837535011645,0.7971918666102815,-1.2995451534902545,-0.6973379260190213,0.3872019218863253,0.15378968548318342,-1.2570528777661256,-1.0326727912602165,-0.15371604687293844,-1.7443861088954025,2.0844789024926937
2.0367119423631008e-07,1.3567590907603764,-1.5847437125835404,-0.8926463908392334,0.9777467719076283,-1.7962650741372037,-0.7360098040900089,2.9819248562891483,4.099772546909088,0.8967924428128652,3.8862257119102845,-4.732753182848094
-0.09892063167336779,-0.726919793639871,-1.3883174316451246,-0.35832423182633466,-0.8396015226102538,-0.4531995390483945,-1.8369645889503026,3.0001398586766426,4.384812316036846,0.37017083688430663,3.592574903265718,-3.1046155633536436
-0.9429507500159433,-0.2552270015352298,0.0411158297318666,0.6206276418628807,-0.4098871105276081,1.6665573744545472,1.2919062594310398,-1.0306513560413417,-1.1989141939864691,-0.33964864050971005,-0.7688093754744155,1.6026431974185231
1.006759497270552,1.458832695499866,0.7316355809827011,-1.0326029038279896,1.1822829191019681,0.41827256392218304,3.424058244495592,-7.047388923625521,-6.388673434157979,-1.0255310777224678,-5.698076197010171,5.068536404593595
1.3915614300881542,0.8323333746047633,-0.23666162421661985,2.152094117793334,-1.5104396926523824,-1.335877013325871,-1.623115235298276,4.436290250408033,2.685968247740913,-0.29133914023305746,3.3268371369574177,-1.0018369741056643
-2.2232931913925036,0.22811375389895228,0.48428343477300945,-0.8104465372294699,0.6059531346845929,3.58316496619324,3.810406304087223,-5.406726302910149,-5.406189620406579,-0.6070615550954421,-4.664971672636579,4.716931319752393
-1.1606327259464746,0.3426409586193462,-0.025836359055153392,-1.0205716238609976,-0.45207511443198156,3.192522378123871,2.0605834419594062,-3.402880093562842,-3.3447235233057397,-1.1662969807085846,-2.597797924229306,3.93227322469516
-0.9686054548610809,-0.5221279053237305,1.9678318120643445,-0.3163847430846263,1.421466790447359,0.4338155615294622,-1.6858239591140327,-0.6930558916334159,-0.016545924202362984,0.39530911159059756,-2.399271891154199,-1.8761693239815787
-1.1217356968672179,-0.31700053375716525,1.4330496602754783,0.715496353917225,0.20281942533440692,1.0676090924649668,-1.053998927336369,2.534573780163048,1.9248334437299208,0.18689312671625619,0.5171097765006706,-2.350757688150533
0.17314246591863616,1.428368757854166,-0.2935411025964434,-0.1828871909390094,-0.0879868190775486,-1.0276048355461285,-0.1936060260683424,0.1271542010402372,-1.0587374143206496,0.568609028800054,0.4226046635265736,1.1522531373347258
-1.6888202798903786,-0.45974537732030657,0.34228684468608983,0.789913207949149,1.373667473333402,2.204026141422239,0.8745561580763455,-0.4874693840568108,-1.5117335399612095,-0.029036674981915485,-0.718666340989976,-0.33699378961455223
1.3663338921948083,-0.43093112970839326,-0.33063456718544787,0.24164715320795674,0.7922854982457566,-1.0694869804757194,-1.1967229354397861,1.496201372717413,2.2566181409083303,-0.5481871850623504,1.5756525752009063,-3.0650023695014257
0.10466971794549677,0.3848255714544893,-0.4971193142420815,1.2115805011578231,-0.4930579120977059,0.6214705872480513,0.11603784782151469,4.4341086023681395,6.327630005157705,-0.3620318667754206,3.7245955009095812,-5.1456528892810285
-2.0736629203009995,-1.6262715780513655,-0.3106986958956258,1.0511833200683685,1.9683414073303152,1.8072314745385933,-0.02683537623700201,1.8034515426006223,0.48396915856747963,0.6320680836816607,1.5369090398967375,-3.09457171700952
1.3928844948750716,0.5212552871699734,1.0353843652984647,0.2947880158677285,-1.5361126441918382,-2.5043088840389087,-2.288571273722033,2.433204274182821,3.219993236624081,0.2552530328679777,0.7543862563313696,-1.2022496096061606
-1.016535363292425,0.8722864528104831,0.09289603019458649,0.44774991566558686,-0.9918558845366757,2.0056076339348183,2.9815813467372063,-3.5406069494521306,-5.706083385008517,-0.5823927371687307,-2.8971982602224955,6.713452120754048
-0.5860453643837364,-1.463939504610269,-0.27481048780672934,-0.14608447999586582,-1.929770853847163,0.5699344512161252,-1.280411981014073,2.5118780193534604,3.3744534532960633,0.20746057989143146,2.174408398272591,-0.8704359056193078
-1.2164103631811718,-3.074949725752998,-0.3847379048040112,1.6842701078674938,0.9488565681320764,0.13495791777499097,-3.433690254524069,6.5465354537108364,6.628166174665406,0.8917445944741663,4.965800974021736,-7.353121219397925
-1.5964634141263678,-0.23160438397860478,-0.8039961326301832,-0.9254867703188271,-0.18922560207146127,1.1075978371263873,0.7872513249685769,0.4233521771753865,1.0643509345118276,0.49765599734057037,1.0173174896957147,-0.8648399734536221
-0.9209121469500425,0.3325648834095305,0.9869512084791837,0.8989023840061441,0.7478630910799389,1.7110636665775218,-0.12396216449223466,-1.0843565220579796,-1.8450020967024643,-0.4165780014917887,-1.6835968580499607,0.8637769983292789
0.8286418263559798,0.6540514496069062,-0.20281112630944856,-0.5898197693220971,-0.9834379793359047,-1.3990939633196866,-2.4245999552901547,2.863080323672166,4.4623051615345,0.07233388947117225,2.370486427274105,-2.9858960718230327
-0.6666972173558874,-0.766329853472499,2.087240809631628,0.5782198028230303,1.4020299223581698,1.1779520709176095,-0.5149555116560414,1.479902962203055,0.6910680089103961,-0.21289627410929118,-0.8429941452130513,-2.48512816450003
-0.4479789253028816,0.1788665013645787,-1.5963692799634304,-2.9031904682375496,1.514664416658139,-0.5184069871415485,0.5293625387035752,-3.39697944010323,-2.253241406971908,0.5587681031420451,-1.153988387107297,0.35802060200666297
-0.4248665092648397,0.17002456536629315,0.3774403463436979,0.39585548157089034,1.5787609629861985,1.8494078671764589,2.0915968843390775,-3.030727646738561,-2.4879489715963925,-0.829442476856114,-2.536157048113747,0.5538539583565842
