input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.78503394,0.86307245,1.1845236,0.3476368,0.110926904,-1.8919972,-0.71210974,-0.3925888,0.067072645,-0.0073339697,0.58080804,0.022155926,0.577429,0.81487536,0.90471447,0.32401702,0.0053633675,0.0,0.0,0.0,0.0,0.0,0.288853,0.09868744,0.14864737,0.0,0.0,0.0,0.0,0.43339193,0.0,0.72497594,0.3805334,0.0,0.0,0.0,0.0,0.7254442,0.2313314,0.0,0.5462847,0.0,0.64965,0.0,0.71374226,0.08797948,0.7100146,0.17613183,0.30544555,0.3019385,0.45063347,0.20270436,0.9329228,0.9626453,0.0,0.45465496,0.6891672,0.63620204,0.48783612,0.25131947,0.38119438,0.05508843,0.112049624,0.4006423,0.0,0.14445324,0.0,0.0,0.3456369,0.0,0.057205018,0.17219374,0.36756545,0.22857358,0.35743186,0.7957504,-0.14609602,-0.00482437
-1.4010262,1.900633,-0.13106076,-1.1402603,0.628623,0.8646727,2.228245,2.0620527,-1.9535846,-1.7234145,1.1725242,0.0,0.0,0.5390979,0.0,0.08801818,0.0,0.0,1.7988229,0.9696904,0.6421031,0.7755553,0.6381953,1.8041351,0.47528517,1.2482321,1.705811,2.090923,1.3157659,0.0,1.4325782,0.7851194,1.0135726,0.78681886,1.2270508,1.4572358,0.0,0.0,0.0,2.372015,0.0,1.077144,0.0,2.5530941,0.3284327,0.6696298,0.5936596,0.22960809,0.0,2.041302,2.7596402,2.4955657,0.0,0.8647939,0.0,1.4958643,0.41044468,0.20637216,2.8436558,0.49639916,1.2287779,1.5035337,1.2421113,0.42176628,0.2676168,0.19195727,1.0699514,1.4834557,2.3464024,0.0,0.0,1.9958713,0.82658386,1.9632912,1.2063783,-2.0124876,1.9780939,1.3573459
-0.08999524,0.5033006,-0.7848514,-0.7374271,0.29633838,0.55054003,-0.21607281,-0.9174499,0.8757516,1.1105454,-1.2789491,0.11215162,0.43679368,0.0,0.10755944,0.7325709,0.8128505,0.5006316,0.0,0.4334291,0.0,0.0,0.0,0.0,0.113618776,0.049055226,0.0,0.0,0.0,0.17564535,0.0,0.0,0.041566372,0.0,0.29823083,0.56431407,0.7062932,0.0,1.4547344,0.0,0.0,0.0,0.24346432,0.059434403,0.7349218,0.51796657,0.4292564,0.6655682,0.7223759,0.7793013,0.33581436,0.32797748,0.7608275,0.096475616,0.57570934,0.23157118,0.63967824,0.39292607,0.21082208,0.31248882,0.24224246,0.46193326,0.0,0.53682286,0.30717614,0.95004493,0.0,0.61206895,0.0,0.16333193,0.43487567,0.53609985,0.71127886,0.49504578,0.38683867,0.09990347,-0.6475903,-1.1395313
-0.7664629,0.36015806,0.39654964,1.0665568,0.85031176,-0.72970164,0.73094565,1.0272961,-0.8455252,-1.6793431,1.6987373,0.0,0.0,1.112199,0.0,0.0,0.0,0.0,1.5836021,0.19242312,0.0,0.4748368,1.2008314,1.4476695,0.10907164,0.78107667,0.795543,0.90453583,0.1283257,0.0,0.86548966,1.420079,0.33016133,0.8251399,0.6402701,0.0,0.0,0.1515369,0.0,0.8978956,0.0,0.9034442,0.32963115,1.1611886,0.28782326,0.078264974,0.53576934,0.096476346,0.0,0.9207616,2.0040903,1.3105506,0.10201613,1.0683941,0.0,0.71111417,0.31447446,0.6438558,1.95569,0.15107998,1.4770535,0.60381836,1.0218682,0.42882589,0.0,0.014234096,0.054778844,0.70337695,1.5862514,0.0,0.0,0.7486668,0.67680234,1.4850674,1.2848213,-0.79158443,0.592639,1.4437921
0.7391834,-1.2838165,-0.2237985,0.15698735,-2.0701292,-1.3643622,-0.7715614,-1.485785,1.0261775,1.1180562,-0.3228795,0.12904564,0.36745456,0.098405585,0.8870791,0.39578676,0.16225523,1.3775117,0.0,0.1646623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68995917,0.0,0.0,0.0,0.0,0.0,0.0,0.03658221,0.78172964,1.7440188,0.0,0.4819205,0.0,1.0779433,0.0,1.1960154,0.31150436,0.38482594,0.503156,0.7390488,0.21051346,0.22710913,0.15078549,1.0217832,0.6384131,0.32090142,0.5101649,0.8471761,0.55461293,0.3206129,0.24018583,0.37575185,0.0,0.14731237,0.84240055,0.44230163,0.66790295,0.0,0.0,0.33282763,0.47003597,0.23444498,0.24453956,0.8287978,0.09754656,0.7629508,0.8452194,-0.98926574,-0.6002816
-0.8455009,-0.28710046,0.15009105,0.7868047,-0.45260084,1.4237182,0.7033583,0.97093135,-0.82575023,-1.1247976,0.76825887,0.0,0.0,0.7304121,0.0,0.0,0.0,0.27298594,0.8378491,0.46243316,0.18510887,0.6258003,0.94955087,0.8298969,0.5625684,0.4763496,0.54015,1.1161478,0.5534472,0.0,0.4795789,0.85734236,0.0,0.96164215,0.81558937,0.31565744,0.0,0.0,0.0,1.0480976,0.0,0.937127,0.0,1.0527598,0.3561158,0.25925624,0.37522024,0.116080314,0.0,0.8731878,1.634553,1.0462936,0.027759463,0.8738169,0.0,0.5978793,0.2381634,0.41420126,1.745628,0.21854398,1.0722003,0.628832,0.88926464,0.22952648,0.0,0.12035316,0.22682208,0.5300482,1.3871933,0.0,0.0,0.77091527,0.5192593,1.2277318,1.0131354,-0.7141286,0.655911,1.1603205
0.63457847,-0.4909612,0.57233423,-1.292003,-0.70918065,1.4034232,-1.1886789,-0.89108807,0.58577365,1.2144451,-1.1886035,0.40112385,0.99808985,0.0,0.45736742,0.16962227,0.7379005,1.0080196,0.0,0.54914767,0.0,0.0,0.0,0.0,1.2381854,0.0,0.0,0.0,0.0,0.06991596,0.0,0.0,0.040189207,0.0,0.23155159,0.0,0.64470077,0.47685736,1.9397544,0.0,0.059157535,0.0,0.0,0.0,1.2842224,0.45285505,0.70062804,0.716453,0.7983757,0.6636027,0.39559335,0.39156532,1.0214635,0.6977941,0.5108987,0.82327795,0.8038153,1.0702014,0.144453,0.3224474,0.3874384,0.16138047,0.06587173,0.30116445,0.101812296,0.7387261,0.0,0.0,0.4255758,0.14885849,0.33298308,0.6506931,0.38972282,0.33702892,0.35729912,1.0221517,-0.3313563,-0.848979
-1.1674105,0.12003398,-0.84624755,-0.25520343,-1.1916414,-1.344192,0.38495544,0.0043939576,0.51977724,0.20721965,0.43434033,0.0,0.0,0.17061645,0.0,0.5667482,0.0,0.106418714,0.8369841,0.2519523,0.0,0.0,0.0,0.15002966,0.0,0.12402375,0.057907186,0.11802673,0.0,0.37489256,0.7069903,0.36288545,0.030624941,0.0,0.0,0.3791197,0.0,0.22090854,0.0,0.0779902,0.0,0.70312214,0.8447897,0.6544412,0.53678334,0.40144706,0.12314522,0.44461784,0.079038344,0.37332636,0.88329995,0.30938518,0.19905925,0.29020825,0.0,0.057092015,0.41674063,0.0,0.86615396,0.20168824,0.6533644,0.25233176,0.0,0.7471351,0.2705105,0.41493067,0.0,0.6867672,0.32886016,0.0,0.056759495,0.32600904,0.5824482,0.38268197,0.65560526,-0.6634336,-0.45905823,0.015765488
-1.6231524,-0.6120566,-0.7760162,-0.18349023,-0.41644308,0.16592912,0.58208793,-0.033392176,-0.36592758,-0.020637054,0.28928837,0.0,0.0,0.23699056,0.0,0.13252966,0.0,0.18451902,0.81338805,0.6746419,0.09151006,0.06631978,0.15039404,0.53692,0.0,0.6265032,0.0,0.49641877,0.0,0.0,0.6617721,0.23674327,0.11733248,0.51471835,0.70641005,0.8591065,0.0,0.0,0.0,0.38949752,0.0,0.63485944,0.2561074,0.826522,0.13114333,0.30465025,0.246637,0.23838815,0.0,0.7048484,1.1571332,0.51913303,0.13981286,0.24639161,0.0,0.26629782,0.28634265,0.0,1.0016857,0.34356895,0.64214337,0.6719747,0.20876227,0.55358016,0.0,0.300166,0.017199025,0.6963983,0.67544216,0.0,0.0,0.6645117,0.58953243,0.79498106,0.4731763,-0.8765814,0.22014229,0.30155134
0.05127902,-1.194278,-0.76075023,-0.94011754,-1.0355674,1.4739858,0.46964929,0.22307523,-0.37214822,-0.20377044,0.43391943,0.0,0.0,0.07174814,0.0,0.0,0.0,0.7292532,0.0,0.615404,0.5039997,0.84733456,0.31183603,0.21934743,0.8673971,0.6213537,0.53831756,0.16869536,0.12063316,0.0,0.44182998,0.0,0.12298457,0.2740428,0.8012137,0.23454048,0.0,0.32103175,0.038385466,0.64819974,0.0,0.3951973,0.0,0.9394787,0.42175636,0.072538055,0.069557,0.10529336,0.0,0.6331451,1.149247,0.47522032,0.17771427,0.7820384,0.0,0.74066013,0.21658222,0.2046727,0.99365634,0.20184016,0.46377483,0.33699292,0.3449936,0.19680417,0.0,0.24122362,0.3830829,0.08934957,0.8175304,0.0,0.0,0.56758654,0.29361963,0.59553003,0.7645302,-0.23880488,0.41769153,0.83773065
