input_0,input_1,input_2,input_3,input_4,input_5,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.7148568,0.4534244,1.9880425,0.4509898,0.24913491,0.32471237,0.0,0.61675096,0.0,0.6070528,0.0,0.0,0.0,0.5107054,0.8582756,0.0,0.0,0.5756584,1.4152899,0.0,0.38406557,0.0,0.69667065,0.16123538,0.0,0.76508397,0.0,0.37860954,0.0,0.0,0.48593634,1.1557325,0.38539904,0.0,0.0,0.0,1.1212523,0.0,0.49923277,0.39470702,0.15567534,0.9666143,0.0,0.0,0.0,0.40628815,0.51768386,0.75538725,0.32922217,0.7018194,1.0990939,0.7578509,0.6079425,0.8490835,0.7444203,0.97196823,0.13162471,0.0,0.0,1.7162519,0.4960369,0.21502995,0.35170442,0.13377687,0.60669035,1.4104435,0.28798345,0.0,0.9620726,0.0,0.44131324,-0.66007346,1.594073
-0.2489536,1.0862283,-1.0453858,-1.3673791,0.045995113,-1.3553567,1.2774167,0.0,0.23473361,1.3939131,0.09099123,1.7427434,0.0,0.071861714,0.0054104775,0.052448034,1.113485,0.0,0.0,1.2456536,0.39445752,0.0,0.7736848,0.18007441,0.0,0.0,0.90125906,0.0,0.0,0.0,0.0,0.31349277,0.34240648,1.2063677,0.0,0.62724584,0.0,1.5985287,0.0,1.2086365,1.9343438,0.43225634,0.0,0.0,0.0,1.1285515,0.62452626,0.06464632,0.42062607,0.82670534,0.10354905,0.6014557,0.11701922,0.4698674,0.9384264,0.09401957,0.0,0.8038053,1.3449352,0.56818783,0.0,0.73931235,0.7627751,0.0,0.32783073,0.25917703,0.0020676255,0.928054,0.1296764,0.0,-1.2688452,0.87857634,-0.17737788
0.59980994,0.7360386,-0.4925526,0.03149587,-0.11057443,-0.4279035,0.0,0.36028194,0.053074993,0.76447296,0.0,0.5500085,0.0,0.12048894,0.0,0.6754074,0.63560927,0.0,0.03968537,0.43363303,0.20680325,0.0,0.36108372,0.0,0.0,0.0,0.3792172,0.21991874,0.0,0.0,0.0,0.39569145,0.3439593,0.4822092,0.0,0.36343324,0.09808576,0.92485225,0.15625696,0.35137236,1.1342368,0.36865312,0.0,0.0,0.0,0.34314677,0.42777288,0.23958269,0.4627554,0.49619767,0.46649754,0.017376885,0.3107674,0.15269661,0.6714944,0.37606034,0.13756779,0.30468675,0.67319924,0.5027752,0.0,0.09607372,0.2529402,0.0,0.026780717,0.4932037,0.043316685,0.37101084,0.2637772,0.0,-0.43261334,-0.23797159,-0.052708596
0.117276,0.73339486,-1.1317319,-0.09379185,-0.12342989,0.09856302,0.0,0.3026704,0.5693131,0.21614408,0.0005517807,0.65599686,0.0,0.1257312,0.0,0.5620488,0.49141198,0.012541443,0.15867534,0.5881715,0.0,0.22757506,0.6967037,0.0,0.0,0.0,0.52378535,0.1411609,0.113800466,0.18016121,0.06300639,0.025143318,0.05024749,0.60795134,0.0,0.17133339,0.0,0.9356865,0.303087,0.7625246,0.88646084,0.33049357,0.0,0.0,0.0,0.5225187,0.11145572,0.43930617,0.48159578,0.27356666,0.4403196,0.0,0.55172527,0.11099216,0.45020065,0.07712651,0.2710317,0.23296955,0.6016901,0.5479861,0.0,0.04035529,0.083034225,0.097635694,0.0,0.4568831,0.0003851503,0.590333,0.10732746,0.0,0.10258101,-0.117874354,-0.46090022
-0.29973269,-0.6442141,0.12421537,-0.48065516,-0.20222044,0.07500307,0.4516023,0.0,0.3950826,0.09049752,0.18340634,0.25958753,0.20815037,0.8039278,0.0,0.0,0.17675875,0.6069199,0.38405573,0.0,0.75817573,0.0,0.30364954,0.08611101,0.0,0.0,0.7578665,0.0,0.0,0.0,0.36320877,0.0,0.30085772,0.12477508,0.017006785,0.0,0.0,0.001612097,0.48414132,1.0422328,0.5191815,0.29318398,0.0,0.0,0.0,0.56747204,0.44628435,0.21908215,0.07104835,0.17935465,0.0,0.28281453,0.0,0.17120507,0.29887113,0.0043021105,0.02526506,0.0,0.0011869594,0.5907829,0.0,0.2927849,0.40467843,0.580556,0.29070604,0.16889365,0.30789843,0.9401158,0.0962642,0.0,-0.025336508,0.66348696,-0.20698757
0.89729804,0.17241499,-1.6752162,-0.11394169,0.1080899,-0.42910498,0.225265,0.08233761,0.36607182,0.41897526,0.17726585,0.6123857,0.32907838,0.07270676,0.0,1.0514961,0.918707,0.055660963,0.0,0.548375,0.088661075,0.13621852,0.19819824,0.0,0.0,0.0,1.1793323,0.2770071,0.5117477,0.02942948,0.0,0.0,0.004944697,0.8224468,0.0,0.48158306,0.0,1.5397816,0.28674147,0.75478256,1.7859734,0.1788172,0.0,0.054852337,0.0,0.597806,0.34177706,0.31736964,0.74795043,0.36687237,0.58845156,0.0,0.40224138,0.0,0.50251794,0.0,0.49379808,0.62932545,0.8269538,0.06038069,0.07109184,0.0,0.14939782,0.0,0.0,0.31822455,0.0,0.9789852,0.0,0.0,-0.49851105,-0.104155645,-1.0456529
-0.3551192,0.844332,0.43099025,-0.17789184,0.4197193,0.020496769,0.0,0.29812834,0.0,0.77123845,0.0,0.25297704,0.0,0.15496728,0.49946082,0.15505774,0.0,0.0677779,0.66902375,0.011903357,0.106467634,0.0,0.8650818,0.0,0.0,0.0,0.0,0.3519185,0.0,0.0,0.37605792,0.7562506,0.19454803,0.35384697,0.0,0.076948926,0.24622378,0.32775116,0.26398522,0.23697227,0.40794432,0.5180859,0.0,0.0,0.0,0.23561063,0.34248957,0.4960621,0.13763908,0.551178,0.56283134,0.29634663,0.37700626,0.57509863,0.606106,0.5570751,0.14840579,0.0,0.28432482,1.0337058,0.109206356,0.12648344,0.20140061,0.0,0.4340853,0.9166759,0.21520972,0.12301778,0.47972184,0.0,0.03543603,-0.38156995,0.8277591
-0.43739966,-0.6622184,-0.8995503,0.41635966,0.89053255,-0.020478107,0.41515568,0.0,0.21308978,0.0,0.34603223,0.0,0.5554822,0.29569304,0.0,0.9327465,0.0,0.61342025,0.37094033,0.0,0.0,0.53111106,0.40040952,0.0,0.0,0.045229986,0.6702454,0.58738095,0.56440675,0.6821618,0.0,0.28391,0.0,0.33102047,0.0,0.17087515,0.0,0.81284666,0.7912502,0.65605474,1.6206175,0.22034359,0.0,0.0,0.0,0.17993835,0.355037,0.66728544,0.6637461,0.36957332,0.6233786,0.0,0.6710527,0.0,0.45625407,0.0,0.60176057,0.0,0.0,0.216989,0.4080386,0.0,0.012484245,0.057610277,0.0,0.6162964,0.0,1.1526587,0.0,0.0,0.0378072,-0.56829053,-1.0455118
1.6904558,0.6723678,-0.21101245,-0.5784506,-1.5244594,-1.705545,0.18053582,0.045525655,0.0,1.5679996,0.15334328,1.5049037,0.0,0.5147788,0.0,0.42267492,1.8252033,0.0,0.0,1.3480471,1.3701597,0.0,0.0,0.28823364,1.2056949,0.0,1.2918253,0.0,0.0,0.0,0.0,0.0,1.4382944,0.4465077,0.23747882,0.28681815,0.0,1.0525427,0.0,1.0468469,1.6658804,0.66887224,0.0,0.0,0.0,1.4328524,1.4187055,0.0,0.38658476,0.77595574,0.23995449,0.51958895,0.07483624,0.753225,1.212629,0.46253416,0.0,0.9638498,1.3146491,0.38521457,0.0,1.2317343,1.0099293,0.562931,0.27112627,0.13182037,0.22126678,1.3281382,0.4649179,0.0,-1.5285956,1.2918205,0.09992418
-2.0420573,-0.364462,0.2837736,-0.35100126,2.1044054,0.31679705,0.7957852,0.0,0.0,0.19672053,0.0,0.0,0.056605846,0.19447973,0.0,0.0823234,0.0,0.5080296,1.0664225,0.0,0.0,0.29961377,1.317318,0.0,0.0,0.6198322,0.0,0.86044586,0.0,1.1574643,0.83316207,0.94787604,0.0,0.48758924,0.0,0.0,0.0,0.31127226,0.6912236,0.67985153,1.0330513,0.5501114,0.16435099,0.0,0.0,0.3106873,0.28023362,1.2083007,0.37198627,0.83862156,0.9142205,0.17160319,0.71961856,0.3990667,0.5992074,0.22630358,0.19473356,0.0,0.0,1.0893202,0.6258285,0.16050778,0.0,0.11717213,0.18423873,1.15736,0.13160184,0.5616159,0.18830027,0.0,0.39570028,-0.75443345,0.07896793
