sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7
-0.8695229670286244,-0.05173778538170501,-0.5354762060463625,2.4510323893558716,2.601081731872086,3.335824008875572,-2.466267611852657,-2.6520029408861068
0.39175101255097233,-0.667570632335922,-1.8330370898656692,-1.5083522692768856,-0.8163544783920537,-1.7569361801484085,1.4848182343394205,-1.688746126331162
-1.3458675561151119,-2.1353837627317387,1.3823956527030437,-0.6234908935885038,-2.8966393934900907,0.4963096398459288,4.86998805080058,4.457452373870233
0.4795880750842123,-1.9998328073089817,1.3533276090418802,-1.6811408170558197,-2.704709068667158,-2.1365254617282385,5.333697186709731,3.5907204435112345
-0.6018054960419914,-0.9293137041144983,0.8807252515900845,0.7936723848441839,-0.966972598171784,1.3751142667859766,1.7460069395211517,1.8994665626771303
-0.2563726687439534,-1.0766058613210125,-0.4035224402853227,0.4421289093042149,0.48361816064911717,0.5581076541280084,0.6601118735052505,-0.6252732010714609
0.2000959166420352,0.5537866577603996,-0.9670360003517403,0.056011482861538495,-0.44782851405219803,-0.021829128257639302,-0.20020662016248997,-0.906987786724997
0.6938687553330299,-0.42302216895406347,-0.6984750298950262,-2.3527567116601222,-2.106026748104784,-3.0186107011366587,2.721727273341473,0.9620827822485623
1.1400339282247254,1.1871742558989868,-0.5180574728011921,-1.3361602305100806,-0.44546691418658335,-2.2934440595848535,-0.6218796014156223,-0.10478198992448279
-1.1071579577030743,-0.06562468536751191,-0.8947223792282238,0.6968355708986916,1.450370745003287,1.5080469259075184,-1.2388135287446456,-2.2706050785989746
-0.17716257786838363,-0.47640569756673845,-0.29831001162645376,-0.5870523112426514,-1.996078139883635,-0.21992730157946758,2.609013304675873,1.1544525829099184
-0.40637170498525066,0.6544571488259082,-0.17894874657557125,2.346646157488679,1.0513399125072573,2.760699783556375,-1.8668383131226205,-0.9756767348167931
0.14133629088996918,0.7280939263743901,0.5440745604964353,-1.8188112342214438,-1.1123446040271445,-1.905768253007242,0.45223938927562674,1.4496963668135487
0.5822869892124006,-2.384224038406599,0.13490013788584018,-1.9177023974765608,-2.944481313124015,-2.4343129086874424,6.08991455045049,2.8425248346387955
-1.134799876755653,2.0004747504786855,0.27224743158399023,2.187574383338416,3.2495995598975407,3.3523487166749693,-5.978820229520384,-2.0824655546062467
1.2370937469993517,0.8631795945538787,-0.8747524971036422,-2.0151673119515574,-1.9917955862425425,-3.389474837456696,1.147998350024313,0.8535690850857333
0.18944375005239183,1.0893395627668787,1.8359354371969814,-0.682080563782282,-0.975706861934817,-0.6429476901272523,-0.22666955679965184,3.2651371641720286
-0.6977443137224272,-1.4173420719085186,0.2773691760348632,-1.0049669699631152,-2.7788237087171797,-0.11464282018835734,4.461886728605164,2.6020957801353966
1.2729837480639108,0.005882927796595085,0.5538318907019947,-2.257161179705025,-2.4739694160061756,-3.4892728805649105,2.5192541154369286,2.886544655205158
-1.0486285229712125,1.0694154667608966,1.4265224512267656,2.1300503131373736,2.29382445578507,3.1742076261582883,-3.6738883675765144,0.19951436649550153
0.46503789103506776,-0.9418701706343852,-0.2173292569872964,1.106200205945467,-0.39542844360151463,0.4782539614699247,2.282239457970098,0.14908275255468156
-0.7919771715323313,1.3447630137288507,0.39156033236272614,2.5658602808923305,3.855588930291948,3.5037856167846213,-5.65897551948835,-2.5169306534955305
-2.117921009555795,-0.21503826918347801,1.197601226651152,2.1291092511968177,1.2579227552983105,3.9786433876799943,-1.2595579213706627,0.40846483476038964
-1.113412573315301,-1.1249212243664062,0.03916448632557011,-0.9309229993978935,-2.246465681696055,0.35650981337365584,3.5788395665235186,1.958227751948587
0.18792963548748554,-0.16010581476041622,1.1756478669804251,-1.2459129997129228,-1.6770088862524115,-1.4340270207156396,2.2163573905046223,2.520533741069501
-0.7407532025386873,-1.7369013923370518,-0.09725860005710227,-1.3515861724092533,-3.239843310252654,-0.3637615830288311,5.521168697827376,2.5773685658262644
-0.8340422243473412,-0.3028372490446576,-0.9065453675313347,1.4921061794634516,1.399956340043696,2.1024198653863464,-0.8451684161895201,-2.257604853446652
-2.168827925520208,1.0937223299406955,-0.7313540127456207,5.402261594927687,5.390236329544925,7.793910526626228,-7.422558466257141,-5.3352928541072435
-0.3571888819868471,-0.7539682339819305,0.18439109301892656,-1.6837874596270148,-2.4260977269731057,-1.3447498653411336,3.2012357917159173,2.1930157865547746
1.7971391956471285,0.7887088539628144,1.2156683244151176,-1.1566189912628466,-2.141021532056336,-2.729794240723948,1.834851651462483,3.015794628921887
