input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.5672459,0.56895095,0.09435824,0.37429208,0.28929487,0.6141523,-0.5056893,-0.06945169,0.5481596
-2.5962741,1.7917007,0.81712586,0.36110744,0.37853086,0.59718955,-2.1365254,0.08565582,2.1324892
1.3390224,-1.3540282,-0.56295645,0.42742604,0.3072366,0.6497443,1.1578648,-0.0926729,-1.2986985
-1.4395432,2.0272067,-1.1286573,0.31714195,0.28723466,0.57553816,-1.26755,-0.9125198,1.5203477
-2.1129708,1.4044278,-0.89143664,0.27600062,0.26126784,0.56780934,-1.8134773,-0.8403259,1.7556505
1.4050211,-1.7340637,-0.31309482,0.41519445,0.2920098,0.63363564,1.2187768,0.064432964,-1.4422133
0.24326988,0.24264441,2.1662261,0.38221973,0.32996523,0.6233991,0.15374836,1.366923,-0.05360187
-1.3139306,0.87355244,0.4274151,0.36453974,0.31272888,0.6110103,-1.1305139,0.0157514,1.1091571
1.366765,-2.1681457,1.2689208,0.32520413,0.2804488,0.51617086,1.1619294,0.92794067,-1.48248
0.88833845,-0.76012975,0.85960937,0.37392452,0.28481132,0.57212013,0.77534366,0.66750604,-0.8246964
0.30200577,-0.13074698,0.98496443,0.38467434,0.29053593,0.60222864,0.25533518,0.647299,-0.25373763
-1.4818969,0.85113925,-0.21993974,0.33222723,0.27756396,0.59548825,-1.2862575,-0.39263093,1.2168281
0.04495101,0.5540519,-0.6679754,0.39169332,0.276681,0.6040819,0.042768184,-0.45169073,0.14723252
0.26553753,-0.19585928,0.05956823,0.40325606,0.2858035,0.60926855,0.23844445,0.06834005,-0.24944113
0.41435933,-0.9815975,0.3219295,0.39748532,0.28266412,0.6106044,0.37087145,0.2737742,-0.59201705
0.9198398,-0.8863123,0.4519462,0.39160264,0.28625077,0.586249,0.8110345,0.43417478,-0.8866068
-2.2971828,1.174734,0.5460513,0.34758687,0.3248078,0.5791501,-1.9096565,-0.05947119,1.7794627
-0.42035806,-0.7487646,-1.1936876,0.3004368,0.29297733,0.63994277,-0.32476547,-0.8263951,0.0037845671
-0.30494735,0.14259425,-1.0897917,0.37091017,0.30234838,0.6153091,-0.26458406,-0.75030106,0.24101906
-0.32132852,0.71254086,-0.6980766,0.37935048,0.2773214,0.60312426,-0.28514522,-0.5281931,0.43605745
-2.5312967,2.9555917,-0.80384296,0.24656077,0.31597733,0.5992487,-2.184029,-0.7781347,2.4666212
0.31505942,-0.055458076,-1.1876563,0.40736213,0.32566303,0.6310142,0.27579647,-0.7060121,-0.22509527
-0.041919716,0.6391999,0.006795091,0.38095468,0.27476567,0.61319774,-0.03677345,-0.05000843,0.22483204
-0.14892875,-0.5146374,2.1181357,0.38314748,0.2952416,0.5975114,-0.21206445,1.2840167,-0.028895892
-1.0502052,-0.0055692503,0.4979725,0.35889465,0.2748864,0.5888337,-0.9058929,0.10673542,0.67257106
-0.21715698,0.016998569,-0.88142604,0.37707952,0.30064833,0.6191403,-0.1876348,-0.60642755,0.14380094
-0.45028475,0.37634832,-0.5038852,0.37373143,0.28270817,0.6071812,-0.40019122,-0.41690248,0.4144572
1.4055871,-1.740845,1.8395548,0.2993477,0.3030876,0.50842303,1.1609036,1.2483414,-1.3754758
-0.42659584,-0.42911568,1.2945653,0.38583216,0.27963933,0.60200465,-0.39981273,0.72266024,0.14311828
-1.0465795,0.8909712,0.09598257,0.35954887,0.29676348,0.61744845,-0.9190346,-0.14405721,0.95563686
-1.299653,1.0694512,-1.3959028,0.31545573,0.2698804,0.57096845,-1.1297618,-1.0518799,1.1469698
1.5338267,-1.9117422,-0.84166247,0.438253,0.28902644,0.6679983,1.2984548,-0.22217475,-1.5765498
-0.49796572,-0.39436474,-1.2671994,0.31353536,0.29688448,0.62833333,-0.41050708,-0.88242054,0.17974101
-0.7032894,-0.6949818,2.4349685,0.3771915,0.2404976,0.58537567,-0.7043151,1.3706573,0.3039435
-0.808345,0.79349816,0.06984933,0.3656118,0.29254255,0.6178442,-0.71634084,-0.12473619,0.7751236
0.7963143,-0.38205793,0.37364444,0.3927144,0.2774068,0.58986306,0.711175,0.3545562,-0.6592281
-0.618608,0.3702111,-0.3602452,0.36586952,0.28064632,0.60557187,-0.54862255,-0.35256767,0.5216997
-1.7502544,-0.42990273,1.0261917,0.31908706,0.21202229,0.5598468,-1.4575708,0.2893281,1.0012647
-0.7847243,0.8161741,-0.14651696,0.3631976,0.28533697,0.6146792,-0.6980074,-0.2550192,0.7688668
1.6833937,-0.67175144,-1.0250813,0.41463774,0.30848497,0.642003,1.4118438,-0.30097303,-1.2840204
0.91226435,-1.0135987,-0.50824827,0.42550555,0.3118051,0.6499935,0.8042801,-0.14732248,-0.9316243
0.6227693,-0.48000824,-0.08062556,0.41182542,0.29161823,0.61393875,0.55682707,0.052798092,-0.5742152
-0.7399494,-1.3522549,1.6873647,0.3291453,0.20472115,0.60867864,-0.66156,0.9077286,0.12028998
-1.3432125,-0.08050965,-0.21433751,0.29828575,0.23962586,0.5690874,-1.1453716,-0.3621143,0.8521795
-0.70107424,0.54017085,0.85387015,0.3858915,0.31513524,0.61596936,-0.61784834,0.3809328,0.61861783
0.2447905,0.59195673,-0.20074855,0.3846592,0.26307452,0.60501903,0.22427559,-0.13565236,0.02012606
0.8905804,-1.0167027,-1.3139728,0.4332819,0.34103778,0.6802186,0.7593406,-0.65583813,-0.92755586
0.96999747,0.60267633,-1.9114697,0.38425362,0.293351,0.5822658,0.7939297,-1.0180672,-0.4006099
1.0175562,-1.1167372,1.4951446,0.3367974,0.29810214,0.54913586,0.85564375,1.0481137,-0.98727083
-0.53656006,-0.26274723,1.1241932,0.38733852,0.28464067,0.60223114,-0.48655313,0.59289473,0.26142788
1.1058315,-0.50018585,-0.02928532,0.39860433,0.2808445,0.59621876,0.9825298,0.16718495,-0.8921838
0.86879694,-1.3416268,-0.21344139,0.41407108,0.29704946,0.64152086,0.7732,0.02521769,-1.0006994
-0.342359,0.124690495,0.62414354,0.38828677,0.29430693,0.6099907,-0.3090116,0.3091039,0.25312257
-0.27930406,-0.8851383,-0.4183316,0.3447004,0.27886453,0.6315197,-0.21357802,-0.31550932,-0.117446885
-1.2553853,0.91166955,-0.6552287,0.33118474,0.26955718,0.5952918,-1.1043234,-0.6219192,1.0961394
0.065193325,-0.88606215,-0.7204212,0.37158605,0.30377936,0.65344775,0.08180957,-0.44766396,-0.3519165
0.87443274,0.91906726,-0.068081655,0.3290583,0.20842898,0.5876883,0.80161035,0.011967719,-0.3203969
-0.84235895,2.2786171,-0.19375718,0.32513347,0.2836045,0.6586652,-0.7643697,-0.30294204,1.2490153
1.721666,-0.7128199,-1.1690869,0.41938794,0.3160268,0.6507343,1.4277003,-0.37557095,-1.3152326
-0.95541,-0.48925868,1.0439703,0.36235285,0.25243384,0.59156597,-0.82889086,0.4618879,0.4681747
-1.6537157,2.1006334,0.2652937,0.33060497,0.32652968,0.6632674,-1.4213103,-0.10505259,1.6955719
-0.98112994,0.7908613,-0.20467088,0.35503408,0.28352457,0.60953355,-0.8671045,-0.31670266,0.886263
-0.4777175,0.5047005,2.6455102,0.44914532,0.3363999,0.5835985,-0.49610442,1.5162276,0.5234604
-0.0038312403,1.8151178,-0.16605411,0.3250127,0.24961156,0.63354886,0.0070236623,-0.20057587,0.5433878
1.1421461,-1.2675998,-0.5468191,0.42832106,0.30934972,0.65400696,0.99675643,-0.123676956,-1.153699
-0.3697366,-0.44230378,0.9455,0.3842675,0.2779279,0.6021679,-0.33756346,0.51636636,0.095204264
0.58388823,-1.2012035,1.4417812,0.3502434,0.2840447,0.56850374,0.47813135,0.9723461,-0.7378305
0.39572206,0.43726024,-0.39644644,0.39312375,0.26547417,0.6027377,0.35849714,-0.22476403,-0.12517789
0.5919088,0.48110828,-0.060974725,0.3771639,0.24953821,0.5975037,0.5402366,0.008884549,-0.2521956
-1.9631763,1.2430539,-0.0561392,0.32608414,0.2976609,0.59639484,-1.6733488,-0.3555237,1.6184518
0.7263844,-0.76074094,0.9486981,0.37658012,0.28613877,0.57730937,0.62844115,0.69939995,-0.7194513
-0.37967512,0.858972,1.3187135,0.3826081,0.32793504,0.62882364,-0.34377354,0.7228522,0.51933193
-0.2659272,0.013178512,-1.1790901,0.3676399,0.3094684,0.6211784,-0.22773796,-0.7975513,0.17104197
0.6241204,-0.5405412,1.2913108,0.36698976,0.29386777,0.5834265,0.5267263,0.88774383,-0.5818188
1.3216243,-1.7650065,-1.3357825,0.44842282,0.29658112,0.6897814,1.1018169,-0.5703223,-1.4201112
-0.5145408,-0.16305006,1.1914529,0.39116898,0.2917403,0.60376966,-0.47009748,0.6373351,0.2783937
-0.47895622,0.053636566,-2.7504249,0.31489408,0.34527582,0.5651752,-0.3721848,-1.7194253,0.2311406
-0.9588016,0.95346093,-0.73617595,0.34871045,0.27401686,0.59933954,-0.8499667,-0.6365452,0.9202526
0.6605115,-0.2867936,2.060022,0.3453063,0.32611275,0.60563266,0.523244,1.3524472,-0.49620193
-0.16098192,0.09464893,0.081968464,0.39002678,0.2856931,0.6093303,-0.14392912,0.0009790957,0.127544
0.5829938,-1.192888,-0.21408707,0.40747294,0.29552677,0.643847,0.5278833,-0.02904028,-0.7749957
-1.3677568,1.1248827,0.90620077,0.38053608,0.34536588,0.6162,-1.156523,0.29555494,1.2124054
