sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9,sem_10,sem_11,sem_12,sem_13
-0.7590951486988592,0.03651015057979077,-0.810534773065051,-1.379546249717215,-1.330002344441984,1.4339128023356493,0.7883134460029828,0.0175258716002891,-0.8380284576139703,-0.0160057156784264,1.8774738815148628,-0.467384336206583,1.266626350546027,1.0223073310502255
-1.3312411183988373,0.44972604257216897,-0.6227069660990007,0.896546430017727,-1.9762256076503275,-1.0497754453090538,0.24612396125305872,1.0504724005679977,1.5016043081163586,0.2615299339521036,0.7663436400208785,-1.4134573354564512,-0.8778643928680246,-0.7380116186863996
-1.5598257616567854,0.9986317687647569,0.019338258994794195,1.3257561442039967,0.6668347751936472,0.7135611347871683,-0.5437607637043691,0.5056460241082059,0.9451682921851158,-0.2050941418990708,-1.959355285969206,-0.4578400494126332,-0.7001070091603865,-0.02031175433509831
-1.3153666027891149,-0.07256712851391456,0.18947789465602832,-0.5784262250070222,-1.4372187728774297,-0.36980479486955836,1.1823025832984788,0.9630190711081337,-0.6297262008101971,-1.1524370708966538,0.6526883565838981,-0.4241186082577439,0.8695742886228617,0.06878037904076226
-0.7979121843119232,-1.8504735583972318,0.8529641123038257,2.1524630348313467,0.23854265140633757,-1.7318969600706917,-0.2591014785217826,0.15886007124489082,0.2656278994446717,-1.6516586194416667,0.9000632781862309,0.8457606069833632,-0.617177408913496,-0.601892655957703
0.7361119998705437,0.28917834620050775,1.5099869859406247,-0.6817858941952244,-0.4092622999168809,1.3045158086488897,-0.7050127081538895,0.60435219883357,-1.5163504206866891,0.8533406646351399,-1.3495549606159856,0.1717874309208126,0.854020349806411,0.33495909899234383
-0.6708112543388086,0.2757202351268387,0.11136378823954957,1.5198354348021115,0.1292544769839845,-0.290416447797492,1.9971729419120507,1.092278425459096,-0.09333549742621162,-0.7941716605824911,0.4574630002121366,-0.74530226547191,-0.7599643894279864,-0.0813306431389775
0.6753383714251756,0.6549253899515441,1.773432143204478,0.1723435488342264,0.0821887089970095,-1.200170869705566,-1.4030560283633242,-1.062924859768615,1.5655986734813887,-0.7229298924266718,-0.7752534282452751,0.3054657796904925,-0.6703544195170635,-0.7501520523583958
0.3333161808997491,-1.3742380305173874,-0.9278351208554969,-1.3067191835928766,-0.07780699227221502,-1.0479480947183673,-0.17154041594384664,-0.08669329468986914,-1.0564815536605423,0.20813339112597876,0.7407062199915355,0.056877775852725396,0.98998689202729,-0.6841069190721509
-0.3422902585616527,1.551378706789472,0.39351816481831375,-0.23801582466171897,-0.4327355774694069,0.20144029174272626,-0.30886552978853127,0.9126967185371369,-0.9566311216709548,-0.5042901164367365,-0.6763100590776263,-0.10139552130886482,0.5714998024596283,-0.28524986192781165
