input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,output_0,output_1,output_2
-0.8034422467387985,-0.4969626046785699,-0.9011774877728086,-1.3646049924626933,-1.1691436393346604,1.74632346705764,1.6418338160805177,0.8589966504657481,-2.02082203718048,-1.1944720306798153,2.815618911075287,-2.6578753791026264,4.340260470485646,5.026238582940897
-1.482513341323182,0.5811878534310271,-0.8616826918012561,1.1414662859285256,-1.8436308469201654,-1.5096326020206283,1.6451581112341074,3.056267458739653,0.05817884321920594,-1.5745282088819326,3.870312540005241,-3.2681960153977445,-1.1862389363246855,2.4563068720119245
-1.3976474845405327,1.302867178429834,0.2819373931632664,1.6231886169590166,0.6248890639109479,0.42280884207823166,1.3592798167033362,3.1526617059332955,-1.40525130291553,-3.0628901023178665,0.7444658865230234,-2.891490711733035,0.5149544832018833,1.3513860487914717
-1.628193551539122,-0.40736994543041255,0.47466764705885744,-0.5583482284757529,-1.6536240470569399,-0.4079577449709785,1.9726226359927148,2.13046133522574,-3.500594798437712,-4.89208983818153,6.166839106526183,-3.7944139480222874,5.792614196844334,5.917095073908265
-1.7084597679866986,-1.9450156482523395,0.09381020832152764,1.7104274944442508,0.8056462511399002,-1.7169396762200746,-0.1237524729170837,-1.4896987971418614,3.6143613662824774,1.640797615278418,-1.3482940078486325,-1.1886858948773176,-6.938901948259172,-3.4457493356253845
0.4878655880627762,0.2810601023655147,1.299403501032962,-1.0412819899268588,-0.5440486315173869,1.257778517559475,-1.0375133306938722,-1.1521388917677848,-1.303050814835133,0.6056349017793277,-1.7541372459808315,1.7267064716719778,3.1013350350798485,-0.20927709788770246
-0.4946794508146057,0.23997603540465476,0.31505098680839494,1.6484323416741535,0.23043414444706756,-0.3318351978623614,2.420793875486366,2.8805456560202636,-2.024847412576397,-4.302049857095381,4.135018367082947,-3.524991957739347,1.5791278529149182,3.946933476054412
0.7073117869649743,0.38969145420468343,2.114777797042325,0.3360059722317711,0.19573289844119396,-0.9242929854835158,-1.6207299365154235,-1.7653605934047067,2.6544373770865395,2.254390619755995,-3.5190062527566157,2.6337831199601807,-4.159045874109948,-4.710187599273299
0.5948786761662871,-1.5146596592120087,-0.719710124196069,-0.8688169226538379,-0.11439205993021657,-0.7975154630038305,-0.7607092499141292,-1.6267326146080276,0.27239262887311233,1.278981463892444,-0.407442235353758,1.3532286808712164,0.2961855019080954,-1.4541986415950754
0.2412896229114531,1.9807323815687121,0.5563796041126045,0.3777953020530433,-0.24942183088233194,0.006013274538963713,0.20863316551306338,3.4014610293768213,-4.866719746784566,-7.011335605457165,5.796998682227377,-0.11978188609757467,6.774397187755829,5.993086511897767
