sem_0,sem_1,sem_2,sem_3,sem_4,sem_5
-0.061743963167441504,-0.7953150006588182,-1.3498981985752396,-1.4494007783078031,-0.8719320919562483,2.0885037121485133
0.3682024568225296,0.5444906056084451,1.015901224592487,1.3959277891098725,0.5792236622979365,-1.36110530528445
-0.7482691378098986,-0.3514307639878012,0.5083376813600333,-0.34720578158146603,0.5187343726280075,0.08539397100221882
0.19834234556203176,0.6764202378921221,0.6811949324237235,1.2904155130359172,0.29901202573694735,-1.141895765702496
-1.9698432966433133,-0.5425064450321434,2.6726885253029624,0.5226894143528137,2.9127044316947472,-2.6445986784307873
-0.21808182063904602,-0.14123260173757216,0.07087103722778254,-0.20925619381904761,-0.07075940154235244,0.28578887507222983
-1.0213776577506066,-0.6926554008251358,1.5631686497221058,0.7092334596452088,2.125894940757243,-0.2465833496629075
0.2926046347434034,-0.7431864918504043,-0.5471037617074715,-0.22942009131312072,0.19629086885545508,1.7106978249383005
1.0438318329398402,-0.4865470186007305,0.4240877659553481,1.6029065969045948,2.8450725673380153,1.217401057128718
-1.3580848025523546,2.813760730780324,4.684255880608344,5.641984322778186,3.4511935261165356,-8.775055774181244
-0.421107201770267,-0.7093581628793834,0.38014669808608414,-0.6025193367461154,1.0730010420079634,0.8733301761277423
0.02173867901623018,0.5222688702433218,-1.1731984327892755,-1.065312000992324,-1.7689190419530565,0.7922420910877284
-0.21959766436767214,-1.5487295896018225,-0.46993173789635906,-0.9607073345488788,1.2081999411187598,1.7754630073642517
-2.4372328418418956,-0.36159995587846716,3.5786208499662,0.49585022700190706,2.912204191884002,-3.386664821416491
0.030171607487827844,-0.1336275113049765,1.2107846245435843,0.7058610398158061,1.077182127171022,-1.5631817377135433
0.3995124905188223,-0.12807364497948887,-1.77064399786505,-1.1205830608926934,-1.672627043344133,2.2687682900156347
0.8667555144412931,0.6054837148800273,-1.7252293431698598,-1.1641254260953493,-2.036346315785625,1.461824187835389
1.2138561814019033,2.211113775524449,-0.8859989985635081,-0.356457170591584,-3.0750655148197783,-2.4314423338309354
-0.06263107396567921,-0.12980940009213845,-0.8402656097532802,-0.873105357610561,-1.0366490455606623,1.2490885548861417
-1.7382610753274037,0.7318598988992827,2.650187090849249,1.553809527698671,2.379122082684327,-3.135655311076501
0.4042304350769029,-0.03609987618194284,-1.89647914913498,-1.0716330528016818,-1.7703468067362864,2.4644235999190585
0.22272401773790468,0.42048938628224086,-0.9190920239156996,-0.7276855112138968,-1.5422646493535117,0.6856361576752261
-0.898749952866633,-0.8724477454490256,2.361886314891852,1.1639297873126915,3.2804847043084773,-0.91061091774948
-0.3228054869440969,-1.0360237401577117,-0.7822212839948838,-1.1202725204322164,-0.07189495612668984,1.8560636082155424
0.733418051319673,1.3213132363913886,-0.898140761697147,-0.6176836641345033,-1.9718776107760172,-0.9207115596653437
-0.8743330342360722,-0.881576482122053,0.9767677624871987,-0.32850210659198825,1.7034253207786498,0.3881206554142992
1.7539589530929995,-2.216956730348149,-3.9154937441521107,-4.67221340511279,-3.1842933566823577,3.8915196844118753
0.44717324963213995,-0.40043501210140525,1.0936906961102812,0.9068162170632539,1.245338397585894,-0.8273155313373539
-0.6833848998420108,0.6810355841473578,3.380672001500229,3.012556347575193,4.064175792126692,-4.024963245687606
-0.7771148030098612,-0.9530805821687031,-0.14139733776843114,-0.8183525931617511,0.5425752844897788,1.1228502048936881
-0.08512656476536008,-0.33897017704360566,0.036564998777386754,-0.26346609113034775,0.20215533929709473,0.6244076815482583
-2.0733152452381556,1.3701422848787224,4.743638884660798,4.38201074061717,4.145140720590457,-6.159584803247907
0.16597209785095654,-1.1139615310218658,-1.3026989863162715,-0.6498363245643034,-0.5404809089753011,2.7142162613967096
0.7712010099461126,2.14023236174353,1.864237028057163,0.6811698321882386,1.0433678606398622,-6.88554383189222
0.0041634813644314895,0.5689920094403086,1.3816111384389216,1.2170075256237087,0.7965212271575441,-1.9841844643825688
1.0302051796566396,0.5181443253258309,-1.8996599703924921,-1.1536254164011623,-2.2234736577140284,1.6954342250840253
-0.9507485213480237,0.6551771413442536,1.1118403087484776,0.2753016112376952,0.795642306874158,-2.0874206297370788
0.4072218204276954,1.5012685309837666,2.2248932482020116,0.7629990963057711,0.9964548264482445,-4.94448250357274
-0.9938828552738238,1.7393930299476321,3.36438796166701,2.038426899036555,2.3370505306231673,-5.98052789918903
0.23750861036021897,1.6266099315774623,-0.4226614316899903,0.13199360915025696,-2.2182018648717383,-1.4345439790641163
-0.9953963313733042,0.4352879443558519,1.5590257623348445,0.6490001276544576,1.2500729605069116,-2.0398669019002735
-1.1218826849827446,-0.708359037932657,2.1756952115966905,1.6008935179952846,2.990657891824023,-1.1640101203517106
-0.12991114914611943,0.7192614941028166,0.4761368629287165,0.4177930507307789,-0.15806259007354947,-1.2826678270867375
0.9634201903738462,-0.07430937552579353,-1.6437594723594782,-1.0047818460105398,-1.7912293662188667,1.3044520460463926
-0.6274297445325792,1.184188183854153,1.9839601436883605,1.822825971941809,0.7863332676789283,-2.880787488582421
0.2806084509725586,-2.2740291175223906,-0.6371400154024891,-0.14264905469856437,1.4527555404938952,5.216969936964177
-2.5855958768965452,1.5652252917962615,5.903887977051672,7.943648371435616,8.830739577515242,1.5933239778819994
-1.4669215292395283,0.4762292318183601,1.0291309061887794,-1.2383735919057244,0.6339060386590407,-2.606257513664992
-0.22318541404348063,-1.30440486506573,-2.227536380913918,-2.228634981551243,-0.9258263192509585,3.660826677341827
0.46044711425711904,0.2628795205896851,0.9653253546754569,0.7720115602456624,0.5891602632389407,-1.6493345547396374
-0.5780487349898217,0.16605028749006145,2.516994760241194,1.5785852691578854,2.8204710958634966,-2.7030081817579865
-0.20293983851536146,-0.10900175939490077,1.2883102313196613,0.9017242193907241,1.3603408330997013,-1.2800633230915597
0.2787357488030226,0.29013339433575197,0.7708121133013104,1.1076384828030064,0.7486514326442619,-1.2292829477803806
-1.6346407589273242,1.198640645346386,2.2594885364907262,-0.011191653636814316,1.5642900717663968,-4.081465191291249
1.8517258921417445,-0.46822794999326095,-3.1926606602630745,-0.592571382954439,-2.5495480885172688,4.3337150532438535
0.17966698408703552,1.1973536075392337,0.3123881940304611,0.39466808977528545,-0.8560692281021077,-1.7870776848344914
0.034702550540908775,-0.29710741096809307,1.7780546144551728,0.9315091232705289,1.535729820871238,-1.2629432709525625
0.31272691037613476,1.2588149603129726,-0.4437276274425673,-0.36905035366994443,-1.5771084857129214,-0.9419475428783941
-0.2382645262141997,0.04881489975050989,0.6096259364033335,0.4601052715009547,0.6163441371302121,-0.49028315504803466
-1.4533664360104102,1.1067243654739376,3.215518069511252,1.941430702394654,2.3320974378381227,-4.359617874927365
-0.8180942759242528,-0.5692787080639271,0.9485338052359735,-0.11752738220235712,1.2430161968211622,0.2560594606700779
-0.7587077717630583,-0.08082433962889062,3.5177806759342385,-0.3532767019575804,3.895652075705575,-2.4554056856882522
-0.6915413233993788,-1.161901907954001,-0.8036077097620112,-1.3147056285232754,-0.37881295494268924,1.847389727234052
-1.05776311259034,0.5292023158574406,1.6195622986645433,0.726374666507003,1.279639614443278,-2.1525473650808973
0.4170680948774603,1.378163588003182,-0.18552234650620747,-0.03140049765720217,-1.5075501459935845,-1.620340459820342
