input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.08345651,-1.500586,-0.18477227,5.743391,-0.38493136,-0.012102131,0.121102035,0.10593243,0.08226186
0.24620788,-1.5633461,-0.0040966687,6.297557,-1.6709838,0.085178874,0.48573524,0.45222282,0.41987562
-2.4881096,-1.1924487,0.4849085,3.890461,9.693024,-1.2933453,-3.5407903,-3.3626323,-3.5409136
-0.46295717,1.734901,0.04045026,0.9455083,0.057890177,-0.037735954,-0.17650405,-0.16758464,-0.15006435
-1.0882443,-0.9525996,-0.23759218,3.0940423,3.2514174,-0.383929,-1.2776923,-1.2171259,-1.0492185
-0.7472783,-1.0234026,0.38102764,3.588653,2.68162,-0.28424534,-0.968878,-0.9248817,-0.9330761
0.20851502,-1.6491209,1.1861225,7.6974416,-1.5877745,0.040401835,0.40520477,0.3789991,0.5345389
-0.12337298,1.2120657,0.88248074,1.1562426,0.030506004,-0.021725554,-0.06718722,-0.06332874,-0.06347601
-1.4366393,1.4854887,-0.17831752,0.89553964,0.23974931,-0.11799658,-0.5063486,-0.480277,-0.42061943
0.86090463,-0.19700567,-0.52693003,1.6357447,-0.87304795,0.14783598,0.5093489,0.4843223,0.3987738
0.6074685,1.3959812,0.36864173,1.0488873,-0.10569295,0.08284798,0.20640476,0.19731979,0.18474223
-0.8940927,1.1117642,1.5454719,1.2584454,0.26786923,-0.18892354,-0.40468514,-0.38352573,-0.41394895
0.6350228,1.4018375,-1.2184112,0.88136184,-0.10267121,0.060732223,0.18373315,0.1755579,0.14091127
-0.024099082,-1.5410223,-0.72688156,5.707828,0.33423823,-0.08845894,-0.09476426,-0.09822708,-0.08583659
1.882071,-1.374182,0.054732386,4.9549603,-10.78377,1.0983381,3.249264,3.0918005,2.9233823
2.2514653,-0.9324728,1.5961096,3.880884,-7.6363316,0.90582865,2.4541605,2.3495166,3.501056
0.085494906,0.63164824,0.44868386,1.2905133,-0.03159388,0.018197961,0.019964352,0.019370958,0.01677011
-0.12783942,1.422704,1.2525219,1.1673694,0.01995923,-0.03662906,-0.06997423,-0.06567593,-0.068807036
-0.99523485,-1.3358418,-1.4103063,3.989573,4.440538,-0.50139844,-1.6241267,-1.5424757,-1.0032616
3.5270126,1.2764006,1.5093776,1.1653512,-0.9524968,0.644027,1.2463124,1.1975341,1.6621159
-0.5600076,0.455184,-1.7328714,1.1471112,0.23025373,-0.024030607,-0.2678377,-0.25215963,-0.18360934
-0.25522366,1.2545115,1.2497311,1.1982691,0.057461917,-0.055601172,-0.12337662,-0.11653517,-0.12133595
0.1274373,1.307496,-0.65359557,0.96173817,-0.023702249,0.023010511,0.021858573,0.021319274,0.01875244
0.84456867,-0.16498853,0.43569446,1.8099022,-0.90061986,0.18258727,0.51838887,0.4941001,0.48227566
0.69435465,1.4988092,-1.5881233,0.837439,-0.10051622,0.061449442,0.19213717,0.18379022,0.1428169
1.8194463,-0.8635221,0.07139959,2.8325346,-4.899104,0.6409871,1.8236463,1.7335842,1.6519274
