sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6
-0.835433038642959,1.48444420697312,0.8213827281284439,1.5067514462925313,1.7628119742248505,4.459572956463732,2.7055630156114954
0.6610544738809981,-1.5324899804334333,-0.7979848364515943,-2.05357140098069,-1.7793596973644537,-4.091225781651856,-3.000846652355949
-0.6659517306010787,0.02171623754916237,-0.9566575916755105,0.05511817599883269,-1.626865155585483,1.3519858155982436,-1.582053942638399
-0.49511631458889765,1.3723170954168677,1.7924239497687284,0.8587158043612811,3.255381865658041,3.615921922301604,4.007778515032806
1.2841265019981143,-3.1829528559176983,-1.2344659420151325,-1.7711357645282872,-3.731010168408746,-8.444487903991163,-3.83980955653758
0.7318695015339854,-1.526983292061318,-1.3602869578856753,0.7343654218017073,-2.7333785662966505,-4.514250706892777,-1.8562523734065837
-2.0853770636566975,6.482512856629046,2.1901605225294114,2.4311227741420325,8.092498776511112,16.158241461637452,5.973767047661382
1.180932785095111,-1.981383421652259,-1.1923061902972143,-2.8653566968593442,-2.2230837528385745,-5.841182836400597,-4.4637225844760335
1.4084772202342766,-3.136088801611063,-0.9055133274381736,-2.6907518782234057,-3.1414543749856003,-8.49023061210224,-3.9987630817130375
-0.6360823338792935,0.0981257222620942,0.33918213119522717,0.05218016573167626,-0.48567540894767525,1.5412360872063389,0.5378113924437983
-0.06082798722082352,-1.900346202958567,1.2531665864572357,-0.34067410904842194,-1.1222541376801871,-3.2505038899094694,2.0250381628252763
-0.34615565231139844,1.3262904310046377,0.032382292221052,1.223173597280477,1.2238563208448532,3.2320217854517095,0.8952860772192224
1.631551352414084,-1.8922765963286674,-1.9702422288756278,-3.1207176673435093,-2.421429159264319,-6.458821818953659,-6.000417652289747
1.1122841072023317,-2.3155683083139027,0.08404032967603382,-4.344562921423888,-0.29890654691799123,-6.603509744250006,-3.2172810397378084
-1.0126531262273055,3.7875173393324797,2.6427553513109956,2.072435160144748,6.5126174266255195,8.897706292354032,6.446939860584897
0.3970898631765738,-0.2287087740356831,-1.3960193120069044,0.5697938514225832,-1.5745988875370158,-0.938888454773839,-2.0381780962501166
-0.8440013137512544,2.3929694205967604,0.9906811536534728,0.9358217914745524,3.154773132076384,6.24827930964364,2.641735779808902
0.7866837969570744,-1.8938662613840578,-2.4324384324554513,-2.924126325039892,-4.247659660112152,-4.816066940595554,-6.852694562335792
-2.2282320090103718,4.804174945200074,1.1815739479264895,6.101051355737196,4.821824620592256,13.259577430311627,7.466059404537587
0.2899061695831386,-0.3809336165646596,-0.5706134426577621,-1.0265061682916699,-0.7661142743818742,-1.291698917447037,-1.9962652285818554
0.18553275158803745,-0.9868591555437093,0.8182619154374732,-1.4046358721149204,0.19569581970767658,-2.146097186984651,0.016054479915928253
0.2870716640148201,-0.2507790583518875,0.30621605512151934,1.7399095007472272,0.6789879054169145,-1.1783848117907276,1.8032486272848032
-0.5304396357645546,0.6825843332716647,-0.07687435527960088,1.0903979090648903,-0.22875847046212322,2.5034887674239,0.43640767250510204
0.9238959541488975,-0.844324197704297,0.221485471767567,-1.9774179015805424,0.6687667242168661,-3.0618410287266604,-1.3697812478097815
-1.049004803172358,2.600503054585031,0.6173497213695431,1.2686592059533917,2.59896436624416,7.212779972860067,2.2445271929960873
0.5743936829392361,0.2746920190212722,1.2398621888930002,-3.149451448516004,2.0612479026559143,-0.05197598147183757,-0.5635968973237795
-0.6416639638757136,0.7344245289339304,0.4213475732144744,1.9069823176994394,0.2666087179640757,2.6336578012579532,2.1711420612151953
-0.00956808263647331,-0.5275901378013667,0.7490611827287857,-1.512606554672596,0.2521504892435561,-1.01356495883963,-0.14177703472629372
-1.0748332413654365,3.294668794889973,1.680100810434309,1.7755536874042763,4.765245667406361,8.259260346771029,4.57328492370507
1.3151825724328348,-2.37482085087385,-3.39341084279518,-3.096362350139478,-4.937408697370267,-6.912336413002499,-8.754146177627499
-0.21452879317795828,1.6570450129862273,-0.292361831444741,0.6883786250834006,1.6306730153748408,3.528780808133556,-0.26230326922556807
1.1658689685462142,-2.8570953744687357,-1.2456423422891214,-1.1471811195152095,-3.4711232057822246,-7.670129591840633,-3.329766987515301
