input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
1.6400746,-0.77688736,-0.9724662,0.19313695,0.7865916,-1.0447682,-1.6216073,1.5868934,1.7960643,0.6315785,1.1564015,0.0,1.3639257,0.6218171,0.41580254,0.30973005,0.5991347,0.0,0.0,1.2736657,0.0,1.1192151,0.0,0.0,0.6060775,0.80760974,0.84428394,1.2098167,0.0,0.0,0.0,0.0,0.0,0.8131883,1.127523,0.0,1.6323023,0.0,0.015050888,1.0173855,0.7916418,0.9622433,0.47772384,1.3796667,0.39225805,0.46055537,0.26223156,0.1999327,0.0,1.11858,0.26487416,0.65183353,0.0,0.25509268,0.16180533,1.1331781,2.1052604,0.9012762,0.19578221,0.1367651,1.4789715,1.2922983,0.46105957,0.2197898,0.8157747,0.76615894,1.0965279,0.46041244,1.3605782,0.0,1.0377347,1.826696,0.0,-0.12093122,1.6289986,-1.8641427
-0.5077328,0.5107682,0.22209638,0.60120755,0.6980809,0.62203884,1.4809086,-1.1919241,-1.3121604,0.0022952855,0.0,0.55731434,0.0,0.0,0.0,0.94952035,0.0,0.63239485,0.30726206,0.0,0.64508593,0.0,0.36763808,1.4136516,0.0,0.0,0.0,0.0,0.18284106,0.7204041,0.5489244,0.6319274,1.1259605,0.0,0.0,0.5936498,0.0,0.9455235,0.03689429,0.0,0.0,0.25188082,0.82227534,0.31851056,0.5326462,0.948889,1.2155354,0.46219453,0.0,0.04988709,0.47732866,0.076277986,0.0,1.2239755,0.8528929,0.0,0.39657786,0.38922414,0.778252,0.84508693,0.5004678,0.29190233,0.90640175,1.1245327,0.43709242,0.21237881,0.2136473,0.7135134,0.18718012,0.0,0.41766283,0.18759988,0.44970024,-0.34195027,-1.0354733,1.0897874
-1.9106963,-0.338781,-0.017999407,0.11239716,-0.62175757,2.0093215,0.97028846,-1.0209124,-0.8191493,0.31389907,0.0,0.0,0.0,0.0,0.22273687,0.2711509,0.5702009,0.99549377,1.2125045,0.0,0.96446335,0.0,0.015449166,0.4353141,0.0,0.33857298,0.0,0.0,0.0,0.14322266,0.6763529,0.7184574,1.976452,0.0,0.0,0.5601931,0.0,0.926099,0.41057992,0.0,0.79975164,0.26709586,0.6709259,0.7064031,0.7252481,0.9224406,0.9082648,0.7264691,0.0,0.35268936,0.46237078,0.14248471,0.0,0.9372418,0.8320748,0.0,0.50453585,0.15545693,0.9520817,0.7086943,0.3939703,0.56750506,0.7953254,1.355344,0.2537632,0.1386241,0.62244225,1.0160491,0.43600142,0.0,0.59300935,0.36739883,0.8451022,-0.7417745,-0.7411852,0.9259397
1.22161,-0.71170926,1.0714858,-0.22375359,0.2825046,-1.6242988,-1.692309,1.2775004,1.5563232,0.5700286,1.7645383,0.48170364,0.8700285,0.29922906,0.5565172,0.0,0.0,0.0,0.1619502,0.2715284,0.0,1.582127,0.0,0.0,1.0663251,0.3148458,0.27403426,0.41740522,0.0,0.0,0.0,0.0,0.0,1.0262,1.0233045,0.0,1.525717,0.0,0.6165518,0.7162871,0.81709635,0.61872995,0.48958445,0.69824773,0.0,0.35890144,0.562153,0.003749866,0.0,1.0220149,0.5347306,1.0312475,0.0,0.42074013,0.38515013,1.088892,1.4221635,1.3295873,0.08178796,0.41153947,0.85494184,0.50828147,0.24666613,0.16235629,0.47777617,1.1073469,0.6851357,0.14161858,1.3441397,0.0,1.1922951,1.4353195,0.0,0.8273547,0.7663762,-1.5861992
-0.30486095,-0.447695,0.3501931,1.3143487,-0.8149816,-0.2344832,-0.45884377,0.55838454,0.14311096,0.24440853,0.16214004,0.0,0.0,0.0,0.0,0.5883421,0.4493851,0.0,1.0933033,0.46669692,0.52759016,0.6843004,0.011510201,0.0,0.0,0.0,0.0,0.0,0.0,0.12230515,0.0,0.0,0.0,0.8519228,0.53675437,0.0,0.20666346,0.0,1.0159206,0.2660756,0.7616104,0.48581487,0.0,0.58749956,0.030791,0.6402214,0.6998998,0.58655787,0.0,0.32849517,0.50624496,0.4994168,0.0,0.23378484,0.09295118,0.22863786,0.3711677,0.73483455,0.45799735,0.75554097,0.29427406,0.5121062,0.22941317,0.22846162,0.5336876,0.51602376,0.4624715,0.68997234,0.53185934,0.0,0.29972538,0.7226492,0.31079084,0.38931802,0.40417385,0.06518065
-0.4697128,0.24357517,1.2505621,0.13406295,-1.416686,0.60733795,0.69100744,-1.1293391,-1.5158178,0.0,0.0,0.00046578795,0.0,0.0,0.0,0.76768684,0.0,0.95307696,1.0776544,0.0,1.2141849,0.0,1.5018498,0.7169497,0.0,0.0,0.0,0.0,0.3484634,1.0638666,0.43470013,0.0,1.6126157,0.0,0.0,0.40217572,0.0,0.53245264,0.7775766,0.0,0.51454693,0.37493068,0.7019618,0.403303,0.511925,1.4979917,1.2964773,0.80145395,0.0,0.1330847,0.6236895,0.05821209,0.0,0.98002136,1.1965092,0.0,0.055240825,0.84292394,1.230169,1.4822413,0.15516241,0.47163534,0.912598,1.3496839,0.51816565,0.22735043,0.19937974,0.83544207,0.40125537,0.0,0.22360148,0.12204237,1.0915042,-0.22568189,-1.2908676,1.7202939
0.8576905,-1.4006935,1.1571978,0.7757168,0.5366189,-0.4356175,-0.5416282,-0.12376123,-0.41746783,0.0,0.70040065,0.36701983,0.72293055,0.0,0.06795333,0.7295296,0.0,0.0,0.84697914,0.0,0.31617004,0.8232341,0.53834563,0.032143544,0.0,0.0,0.1551172,0.0,0.43782726,0.59219867,0.0,0.0,0.0,0.1307848,0.027324997,0.0,0.29135162,0.47742304,0.0,0.13890296,0.6104631,0.0,0.46281004,0.49305934,0.17625193,1.0165598,0.99421096,0.258211,0.0,0.0,0.24825783,0.21410441,0.0,0.56577724,0.5853038,0.2833844,0.60554516,0.6156133,0.82954645,0.501421,0.28699195,0.30377448,0.6352196,0.5621923,0.21613038,0.2211434,0.25736076,0.45885402,0.4102429,0.0,0.31502435,0.51693356,0.27319032,-0.2816658,-0.52942765,0.40631804
0.41563267,0.3711137,0.70647246,0.40446612,1.7572085,0.16603242,0.5516454,-0.6751384,-1.1155736,0.0,0.109775335,1.2173004,0.30303693,0.0,0.1112682,0.8842652,0.0,0.28345925,0.0,0.0,0.29354465,0.0,0.1764431,1.2686962,0.0,0.1104543,0.20068526,0.073482305,0.14868236,0.87777334,0.060986266,0.20484011,0.027164862,0.0,0.0,0.25674075,0.04190006,1.0135574,0.0,0.0,0.0,0.016848303,0.6624749,0.35862452,0.45239934,0.924004,1.0867918,0.0,0.0,0.05387352,0.07001419,0.07498911,0.0,1.1301253,0.4630129,0.0,0.54249084,0.21761402,0.6377176,0.6135251,0.3511509,0.2464711,0.755831,0.5977323,0.38989902,0.16648701,0.14992253,0.45112896,0.2200505,0.0,0.61684644,0.14588472,0.078522965,-0.36562845,-0.8205066,0.5479708
-0.53776217,-1.565881,0.22751325,-1.621028,0.029973157,-0.37415555,-0.686785,-0.046178337,0.6590767,1.3240868,1.054088,0.0,1.0002017,0.5578636,0.92336094,0.0,0.30294546,0.0,0.70036936,0.0,0.23924999,0.40859073,0.0,0.0,0.25345492,0.30375707,0.0,0.11200051,0.119755864,0.0,0.0,0.0,0.0,0.0,0.24633157,0.0,0.0,0.42680648,0.36697143,0.37984452,0.77435863,0.39080897,0.11978519,0.24461836,0.3819426,0.39250192,0.8209095,0.0,0.0,0.6436841,0.50376266,0.7263451,0.0,0.48719397,0.5284159,0.5397201,0.75902563,0.69166416,0.38983014,0.57166713,0.36827633,0.19997773,0.54109436,0.34650233,0.45208552,0.51086813,0.3156458,0.5111691,0.7633211,0.0,1.0173535,1.025392,0.062693596,0.509451,-0.05578451,-0.5414395
1.249152,-0.44352412,1.4014206,0.2964291,-0.44973952,-1.8421924,-1.2120241,0.94520533,0.69306076,0.25319463,1.4664927,0.511714,0.5217999,0.0,0.0,0.29100943,0.0,0.0,0.43265593,0.0,0.14289321,1.5471275,0.5688694,0.0,0.99882585,0.0,0.15410633,0.0,0.12307644,0.17970312,0.0,0.0,0.0,1.2214931,0.822645,0.0,1.0156077,0.0,0.94977033,0.6872649,0.59455526,0.52340984,0.42121762,0.40391868,0.0,0.6386943,0.76751447,0.2955179,0.0,0.58474874,0.6591912,0.96936125,0.0,0.5014288,0.45632225,0.8343659,0.7835201,1.3278576,0.2686829,0.8122782,0.5321508,0.3951733,0.37507796,0.24511066,0.49692118,1.2018868,0.49589986,0.38884434,1.0461673,0.0,0.6862147,0.99101996,0.25395644,0.8928302,0.30939448,-0.54163486
