input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.5698038,-0.9883695,-0.6350276,-0.02317646,-0.83203757,0.837634,0.9610284,0.96140957,0.0,0.16581279,0.19947283,0.7289383,0.37771568,0.19821139,0.0,0.0,1.6313534,0.0,0.0,0.0,0.2158504,0.4410102,1.3187187,0.5928396,0.02714479,0.0,0.0,0.45366073,0.103333846,0.0,0.5425389,0.59453577,0.062593415,0.0,0.2891175,0.9118849,0.0,0.33204097,0.15134674,0.48864353,0.39705384,0.3957333,0.4959546,0.11238432,0.5623095,0.1546375,0.6973477,0.20235795,0.54831403,0.79839885,0.716419,0.91550267,0.35140842,0.9641974,0.288317,0.62202054,0.37553868,0.85043865,0.0,0.12221573,0.21474428,0.23112397,0.5143157,0.0,0.29093885,0.7948718,0.5214189,0.6571011,0.5627097,0.0,0.0,-0.53480726,-0.17702572,0.69108
0.61506045,0.9845608,-0.8217969,0.875011,1.6602348,-0.34792975,-1.5191631,0.0,0.59982985,0.6239753,0.19976985,0.7698848,0.0,0.0,1.450356,1.5390246,0.0,1.3640352,0.0,0.0,0.0,0.034228995,0.0,0.50174296,0.6021912,0.6889779,0.84854454,0.028026924,0.07454838,0.18884169,0.0,0.0,0.0,1.8698502,0.65646076,0.00865227,0.9489448,0.0,0.0,0.5530101,0.0,0.816826,0.46879846,1.4195976,0.13392143,0.07134721,0.5737762,0.029884845,0.0,0.36304653,0.0,0.07249807,0.0,0.053854093,0.86420584,0.009109117,0.8375318,0.16667914,0.81612486,1.3159475,1.2729144,1.4879502,0.4248699,1.1606438,2.132996,0.01624099,0.4561737,1.0051384,0.8765813,0.7060625,0.20370148,1.3507391,1.2210557,-1.3342879
0.5483158,-0.59866196,0.9318814,-0.010492196,-1.0681663,-1.697713,0.49296522,1.0843123,0.61394626,0.0,0.014120072,0.75044775,0.0,1.1940471,0.0,0.0,0.28993213,0.0,1.9138258,0.48060527,1.2395538,0.31892645,0.18038568,0.0,0.9223194,0.0,0.0,0.074664295,0.0,0.96717054,0.60756505,0.35483432,0.0,0.0,0.0,0.3202213,0.0,1.3429503,0.62898684,1.4282631,1.1368935,1.1632339,0.058509737,0.0,0.20612623,0.83388686,0.8541386,0.4416551,0.8440213,0.88469446,0.39188868,1.084784,0.13613468,0.92640543,0.3794408,0.9186206,0.14745751,1.1607971,0.0,0.3332941,0.011433817,0.0,1.1938365,0.0,0.5317453,0.3347143,0.7232766,0.6462281,0.94192404,0.0,0.0,-0.63570976,-1.1652889,0.83836544
-0.119299024,-0.13589978,-0.11854927,2.479672,1.1070771,0.42222816,0.39101928,0.0,0.0,1.5217432,0.0,0.43917844,0.0,0.0,0.86218345,0.28988475,0.3691675,0.7310607,0.0,0.0,0.15273868,0.60882425,0.5372605,0.21923673,0.0,0.5724304,0.86770946,0.5720514,0.45701912,0.0,0.0,0.0,0.17430495,0.93414223,0.18493472,0.8316071,0.39949945,0.0,0.0,0.77747816,0.0,0.46809572,0.97426105,1.091457,0.54097563,0.28216842,0.52276087,0.0,0.0,0.49202353,0.0,0.20546438,0.0,0.4537167,0.5002795,0.16871971,0.55260026,0.28199363,0.6548702,0.78633523,0.8669586,0.9520657,0.17784223,0.24311414,1.2647929,0.23027569,0.3516851,0.6321884,0.6405038,0.23074175,0.16009963,0.34952557,0.7741942,-0.8412316
-0.15092532,1.916515,-1.16775,0.37977585,0.44969136,1.7612115,-2.054685,0.0,0.0,0.9648715,1.0746093,1.0329525,0.0,0.0,1.1054671,1.785572,0.0,1.5494064,0.0,0.0,0.0,0.0,0.0,1.2203089,0.06454611,0.0,0.0,0.6343559,0.16804282,0.0,0.3032325,0.0,0.0,2.8318439,1.1925423,0.60797256,2.0456603,0.0,0.0,0.032911047,0.0,0.0,0.78681386,1.9046938,0.44893327,0.22694434,1.3983476,0.67705727,0.0,0.23845352,0.0,0.3524557,0.0,0.20475328,1.0453652,0.3565433,0.94529855,0.12021689,1.228695,1.2871274,1.3292483,1.6808715,1.3291454,1.481089,2.702922,0.78237796,1.3550378,1.7906381,0.4746019,0.16576347,0.13493311,1.9318615,2.2427855,-0.34495327
1.6760556,-1.374331,0.8113931,1.1189724,-0.85249394,-1.2203282,1.3648654,0.7935653,0.1713875,0.0,0.0,0.4163926,0.0,1.272364,0.16984138,0.0,0.7196506,0.0,1.6380291,0.74888384,1.8644766,0.7242209,0.69729316,0.0,0.93095505,0.0,0.047679957,0.0,0.0,1.355768,0.27414647,0.7308472,0.8106079,0.0,0.0,0.9419872,0.0,1.3421569,0.5175906,1.8042595,1.1636977,1.3736879,0.16183776,0.0,0.69797987,1.0849819,0.6107016,0.62878364,0.84062743,1.2909504,0.5680624,1.4210182,0.18173793,1.3985964,0.2854849,1.2675188,0.19774675,1.2474227,0.0,0.18492395,0.13720644,0.13181162,1.0094931,0.0,0.53950167,0.6248052,0.56329393,0.47335598,1.0800147,0.0,0.0,-1.4268293,-1.4883232,0.75932014
0.41633147,-0.49955645,-0.2617262,0.5047408,-0.47129622,-0.13139127,0.83925146,0.6159169,0.0,0.0,0.0,0.4869609,0.0,0.29395753,0.26881945,0.0,0.9332766,0.0,0.5505498,0.0,0.61276925,0.44416037,0.82927775,0.0,0.54781526,0.0,0.0,0.089146525,0.0,0.2736029,0.2702607,0.3984279,0.16693415,0.0,0.22107087,0.88496333,0.0,0.35986447,0.053515166,0.8583052,0.4693878,0.6942743,0.28614184,0.06483334,0.5676597,0.26819888,0.3138305,0.23181981,0.49105877,0.74788254,0.2898937,0.88085616,0.21505997,0.7975917,0.123051,0.5831968,0.13250357,0.6822758,0.0,0.03796525,0.09653286,0.11187941,0.3918717,0.0,0.3151902,0.40354013,0.23540142,0.2925806,0.50976807,0.0,0.0,-0.76615006,-0.66166776,0.35068533
1.592124,-0.09874381,-0.36599347,-0.294393,-0.09750656,0.7345582,0.48375955,0.020666033,0.0,0.0,0.0,0.0,0.0,0.0,0.93345195,0.0,0.6342097,0.3082441,0.61106503,0.43414763,0.46705174,0.16199964,0.6853658,0.005943477,1.1389524,0.056847185,0.0,0.0,0.0,0.62787545,0.5871347,0.34574258,0.54773694,0.6501395,0.6255609,0.963439,0.055410713,0.0,0.0,1.1513783,0.449034,0.89138424,0.4461621,0.24855265,0.8780421,0.49467182,0.1930083,0.5611111,0.12372836,1.0723567,0.09272431,0.99620974,0.19375923,0.8548157,0.1484618,0.6405344,0.24633253,0.5397616,0.0,0.11159366,0.10982058,0.20094849,0.2791749,0.0,0.35313147,0.35931498,0.25462005,0.21263,0.588736,0.0,0.0,-1.0757918,-0.7244981,0.061899308
0.04573238,-1.0314544,0.31751335,0.007695857,-1.1649102,-0.6100227,1.1407464,1.2890512,0.0,0.0,0.0,0.6420306,0.0,0.92676246,0.0,0.0,1.0961457,0.0,1.0891905,0.2736189,1.0419871,0.4950896,0.8939684,0.0,0.5076731,0.0,0.0,0.22392261,0.0,0.514262,0.63716036,0.63177323,0.14587648,0.0,0.0,0.70874774,0.0,1.129019,0.65631443,1.1946255,0.9667076,0.94988996,0.19710821,0.0,0.48462236,0.7221936,0.775802,0.47306913,0.7517932,0.9220235,0.70433116,1.1872485,0.17764226,1.1523737,0.21485956,0.93841094,0.09579757,1.1033602,0.0,0.022116628,0.045307286,0.058095872,0.8698929,0.0,0.31300217,0.66058445,0.613148,0.5857569,0.9061923,0.0,0.0,-0.9687834,-1.0637382,0.9622315
-0.18407102,0.6330732,-0.14459907,-1.2923927,-0.72108275,0.45136875,-1.1311685,0.034515083,0.043913864,0.0,0.94879746,0.9884971,0.0,0.0,0.25231647,0.86582285,0.24781008,0.17823613,0.6739377,0.0,0.0,0.0,0.06494331,0.54265195,0.6898918,0.0,0.0,0.36869368,0.1591789,0.14393246,1.0700729,0.0,0.0,0.9726718,0.5789812,0.16579849,0.15241802,0.0,0.0,0.1493832,0.0,0.13154057,0.6117308,0.3755306,0.21686494,0.20281328,1.1166298,0.43625465,0.08127453,0.30155712,0.09805614,0.47632328,0.1615623,0.41906393,0.62555945,0.15483725,0.4355803,0.19443521,0.0,0.5237894,0.26698536,0.44428474,0.84698814,0.54482603,0.9969361,0.3876048,0.8439568,0.93373114,0.4796115,0.0,0.0,0.74714166,0.61201465,0.44932094
1.6233917,-0.36395466,0.09665086,-0.002744691,-0.6954066,-1.2170398,0.6285419,0.7600217,0.3151392,0.0,0.0,0.3970687,0.0,0.77664614,0.4529271,0.0,0.43676615,0.0,1.7523448,0.7274833,1.163388,0.3442682,0.36368725,0.0,1.6112869,0.0,0.0,0.0,0.0,0.9972307,0.4993255,0.45539093,0.24033184,0.0,0.0811722,0.7089666,0.0,0.58482623,0.39546967,1.6060643,0.99527985,1.3448491,0.19015239,0.0,0.5572856,0.84781885,0.6020849,0.47496372,0.6811532,1.1034538,0.24079664,1.3237156,0.20302066,1.0110102,0.08762783,0.8973495,0.08571851,0.8732345,0.0,0.27053192,0.0,0.031876795,0.8369638,0.0,0.40634626,0.2878481,0.4058669,0.32625595,0.79111785,0.0,0.0,-1.1083523,-1.3620155,0.525664
2.2683232,1.0439751,-0.44494453,0.21449764,0.867142,0.11879575,-1.3538762,0.0,0.4408542,0.0,0.0,0.39201647,0.0,0.0,1.6564254,0.89481777,0.0,1.1404524,0.7200513,0.10060266,0.0,0.0,0.0,0.0,1.5019395,0.49743885,0.049349286,0.0,0.0,0.8628868,0.09755832,0.0,0.044752017,2.0786085,0.70961463,0.4544619,1.2579153,0.0,0.0,0.88561875,0.29559207,1.1023273,0.3721387,1.1602094,0.5178403,0.2345708,0.5225212,0.31360877,0.0,0.81614625,0.0,0.65730774,0.0,0.25599977,0.54144615,0.32566264,0.63135296,0.31026164,0.28658172,0.7713225,0.9031049,0.984895,0.6773103,0.66148126,1.6823528,0.0,0.52923506,0.9132822,0.6475852,0.24423508,0.0,0.37542194,0.37929958,-0.68270767
0.42883563,-0.80757314,1.1259302,-0.3433889,-1.6766349,-1.3779858,0.49972096,1.152555,0.41937292,0.0,0.08510143,0.9022696,0.0,1.4534037,0.0,0.0,0.53106284,0.0,2.0339787,0.74715686,1.1823901,0.19359015,0.36191505,0.0,0.85561085,0.0,0.0,0.18149486,0.0,1.0316525,1.0250785,0.6156404,0.047334507,0.0,0.0,0.39466822,0.0,1.5669986,0.9505118,1.3974248,1.2729951,1.1382846,0.10304318,0.0,0.19059685,1.0737962,1.2306287,0.76666147,0.88142437,0.93043166,0.67431664,1.2297391,0.20642152,1.1533977,0.3953779,1.0729016,0.14833681,1.3079503,0.0,0.2670834,0.0,0.0,1.3651114,0.0,0.41672942,0.6555033,1.0519445,0.9111893,1.0745909,0.0,0.0,-0.7097294,-1.1440191,1.33548
-0.3189162,0.4790046,-1.8334777,-0.55900395,1.4892278,1.474309,-0.3033447,0.06583732,0.0,0.88483226,0.45557335,0.19916594,0.7090559,0.0,1.2433906,1.0262079,0.66507024,1.3361609,0.0,0.0,0.0,0.21157396,0.51929605,1.9198539,0.34975204,0.58131516,0.027688228,0.048005417,0.7357967,0.0,0.0,0.0,0.0,1.2838584,1.3476256,0.39888477,0.22848871,0.0,0.0,0.95390695,0.14622861,0.86175615,0.3975583,1.3211551,0.85274297,0.36530423,0.3617257,0.2917695,0.0,1.0965885,0.023799568,0.52451885,0.090755075,1.0268161,0.9255155,0.3585996,1.303878,0.7006475,0.7468401,1.2618179,1.0158505,0.8908482,0.3850807,0.5705714,1.7097952,0.122832425,0.37222728,0.8329353,0.7645722,0.15934032,0.38415202,0.14544421,0.5873363,-1.1902773
0.53181696,-0.094730556,-0.009324452,-0.9799533,0.12782145,-1.1653306,0.9879255,1.4687104,0.5020609,0.0,0.14321867,0.0,0.0,0.29466778,0.6012593,0.0,0.28755376,0.0,1.3303163,0.2060825,1.1346415,0.47833586,0.27735662,0.0,1.288236,0.0,0.0,0.0,0.4345734,0.47595847,0.30667052,0.0,0.0,0.0,0.5216907,0.2737648,0.0,0.29293016,0.39269996,1.8258517,0.95237786,1.4995356,0.0,0.0030001774,0.787584,0.67199975,0.037488498,0.3254616,0.45254004,1.1742189,0.057290003,1.1922036,0.0,0.65701014,0.11574185,0.7819372,0.113525584,0.8673687,0.0,0.34928504,0.09602108,0.0,0.54094315,0.0,0.5741387,0.0,0.0,0.0,0.96138585,0.0,0.0,-1.2584722,-1.6143243,-0.13251571
