input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,4.209779,4.619601,-0.47079825,-1.494829,-1.424643,-1.4093767
0.42607963,-1.219036,1.3535129,5.026526,-2.2158961,0.42200762,0.681826,0.65239495,0.8516871
-0.41042048,-0.8545698,0.098090716,3.0222218,1.1721258,-0.1582555,-0.43561047,-0.41404393,-0.39638352
-0.8828827,0.18176939,1.3959333,1.7451394,0.69971097,-0.26049906,-0.52940303,-0.5029531,-0.55198556
-0.83768195,1.7294773,0.49094644,0.9706572,0.058778435,-0.19550052,-0.30464163,-0.28655115,-0.26941562
0.4782716,-1.5593855,-1.129395,5.7349505,-3.9825644,0.24465132,1.1153675,1.0601361,0.6838189
1.8245441,0.6461034,0.3079633,1.161705,-0.81785285,0.27987254,0.78668165,0.7465704,0.7079535
-1.749435,1.0307177,1.3694365,1.1530421,0.5452732,-0.3879733,-0.76173127,-0.72507495,-0.7743193
0.9972744,0.8457101,0.58778876,1.1821222,-0.4069989,0.14037369,0.42473528,0.40498576,0.38517177
0.41667658,-0.13704045,1.1240594,2.0476158,-0.5194746,0.1357822,0.2939158,0.2822774,0.29157788
-2.1403453,-0.7286311,-0.8307967,2.5885363,4.511506,-0.46465427,-2.011891,-1.9045506,-1.3314764
-0.34559357,-1.6774837,1.0694224,7.9357686,3.360589,-0.092992455,-0.8673136,-0.8356553,-1.1241814
-1.4382994,1.3708603,1.7009729,1.1250309,0.2723139,-0.38046452,-0.6364558,-0.6059355,-0.656356
-0.98019975,0.7268065,1.0029536,1.3181969,0.4010899,-0.2574611,-0.45912665,-0.43465084,-0.4418221
-0.37730485,-1.7220348,-0.03963162,7.754501,3.6341507,-0.3733991,-1.0249141,-0.9862502,-0.93570405
0.9227047,-0.7895299,-0.61069083,2.5778751,-2.1462235,0.27595854,0.8839996,0.8376335,0.6791008
-1.2442763,-1.3214232,0.5565044,4.9483976,6.866576,-0.54929656,-2.084756,-1.9884965,-2.20926
1.784074,0.84421194,-1.1442474,0.97801137,-0.5396236,0.1660915,0.64995635,0.61560506,0.4955119
0.044385243,0.9391065,0.22764759,1.1343666,-0.036892653,-0.026217531,0.024533585,0.025724396,0.020343315
0.5710395,1.0815688,-0.20201151,1.0134172,-0.16497713,0.0635939,0.21894328,0.20953053,0.18267393
0.31593645,1.2614281,-0.109504156,0.9919641,-0.09583743,0.020096626,0.11985873,0.115908995,0.10053387
-1.4390486,0.38117135,-0.30116823,1.2790506,0.79681486,-0.18503107,-0.66842854,-0.62970054,-0.5373475
-0.83081514,-0.5076738,-1.3288127,1.9256335,1.1944019,-0.044569373,-0.63892907,-0.60001844,-0.4210232
-0.079225264,-0.9802555,1.6729578,4.166724,0.22879931,0.13482288,-0.0808382,-0.07476029,-0.09894338
0.6458256,0.2606852,-0.039495572,1.3801928,-0.40740427,0.1188084,0.3310483,0.31550407,0.28114378
-1.8482093,-1.0252243,-1.4014323,3.1520836,5.4357944,-0.4518198,-2.2610898,-2.143657,-1.2219958
-0.5428673,1.5653139,0.7734751,1.0519562,0.023111433,-0.18567444,-0.21853583,-0.20510492,-0.20036767
1.0879958,-0.47835785,-0.76286983,1.9718705,-1.5941494,0.25566277,0.7953444,0.7534559,0.606253
-0.3954183,0.9381875,-0.6369907,1.0338863,0.11415651,-0.0027707703,-0.14422251,-0.13330373,-0.11040427
1.8618481,-1.4387361,-0.33223978,4.8973017,-11.155896,0.7766558,3.5110583,3.3452194,2.7367165
-2.4402742,0.39420998,-0.39258364,1.2520472,1.3475304,-0.2618335,-1.1303513,-1.0655785,-0.8664115
-1.7221853,-0.3019178,-0.9969619,1.7550417,1.9719396,-0.20072001,-1.1465647,-1.0798464,-0.776462
-1.7139128,1.3338616,1.4660053,1.0682648,0.370148,-0.3907017,-0.71538424,-0.6808768,-0.7255137
1.7728052,1.4961805,-0.48306245,0.843526,-0.32621008,0.1467297,0.5711961,0.5418205,0.4690792
-0.4452686,-0.9820698,1.741537,4.0994864,1.5754327,-0.035046577,-0.54604334,-0.522259,-0.6999415
1.3831962,1.6314136,-0.16175927,0.8634162,-0.25137338,0.11475741,0.44897565,0.42680103,0.37822163
0.794493,-1.2324393,0.27956164,4.365956,-3.8013434,0.3685802,1.2229663,1.1620588,1.1499739
-0.9102328,-0.5176062,-1.2611666,1.9526279,1.3348687,-0.07138971,-0.70259684,-0.6604391,-0.46740168
-1.4587523,0.23713098,-0.8069179,1.3045752,0.8950725,-0.120907545,-0.71321076,-0.6698481,-0.52188265
0.09980343,0.47944677,1.5657573,1.6498485,-0.1429457,-0.011920039,0.046248402,0.04727474,0.043425888
2.3861885,-0.31889147,0.39338115,1.927336,-3.14963,0.60923505,1.6371938,1.5521715,1.5574309
-0.45979697,-1.14175,1.6707698,4.6996346,2.0504818,-0.03288696,-0.6470323,-0.62044966,-0.85004467
1.6257589,0.21989405,1.5804753,1.7105489,-1.4219398,0.50963116,0.95431894,0.9101577,1.0509262
-1.5131989,1.3544662,0.18967225,0.9719195,0.29481527,-0.21446785,-0.54247844,-0.5114464,-0.46318907
1.2688183,1.2927847,-1.643122,0.8595165,-0.2289842,0.14128074,0.3902366,0.37065095,0.29080993
-0.97825146,-0.6416591,0.33231124,2.5533628,2.0607045,-0.31716344,-0.87263095,-0.8294761,-0.8217048
-0.8308659,-0.31329283,0.1591126,1.9795483,1.1251729,-0.2145052,-0.5775438,-0.5467844,-0.5148837
0.03897711,0.35893676,-1.2340335,1.1918263,0.0042531677,0.096287586,0.0043463353,0.007179484,0.007947415
0.575354,-0.03974894,-0.5941586,1.5189722,-0.47266525,0.13635476,0.32280934,0.30716142,0.25704554
-0.6548778,-0.8793523,-0.51725477,2.860576,1.7610778,-0.19624981,-0.69105375,-0.6552135,-0.54286546
0.7791419,-0.49345338,1.72725,2.7980375,-1.6259627,0.4425258,0.7219244,0.6919612,0.84435457
0.2008926,-1.5053955,-1.3439678,5.324983,-1.7782252,0.15129593,0.44398805,0.41861376,0.26452065
-1.485354,-1.2484884,1.574383,4.8284674,7.268584,-0.35018727,-2.2438412,-2.1546738,-3.013718
-0.0575985,-0.16127893,-0.13261719,1.7427247,0.08551949,0.00041157007,-0.029627174,-0.026205093,-0.026559696
0.17332394,1.503063,-1.5049475,0.84952915,-0.024456643,0.10306209,0.037609,0.038864724,0.033428147
0.13976945,-1.7242781,1.1902298,8.823625,-1.4262688,0.32461432,0.35764426,0.33989543,0.51741445
-1.0368073,-0.8775789,-0.998101,2.6993413,2.5855827,-0.23906782,-1.0802222,-1.0217693,-0.73683834
1.6115351,-1.2836256,-0.5682737,4.1032786,-7.6989484,0.5713462,2.5541341,2.4308221,1.8761632
0.3396749,0.6441495,-0.42293411,1.1402613,-0.1306346,0.066030495,0.14896768,0.14330377,0.12212771
0.70425755,0.70494276,0.426253,1.2270411,-0.31890774,0.09527159,0.31457245,0.3005033,0.27930242
0.4222324,-0.41447872,-0.8182257,1.8948743,-0.55355805,0.1416102,0.2905504,0.27627528,0.22203918
-0.3053333,1.3404932,-1.2793207,0.89336574,0.05476267,0.064882286,-0.11183864,-0.1018357,-0.076267764
-1.3168894,-0.37182704,1.4801524,2.3363338,2.0679579,-0.37247258,-1.027996,-0.983481,-1.179224
1.1886885,0.6160116,-1.2350466,1.0624062,-0.4363485,0.15983498,0.46269464,0.43904,0.35030144
-0.49579516,0.8007028,1.3735124,1.397772,0.14606439,-0.18818471,-0.25243673,-0.23780668,-0.25175244
0.5706446,1.445871,0.30681452,0.997591,-0.16349143,0.02206808,0.20303118,0.19475475,0.17592762
0.78811526,1.6125603,-0.04432062,0.91190267,-0.16832244,0.053174503,0.26427534,0.25243312,0.22313435
0.023561087,1.4894397,-1.355182,0.8607394,-0.0051290616,0.08574493,-0.004778644,-0.0011095181,0.0021103173
-0.3425612,-0.9455327,-0.024867829,3.246702,1.1010944,-0.141328,-0.39344186,-0.37438762,-0.35090536
-0.17313749,0.49101412,-0.14200678,1.2627597,0.09194822,-0.021262668,-0.069229186,-0.063085884,-0.057715103
-1.0935153,0.0058973795,1.3826034,1.873562,1.0789852,-0.30964196,-0.700971,-0.6676859,-0.74727416
1.1034964,-1.2671263,1.5497205,5.1211634,-6.0359945,0.9371201,1.8157102,1.730622,2.4127424
-0.19650416,0.8231073,0.87908447,1.2968488,0.034154564,-0.10474576,-0.09162028,-0.08448303,-0.087754235
0.68481684,-0.7588995,1.5498288,3.339906,-1.938584,0.45114642,0.7526916,0.7205993,0.8891136
2.1190672,1.0367806,0.10294695,0.98297143,-0.63463163,0.24516283,0.7854518,0.7448744,0.6893665
-0.6375465,0.59633726,1.7311321,1.5689551,0.27089256,-0.21756451,-0.35605654,-0.3371588,-0.37343735
1.3001444,1.6964808,1.5261831,1.1251229,-0.3883717,0.14930558,0.46332943,0.44319093,0.45768315
-0.056395207,-1.5820203,0.39542818,6.8647113,0.5207036,-0.0956535,-0.13959444,-0.13849962,-0.1508885
0.78752524,1.5121107,-1.0712832,0.84850895,-0.13000678,0.102105506,0.24649552,0.23531342,0.19313179
-1.4573756,0.47825435,0.19496365,1.287894,0.76562166,-0.24941851,-0.6713367,-0.6344505,-0.5854402
0.976908,1.531277,1.3018563,1.1378908,-0.32488978,0.08734695,0.35361788,0.33866838,0.33866918
-1.9676827,0.96540534,0.1930811,1.0482602,0.614819,-0.26664874,-0.76542485,-0.72305685,-0.6585109
-0.7978083,-0.37930036,1.1608135,2.3409007,1.2654119,-0.2474975,-0.6265683,-0.59636265,-0.66565233
-0.0091453325,0.43058077,-1.6905657,1.1251695,0.032094114,0.12627298,-0.036549386,-0.03066881,-0.018457055
1.7334073,-1.4588286,-0.85425085,4.828536,-10.476224,0.6830644,3.3626223,3.2104585,2.2362921
0.9159595,-0.08181341,-1.1750383,1.4802086,-0.75564533,0.19022584,0.49284926,0.46746975,0.3656187
-1.6128404,0.1147531,1.6488231,1.7486141,1.4194325,-0.41066375,-0.9782529,-0.9356678,-1.1022443
1.4901347,-1.4953916,-1.288247,4.9270453,-9.43926,0.6454908,3.0276916,2.8943036,1.7796648
1.611515,0.8832546,1.702925,1.3565247,-0.7951029,0.36727142,0.7423053,0.70899135,0.78921956
-1.586259,0.2700622,-0.046681404,1.3722802,1.025527,-0.25334132,-0.784966,-0.7414718,-0.66051865
-2.4466996,0.872286,0.36632943,1.0651181,0.87872934,-0.33511528,-0.9779421,-0.9258993,-0.8700747
-0.2568413,1.7043614,1.7136977,1.2045252,-0.10901454,-0.20126545,-0.16891441,-0.15835425,-0.1703444
-0.41457215,0.22868937,0.52227515,1.5450826,0.3007348,-0.117286004,-0.21722884,-0.20398802,-0.20032261
-0.08077159,1.3299376,-0.1546198,0.9839999,-0.010681145,-0.02508048,-0.022530925,-0.018715411,-0.018048882
-0.3278444,1.126919,1.493147,1.3085284,0.0045034345,-0.17230791,-0.17478728,-0.16377287,-0.17502098
-0.46799234,0.5375407,0.21890649,1.2999321,0.22807282,-0.10153752,-0.20718588,-0.19401002,-0.18121989
-1.2899275,-0.118193395,0.9336259,1.8863243,1.4479437,-0.34631214,-0.84058046,-0.7999628,-0.8528468
-0.5044864,-1.3629994,-0.22530171,4.9095573,2.8636358,-0.30515888,-0.89057165,-0.8512899,-0.75717014
-0.1847451,-1.2397596,-0.38555098,4.2467074,0.8355065,-0.11020175,-0.28074494,-0.26956838,-0.23266791
-1.8555039,-0.12551942,1.4853668,1.9509147,2.1647027,-0.4624098,-1.22919,-1.177006,-1.4105557
0.9170293,-0.9967475,1.497054,3.9987803,-3.486367,0.66114414,1.1941677,1.1397917,1.4784312
1.7557193,0.3403594,1.1302576,1.4873865,-1.239013,0.43604958,0.92442,0.87953883,0.9460445
1.1988667,-1.2721033,-1.1931745,3.9386027,-5.58315,0.44462723,1.8654596,1.774142,1.1771903
-0.66851294,1.5514528,0.46991768,1.009419,0.060714334,-0.16876279,-0.24793682,-0.23270965,-0.21937643
0.0046754205,0.3883025,-0.30182803,1.2876108,0.009683557,0.01972754,0.010302954,0.012154408,0.008930512
-0.55554014,-0.037052672,1.5416919,2.0361598,0.5599827,-0.170051,-0.37679908,-0.357089,-0.4052019
-0.5444537,1.1265738,1.2350852,1.2408164,0.089684956,-0.20526905,-0.25418517,-0.23939705,-0.24694736
0.9134518,1.7048376,0.84908,1.0207299,-0.24760593,0.04783228,0.30794224,0.29459345,0.2809081
-2.0055997,-0.17797813,-0.5774154,1.6891489,2.0820277,-0.2944767,-1.2441583,-1.174331,-0.92476237
-0.093451746,-0.5522873,-0.544299,2.172369,0.17794098,0.013476099,-0.07498266,-0.06977214,-0.06038104
2.5219686,-0.060478933,-0.81663865,1.5151428,-2.1667652,0.2974357,1.4024284,1.3276017,1.0431708
0.052058272,-0.48615858,1.7087286,2.8279245,-0.1778045,0.10798858,0.06151833,0.062479656,0.067863725
1.6046584,-0.60049415,-0.27932873,2.2210984,-2.8787432,0.39787608,1.322317,1.2531223,1.0843959
1.2126764,-1.6317761,-0.6171447,6.139317,-10.101234,0.5560382,2.9740763,2.8414567,2.1084983
-0.25859064,0.08590065,-0.16385348,1.5135568,0.22108668,-0.03555233,-0.13284771,-0.12360251,-0.11155297
-0.36640432,0.22008635,-1.5420121,1.2399331,0.2334376,0.087936215,-0.20035738,-0.18489689,-0.13219933
1.5462252,0.4978881,0.57986283,1.2941339,-0.846111,0.2861783,0.7296192,0.6933834,0.6778607
1.2012728,0.4079842,-0.08142975,1.256197,-0.6470795,0.19191913,0.5619487,0.5336751,0.47799057
0.85585284,-0.3865236,-1.0719824,1.8112563,-1.0704011,0.21182382,0.5673417,0.53775203,0.41804314
-1.0259368,-1.715051,0.487401,7.7296176,9.879206,-0.527373,-2.7085578,-2.5816205,-2.876768
-0.11916067,-0.46318072,-0.44600052,2.0544133,0.20431362,0.0025567133,-0.08786026,-0.08178903,-0.07190426
