input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.81208414,-0.515541,-0.905168,-1.360307,-1.1645283,1.7576742,0.8760279,0.35683978,-0.5873824,-0.2703017,0.65637565,0.45082745,0.13045111,0.0,0.0,0.5891212,0.0,0.0,0.0,0.86005116,0.0,0.0,0.0,0.0,0.69836086,0.0,1.9248347,0.0,0.23566604,1.1034356,0.16891553,0.0,0.115362,0.0,0.85704446,0.0,0.0,0.0,0.34034118,0.16005032,0.90158546,0.046975434,0.22326985,0.22285645,0.5298956,0.4934626,0.0,1.1075548,0.18634272,1.1085546,0.43790525,0.0,0.10826295,0.0,0.15718056,0.0,1.0474033,0.7407672,1.2102385,0.31430387,0.8551983,0.21079281,0.30226433,0.384789,0.0,0.6375578,0.0,0.7335805,0.6497334,0.1744342,1.0434585,0.15934496,0.98255646,0.51556623,0.34998864,-0.8673083,0.8071539,1.0690727
-1.4921012,0.5430668,-0.88146776,1.148482,-1.8593249,-1.5156903,0.88623065,1.2763768,0.007776443,-0.3647594,0.9196211,0.6373131,0.0,0.0,0.0,0.58246136,0.0,0.15928072,0.0,0.31100112,0.0,0.0,0.73228776,0.6272616,0.52337885,0.60618335,1.328311,0.0,0.0,0.0,0.0,0.0,0.1688152,0.57781243,0.83465254,0.0,0.0,0.76683575,0.22327356,0.0,1.4575325,0.0,0.0,0.2029952,0.516966,0.44589654,0.0,1.2527324,0.7260085,0.94500923,0.26818943,0.0,0.057809822,0.10406011,0.01791592,0.3156845,0.7666757,0.45275077,0.75445634,0.43817556,1.0667496,0.0,0.48823765,0.06606279,0.0,1.1199529,0.0,0.143545,0.1649767,0.0,0.44237736,0.3749838,0.5542757,0.6617741,0.90689325,-0.9706527,-0.229578,0.48580498
-1.4139563,1.2735581,0.28898525,1.6136166,0.6443453,0.4291223,0.73492235,1.3195819,-0.4050952,-0.6874443,0.15755187,0.0,0.56181777,0.0,0.03643287,1.149367,0.0,0.0,0.0,0.66127247,0.0,0.0,0.54185474,0.79100186,0.4085989,0.17781629,1.2178483,0.23068489,0.0,0.0,0.0,0.0,0.17529878,0.4362827,0.016223423,0.0,0.20270377,0.20000334,0.84018236,0.0,0.4148007,0.98229456,0.0,0.5353848,0.33773816,0.50657195,0.0,0.9866994,0.49080902,0.56520116,0.25987643,0.0,0.14275368,0.49547905,0.11301543,0.0,0.79507756,0.47944912,0.73523486,0.47601497,0.9131564,0.2386031,0.8227745,0.039740756,0.0,1.0877088,0.0,0.23622099,0.17672336,0.1751052,0.9502741,0.6880439,0.57871807,0.7786441,0.8996177,-0.9254621,0.16282682,0.21761592
-1.6437321,-0.41917807,0.4909929,-0.56419665,-1.6553916,-0.39667603,1.0468875,0.89924604,-1.0123979,-1.1212379,1.4688785,0.46426916,0.15843429,0.0,0.0,0.80266374,0.0,0.0,0.0,1.3250556,0.0,0.0,0.0,0.31786916,0.58852714,0.0,2.1806197,0.0,0.0,1.1315167,0.37229186,0.0,0.41490972,0.0,1.094026,0.0,0.0,0.0,0.047481634,0.0,1.753068,0.41434243,0.0,0.228053,0.7127579,0.50449973,0.0,1.395246,0.31501424,1.5447646,0.383734,0.0,0.008743532,0.0,0.1917097,0.0,1.3626492,0.9749199,1.4025085,0.3417784,0.8655522,0.3551629,0.48994663,0.27629218,0.0,0.80097336,0.0,0.7753671,0.7086561,0.25578874,1.3205376,0.5453868,1.2046474,0.6496984,0.36323926,-1.1639639,1.0576142,1.3824376
-1.7083459,-1.9018464,0.09316348,1.6679788,0.8288801,-1.7222159,-0.046377208,-0.65104115,1.0398687,0.4050655,-0.35216784,0.13455585,0.0,0.5192264,0.0,0.0,0.6302775,1.330299,0.5981471,0.5638938,0.85370743,0.042141125,0.9558207,0.9155532,0.25393623,1.4199102,0.0,0.0,0.0,0.0,0.0,0.87663275,0.21859497,0.3601478,0.0,0.0,1.207122,1.3112849,0.0,0.0,0.0,0.0,0.26005936,0.71257293,0.79855955,0.3658388,0.0,0.7174897,1.468617,0.31214628,0.71673614,0.0,1.2009144,0.6897752,0.8168107,0.648245,0.5346812,0.47013047,0.0,0.49707776,0.9690907,0.16471483,0.21432768,0.32689565,0.0,1.5961272,0.0,0.0,0.3714639,0.0,0.21071747,0.7143002,0.0,0.96802115,1.7383755,-0.40714693,-1.1756506,-0.7810589
0.48350462,0.26036716,1.3119546,-1.0422648,-0.52531135,1.2733604,-0.54304343,-0.494422,-0.3742681,0.14591318,-0.44566566,0.26561964,0.4567248,0.16199286,0.052430525,0.84743845,0.0,0.0,0.0,0.0,0.10242213,0.0,0.0,0.0,0.36332795,0.0,0.94562554,0.0,0.1235413,1.0163287,0.0,0.019212171,0.4867307,0.38475555,0.0,1.1656154,0.0,0.0,0.0,0.5200154,0.13244772,0.81910145,0.0,0.8294947,0.7469794,1.1472349,0.0,0.9718747,0.3479361,0.22655743,0.58177423,0.0,0.39371583,0.66230774,0.24941623,0.0,0.36849096,0.5142947,0.8729041,0.5065656,0.21780951,0.57225996,0.74268776,0.8058916,0.0,0.30882913,0.0,0.2876778,0.5296753,0.9357133,0.4918134,0.1055733,0.62887615,0.10040969,0.26444295,0.5778875,0.516036,-0.028115582
-0.5052201,0.223245,0.3163958,1.6257379,0.2478432,-0.32679227,1.2931798,1.206545,-0.5798661,-0.9787784,0.9745765,0.0,0.03032884,0.0,0.0,0.47499138,0.0,0.0,0.0,1.0061365,0.0,0.0,0.5442555,0.7534821,0.6030911,0.024043687,1.01897,0.29396242,0.0,0.23380284,0.27847204,0.0,0.08075391,0.0,0.45702487,0.0,0.0,0.0,0.9499671,0.0,0.5800196,0.7439263,0.0,0.14938885,0.1468805,0.34149343,0.0,1.1560133,0.36215907,0.7627933,0.2382711,0.0,0.0,0.0,0.050308175,0.0,0.9416778,0.38385788,0.7279052,0.0637147,0.7405304,0.13574524,0.13134012,0.0,0.0,0.97864807,0.0,0.3678113,0.24870153,0.0154336095,0.999794,0.6370794,0.73758864,0.80124545,0.5748681,-1.1679653,0.21657652,0.9425123
0.69366014,0.37218568,2.1295831,0.3173716,0.2101212,-0.92756647,-0.85617507,-0.7523608,0.7966935,0.5329811,-0.8805063,0.3879764,0.15405035,1.0581337,0.42384738,0.37362128,1.1392875,0.8520276,0.28286815,0.0,0.744255,0.0,0.052355334,0.30419156,0.25204659,0.21062618,0.0,0.0,0.0,0.0,0.0,0.6853586,0.6411823,0.8629392,0.0,1.2835351,0.93661,0.0,0.0,0.0,0.0,0.7557874,0.0,1.4449627,0.9774611,1.1688442,0.0,0.96812767,1.2629135,0.09579023,0.7271616,0.0,1.0975825,0.9952326,0.7325754,0.5820056,0.33133587,0.00037946552,0.3310432,0.7875242,0.44419605,0.60213345,0.50395364,0.8239289,0.0,1.0143104,0.0,0.0,0.6472324,1.1399988,0.42032006,0.36902213,0.0,0.25596526,0.9688897,0.7966523,-0.6375479,-1.0228287
0.586003,-1.5239913,-0.72038805,-0.8653127,-0.10337604,-0.7923497,-0.39564398,-0.696173,0.08124046,0.30591393,-0.12147688,0.58815426,0.018943325,0.0,0.0,0.0,0.02545245,1.1991572,0.43950802,0.0,0.0,0.22770195,0.0,0.0,0.16564687,0.36933047,0.0,0.0,0.0,0.8108464,0.14372674,1.5558466,0.016430542,0.0,0.13258287,0.5499776,0.0,0.0,0.0,0.5890869,0.0,0.0,0.6334846,0.7056366,0.53134125,0.8330542,0.0,0.4776677,0.5298989,0.15794307,0.49563864,0.0,0.745187,0.28290033,0.5125382,0.2406028,0.49770933,0.50089544,0.3800692,0.2766083,0.30841452,0.3917628,0.18938494,1.1207627,0.0,0.15702903,0.038810343,0.0,0.66433144,0.61772156,0.3233669,0.0,0.20099713,0.17293003,0.5826496,0.48823965,0.09012689,-0.37697887
0.22746284,1.9440275,0.55974454,0.36607963,-0.23832963,0.009592532,0.11408374,1.4352759,-1.4162151,-1.595775,1.3785414,0.0,0.61372817,0.0,0.0,1.377475,0.0,0.0,0.0,0.17889781,0.0,0.0,0.0,0.0,0.45976633,0.0,1.7002945,0.47203648,0.46799883,1.0037746,0.7979413,0.0,0.55935705,0.31754336,0.7150778,0.0,0.0,0.0,0.6069385,0.20835166,1.2894424,1.3791351,0.0,0.5185692,0.8706078,1.4034811,0.0,1.8372962,0.08050167,0.9591285,0.5985192,0.0,0.0,0.37062645,0.3154509,0.0,1.1741643,0.63302,1.518549,0.27897966,0.43419367,0.5500797,0.94506466,0.38946056,0.0,0.1194427,0.0,0.87056154,0.48580372,1.0000565,1.1605105,0.42623806,1.4394903,0.4642722,0.16060011,-0.013103835,1.243484,1.3873508
0.6773847,0.061478008,-0.990008,-0.25728026,-1.2454821,-0.43990478,-0.29888016,-0.09954433,0.17640947,0.038091373,0.5268973,0.31780303,0.0,0.0,0.0,0.07938416,0.0,0.70649445,0.0,0.0,0.0,0.14805774,0.0,0.0,0.5543581,0.17362405,0.29931068,0.0,0.24487978,0.40329543,0.0398757,0.5345923,0.3466361,0.35738397,0.4687634,0.59504616,0.0,0.0,0.0,0.35669345,0.4903409,0.0,0.0,0.5522247,0.5957592,0.9847797,0.0,0.9693047,0.44714108,0.41262966,0.4543304,0.0,0.26367518,0.050175294,0.25483304,0.15925078,0.42782986,0.31224856,0.4740695,0.0,0.22650638,0.08659729,0.13832135,0.5800132,0.0,0.13912034,0.0,0.12707898,0.24381469,0.5486641,0.194511,0.0,0.43988073,0.15276921,0.32843506,0.3674795,-0.054450694,0.3651835
-0.9347877,-1.5783029,1.6668364,-0.74360365,-0.8451319,0.7520181,0.91003436,-0.0083521325,-0.6208423,-0.15559548,0.1663689,0.62493324,0.05240266,0.0,0.0,0.43627185,0.0,0.0,0.0,1.2303376,0.507514,0.0,0.0,0.5214473,0.4491007,0.0,1.5107143,0.0,0.0,1.2513452,0.044280715,0.0,0.18859732,0.0,0.14199398,0.27584645,0.0,0.0,0.0,0.0,0.56358916,0.4331285,0.0,0.3887113,0.38422665,0.21875688,0.0,0.49605447,0.36230057,0.921913,0.2172988,0.0,0.3181571,0.057681337,0.29758093,0.0,0.9022185,0.73075044,0.8759343,0.5773077,0.6687347,0.35052946,0.31152943,0.40108514,0.0,0.8658329,0.0,0.4804604,0.8174411,0.18030708,0.95045507,0.5079991,0.5727466,0.52364725,0.45616734,-0.9585128,0.677351,0.37203163
0.6697068,-1.4721513,1.4651345,-0.22706482,1.2300375,0.34947443,-1.4921318,-1.410963,0.91691476,0.95748174,-1.1020765,0.0,0.10141237,1.2618908,0.32407236,0.0,0.9491217,1.2208266,1.1959664,0.0,0.53904104,0.25492805,0.0,0.0,0.13221753,0.3539713,0.0,0.0,0.0,0.4865986,0.0,1.4046654,0.5801139,0.4234897,0.0,1.3103528,0.8755948,0.030908167,0.0,0.30401784,0.0,0.44050062,0.0,1.477349,1.1707805,1.3342625,0.0,1.0614607,1.31303,0.0,1.1685498,0.0,1.2503517,0.8501116,1.0239974,0.73914266,0.2789449,0.296201,0.26569685,0.6274886,0.2020306,0.59374815,0.33534253,1.1722444,0.0,0.79281837,0.0,0.0,0.73259187,1.2543137,0.41279343,0.06056519,0.0,0.24909294,0.9189186,1.3495327,-0.6793717,-0.9711927
-0.9033871,0.37959725,0.4994125,-0.19956002,-1.0615038,1.5181291,0.5249342,0.21086344,-0.79544294,-0.5671101,0.4948068,0.0,0.42267385,0.0,0.0,1.0886734,0.0,0.0,0.0,0.71903515,0.0,0.0,0.0,0.16427067,0.6990615,0.0,2.000422,0.0,0.08473543,0.7896112,0.0,0.0,0.41761753,0.11891528,0.31632715,0.055722594,0.0,0.0,0.15628529,0.0,0.8912556,0.8080325,0.0,0.55846924,0.64084554,0.7390585,0.0,1.2248065,0.27682918,1.0182121,0.48712468,0.0,0.14003469,0.17637503,0.10998255,0.0,1.0650386,0.73781854,1.1091657,0.36514127,0.8020985,0.17901047,0.71363306,0.24975556,0.0,0.68410754,0.0,0.65718985,0.38030216,0.34536254,1.1526207,0.38150275,0.9954405,0.520876,0.5123153,-0.6783215,0.6921106,0.9031507
-0.15377186,0.19532481,1.0043236,1.4932058,-0.03453818,0.30801845,0.30102295,0.367748,-0.24948084,-0.44712555,0.06808377,0.0,0.18223013,0.0,0.0,0.68654776,0.0,0.012493134,0.0,0.26314026,0.26566797,0.0,0.28571105,0.53973037,0.5166477,0.28678584,0.71462333,0.30200964,0.0,0.12938827,0.0,0.0,0.31940508,0.5252775,0.0,0.13686788,0.13703409,0.06402601,0.25168917,0.0,0.07259451,0.8929101,0.0,0.5592871,0.4313267,0.693892,0.0,0.9123534,0.37873942,0.34560457,0.21166028,0.0,0.04711148,0.28125343,0.19551381,0.0,0.57828194,0.19752589,0.34887484,0.3905624,0.47418582,0.21194401,0.511207,0.13168162,0.0,0.7115158,0.0,0.17759386,0.17911874,0.34970173,0.4863592,0.3708951,0.40588054,0.42709053,0.6873647,-0.2655828,-0.042950947,0.14286365
