input_0,input_1,input_2,input_3,input_4,input_5,input_6,output_0,output_1,output_2
0.3265165704743266,0.6178264471818207,-0.8432303307393092,-0.5416556763590552,1.5264269814101552,0.3995730079836254,-1.190237196871819,0.4212642381384961,0.9919012303975889,-0.9549357466787352
0.6484286209636047,1.0693861339249047,0.14038889682469705,-0.0570127488971843,0.7250205380190096,-0.5196857821499664,-2.0494222472181614,1.7577464422183848,2.6397794203296465,-0.46377583975167086
-0.2817352409427756,0.3604963531057359,-0.9104020337053093,-0.13006748089427103,1.08160860860743,0.5709841332624298,-0.6856904268146609,0.8880253133946733,2.6000960287904835,-0.6574329535748249
-0.6272991411216094,-0.15348073261296544,1.179950522632966,0.18252851576515638,-0.4929788926894979,-1.0264547270232416,-0.40080450454107913,1.3473009270299652,1.365418991608819,0.2699366106013959
-0.424660719617045,-1.7311293634677136,0.8846703830942095,1.092030557584959,-3.1090367714987037,-1.4886721831083207,3.6924471137636306,-3.096806215986544,-6.702804549560839,1.9525340673439893
1.9726949142182322,-0.40152961831058936,-0.5602259547689502,0.4621879753098931,-1.3890739181131795,0.2803215495457303,0.606778524146312,-2.585926405498155,-3.956481447753328,0.8253270774238164
0.7630702943625333,-0.35144694069267374,0.21255869537452649,0.5155421480966902,-0.5112886500695095,-0.5405167817532037,0.09572721900699137,-0.5942900720603063,-1.2901170319487096,0.29266732946172413
0.5854917060281334,-0.22766620136568108,-0.4827234343868878,-1.7245422904912748,-2.7199676486208157,2.275244866435517,-0.7058605855696514,-1.1126398272984988,-0.6717390953963382,1.7388656654657153
-0.06822931032088508,-1.384471240099394,-0.9331125595902866,-0.2087235461588069,-2.3074291218674916,1.195469257940392,4.160199286672103,-5.325280927525133,-9.155064522383704,1.4960469029030141
1.31187259149413,-0.29873136447181714,1.2209980743908426,1.884694881564075,-0.4212282927586368,-2.336520618418695,2.191216685777667,-2.685886785200729,-6.618196731608358,0.26248257311772727
-0.33394807332615917,-0.12739316346446733,-1.8135685754931554,-1.3083333784914417,0.30910922796112006,2.089866460019578,-0.8655773343174507,0.3367182641567437,2.3589518950358372,-0.2362264212112788
0.17732889848428385,-0.06683394226408668,-0.7619092218672565,-1.3149814904142676,0.5704826592318846,-0.08773516271669099,0.46789257799592937,-1.797484355915885,-5.216380362049919,-0.2420885955607237
-1.859784416474938,0.5866615362960247,1.549151390274945,-0.6986902679778152,-1.2207199880365374,-3.1906418759914517,-1.3865867554700222,3.106591135131439,1.0141665165721403,0.6704302608608006
-1.1511122934452807,0.3390995679320391,-0.028146991712845366,-1.6862235088707018,-0.40484553134978873,-0.07964543157039305,1.7178791407020737,-2.2968755623671107,-6.370589112889215,0.20861766221065864
1.797173137281438,0.5432781706928885,-1.5972898277186625,-1.091108513530258,0.48741512736248876,2.3255848278270483,-2.737813704867366,0.39766935347598337,3.327376287240445,-0.3649743953565725
0.68941864701532,0.6156385527239919,-0.5481014213710163,-0.4494539951836873,0.6605208970579663,0.3239573352972287,-1.552846507997827,0.5351384021690945,1.1310805923523994,-0.4237197044263034
0.7176216095095108,-1.7771290851101185,-0.6045125615693617,1.102897078529833,0.4023838739990407,0.6283352394275643,1.96009052824234,-2.209344814556064,-2.5588906990462954,-0.37801473645523026
-0.6418570772723508,-0.8787259521671645,0.14709321052261876,0.06084233507650552,-0.6001806736148163,-1.1885960349754656,2.287744468405966,-1.894115941455413,-4.967311431966239,0.4055766473002003
0.7435008745815566,0.21405074842437086,-1.576259665621085,2.0940825628902484,3.1804730614566967,3.208276707203192,-1.4479044118196605,2.6141512147242816,11.420599233233927,-2.057776141297173
-0.032069577807514044,1.3019013343585377,-1.0332704911898145,0.4986242067985216,3.225231200226856,1.4845825279999847,-2.8511453693182514,3.977315554166312,10.05608743797079,-1.969678841876013
1.5467422159653192,0.17309106825652418,0.6763772835770283,0.46811364023900953,0.20228296145695798,-0.8551209373772416,-1.4923677860335987,0.44926626341141573,0.01515356961616135,-0.14866536672987363
-0.7955706702679726,0.6664775715136854,-1.856454280198409,0.8162933442813093,3.6509247843644848,2.999452328488176,-1.4231400894281172,3.5119125601040007,11.393520632480035,-2.270057890886717
0.6433466386127951,1.1050781018223375,-0.929445161029369,-1.5923753325889956,2.7588800351442755,1.5408118096743353,-2.025997348188592,0.5211034132913875,1.4130288973512948,-1.8156203855325257
