input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.3016104,-1.3942243,0.16825373,1.4402957,0.16990536,-0.13523903,-0.18498597,0.78791755,0.5422432,0.0,0.0,0.0,0.0,0.37120318,0.0,0.21992397,0.0,0.6596037,0.8064625,0.0,0.6617767,0.0,0.0,0.0,0.6070818,0.2972765,0.0,0.503955,0.0,1.031776,0.46278766,0.06633742,0.0,0.9042628,0.50073385,0.0,0.09583162,0.4140311,0.07192336,0.550776,0.20289257,0.85744596,0.0,0.0,0.0,0.42825726,0.6089512,0.101886995,0.48057443,0.06677968,0.6200617,0.77418184,0.722214,0.0,0.0,0.48061997,0.7871943,0.1304549,0.6809124,0.0,0.92642164,0.51714855,0.0,0.6911343,0.0,0.0,0.37582248,0.0,0.11110215,0.0,0.1400467,0.47757468,0.8921601,0.8840779,0.58348274,-0.55029094
-1.0542372,-1.1237625,1.1026539,-0.25341982,-0.82045543,0.55366033,0.48040313,-0.41686785,-0.6216056,0.3536765,0.42894286,0.0,0.67434096,0.0,0.0,0.86098707,0.0,0.16093425,0.9971881,0.71087354,0.18839437,0.909006,0.0,0.34725472,0.0,0.0,0.4574765,1.0231876,0.0,0.11725797,0.0,0.0,0.0,0.0,1.1287237,0.2845378,0.38686994,0.34896338,0.0,0.08962253,0.006165147,0.35182306,0.34696662,0.74831903,0.26667693,0.16077405,0.75080633,0.0,0.21134053,0.6303981,0.5571527,0.37290147,1.3671362,0.0,0.0,1.277628,0.3463,0.57156664,0.06560805,0.0,1.0735731,0.5606146,0.42189842,0.16564198,0.5931687,0.45455027,0.8399519,0.0,0.7932257,0.20326704,0.0881428,0.2437245,0.33322504,0.060408436,-0.78860366,0.73935175
0.3087357,1.1373961,0.1846844,-1.0116897,1.4406946,0.037338175,1.0518383,-1.399328,-1.3639919,1.176597,0.9323258,0.24492352,0.40166277,0.0,0.23236538,0.900067,0.0,0.403171,0.25291222,0.77904195,0.0,0.5816135,0.5592933,0.9199307,0.0,0.48709226,0.89740145,0.4786489,0.0,0.0,0.2359486,0.0,0.0,0.0,0.044817865,0.44395584,1.0625322,0.0,0.0,0.0,0.0,0.3038388,0.5730049,0.87290704,0.67016876,0.0,0.51946825,0.0,0.08763233,0.77241856,0.2152465,0.1301799,1.2083218,0.0,0.0,1.2668442,0.31763655,0.8609618,0.0,0.0,1.0076513,0.6479547,0.5678211,0.10995185,0.8795892,0.7156857,1.0829041,0.0,1.0008005,0.46914285,0.0,0.28172618,0.11975588,-0.28549373,-1.2465175,0.9035331
-0.3036471,0.5492851,-1.1689956,-1.1453323,0.7770426,-0.253406,0.023366522,-0.24840938,-0.22187516,0.40055114,0.3254522,0.23461844,0.42893612,0.14447522,0.0,0.09439793,0.0,0.6097276,0.028901055,0.0,0.44979954,0.1450466,0.0,1.0224845,0.0,0.5890199,0.75765556,0.12831506,0.23201695,0.0,0.53482026,0.7009703,0.4637698,0.0,0.0,0.15685344,0.29797095,0.0,0.002911307,0.41574663,0.14708482,0.47528684,0.0,0.22363538,0.0,0.014510676,0.48070136,0.0,0.4200757,0.34182277,0.48557934,0.39562845,0.5852302,0.0,0.0,0.65554357,0.32072005,0.47879836,0.45875585,0.0,0.56016284,0.56423855,0.3091209,0.5171954,0.1414555,0.17076394,0.6845929,0.0,0.39602193,0.0,0.080112144,0.666477,0.3294268,0.40993598,0.15172024,-0.06477244
0.08541199,1.5256712,2.8082602,-0.40163052,-1.0546008,0.4036232,0.74402636,-1.3147148,-1.3310999,1.1594273,0.7049155,0.092908755,0.2108555,0.0,0.54204935,1.1922003,0.5890969,0.16287431,0.3621954,1.3123854,0.0,1.8425343,0.93574667,1.0032029,0.0,0.0,0.2189281,1.0064566,0.0,0.0,0.0,0.0,0.0,0.0,1.6123666,0.8796657,1.7243562,0.0,0.016560115,0.0,0.0,0.39169383,0.87136644,1.4556094,0.9664422,0.0,0.6280224,0.0,0.13305332,1.1732719,0.6895294,0.093613684,1.9032944,0.0,0.0,1.8589877,0.48738644,1.394053,0.0,0.0,1.8138523,1.2766166,0.9606378,0.058772292,1.4712855,1.1031945,1.4011323,0.0,1.5361323,0.41371155,0.0,0.32766306,0.10307528,-0.4635997,-1.8612579,1.5264016
0.08879864,-0.15156654,0.045671828,-0.297503,-0.5687911,0.050018676,0.24602856,0.22573912,0.47419405,0.20185739,0.0,0.0,0.2740064,0.2408349,0.17639709,0.29978836,0.024876833,0.25789565,0.19396949,0.0,0.5088637,0.024760075,0.0,0.47352824,0.0,0.0,0.47747737,0.28087687,0.0,0.12717317,0.10872555,0.43271816,0.0,0.0,0.2762894,0.0,0.0,0.09349639,0.0,0.25920337,0.41856652,0.20276149,0.0,0.18334109,0.0,0.0,0.15119112,0.0,0.32129467,0.14200518,0.37591496,0.3222593,0.5863612,0.0,0.0,0.19216594,0.2101221,0.20531243,0.38693285,0.0,0.2712398,0.2844007,0.42297724,0.43850595,0.27502784,0.28416413,0.28438592,0.0,0.20665352,0.0,0.020357806,0.3102394,0.5280616,-0.20522663,0.1711872,-0.27619818
-2.4369974,-0.86161506,0.3117957,0.5825734,-1.0610873,1.3287458,0.7195968,-0.57547355,-0.5503614,0.0,0.7033306,0.32330525,0.96144694,0.0,0.0,1.5033137,0.0,0.53069705,1.2832384,0.52101517,0.40417862,0.8587895,0.0,0.59590983,0.0,0.0,0.5550922,0.8826468,0.0,0.47037047,0.28991935,0.0,0.0,0.0,1.1774005,0.22030202,0.7661158,0.77054703,0.0,0.18766466,0.0,0.5424499,0.73097,0.52688134,0.298931,0.40629384,1.2466797,0.0,0.56177694,0.6962401,0.84748644,0.94450647,1.6881784,0.0,0.0,1.5361544,0.63275236,0.6805866,0.17337134,0.0,1.444262,0.44295615,0.4005745,0.33553988,0.6362058,0.36209965,0.83105624,0.0,0.73517996,0.39129493,0.16533127,0.61832136,0.78715795,0.35780987,-0.49018434,0.810014
-1.6217399,-0.5685799,1.8773587,-0.62425786,-0.9877354,0.4520881,0.24285649,-1.2273737,-1.2633417,0.72086304,0.9041783,0.0,0.6508524,0.0,0.0,1.0307246,0.0,0.44096306,1.1069758,1.3158029,0.0,1.8962629,0.0,0.8327639,0.0,0.0,0.38737452,1.4136764,0.0,0.05313649,0.0,0.0,0.0,0.0,1.5277066,0.79452986,1.2132676,0.0,0.0,0.06155321,0.0,0.5535104,0.55885136,1.0895734,0.6181205,0.07086212,1.00047,0.0,0.18844838,1.089087,0.66324675,0.28572977,1.8620205,0.0,0.0,2.0306177,0.57849747,0.9742778,0.0,0.0,1.8644767,1.3047997,0.5164506,0.10672272,0.88447016,0.6306504,1.5569625,0.0,1.34293,0.44739568,0.02577525,0.41121757,0.05192961,0.42248562,-1.5125356,1.3827927
-2.0586765,-0.9793658,0.06565535,-0.4337872,0.25538167,0.6547231,-0.28160733,0.01734014,0.22034281,0.0,0.5006204,0.0,0.35500985,0.0,0.0,0.50741595,0.0,0.6782771,0.5194783,0.16010478,1.0473028,0.6701718,0.0,0.3850429,0.0,0.0,0.5498347,0.36973193,0.0,0.49802732,0.15215424,0.0,0.54018575,0.0,0.4103245,0.0,0.37455904,0.0,0.21787475,0.118830994,0.13829604,0.7465663,0.0,0.04197912,0.0,0.47849512,0.54276156,0.0,0.40552777,0.28073242,0.32713804,0.73926824,0.6553132,0.0,0.0,0.531149,0.6663364,0.17006053,0.021553434,0.0,0.8755247,0.7689283,0.10702346,0.52900815,0.06731595,0.15404943,0.46730158,0.0,0.48400342,0.079850174,0.20524317,0.44218504,0.45336837,0.878223,0.0690306,-0.36507386
-1.6857324,1.3009666,0.75877553,-2.3128767,-0.8510564,2.7169375,2.0173523,-2.690027,-2.703557,1.5256649,2.0303411,1.6494073,2.1756704,0.0,0.20860906,2.6788688,0.0,0.0,0.8945779,2.225318,0.0,2.4833627,0.0,2.8887725,0.0,0.0,2.2583039,0.93375623,0.0,0.0,0.0,0.0,0.0,0.0,1.2769184,1.1648254,1.6837747,0.22415388,0.0,0.0,0.0,0.41248024,2.0036283,2.1476908,1.3903683,0.0,1.3953793,0.0,0.27548987,1.9202936,1.1486241,0.6974637,2.954852,0.0,0.0,3.3743687,0.45182148,2.0020432,0.0,0.0,1.9491253,1.1120217,1.4867985,0.21592537,2.4454813,1.2506617,1.7058374,0.0,2.142964,1.4249022,0.0,0.7848331,0.80714446,-1.2636058,-2.633564,2.661085
