input_0,input_1,input_2,input_3,input_4,output_0,output_1,output_2
0.05426244047573689,0.5231423373281806,0.16683312458107877,1.1810143164502787,-0.42153771477326607,-2.511175139233704,2.2814391464834753,-0.21853535254006004
-0.4294912372039349,0.2517343143069208,1.7436022847377566,-0.6131247157763984,2.2602955868785664,0.8156227962961335,-1.6767982889085562,1.4838729884626611
-0.1470659938313814,-0.30976834236205286,-1.7117209308805272,-0.8429451157782729,-0.4143227021362529,1.6986020820736083,0.0016661436468423732,-0.06852470457224119
1.7604313903527606,0.07622602266290551,-3.2005925357376483,-1.640380580502046,-4.790614711705973,2.6742882138094255,1.016450993940908,-3.0627811160680456
-0.9194190441260148,0.6948308177938967,1.4839364826653225,1.0603098188104838,0.8466616654212593,-2.6022926847331913,1.4272370415421454,0.5443484002725489
-1.7153354193090578,0.17264979572724945,1.0902895482012098,0.9181470711991412,3.200407292664236,-1.7417909268420535,0.4540354370751625,2.124145626903247
-0.9045310231523713,2.5971681899265104,1.8678732204547353,-0.5439320666739136,-3.5703394911831254,-2.339934955299434,3.7379700216430343,-2.1248025386448752
-0.2865039144986167,-1.461021478562231,1.3095701276097114,1.0961119923192186,3.1087298199661726,0.1886517752772192,-3.4315108405933863,2.0345339353308827
-0.04106490225071566,1.0409407412558687,0.6157707237615958,-0.6699709118005003,-2.1119314942118423,-0.17194624757581223,1.079310586213657,-1.2211996088714134
1.60928942544382,-1.3741789051461202,-1.5727735036482564,0.4138739287178624,-2.297176034804348,0.9816728437024588,-1.3807614164004884,-1.5259290191607238
-0.6294991102912684,-0.09107031960126266,2.760151596478737,1.1259077389692413,1.5421294105493015,-1.8304803839918269,-1.126862747091533,0.9880065455327828
-0.44954019323593025,-1.2922255566953778,0.580038284222332,-0.05476749632765972,4.067848137047523,1.6271641625580464,-3.548883414234899,2.6111796785618133
0.061136165956059745,-0.5066472218677744,0.6498161690129242,-0.3899912232235187,1.4647322645461538,1.4460904523388471,-2.328224811810397,0.9483671088236312
-1.4413113660170263,0.638870740931269,1.9790409395107682,0.745049735043262,3.408109145281339,-2.0526259427459097,0.6386658346713141,2.2062809927310587
0.45651814357053183,0.2093217492038058,0.2918777631439498,0.19016089008994702,-0.28576941031283765,-0.5469895778226777,0.46776448944236804,-0.16499880724885638
1.6849310016167751,-1.1160735448098,-2.8594627946411224,0.5135777646100502,-1.192781739809463,0.422091576097963,0.32338296884260775,-0.8988824987596931
0.28444070019721307,-0.6461217588438114,-0.6023263078994733,-1.270813487311544,-0.4975101268663734,2.6549674008071347,-2.0745590870640878,-0.15463138616515676
0.18081316406619094,-0.019885043856274195,-0.8688416920072253,-1.3304404107516168,1.0275828252104102,2.219728002803753,-0.8334399289548876,0.6778986408946305
-0.5868449216910678,-0.05518779807295042,1.585340016515622,-0.32970291617217096,0.1912935148070817,0.6392077937928596,-1.8989193041512897,0.08903974110500999
0.23409593023915987,-1.800569747364064,-1.6377869850389906,-0.17892873128864575,1.7500634045365142,2.4123025961008304,-2.9686398305451833,0.9622632072627416
2.0703144924660224,0.49864761190873996,-1.7032893894206989,-1.6022900768111394,-4.757792541083687,2.1346360780266234,0.526503796192783,-3.0498868342262977
0.6237110744406464,-0.24683278313729154,-0.766452130831524,0.6492467678254084,-1.9659187273324799,-0.7697057087041005,0.7420008503463319,-1.210021487423225
-0.6216887133882671,-0.5110637246776228,1.112320502936134,1.7766236798210036,2.171144036703279,-2.251718491338135,-0.16914340469993516,1.3902629306607146
0.6775675580220482,-1.207769806588761,-1.1291861780436254,0.3498398888678018,0.3404516261261866,0.9286457793346462,-1.3410899096169502,0.2312938338690605
-0.0731577916399169,-0.06924968233281133,-0.5768097516327289,0.8263192005840188,-0.10620147250729958,-1.144031451936292,1.1418748262987166,0.0469720109031838
0.09684223729698124,-0.019137737764618364,0.3942230664407664,-0.02494684959971692,-0.22314059470962697,0.05465085895902839,-0.41003595364104795,-0.10432830218199982
0.9557849710055046,0.5508608373025067,-1.445782442718092,-1.5266425047379002,-1.8398410252075126,1.83480504030213,0.7019734930209112,-1.1384395986174873
2.140060171672691,-1.273054065386156,-2.760478203119666,-0.4358733921919259,-0.5679308985231303,2.22901490129028,-1.2419617412812114,-0.32866159883529383
-0.501522793733933,0.5950576700556154,-0.7883629945750461,0.4913357275711723,1.7964305781195051,-1.5008283284516566,2.4780385961478637,1.2458778245754039
-2.3206713268847774,0.6707106539455063,3.858139853562174,-1.6932950162034972,4.589115123952168,1.9008657660000146,-3.680414925901179,3.0293344870798804
0.5340046989646328,-0.6101859255281832,-4.2855615568999115,0.6601606833618252,1.3356896257888113,-0.2139874495761226,3.100580097110848,0.6680129375005492
-0.992228031521222,0.8181311311774088,3.696210832327461,-1.7864753481438918,-0.7504123039604272,1.7680775390657584,-2.9116279841948534,-0.4906698792896869
-0.4051564705525405,0.039196807349384674,-0.17248999719617303,-1.1044020079294226,0.5326523890541915,1.8889447782947744,-1.0888040872872828,0.4175984645476591
-0.1085299456432075,0.8829136822841096,1.1028781300655177,0.4301936418563052,-0.5293598352431472,-1.811416257222881,1.6377574085897826,-0.19559061851398682
0.02598887969263349,0.05503635572848208,1.3779545216583442,-0.6186708765322279,-0.1775675300842139,1.0198779352515672,-1.8564741983207302,-0.1425685730004043
-0.7508448360644397,2.1070258519774603,0.2727757143685226,-0.6997893673787877,-2.9236915672108323,-1.565571312939645,3.868886149458923,-1.5901104958745873
1.7605718270710042,-1.645176246931486,-4.397957080466875,0.28447449145089443,-1.8410994427111387,1.5266469913677307,0.10135007511962711,-1.2979445784940855
-0.8875178746173438,-0.6220975713686044,0.6320001373846145,0.6350256540215475,2.384684927517055,-0.2552209376185345,-1.3308297343935898,1.576611036082913
1.814292800000195,0.7559735841118947,-3.2384965472728786,-0.9874994272738139,-4.06694016906866,0.7760201681779486,3.4021594903952845,-2.5725172923768063
-0.6976519781387214,-0.2323711427063711,1.9227003318446565,0.4494054884472953,1.2341814251092917,-0.3951023514859573,-1.7520842622874113,0.7903113095237415
0.5148239429849879,-2.625018604144131,-0.5172447242464294,-1.145765574829961,3.4838284114831133,4.6730553955892455,-6.536079787847203,2.1309403063049026
-0.36268382717664954,-0.4114144108058215,0.38677684766234777,-1.6333705554284108,1.7794963812977325,3.483866592695374,-3.514891217541586,1.1335481092176858
-1.7866149386140886,0.14083026113180708,2.5125928134210707,1.0346133094142673,2.264168283966437,-1.921367454069327,-0.5884630734665665,1.5567400618993783
-0.649855500268754,-1.7764226931657632,1.1460275006512985,0.38370058338496554,3.620332948352398,1.7133693252421325,-4.775510873301705,2.2491778237132642
1.0314508181959836,-1.1806372624829904,-1.3500676776757212,-0.6392607851651204,0.1617150349273245,2.455022728924791,-2.1156362024206126,0.15565517517914046
-0.7711427671909763,2.0965715293899367,0.717881646994937,-0.6988140894747894,-1.770842959343286,-1.4666470102967935,3.603998745252285,-0.8910649299619681
0.7874243132726595,1.6417775258517004,-1.1868863737181905,1.9113016018252045,-3.8673868857695144,-4.948345630848757,6.740762975754112,-2.5153738005786175
-0.7685777864027188,-0.1895994316713034,1.8917583539952338,1.3219316284549871,0.8571338041449654,-1.9158176590777511,-0.5486143617438062,0.6011966507756374
0.3605691756620675,1.519556208976977,-0.6865742728876503,-1.275785369181717,-4.724841642591025,0.2585342222333991,2.553704400402878,-2.851678391284844
-1.009054989992768,-0.04141226265968618,2.563264172222328,-0.12114973722924742,1.6832174279273269,0.26905992321755823,-2.479158283791384,1.0789446072157352
0.7927985488826796,0.8747091721316341,-1.723797777720352,0.5570733796336182,-3.7338750204721878,-2.0867432505413968,4.198680317153939,-2.2633549139948683
2.0728144728448132,-0.551173459881152,-4.660319782511168,0.7669956489080882,-3.8139778048514,-0.5493325092966466,3.3760640647710245,-2.5242006875104495
0.734294931250361,-0.8409373384393254,-1.3035368370748421,-0.19199376546923907,0.9020341651334932,1.3082298188218893,-0.9629876692950083,0.6294955031015101
0.9963492514343564,-0.6044190634923392,-1.311998637925198,1.0299570604323458,-1.9303255244028261,-0.9467792283627372,0.7008634263656075,-1.239935310796098
0.19331691032806267,-0.9015022142003607,-0.3501793406408338,1.192976166464277,1.7454612182245017,-0.977833836385441,-0.38034659822346023,1.1768414791517172
0.8641005609869585,-1.4567670379733797,-1.2364053901226846,0.5305978514587368,3.3422037721220823,0.7938201425508896,-1.8839306827923286,2.1179478243860608
0.1816349217561535,-0.23899343800177647,0.21115239662175614,1.0232510645587891,-0.8495135849486973,-1.2743974173255517,0.17802433602154832,-0.5391998965078895
-0.20490101843331288,0.06958502239164484,0.2725890943446311,-1.3757000034787725,-0.3175764145121678,2.211628777856532,-1.653173702196954,-0.09162413056990469
-0.21959550665997862,-0.28807348436762065,0.8546251130985677,1.1659395042541556,-0.2401971096797912,-1.5174662745598273,-0.15280428045331024,-0.06488859842472282
1.842303107700954,0.9535872126311343,-2.0389978264010837,0.21474575770845938,-4.373698373162535,-1.6464075768452682,4.20811256345167,-2.733027436621509
-0.9975958922855805,0.5806517905324702,1.3108271849399022,1.6501977257886369,1.7161593595274598,-3.421831413538644,2.0362571846943296,1.0651773467508587
0.9375525625529662,1.8139409875051347,-3.7793110427429775,0.22748247395503501,-3.2801996339675332,-2.4975910517997675,7.367889031315313,-1.8636160121106744
2.2790865487120895,1.3718176140168135,-3.1538426116601364,1.0058108547968638,-5.438945262808192,-3.4222614487922964,6.831978429970557,-3.362865780615081
-1.4870835048129891,1.5768649676286612,1.8815749265609973,1.3503516557049315,0.1121113570617557,-4.237376902503351,3.539644186039384,0.16678113799308497
0.661903694474836,-1.2773018536767466,1.1023123980136085,0.23160504679199426,0.03685614008715629,1.12471794335233,-3.3950194989499654,0.21720863425255685
0.0360835414774473,1.7685999493858722,-0.655889916092168,-0.3675815470259495,-2.058261967431385,-1.515047498685507,4.301406863037368,-1.182783772940182
-1.516848692530523,-0.2636609080166068,0.5862728346781939,-0.6814417953351478,3.2899658107952447,1.4545977154433831,-2.042738203177595,2.1392890019647433
0.4862893292889028,-0.05185806020262669,0.2829947589286314,0.29437866834503473,-0.4117671124618695,-0.37694343925870377,-0.038659499959868254,-0.2605723542438285
1.0031714053103002,-0.4078748640971561,-2.587925375132995,0.06506454356755935,-0.08108378275947209,0.33609740806012706,1.3144239460969247,-0.1340421000109728
-0.48789135923228427,-1.3565759991510682,1.425108009303941,-0.0003479219317342069,2.7150622360061414,1.745153260314155,-4.312267494682401,1.810269115597233
0.22493509114963903,0.8444689865809603,0.7312069768445321,-0.018743455212491725,-1.1419751809555831,-0.9506119255396687,1.269040421912642,-0.6506252211849005
-0.7514961534059001,1.2170183876765832,-0.9041351639025542,-0.17326058663347893,-0.026080642881023713,-1.1779509841375178,3.3515225570422023,0.20824477906342448
0.43386552877625173,-0.04364813784638525,0.5588662747490492,-0.9834363202954484,-1.873938984573152,1.6140392382998405,-1.6175456361237721,-1.1050483267673428
0.9613833418277662,1.4311094185103304,-1.1374195560390443,1.5045198835410667,-3.741593346345903,-4.1384298824030425,5.884520121410781,-2.418122014754232
-1.0195613842802067,-0.7430466877481425,2.1759969642112162,0.17994419967929723,2.0160883668664487,0.6006583083223755,-3.4504865046441173,1.3454062535359599
0.06990856028828459,0.5627424601974237,0.4099976995281513,-0.5783844175822163,0.5944396977352191,0.30255663697324847,0.4066088279174708,0.42495168769391173
-0.3677347491332741,0.23569808152539595,0.5406229659124265,-1.9645115223651484,-0.7727217652435845,2.8736095444044243,-2.0480435904021204,-0.3289559313062519
-0.5151450219232268,-0.9066174564640438,-1.1082453329128539,0.0266128823263949,1.3439823213430453,1.0971484913443872,-1.2460340648891606,0.8203350695685383
-0.1301066729103973,-0.661347044774859,-0.0054179205850813095,0.19301214529643282,-0.3835524963436193,0.5317071487980831,-1.4285697976590104,-0.22627853998876052
