input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.07204643,0.52879775,0.064888775,1.1220576,-0.23550653,0.0,0.37573266,0.0,0.38143274,0.0,0.60245633,0.82925284,0.5109376,0.0,0.0,0.28718793,0.5215413,0.8735199,0.0,0.0,0.3981953,0.0,0.0,0.2349067,0.92815185,0.554734,0.0,0.0,0.018196061,0.0,0.0,0.15042813,0.7057797,0.4702065,0.0,0.25580058,0.0,0.7577521,0.0,0.13509348,0.8182889,0.62348884,0.33518296,0.65206736,0.0,0.5210485,0.0,0.0,0.8794752,0.0,0.107629895,0.0,0.0,0.38331905,0.18192726,0.04865542,0.44166893,0.25028783,1.022792,0.07499598,0.0,0.0,0.8534688,0.6897596,0.14791287,0.23284462,0.87714535,0.10191247,0.59302217,-1.1222885,0.7532287,-0.13897969
-0.33588496,0.27336237,1.057269,-0.61065483,0.94429916,0.0,0.9006651,0.40925747,0.0,0.31005844,0.0,0.1627271,0.8801294,0.53045326,0.0,0.81120276,0.95094585,0.018519044,0.0,0.0,0.0,0.67317003,0.13199827,0.5120095,0.17234832,0.6580502,0.0,0.0,0.0,0.08177216,0.75029236,0.63548434,0.0,0.0,0.0,0.0,0.6622278,0.2940956,0.0,0.87247413,0.2883001,0.05646597,0.0,0.28479663,0.14602332,0.096722856,0.0,0.3397873,0.8773716,0.0,0.66262525,0.0,0.7454318,0.45359766,0.52539843,0.45299646,0.13921686,0.7429576,0.5130807,0.44912642,0.5127561,0.4063887,0.3372999,0.42081562,0.39280605,0.78029436,0.5914967,0.83553225,0.37099707,0.3553366,-0.5186794,0.81186134
-0.05492789,-0.24759588,-0.95544827,-0.80040467,-0.22289392,0.6460778,0.0,0.0,0.494708,0.0,0.0,0.0,0.0,0.0,0.16480182,0.5900355,0.0,0.61499417,0.37210912,0.7550682,0.030482322,0.21928969,0.30457136,0.0,0.067254394,0.0,0.5141388,0.05051428,0.0,0.0,0.0,0.38424873,0.0,0.45008817,0.0,0.33796373,0.1965214,0.30946332,0.0,0.30833325,0.39772916,0.4600942,0.28195664,0.0,0.0,0.63919526,0.0,0.5089694,0.24759586,0.04217133,0.3045625,0.0,0.0,0.19217975,0.051227838,0.34866607,0.080310956,0.5519296,0.22130132,0.0,0.28065503,0.96251357,0.13853312,0.023657016,0.46181774,0.068605244,0.14900097,0.7563702,0.07555914,0.7475128,0.020700775,-0.055165008
1.7938724,0.07002892,-1.976839,-1.6220399,-2.1867173,2.3159328,0.0,0.0,2.467587,0.0,0.0,0.058213666,0.0,0.06626642,0.9475907,0.88499635,0.0,0.41918284,1.5835584,1.7551804,1.6836032,0.6221576,1.4792931,0.0,0.0,0.0,0.6930107,1.0581328,0.0,0.0,0.0,0.1894187,0.10550611,0.4107886,0.0,1.0056973,0.0,1.0157372,0.0,1.095124,2.1638513,1.2421854,1.3434091,0.72765493,0.42647836,1.8708799,0.0,1.9532778,0.42369753,0.4971373,0.084892035,0.0,0.0,0.27364317,0.1171512,0.21362697,0.93068707,0.84368193,0.37284067,0.0,0.26078114,1.9537721,0.5522103,0.48169777,1.9657692,0.049353436,0.22218595,1.5485446,0.34893656,1.180863,0.3467594,-1.7275172
-0.8386588,0.72334725,0.9575713,1.0379516,0.27591044,0.0,1.4176749,0.0,0.0,0.0,0.62260973,0.5266558,1.0832438,0.0,0.0,0.73428357,0.92409813,0.78552306,0.0,0.0,0.0,0.0,0.0,0.6966786,1.0347797,1.0996089,0.0,0.0,0.0,0.0,0.20023194,0.30454147,0.57755476,0.22048543,0.0,0.0,0.2512568,0.56846666,0.0,0.4729308,0.89471215,0.52867216,0.0,0.7723822,0.0,0.41670454,0.0,0.0,1.2171957,0.0,0.46968013,0.0,0.37554276,0.6472855,0.42919058,0.16787855,0.47934094,0.38015863,1.1844676,0.2627198,0.26283866,0.0,0.9885087,0.9389773,0.121607766,0.3860172,1.1434885,0.052442417,0.69348866,-1.1627665,0.47872064,0.28710037
-1.7746904,0.21748734,0.6390021,0.95080274,1.4031576,0.0,1.9224777,0.3888207,0.0,0.30145404,0.17446098,0.37931752,1.5018163,0.0,0.0,0.39381018,0.96656156,1.0161765,0.0,0.0,0.0,0.0,0.0,1.129731,0.7895327,0.6200211,0.0,0.0,0.0,0.0,0.6852093,0.5115609,0.12168908,0.48046225,0.1897388,0.0,0.5627201,0.18903247,0.0,0.48594192,0.41576993,0.29611117,0.0,0.59451044,0.0,0.23916966,0.0,0.0,1.5365025,0.0,0.72147524,0.0,0.60754436,0.74711746,0.5292507,0.44477478,0.5167738,0.7213204,1.3475052,0.78308856,0.5166932,0.0,0.73754054,0.91683954,0.0,0.8924511,1.3320295,0.54333055,0.84736115,-0.7805326,0.16601095,1.1695192
-1.0458325,2.550144,1.1816316,-0.5403,-1.5972936,0.7460171,1.3870224,0.0,1.256798,0.0,0.8561592,0.0,0.0127770305,1.3125345,0.0,2.7689362,0.73622465,0.9498211,0.0,0.0,1.3143612,1.307384,1.967144,0.0,0.3020845,2.5442553,0.0,0.0,0.0,0.0,0.0,0.7556831,1.2395179,0.0,0.0,0.624783,0.0,1.7719241,0.0,0.9245631,2.3622181,1.2747806,0.44204277,1.4868091,0.0,1.4590135,0.0,0.69308686,1.108566,0.38495755,0.63722396,0.0,0.30847582,1.0491705,0.27382544,0.0,1.1405009,0.9248526,1.2756727,0.0,0.36341238,0.07123114,1.5181621,1.1499988,1.010803,0.0,1.1622064,0.5500591,0.3880279,-1.0462744,1.221242,-1.2036046
-0.30420044,-1.4429808,0.7739095,1.117462,1.3107469,0.0,0.41064608,0.65485394,0.0,0.6810607,0.0,0.30228978,1.6657265,0.0,0.0,0.0,0.6597792,0.003836751,0.0,0.0,0.0,0.0,0.0,1.0362611,1.5667088,0.0,0.26812744,0.0,0.30918413,0.41889995,0.67216134,0.0,0.0,0.07002497,0.5147843,0.0,1.1359196,0.035991907,0.0,1.0687597,0.48394364,0.0,0.0,0.04841844,0.55318934,0.0,0.0,0.5922513,0.85918593,0.0,0.430428,0.0,0.62785256,0.18733524,0.823139,0.7634484,0.3436792,0.21772757,0.9739594,1.1628119,0.44468465,0.46477097,0.047131013,0.62609994,0.30284387,1.1947228,0.64554423,0.51924133,0.92441314,0.07686518,-1.0825531,1.1194755
-0.08651527,1.0465233,0.40272027,-0.6594511,-0.89994806,0.5574013,0.1414012,0.0,0.91311425,0.0,0.097197294,0.041574597,0.0,0.66400695,0.0,1.5589111,0.38606715,0.48234323,0.02036732,0.0,0.8653013,0.82739913,1.1524228,0.0,0.27431533,1.1671232,0.0,0.0,0.0,0.0,0.0,0.48633346,0.41127583,0.015669808,0.0,0.2516537,0.0,1.0689594,0.0,0.65242,1.2154285,0.58425754,0.28998592,0.5404681,0.0,0.75927085,0.0,0.7017771,0.35348123,0.30258918,0.26892683,0.0,0.084084235,0.3409762,0.15378776,0.0,0.48011523,0.6239779,0.4680783,0.0,0.15805432,0.2770816,0.6621759,0.5152717,0.7661502,0.0,0.44361892,0.6151878,0.15795015,-0.08330585,0.36692896,-0.6989324
1.4739695,-1.451574,-1.0440229,0.6447415,-1.1058445,0.7182593,0.0,0.0,1.0493658,0.0,0.0,0.3422332,0.0,0.0,0.07176562,0.0,0.0,0.1663737,0.7361967,1.1560479,0.6746503,0.0,0.0,0.0,1.4555852,0.0,0.6961592,0.49220553,0.55989707,0.11319761,0.0,0.0,0.0,0.25239524,0.008209959,0.19691929,0.2917007,0.54055226,0.0,0.85839784,1.1919752,0.54546225,0.8669983,0.06684802,0.39091858,0.5046058,0.0,1.1808771,0.22232446,0.0,0.0,0.0,0.09694453,0.0,0.41586676,0.27170557,0.5339499,0.06746029,0.2885414,0.0,0.15388927,0.9056181,0.36526588,0.2614041,1.1407261,0.2354672,0.17811187,0.41423342,0.48856485,0.42905614,-0.4235936,-0.8692271
