sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
0.7567752173476859,0.4748358611665659,0.43062446239948116,-1.3629086788985092,-2.0337343538707926,-4.176103552834765,-2.672200276670293,2.6483184367016435,1.305145523996971
0.0874108543047905,-0.6885773026938639,-0.6897099297047762,2.045218179637799,-1.1515672608053609,3.1387327999879595,1.9901817770954113,-0.8442040541627304,-2.4558738995461735
-1.2565138607521413,-0.12723277013645826,-0.09644773885211064,-0.2869943999508341,0.2961894990385793,0.2137520963086761,0.025707980641367527,0.20861046197527058,-0.12708185653508605
-0.7078746286711552,1.132172189239854,-1.267902534219543,-1.5519621175604643,0.1620848133099898,-2.2346839334155995,-1.5616115744058046,0.9440590308760897,-0.7852325196612273
1.638827175122325,0.3893705281437891,0.40761086897554627,1.3849051602464484,-1.2615627593859589,0.6874664847073869,0.3383199795725588,-0.5820462855462972,1.4283941177849777
0.34472403340073604,0.29148160642025994,0.9396869041384555,1.493080072711314,-0.10699290835197722,2.2070659323255972,1.2068585427251945,-1.704535947738657,2.0261461645013075
0.18713966380882302,1.469226852219663,0.13546423598428517,-3.0587217738997237,0.7326114268542401,-5.576814696141007,-3.709484234532051,1.692686694261272,1.8867384166937768
0.17693509040437638,-1.4610943930086477,1.4106625862001145,1.1074326615171635,-0.7732243207919316,2.6011527853948877,1.311753949628754,0.1564169408409782,0.6088275408128129
-1.5203508468682876,-1.6207248322965722,-0.11221609839577212,2.344147061213174,0.9551933802825832,5.748027931780599,3.7417777345909107,-2.0006836527658627,-2.551170540840787
-0.07838211055460477,0.6534496326150459,0.05522188004366318,-1.774819331157323,1.1449375618450581,-3.1733895257670524,-1.9490720105701802,0.48962623754960927,1.0540716541952038
0.23004581254339337,-0.2952879099211419,-0.37230937746378157,0.8671973616478574,-0.15848634234043077,0.2846169930989862,0.11738104854229703,-0.5970285486983286,-0.8809808595102379
-0.1664339217739364,0.17331027700335083,0.10256667309583582,-1.3710211342479774,0.7943866527461657,-0.6581518607083784,-0.34225672563776544,0.9064995749051404,0.4350243265637431
