sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9
-0.9283108479209585,-2.308531180373426,-0.9704945226039009,0.25900320161118373,0.45533924691563515,-2.9476953390789484,3.906985524877739,-0.2806062096582271,-4.1595360743791705,-5.201305287441452
-0.4489839604814537,1.8234592999431352,-0.49686487165672416,0.32158057936679796,3.2725780446369863,5.185649575830717,-7.379956642799643,-0.28502579860538124,2.5502136418369656,3.2026599887760807
1.0935406960733933,0.866299583478104,0.8928214912351893,2.3078611863874228,-0.6755777892307596,0.016101603943676712,-0.3646623164447754,-0.06765042262240548,-3.903150456786778,0.9537760124036172
1.7773290435801377,-1.2399782172099327,0.31140043254769684,0.44361929919430704,-2.0355346627637063,-3.623989344460398,3.6134293359311482,-9.084210435456527,-17.770380237905115,3.054786823555254
-0.3404209843035662,-0.08311214135065312,0.8027318674515876,0.23476254632748397,-0.14517839839853033,-0.7292520615400766,-0.4335753927815743,0.09268201986245372,-2.242316684083138,0.27328905417795435
0.15487202552551954,0.2918039663050828,0.9143837252208459,0.28899048003892613,-0.29863349953509755,0.26923671644871555,-1.0299148054322178,-1.1362711371054703,-3.7333533863037065,2.254288524101197
0.7409226114851534,-0.2930076920395515,-1.884572261140453,0.5594778805676794,-2.317366386464872,-1.6560623453016396,6.064471411772362,-5.155921332174329,-11.06365626773695,-3.5545177038929974
0.7912097982716926,-1.524402981279241,-0.5644060554257345,-0.8669245706686786,-1.395118483679668,-3.691026986486365,4.533352595308154,0.4988439239073039,4.747868777297731,-5.30229328944748
1.5841027957855112,0.41153334723652524,1.3369726285044283,-0.9476361849677669,-1.9879757370815363,0.09487584698527333,-3.707935190253863,-2.0966931435025833,-13.622231934892024,11.40212107355108
3.0233595638121793,0.9201335000965302,1.431495054571905,-0.9335552390908588,-3.147671187305511,-0.7475753978005499,-0.46343539725671523,-26.274441282444524,-25.964408446629168,6.882710944700808
-0.6833842933142912,0.5459343523438936,0.10168833337481274,0.30156683792241723,1.1564886945588775,3.7675023904995313,-3.8052644777233047,0.3603522113556964,3.5578769683593054,1.7928131455059877
1.3828343813474255,0.5635330071709367,-0.03636612132054461,-1.3055613209853763,-1.1840989995127513,-1.1258753762493687,-0.8247613359603384,0.0879886177217076,4.119907499073145,-1.296707638404466
0.6131558473101384,-0.6983319125699056,-0.12462825531114555,1.9984183713078594,-1.7382646743264993,-2.5794920090008517,4.445986439038926,-2.8782578928656455,-7.527584898468701,-2.3386963940321084
1.9612134017165046,0.29055114855082637,0.8398416941131845,-1.3943864514739546,-0.6315813413022092,-0.7175049468465579,-1.5753334916101567,-2.1587969958836886,-2.919173267171872,-0.009100726711337218
-2.2956897272986176,-1.383572634695402,-0.41710402863956614,-1.0122694185667651,2.6124776236644816,0.32258649140305157,-0.529433333223562,9.011083707914102,-11.68781374569992,-0.7243135473470924
1.2007981997754944,0.31131246350237657,-1.538645033104075,0.4410936727522469,-1.5037957272378277,-0.14366131876129765,0.11075340039507715,0.28147696122358945,3.206047953875337,-0.39485127425261873
-0.7058123961020051,1.0076613090448139,-0.6306747037117219,1.0849974538161127,0.6060523183100838,0.1998923324023288,3.4348288243575773,-5.738877275205453,-10.192438753673969,-0.19733689866924747
0.7908725493355909,1.455915547891799,-1.1471385222230894,-1.2133393285698166,-0.24168779517536834,0.8977818530128098,-1.7701508070550354,4.248274745511454,10.248761018889763,-1.8929113653366316
1.3291428167027421,0.4516730902661249,-0.20605322655555958,0.09951473276662622,-2.688702856657073,-3.4886580300612455,2.7415812077461363,-2.94437869524722,-11.677140127854663,-0.07704914536285612
-0.14680981585354647,-0.749264715220778,-0.7685807767047657,-0.9386189072892395,1.9197699584681458,2.274337082451869,-2.9374390045545673,4.480601923241944,11.501751071851047,1.1907133000563843
0.6439102029695232,0.43501251212078623,0.2461500957756518,0.5046850164085065,-0.6906944802047591,0.5028365524420704,-1.6221272910381166,-2.3175933755972347,-3.3644988575014505,3.8068530411513124
