input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.2473756,-0.4108927,-1.2323649,1.6577328,-0.105050206,-0.19398235,-0.19361366,-0.24196006,-0.12898381
-0.56639075,-0.7387628,-0.111624755,2.5136566,0.8168647,0.50947136,-0.5124965,-0.49142477,-0.3587006
-0.99218696,-1.3438154,-0.52600944,4.525487,3.4334078,-0.18491071,-1.9205213,-1.8401914,-1.4720068
0.40069082,-1.0194421,-1.5127716,2.6780124,-0.9576924,-0.0031866878,0.46561572,0.38034296,0.13996075
-0.9234328,0.574596,0.6524958,1.1314062,0.040753663,-0.061960936,-0.33262214,-0.29744327,-0.43144906
-1.406577,0.19132975,-0.3971755,1.2823808,0.9777601,0.05177565,-0.73108697,-0.66791713,-0.5191749
-0.75447273,-1.2068958,1.4586703,4.4223537,3.2224746,0.71961534,-1.0342672,-1.0380391,-1.4303644
-0.1250438,-0.7563118,-0.64007986,2.086654,0.00300169,0.17905104,-0.090430036,-0.14021225,-0.0938478
1.2581689,0.40170035,-1.271714,1.2429018,-1.0360934,-0.2739616,0.5560416,0.561598,0.1656364
-0.054313265,-0.16783258,0.7907652,2.0939722,-0.028196722,-0.27348095,-0.05708824,-0.05088829,-0.12988095
2.0396771,0.45002362,0.39382574,2.1590686,-1.7987558,0.32821536,1.007895,0.93705964,0.98152024
-0.33943075,-0.98203856,-0.5623462,3.4026575,0.67498374,-0.07596037,-0.33665687,-0.35951775,-0.19170779
-0.17317903,-1.3137221,0.0103218965,4.649149,1.7561946,-0.5668306,-0.31525305,-0.29651684,-0.24537116
0.021678487,0.60664004,-1.1700633,1.1725124,0.061451484,0.106006324,0.012423379,-0.001501102,-0.021490246
0.21080388,1.2068245,-1.1321899,0.99355376,-0.26239124,-0.097212434,0.028165264,0.038550656,0.0060929656
-0.8662415,-1.1179789,1.4859698,4.0027704,3.3269029,0.41203892,-1.0819414,-1.076903,-1.5164595
1.4667629,-0.36702207,-1.4878366,1.9944532,-1.5936987,0.24046709,1.0889115,1.0251905,0.4676004
