input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.5672459,0.56895095,0.09435824,0.32587463,0.2727487,0.5758625,-0.48441038,-0.07257159,0.5312332
-2.5962741,1.7917007,0.81712586,0.31837785,0.43716455,0.6835904,-2.1926808,0.124839775,2.2331662
1.3390224,-1.3540282,-0.56295645,0.40660936,0.2788303,0.62372905,1.1817536,-0.12279221,-1.3032454
-1.4395432,2.0272067,-1.1286573,0.3849404,0.2690111,0.62205464,-1.2635883,-0.9484881,1.5464519
-2.1129708,1.4044278,-0.89143664,0.42767066,0.28894296,0.59446394,-1.8697425,-0.93263215,1.8327943
1.4050211,-1.7340637,-0.31309482,0.4145258,0.30840683,0.58829606,1.2329935,0.05831749,-1.4675883
0.24326988,0.24264441,2.1662261,0.40472797,0.35934997,0.6917094,0.1501373,1.4591886,-0.039092742
-1.3139306,0.87355244,0.4274151,0.32038578,0.2880305,0.6389049,-1.1283519,0.05159726,1.0999429
1.366765,-2.1681457,1.2689208,0.41881457,0.483634,0.62685925,1.2046276,0.98529834,-1.5898453
0.88833845,-0.76012975,0.85960937,0.4014604,0.27830535,0.65077347,0.7826364,0.6702036,-0.8217625
0.30200577,-0.13074698,0.98496443,0.39694673,0.29014242,0.676808,0.27915385,0.6291411,-0.24919373
-1.4818969,0.85113925,-0.21993974,0.3932609,0.27543125,0.6132959,-1.2953736,-0.3730663,1.2206975
0.04495101,0.5540519,-0.6679754,0.37070858,0.28759974,0.59793067,0.058942303,-0.45715368,0.13343903
0.26553753,-0.19585928,0.05956823,0.37676072,0.26692522,0.59537554,0.23403534,0.04506371,-0.23666917
0.41435933,-0.9815975,0.3219295,0.39226788,0.30865237,0.63651395,0.36786816,0.25980476,-0.5896157
0.9198398,-0.8863123,0.4519462,0.41125825,0.2849701,0.62110275,0.7953932,0.42758554,-0.872966
-2.2971828,1.174734,0.5460513,0.38382483,0.3514684,0.6884229,-1.9713094,-0.026706971,1.8386014
-0.42035806,-0.7487646,-1.1936876,0.40666527,0.4444304,0.7177894,-0.36478725,-0.8641771,-0.040515043
-0.30494735,0.14259425,-1.0897917,0.35624838,0.35838112,0.67596906,-0.25840384,-0.75212634,0.22093707
-0.32132852,0.71254086,-0.6980766,0.33527106,0.28357667,0.6010726,-0.25842044,-0.53086704,0.42296624
-2.5312967,2.9555917,-0.80384296,0.3311957,0.3871781,0.72270775,-2.2796075,-0.8422719,2.5648131
0.31505942,-0.055458076,-1.1876563,0.4136206,0.3536929,0.67378986,0.30454454,-0.73694646,-0.2535326
-0.041919716,0.6391999,0.006795091,0.36793706,0.28877342,0.5940247,-0.02006448,-0.07367451,0.21725541
-0.14892875,-0.5146374,2.1181357,0.39261165,0.33313996,0.66805166,-0.25763226,1.3882879,-0.006077647
-1.0502052,-0.0055692503,0.4979725,0.3195402,0.28494656,0.61691403,-0.9314003,0.16550657,0.66719365
-0.21715698,0.016998569,-0.88142604,0.36012205,0.3468519,0.6750201,-0.18394372,-0.59971476,0.12207082
-0.45028475,0.37634832,-0.5038852,0.32494912,0.28406748,0.6038243,-0.38177416,-0.40429476,0.39930558
1.4055871,-1.740845,1.8395548,0.3948671,0.39650834,0.58044785,1.2064956,1.3677775,-1.4317816
-0.42659584,-0.42911568,1.2945653,0.3696068,0.28643215,0.6542065,-0.4286276,0.7708157,0.15754913
-1.0465795,0.8909712,0.09598257,0.32704598,0.27788264,0.596401,-0.9014846,-0.12690493,0.93753684
-1.299653,1.0694512,-1.3959028,0.37217417,0.29383302,0.62813914,-1.1443433,-1.0726138,1.1792759
1.5338267,-1.9117422,-0.84166247,0.4373007,0.29295075,0.6176055,1.3325778,-0.22638664,-1.5976036
-0.49796572,-0.39436474,-1.2671994,0.3719407,0.43051064,0.7126211,-0.44167086,-0.9065854,0.15138057
-0.7032894,-0.6949818,2.4349685,0.42104167,0.34245545,0.64304465,-0.78493977,1.514439,0.31711608
-0.808345,0.79349816,0.06984933,0.32259765,0.27707833,0.5805696,-0.6929451,-0.11847443,0.75538105
0.7963143,-0.38205793,0.37364444,0.40937555,0.2702082,0.6088313,0.6996943,0.32831585,-0.6377178
-0.618608,0.3702111,-0.3602452,0.32419908,0.27914,0.58884317,-0.52894056,-0.3353169,0.50695205
-1.7502544,-0.42990273,1.0261917,0.3800304,0.30750507,0.6130108,-1.5555562,0.43811753,0.9819343
-0.7847243,0.8161741,-0.14651696,0.3264962,0.27251226,0.5720743,-0.6683708,-0.2500481,0.75187016
1.6833937,-0.67175144,-1.0250813,0.3438114,0.24811134,0.6634294,1.4990629,-0.41532096,-1.3181655
0.91226435,-1.0135987,-0.50824827,0.4350346,0.30538,0.64219964,0.806265,-0.18041575,-0.9166254
0.6227693,-0.48000824,-0.08062556,0.4044476,0.2879798,0.60825825,0.5376575,0.029999785,-0.548664
-0.7399494,-1.3522549,1.6873647,0.3589891,0.35917413,0.6147171,-0.78814423,1.0727717,0.05890286
-1.3432125,-0.08050965,-0.21433751,0.40253633,0.3391555,0.6314203,-1.2058036,-0.29155526,0.8295219
-0.70107424,0.54017085,0.85387015,0.3337719,0.29835975,0.65828365,-0.6157441,0.38393518,0.6229392
0.2447905,0.59195673,-0.20074855,0.3923151,0.2870885,0.5858377,0.23316032,-0.15495606,0.018099561
0.8905804,-1.0167027,-1.3139728,0.46362832,0.30852687,0.70392525,0.8208467,-0.72398,-0.9420829
0.96999747,0.60267633,-1.9114697,0.28912717,0.32616097,0.6851847,0.8669555,-1.1211807,-0.45124996
1.0175562,-1.1167372,1.4951446,0.3985666,0.31363156,0.64550436,0.89048684,1.1135073,-1.009246
-0.53656006,-0.26274723,1.1241932,0.35703948,0.27988696,0.6521071,-0.5091281,0.6279026,0.27666265
