input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.2821337,2.163769,0.91442895,-1.6176082,2.7560105,1.4862659,1.543565,-0.70146555,-0.03552828,0.0,1.3754398,0.41961363,0.0,0.0,0.066271916,0.016698934,0.9184314,1.3673097,0.0,0.0,0.0,0.0,0.6148609,0.0,0.0,0.90825,0.0,0.15323561,0.0,0.015612453,0.45092356,0.0,0.63060474,0.0,0.9098001,0.0,0.0,0.048172615,0.81021625,0.24566703,0.0,0.0,0.9019363,0.71463674,0.8176066,0.0,0.0,0.0,0.0223561,0.0,0.20033251,0.27260107,0.1868211,0.69815105,0.6146259,0.0,0.0,0.13452998,0.1464005,0.026771665,0.0,0.6661265,0.0,0.5981957,0.0,0.42796484,0.0,0.26081592,1.2207823,0.0,0.0,0.26694596,0.14576146,0.2524617,-0.3734007,-1.1366302
-0.9982558,0.54738265,-0.52575797,-0.005630453,-0.69145983,1.2412969,-0.093473665,0.6459311,0.8677629,0.0,0.17539945,0.24404159,0.009335987,0.0,0.32929856,0.058984987,0.084141344,0.110334076,0.0,0.92201865,0.17390202,0.4910645,0.6210246,0.0,0.0,0.16708487,0.5722258,0.0,0.0,0.6930294,0.33068436,0.6413747,0.18494086,0.85805583,0.0,0.5506058,0.0,0.304212,0.38309905,0.0,0.0,0.22834791,0.02381339,0.062066466,0.45757252,0.0,0.0,0.47118288,0.5162311,0.0,0.1871676,0.26583037,0.27298582,0.26531312,0.33374122,0.0,0.49746203,0.43908504,0.09962693,0.3867811,0.0,0.27588022,0.016002111,0.28477553,0.41491944,0.24831972,0.0,0.4815172,0.5373655,0.0,0.0,0.0,0.024877012,0.21857819,0.26962572,-0.18913189
0.751549,-0.85811895,-1.1952527,0.6749862,-0.25978875,-0.51019526,0.2639203,1.3583024,-0.63451296,0.27528208,0.11883173,0.0,0.80892295,0.41231987,0.23130539,0.0,0.0,0.0,0.47055605,0.2038192,0.25367498,1.0495894,0.0,0.658949,1.4452494,0.0,0.96421325,0.0,0.11878443,0.28536475,0.45873928,0.5392835,0.020393133,1.3221551,0.0,0.31916475,0.21304336,0.0,0.0,0.0,0.0,0.2618181,0.0,0.0,0.56324345,0.0,0.0,0.9332183,0.67948407,0.20425403,0.0,0.21493559,0.0,0.13697034,0.17192876,0.18221772,1.0414019,0.6039003,0.22862859,1.0991004,0.0,0.0,0.15505116,0.0,0.40951398,0.19839118,0.0,0.36327565,0.0,0.0,0.0,0.0,0.36077073,-0.051792905,0.6749465,0.45705876
-0.90046567,0.723083,-1.2267047,0.50307643,-1.5779194,1.6952428,-0.77019113,-1.7326078,-1.2398667,0.0,0.0,0.9086802,0.0,0.0,1.0557513,0.97977865,0.0,0.6674928,0.35921508,0.42716438,1.1346233,1.0469598,0.0,0.7000282,0.49204248,0.0,0.4080506,0.0,0.7174049,0.0,0.0,0.6671625,0.0,0.4281763,0.0,0.720664,1.0527527,0.9943644,0.0,0.0,0.92324686,0.0,0.0,0.25658783,0.092041425,0.0,0.0,1.7102549,0.56407315,0.0,0.06925231,0.3915103,0.0,0.25002837,0.0,0.08414376,0.7408184,1.0707793,0.86987734,0.6982707,0.0,0.0,0.84181887,0.040092647,0.6635293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14358056,-0.19819659,0.09973894,1.0244511
0.09461891,-0.2823669,0.9541193,0.80115294,-0.7858296,0.6079005,0.7529125,2.01412,-0.669912,0.0,0.26091605,0.0,0.29784998,0.0,0.7159635,0.0,0.47598097,0.23745981,0.7965604,0.0,0.0,1.4462819,0.0,0.5106288,0.4286192,0.0,0.093621984,0.6632894,0.0,0.43084696,0.14602062,0.59438175,0.0,0.76361036,0.0,0.20159386,0.3930732,0.0,0.0,0.0,0.0,0.040546503,0.20807257,0.0,0.15525293,0.0,0.0,0.8003319,0.38210282,0.17362896,0.20634572,0.0,0.0,0.2068014,0.0,0.4750759,0.6397638,0.7786269,0.4831239,0.6731527,0.0,0.0,0.42938703,0.0,0.3757392,0.0,0.0,0.198719,0.026146382,0.0,0.0,0.0,0.30899027,-0.13873729,0.05968093,0.63595265
0.04605338,-0.8386624,-0.6373989,1.7516387,0.7301022,-2.7379289,-1.2891501,0.5322959,1.0806695,1.2354232,0.0,0.0,0.43785584,1.4308307,0.0,0.0,0.0,0.0,0.69179785,1.1012641,0.0,0.0,0.0,0.0,0.8782033,0.71940756,0.2607822,0.0,0.023348555,0.47655076,1.6742961,0.0,1.4182787,0.5789052,1.0188491,0.03750758,0.0,0.0,0.55398047,0.10066258,0.0,0.6302706,0.29057652,0.26519278,1.2756543,0.11302182,0.27492046,0.44249475,0.7288322,0.0,0.14446834,0.3547957,0.2294192,0.49245587,0.77462846,0.0,0.269184,0.4242648,0.0,0.2783469,0.0,0.42163992,0.0,0.9134746,0.0,0.6473722,0.0,0.48345375,0.9839033,0.0,0.0,0.5474341,0.22108129,0.35612205,0.35505363,-0.9909811
0.7443462,1.7576181,-0.5721612,0.18330806,1.3082498,-0.7030461,0.29820192,1.4376142,0.365833,0.34281605,0.93952036,0.0,0.5321904,0.17600104,0.25368902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979607,1.0082401,0.24529535,0.19607747,0.0,0.0,0.92204314,0.0,1.0881668,0.85156316,0.29104945,0.0,0.0,0.0,0.11815839,0.0,0.0,0.08078679,0.35337642,0.0,0.714311,0.0,0.11836694,0.24265149,0.20806792,0.0,0.027357087,0.6787972,0.0,0.4317155,0.58331424,0.103869654,0.7380783,0.13943172,0.0,0.32670522,0.0,0.5052178,0.0,0.34325016,0.0,0.26412836,0.023452014,0.30978665,0.5976386,0.0,0.0,0.3271099,0.37749484,-0.119053185,0.4444782,-0.66037333
0.704793,-0.641973,1.1959525,-0.10691067,-0.51171356,-0.24747269,-1.1103672,1.6664847,1.5050689,0.2480901,0.7793201,0.0,0.7793072,1.1279012,0.32586348,0.20371549,0.2457861,0.0,0.13468054,0.7688296,0.0,0.0014235303,0.24432206,0.0,0.0,0.72975206,0.0,0.0,0.29041559,0.78360677,0.25689256,0.32416505,0.0,1.0132554,0.5603035,0.0,0.44510615,0.0,0.0,0.0,0.1099053,0.085400775,0.42479593,0.12105203,0.65523034,0.0,0.17344987,0.2672652,0.07403519,0.0,0.0035207719,0.18314472,0.51903784,1.0078843,0.0,0.117502674,0.76783645,0.47923687,0.0,0.09144549,0.0,0.33444458,0.0,0.6845338,0.015247952,0.47477964,0.0,0.40109986,0.67500114,0.0,0.0,0.0,0.08144746,-0.24898964,-0.10003543,-0.6467223
0.19040975,0.023184303,-1.5580951,-2.4304128,1.3295009,-0.87738323,-1.9772156,-0.7504471,-0.20318738,0.6191731,0.5933577,0.0,0.75819254,0.0,0.0,0.0,0.0,0.0,0.0,0.23447117,1.1609459,0.0,0.0,0.057991296,0.09927818,1.053707,0.34006912,0.0,1.0638263,0.45885244,0.15904884,0.0,0.24769606,0.893396,0.024218349,0.0,0.6407461,0.2198044,2.0943544,0.018086419,0.0,0.30101734,0.15400161,0.17947632,0.75216806,0.0,0.0,0.7736615,0.35591933,0.0,0.0,0.398659,0.0,0.5546916,0.7328393,0.0,0.66332054,0.0062820762,0.16576144,0.51413393,0.0,0.0,0.0,0.44702345,0.21306206,0.38887396,0.0,0.0,0.25163984,0.0,0.0,0.18356714,0.0,0.03643448,0.4803672,-0.2611344
0.2236568,-0.11816446,0.080753386,2.338352,-0.38473955,-1.1561927,0.32457936,1.7921566,-0.911077,0.7413509,0.0,0.0,0.26143223,0.33514848,0.5144749,0.0,0.0,0.073003136,1.4017373,0.031217545,0.0,1.5165339,0.0,0.7330334,1.352944,0.0,0.22181052,0.5638673,0.0,0.0,0.94348526,0.21315408,0.06641891,0.6467621,0.0,0.47236425,0.20079443,0.0,0.0,0.0,0.0,0.4107103,0.0,0.0,0.5238155,0.0,0.0,1.0179808,0.73904616,0.0,0.23135993,0.0,0.0,0.0,0.08123442,0.373883,0.4812641,0.66605914,0.27823204,1.0825623,0.0,0.0,0.21709943,0.0,0.37553146,0.0,0.0,0.12598519,0.0,0.0,0.0,0.0,0.50659657,0.13461426,0.4120441,0.6543908
