sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6
-0.011958343477894314,1.1513864413252393,0.5832999547174312,-1.6525789606171848,2.16974258455441,1.815136839390382,-0.3868098699827883
-0.8371278075800241,0.8780582381852529,0.7317596017961848,0.6234340998592347,1.2253148041861956,3.3052553059957495,2.074752489107393
-0.6617623845643262,1.2705924712458534,0.9061291186173168,1.5545884960540486,1.8984948605011636,3.5883912605483306,3.026579987573473
0.15185624525070862,-1.7827832377093233,-0.007476993814717635,1.1212314802154328,-2.3215231371980463,-3.267745096686718,0.9412065654035269
-0.4347194979917599,0.5291342095295588,-0.334575948486702,0.9876364931198656,-0.27482824887623347,1.9872540240232714,-0.15179797867211633
1.0194230262322737,-2.485072678736529,-0.9668148153457758,-0.07103672357450551,-2.9230115291512537,-6.827876097823978,-2.1563931302742616
0.012393971486412251,0.46309752054086245,0.2700942771346895,0.5755635820640026,0.9567355731340902,0.912629172987461,0.8972642300573979
0.45780709640409756,-0.3023259774291622,-2.1471050039682367,-2.8667148082819827,-1.9142065099283443,-1.4448448425667753,-6.277728011265811
2.2037596495820995,-4.575649459036748,-3.8413610422245936,-3.5568874521446547,-7.564054595111651,-13.248738497699982,-9.96819833195209
-0.4192888425160221,0.4393452467044934,0.18249123154432847,0.8021074068066933,0.3284334416355603,1.865153485535615,0.7388008513551483
0.9174049635423466,-2.383105063506407,-1.873740520801963,-0.6178846328896994,-4.206817639932406,-6.189045209110221,-3.7139498061358087
-0.658938997831627,0.9505236315232648,1.39302801961193,0.5433378668452002,1.9477132937492934,3.1680032855455273,3.0479604196614045
-0.43415797918166094,1.9073125377105868,0.0662520400427365,-0.5660098543156735,2.0497933096054544,4.84308702897855,-0.27864748688345853
0.1504818275080797,-0.6089680350185016,0.10339907395094035,-0.24245217193868285,-0.39549273779797256,-1.1066736343110273,0.16905125323591375
0.15567335259777898,0.05016357554148944,-1.1803189308484723,0.11080253510768957,-1.0534767455138876,-0.12335752129279576,-1.725673715291927
0.12106416875920151,0.2613709783577664,0.7014208031045506,1.1490778594096427,1.2097722301361453,0.14235248734003905,2.1105954635897493
-0.07825675032583032,-1.181316137116792,-0.9295357408110787,-0.6667104232898389,-2.6956869245334425,-1.8656354331487943,-2.2327976740838222
-0.41299330595401973,-0.6227445006368209,0.7166151822429248,-1.1997183908514584,-0.846843404309831,-0.51558958795739,0.5970126131787147
-0.5932599629987192,0.6037492085103209,-0.059708741154003486,1.065280392169454,0.1383010996736224,2.374253529227825,0.5736902941238933
-1.972640004051859,3.6290716745771294,2.705933460606779,5.0505613777782035,5.175143117351021,10.429335198659352,9.52004657081862
-1.2066377190273,1.4859590480714708,2.134432942421365,3.0336230279119314,3.126893141709065,5.131067721610461,6.518570781636712
0.45571387027037946,1.3528702972486926,-2.424986299030694,-0.9097637102525507,0.13359880773466232,1.6971546125266705,-5.106361428960348
-1.7211163350248353,3.930883687056324,1.2400280490128925,3.1234075729465776,4.207273123500462,10.738716178585697,4.817995075155746
-1.4384506335801288,1.8483509720437903,1.0914359040427228,0.8697269608350584,1.792304939423832,6.364468493502386,2.9450300236401925
0.05778150983084315,-1.1776166131465642,0.898186264338873,0.0008151991520362126,-0.195577725405376,-2.269060843195144,1.7602425785536246
0.6180961685666811,-2.106701412358526,-2.38203212966603,-0.5414640657179699,-5.196855473215366,-5.077467582795549,-4.573799434254314
1.443473243982521,-2.2660559200323243,-1.5362209740948956,-2.7686549329698407,-2.66194322541825,-6.902128141554085,-4.971796272215834
-0.6996356995482691,1.908757773086268,0.9922415296810622,0.29077182628434717,2.5510354255692853,4.949941860873146,2.034039385584186
-1.6661838620868594,1.2449087031297077,2.212821393839427,3.3243906746596013,2.1742576763302037,5.593115307491388,7.290031008643601
-1.6661793380522922,3.577196643088028,3.083372010186745,1.3607132550295136,5.980965351959693,9.951266148763871,6.781125034886737
-0.12347982522602007,-1.261331275509559,-1.1359344552054567,-0.6492839669046844,-3.1227034307525483,-1.8538115256412973,-2.581765678169896
0.3261212839102028,0.1403215728168812,0.04878562842749603,-2.7434747986477834,0.3804776472964178,-0.6762369275771444,-2.3214253441694135
-1.1854819850864642,3.272262059988697,0.9351523926306532,0.7336172430465104,3.4669390654018537,8.455436891116086,2.298321250596424
0.8060355070802094,-0.5092279560176485,-0.33615636597601173,-0.8413846661430118,0.29339633406385,-2.4326942145621024,-1.3886338106031177
-0.30004837229549436,1.6812766955288265,0.8188980293640984,-0.13270830919992554,2.567267701648299,4.058515549119049,1.1093098371705776
-3.1446146394105927,5.387216172011598,2.8347658472058255,5.133018548538204,5.634379876623998,16.546605308740265,9.977493310762823
-0.4968885807179513,2.153131374799907,0.8719936297402915,1.6730285637181042,3.137693420150594,4.944463233539879,2.779294593648944
0.307750497064271,0.20836314229520705,-0.5073795760886,1.0426040418578095,-0.4199908388644665,-0.1795956380499556,-0.046450773795351175
-0.01840698188045637,0.26687127090779106,0.29316879946157426,-0.8720029583691575,0.45880967047264665,0.8360697449704783,0.0715003499710033
-0.02302793915590825,0.6759644394332709,1.6976985266032207,0.2498902499859578,2.960018438283127,1.2627314492086537,3.2005070326940803
-1.277198074165269,1.130980602802419,3.0287526347939835,4.590116157758536,3.5052315050357112,3.785132792374879,10.27844476535016
0.02839635002281864,0.25650740032584013,0.7730899335097884,-1.4097864179181987,1.164502241518537,0.5038251624673955,0.4588248497832187
-0.3121835862870801,1.898081265393651,1.075763529383752,1.2196114529729625,3.286558615223047,4.016129828691355,2.84191283970104
0.029319893499085228,0.03910380612051631,0.23687825245973038,0.32691908973932404,0.6280253175775634,0.0723310550444341,0.5995133494529932
-0.4124736945170316,-1.1988350477716065,-1.050403084628738,1.9467719070926304,-3.1893654027477996,-0.5861661570807977,-1.3383316517938313
-1.2415658660358984,3.0606256948134094,1.4072415315632238,2.6980349453700416,3.9747776503225483,8.136124621470202,4.727356211863594
0.37463112276425864,0.15997262550283498,-1.0306982308876664,-0.4553315723150863,-0.41893876658559065,-0.4856548606162353,-1.858442615132252
0.18964130967135306,0.07457684472432287,-0.5415444420398446,-1.0155218903463807,-0.2785745109618349,-0.0014191816640271304,-1.4899609336329052
0.7010003550851108,-2.0638853083048296,-0.32939754318981396,-1.8297011156410603,-2.080979902460502,-5.166996825079772,-2.1785731177018155
