sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7
0.30131159423773457,-0.007937896756210962,-0.2596598789046275,-1.1514638072156334,0.3450128449860052,-1.6285140064558679,-0.11938788594450774,-0.6866997643937783
-0.7807708010548595,0.7854731302471095,1.1664836678379054,2.7771361140725275,2.2855519897497842,3.7225482275275943,-3.8303743090955074,-0.3478989579677225
1.4865724118798815,0.0036244937938430324,-0.4967431343551668,-3.030284650228489,-2.572697361385168,-4.805104258977675,2.5904318111232723,1.4761484444312578
-0.32037453640302394,0.39045550211567887,-1.132546192109527,0.38726332006501,-0.700372047538022,0.9053394853208518,0.21484899442240585,-0.9858878969647693
0.537179155492703,-0.2868902869114739,0.08708171342003718,-2.14142316954936,-0.842891196314882,-2.8190581898794393,0.9106617299758001,0.48798622788728896
-0.7216437284498017,0.4134416762299037,-0.30947532670785594,2.870219971008044,2.19394697268473,3.8756084861343045,-2.580730919534324,-2.1051889749056407
1.1002193213148534,-1.4179072013511842,1.0331786198096808,-1.9442516972986545,-2.7129277804965213,-2.9640821879744546,5.015008750253991,3.2741752727764926
-0.00242534657136885,0.08668445789522952,-1.0545070541721402,-1.2416666075518563,-0.13823651981485297,-1.3163406520372758,0.1590128202062332,-1.3793770783832735
-1.2705428253047188,-0.4966002377053809,-0.49096647950556865,2.2401201401004287,0.4359422213015655,3.632238009459682,-0.10967539107946737,-1.0678871657019524
0.17658270930300923,-0.13464527414514602,-0.4205145575730343,-1.0141902371501714,-0.8593178271067392,-1.29303295923783,1.2045458080538785,-0.019315507952209012
-0.44721779291598607,-2.2623686787708075,1.6133794570277726,-1.2646325049097238,-3.0221472205005777,-0.8015047271771853,6.206790532818472,4.709996969767111
-1.5433036859245282,-1.4309617807889947,-0.2498534577612795,1.197766244265347,0.09001602862755456,2.248552699403834,1.4806397081457754,0.12094601670885036
0.17093483352846944,1.2719156839548607,1.2075431467189688,0.3659741444300069,1.0277409875448675,-0.0036841578093813054,-2.7852378067854473,0.6614253592149018
-0.03403242065804196,0.3509284585455146,0.4361686162208157,0.1625533047933812,1.293279051522122,-0.052935529969920556,-1.8715849232652295,-0.31486153852651255
