input_0,input_1,input_2,input_3,input_4,input_5,input_6,output_0,output_1,output_2
-1.3710732523032543,-0.40672221248183854,-1.5990518327485566,-1.0256875640801817,2.4905257375923937,3.078425142709724,-3.3821705543982574,3.1515294901400375,5.527044034693614,3.0126534618205008
0.5736121669948706,0.6694313626646089,1.120244778922906,-0.6182944463472458,-2.023925336848761,-1.6495157465017591,1.3519755082749552,-2.1164223895192897,-3.4856373222912875,-0.284857931309231
-0.6698577049713176,-0.2022718769632319,-1.593239331621192,-0.5057353480912812,1.279065865669752,1.891647787915233,-0.6952422422428719,1.5993465365472972,4.102749161748699,1.054731429108491
1.3272184072752802,0.9052606234364364,2.237498567324097,0.8924155518489915,-1.9990643860873787,-1.8835318068223448,2.6851342414978414,-2.6910081241156547,-4.961310786800925,-2.196557353425292
-0.05857368965756587,1.7847201056132282,0.8980760100629005,-1.7774524740549917,1.2746616274338074,3.5305790924374274,-7.133669862000409,1.1415686992636365,3.6716520360620315,6.03938423707979
-1.1690726519452923,-0.7484398917716164,0.2710279347452592,0.32070628039846677,0.9830604484684575,-1.5482885553348544,2.445431821099529,1.8386272236732764,-1.9901692804071078,-1.6524813832227028
0.7881646448410776,0.4774183793892392,-0.33292742254344276,-0.2868980371365663,-0.04389332602762966,1.9662251807394324,-3.5531776362863474,-0.5519373717257314,2.6544093140036433,2.1195422278259337
0.8489876312158118,-0.7273713726640574,-0.5950446659930574,-0.5425736682191279,-2.699217776716058,-3.11847073420177,2.651777789077026,-2.834040652392993,-3.2582925932504714,-1.505096627393311
0.9605759090843453,0.3523004412995648,0.025968000179491933,-0.24650089761227176,-2.4690630203283184,-3.6240534834572884,5.432236944152106,-2.659053879725438,-4.910044058272011,-3.065654171821155
1.5684705689818075,0.8787326942479097,-0.8505319464613375,-0.09409179973765608,-0.8323625865857491,-0.6103172898005321,1.5198055060870612,-2.2480454968286443,0.0496396561086105,-0.7106589936566418
-0.9580527052108727,0.6759914865273409,0.6312894833165601,1.0977983112325924,1.261035798318022,2.5309247735379397,-2.986692336199919,1.8947901878578934,2.650243405868581,0.7785989226858107
0.010735842072203409,0.9626011638468905,0.37783336566676984,-0.07205500772711121,1.2782509027149074,1.7605718772027334,-4.5778652075602855,1.140087221703738,2.000548801580023,2.652979556224187
1.457759436029725,0.46412197473568256,0.42318792942547023,0.6981818422671904,-2.482293936471317,-1.8854421802102503,3.487157260603495,-3.2331427833502056,-2.8834712151809203,-2.7400761326628
-0.08242207989396669,-0.4110078925933237,0.626848328271245,1.4903024303088777,0.5735312795919342,1.1636968593436534,0.01928599514899626,0.405007906606074,0.8638835609276989,-1.3962971141185814
