input_0,input_1,input_2,input_3,input_4,output_0,output_1,output_2
-0.02563545816458894,1.2086285142149937,0.09955138339854135,1.6409626010891414,0.6493327229980218,1.750213024595294,-2.399068036151162,-0.37851362524506393
1.3409628222774657,-0.34807856443044616,-0.41258637916407004,-2.725547963534886,-3.11426005159478,-4.032016308044679,3.761868599578192,1.8663985769917217
-0.6351826706644443,-1.0050375447715523,-1.0675035070793726,-0.10639286474126043,-1.3877965768967742,0.4832879851666287,2.7874831171110834,-0.32836528574294055
0.04488260547320164,-0.025918907571159725,1.0817141145043092,-0.9647173613039115,-0.6558207632528233,-1.067520456052247,0.640063738941783,1.8960026439024138
-1.1022626327731608,0.9575085542766861,0.6293143767705545,1.9944976988453362,3.3244064738489385,3.1544760118741957,-4.7756042680033195,-1.8640617589360335
-0.6064952962106434,-0.8173810194590629,0.8557361363743664,1.3622552308269973,1.2168544159410881,2.2468341188417913,-0.17869940538921814,0.07255406753181112
-1.6923145764322352,1.4036051767470341,0.49758651644737073,3.2265000985939287,3.388823940979834,4.950033596500269,-5.410274853055074,-2.1192944455540013
0.257361733450014,-1.7256514496610225,0.979779354087144,0.03676095976071259,-2.61424845180016,-0.20543008906387228,4.562432916561117,3.2199990721882283
-0.39183577641050316,0.6054866564295619,-1.0976534099879174,1.525187273898011,1.9445751114436651,1.944076713639575,-2.849163350373481,-3.0449292360057245
1.3769188702075905,0.5692825943782479,-1.1629579207381817,-1.21848447433631,1.0262024399146588,-2.6200193221828885,-2.067210483401107,-2.266482334248309
0.6301914996904373,-0.08530826612662094,-0.804517330740249,-0.4973497493299381,-1.4921074572418378,-0.9845905497651783,1.8686662032169428,0.15404525825053758
0.2184593765550949,1.6543975518579752,-0.4077785597977104,1.5835537848653183,3.5555481806813,1.5643007063253989,-5.614980015246457,-3.402297644842204
0.2928429387038489,0.591635771560897,0.07308741867813921,1.2501083527260914,0.10266371905709688,1.04667398190746,-1.069464411094937,-0.033596576379517115
-0.4742681070040893,0.45716447955603706,0.6848721270632654,0.4585061261025584,1.0212306243947413,0.7950416141795142,-1.6634244370095936,0.06497450229756738
-0.9878142850212442,-0.7909025608710939,1.0646922672959804,1.6164081233251664,-0.5175919084087217,2.4173017005047788,1.4195830664452835,1.6376938605096536
-1.498511984117217,0.9288283106478644,-0.8633656775154208,3.3569475802247704,5.299804471429536,5.019092809512479,-6.765056446634985,-5.3335091716896565
-0.016251186885219933,2.150900854040091,0.11059709432009467,1.9398737055842947,2.93194082616106,2.261139168954146,-5.597820554577281,-2.0408533481307685
-0.34752574194937447,1.3172021624196397,-0.5376198455828856,0.921156467301821,2.450385961169074,1.2741605495664057,-4.145130592037314,-2.684212183578542
1.123514007243603,0.08647841468224095,1.8121738118577964,0.27595307445136036,0.22783523766306618,-0.6425255204113969,-0.3602225713230951,2.1933171506294333
-2.084206953585176,0.2002691995258361,1.706047528569753,4.896668835944131,4.272620524921867,7.027680263351615,-4.5841989386478215,-1.443071987117337
