input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.3016104,-1.3942243,0.16825373,1.4402957,0.16990536,-1.0197961,0.15220894,1.1109637,0.5736949,0.0,0.33305192,0.0,0.0,0.48439267,0.0,0.68571675,0.0,0.9292747,0.7328398,0.0,0.7195765,0.0,0.113517925,0.0,0.49093786,0.26745436,0.0,0.32829076,0.0,1.2224753,0.1200753,0.32496014,0.0,0.7777227,0.7905067,0.07952367,0.27303964,0.13048987,0.0568209,0.35505396,0.0,0.79815966,0.0,0.049218766,0.39115006,0.0,0.59165883,0.0,0.061199233,0.12527922,0.45181748,0.3420398,0.720616,0.0,0.020298868,0.4716974,0.897808,0.0,0.2581085,0.0,0.9482082,0.49245524,0.0,0.18014425,0.14849524,0.2793558,0.13335581,0.035977848,0.32358047,0.12951095,0.5927054,0.41162434,0.5146359,0.5837233,0.09883666,-0.2645064
-1.0542372,-1.1237625,1.1026539,-0.25341982,-0.82045543,0.3681658,0.7769132,0.33894628,-0.6583965,0.30319023,0.5045341,0.0,0.75215375,0.0,0.0,0.35498396,0.0,0.0,1.0174075,0.26514378,0.21775542,0.83191574,0.0,0.012108117,0.0,0.0,0.0,0.98708224,0.0,0.31177816,0.0,0.0,0.0,0.11654435,1.2766908,0.15854071,0.16180408,0.11420284,0.0,0.18953621,0.06106086,0.32281741,0.0,0.47596198,0.14755553,0.0,0.62355065,0.0,0.09082818,0.27757913,0.16198237,0.106573775,1.2181064,0.0,0.0,0.91664827,0.3018474,0.38828576,0.049117535,0.0,0.97293854,0.5022147,0.0,0.0,0.19819872,0.0,0.5701973,0.0,0.52075046,0.0,0.17604044,0.28553814,0.0,0.3852696,-0.31802616,0.57818854
0.3087357,1.1373961,0.1846844,-1.0116897,1.4406946,-0.07312129,1.7117677,-1.5551369,-1.2342007,1.1776371,0.6525682,0.0,0.20289917,0.0,0.0,0.3336849,0.0,0.0,0.1475092,0.67423767,0.0,0.15808484,0.39744794,0.7189767,0.0,0.8399826,0.5429327,0.1979974,0.0,0.0,0.17804071,0.0,0.0,0.0,0.03842558,0.0,0.8803467,0.0,0.0,0.0,0.0,0.22306964,0.0,0.53263134,0.5047021,0.0,0.0,0.0,0.0,0.17743658,0.0,0.0,0.51683545,0.0,0.035209835,0.37465197,0.41288337,0.24963506,0.22276348,0.0,0.34245673,0.5518275,0.05069502,0.0,0.44567278,0.47010633,0.4738215,0.0,0.45060128,0.0,0.0881978,0.13973625,0.0,-0.08135351,-0.463439,-0.114882365
-0.3036471,0.5492851,-1.1689956,-1.1453323,0.7770426,-0.86043763,-0.071986556,-0.46812508,-0.8307779,0.2569322,0.43941575,0.21363702,0.4074477,0.29160327,0.0,0.0,0.0,0.5158143,0.0,0.0,0.15840863,0.23859519,0.0,0.80549157,0.0,0.9962249,0.35793084,0.047647923,0.4326269,0.0,0.63068616,0.80126417,0.4124831,0.0,0.0,0.463073,0.5106867,0.0,0.0,0.25699043,0.006044835,0.36217716,0.0,0.034342945,0.0,0.0,0.24761346,0.0,0.3365842,0.0,0.50941354,0.26863503,0.33752,0.0,0.0,0.5417769,0.41955116,0.4486221,0.48075438,0.0,0.3892394,0.3134681,0.007791222,0.07168993,0.0,0.27527577,0.31731147,0.0,0.040855646,0.0,0.24094789,0.6907981,0.10766008,0.2823669,0.38650998,0.083071075
0.08541199,1.5256712,2.8082602,-0.40163052,-1.0546008,0.25275156,0.48760515,-0.5045099,-0.45851249,1.1396756,0.07171416,0.0,0.0,0.0,0.038022943,0.01296407,0.74297726,0.0,0.16720602,0.50672185,0.0,1.4832369,0.41892457,0.57770264,0.0,0.0,0.0,0.82401764,0.0,0.053214677,0.0,0.0,0.0,0.0,1.4463615,0.0,1.1319873,0.0,0.6547324,0.2037206,0.7505162,0.053290993,0.0,1.0460329,0.512042,0.0,0.0,0.0,0.0,0.42677158,0.08513989,0.0,1.3557502,0.0,0.0,0.74487746,0.13373274,0.6312511,0.09349099,0.0,1.0642991,0.9623771,0.0,0.0,0.8999133,0.24013734,0.7401167,0.0,1.0186896,0.0,0.0,0.0,0.0,-0.09596279,-0.95460665,0.5275857
0.08879864,-0.15156654,0.045671828,-0.297503,-0.5687911,0.20763798,0.5470936,1.2106302,1.4259981,0.021890402,0.0,0.19426206,0.17236517,0.47984722,0.67503154,0.46891528,0.0,0.32615894,0.0,0.0,0.94532007,0.0,0.0,0.24194244,0.3377349,0.0,0.57929647,0.0,0.419374,0.34683824,0.0,0.7149858,0.0,0.0,0.3576528,0.0,0.0,0.06476879,0.20414986,0.18072675,0.35998136,0.23879161,0.0,0.13601473,0.061762832,0.0,0.16313697,0.0,0.20590286,0.014780451,0.39751887,0.16602159,0.33203954,0.0,0.0,0.0,0.34888807,0.053372823,0.46973106,0.0,0.2151363,0.28418165,0.34407827,0.3713647,0.2651851,0.49920788,0.0,0.0,0.12197535,0.08491166,0.55400926,0.26113623,0.5979926,-0.046723083,0.22007452,-0.5392862
-2.4369974,-0.86161506,0.3117957,0.5825734,-1.0610873,-0.11824421,-0.23294748,0.088866346,0.4888059,0.0,0.50649726,0.0,0.35255286,0.0,0.0,0.8143023,0.0,1.0232537,0.9387823,0.0,0.4730602,1.1049325,0.0,0.2464791,0.0,0.0,0.0,0.83173,0.0,1.3607005,0.0,0.020908847,0.30865186,0.0,0.99715793,0.34191644,0.86479676,0.0,0.016075127,0.4529763,0.0,0.744716,0.18789385,0.0,0.2890398,0.0,0.77679735,0.0,0.13821837,0.1969598,0.3605671,0.5943249,1.0318956,0.0,0.0,1.0959716,0.812087,0.4036622,0.0,0.0,1.5273656,0.5784683,0.0,0.0,0.09468854,0.0,0.5006756,0.0,0.6707142,0.11663197,0.3847929,0.49401507,0.07621011,0.93011093,0.007289227,0.48497197
-1.6217399,-0.5685799,1.8773587,-0.62425786,-0.9877354,-0.67525595,-0.20175417,-1.5064137,-1.2259853,0.9731991,0.6322678,0.0,0.33406007,0.0,0.0,0.18501942,0.0,0.43178624,1.1935078,0.8590048,0.0,2.0083282,0.0,0.47654068,0.0,0.0,0.0,1.5882633,0.0,0.60009146,0.0,0.0,0.30601388,0.0,1.4050838,0.46754804,1.4904171,0.0,0.378457,0.31925985,0.0,0.62874424,0.0,0.6976274,0.41902912,0.0,0.38234407,0.0,0.051157504,0.4998432,0.031172546,0.20707178,1.5341321,0.0,0.0,1.4998777,0.5876824,0.6982931,0.0,0.0,1.6028293,1.0647789,0.0,0.0,0.51596045,0.0,1.1219018,0.0,1.0622987,0.0,0.04581657,0.44833717,0.0,0.6615882,-0.71280086,0.8030383
-2.0586765,-0.9793658,0.06565535,-0.4337872,0.25538167,-0.7476076,-1.4597185,0.11089447,0.58328503,0.04239133,0.46972132,0.0,0.051873818,0.2652294,0.0,0.5880989,0.0,1.2902571,0.306565,0.0,0.9246029,1.0384496,0.0,0.087668136,0.0,0.0,0.21316487,0.30679238,0.14889278,1.0231236,0.0,0.46838593,0.8185798,0.0,0.24313575,0.6091862,0.9896231,0.0,0.86199605,0.008423075,0.0,1.0208039,0.03792426,0.0,0.17933539,0.0,0.4287831,0.0,0.19749011,0.0,0.24244274,0.5885917,0.36306143,0.0,0.0,0.6339628,1.0133765,0.23438044,0.0,0.0,1.029427,0.7887663,0.0,0.18047355,0.15424891,0.21894434,0.17259362,0.0,0.56000006,0.34347653,0.51132405,0.6026627,0.21810058,0.93110514,0.11422485,-0.3252466
-1.6857324,1.3009666,0.75877553,-2.3128767,-0.8510564,2.5326943,-0.08729321,-0.7420459,-1.9038223,0.7118087,1.047459,0.6700522,1.3494669,0.0,0.0,0.15387821,0.0,0.0,0.40110245,0.7241164,0.0,2.093706,0.0,2.1278389,0.0,0.0,0.3615348,0.8516756,0.0,0.0,0.0,0.0,0.5259786,0.0,0.6674552,0.48347744,0.9340532,0.0,0.0,0.0,1.2690191,0.15780273,0.47434014,0.8440315,0.0,0.0,0.0,0.0,0.45023292,0.19831477,0.25872368,0.3424403,1.693559,0.0,0.0,1.5666608,0.2607016,1.1362553,0.0,0.0,0.99473417,0.7989273,0.0,0.0,0.6064479,0.0,0.9460433,0.0,0.7653545,0.0,0.049526848,0.62998945,0.0,0.12674925,-0.3568594,1.0863495
