sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,sem_9
-1.0956588051593366,0.6331874958505082,2.5604680174098897,1.3710990305523618,0.20368239070909167,0.37053277299081844,-0.010113327864340077,-0.2692547342202754,-2.1258690226551376,-0.16216498732795026
-0.1656211552267501,1.418094573747823,-0.5595389919051108,0.9946524690187195,-0.09552345946333886,1.3811254779023434,1.2331523852849346,0.05064578408358207,1.1721684724082713,-0.9233094868858448
-0.046173476808883646,-0.19406990627298693,-1.6174818560453679,0.18953271834539706,1.1832803232891418,-1.54858946267964,0.7074649854204154,0.062211303292891776,-0.2758971352280708,-0.26280486056026053
0.8390438784714032,0.6164469896930302,-0.24904559244316601,0.6435689054327597,0.7779200329539812,-0.1650512484862032,-0.37300472002854324,-0.019002035846628768,-0.07919432238501972,-0.20802238618033675
-0.02387338395660467,-1.1710947777516376,1.5353873593804594,0.3840756864791655,0.09109342965600366,1.6971401456775106,-1.0986744091725056,-0.08040326424446846,0.47712319007067483,0.19077185289112059
-1.3151483018182648,-0.737597837513329,-1.6471951825002475,-2.0672414550737566,-0.21695579811353582,-0.5318917513524659,-1.1293876509029244,0.7608790179789642,0.8086464154194405,1.4043686878210142
1.694943330703703,0.544426892992195,-0.3179158153457214,1.0500283447929002,-2.0225009528216433,-0.6330920383708855,1.2378803071387847,-1.5232365962321284,-0.20210904668574237,-0.4350141519298879
-0.8187134545015663,-0.13235165302790838,-1.8106769252023027,0.8505016859762227,2.0324630870937255,0.2971746938879065,0.46082948272860325,0.40701583165478417,0.4894884536324705,-0.39606411900181926
2.0846824270607973,0.7487869014746396,-1.3848979496453044,0.14137861999603965,-1.3890745306365169,0.031859692360193016,-0.10580469894145633,-1.7060743379143852,0.7042742386412543,-0.15819239745236902
-0.9156877544134744,-0.14387557629607836,-1.0945836711446344,-0.269895176359209,0.9593934795242006,-1.521648718102901,1.3149366220736662,0.367967191706739,-0.2937602699937729,-0.3351453523663644
1.7052935027613148,0.506140399652838,1.544363486244824,-1.9231866092962764,-1.073489954475263,0.0461540357363401,-2.3478093492660337,-1.1648497090986025,-0.5772337254408814,1.3592367317679652
0.4205610912160579,1.5391685964608801,-1.09895619684695,-0.8053465598914236,1.0996445283339924,-0.2931918143669126,0.502778446962536,0.44780480909579945,0.1466871760699371,-0.051219100860300015
1.2175343366242657,-0.36644505562302715,-0.6449173333416478,-0.28372083693926925,-0.9426315766449824,-0.0934850081629009,-0.45725028951441826,-0.8008356428028307,0.32935140629199794,0.2564938371384053
0.6244690946114201,1.9462285977016496,0.6824318067071019,0.12247691626188928,-1.571329479818735,-2.332640199255959,0.05561377612390887,-0.3095717762529095,-1.3129971592743854,0.20854217685416854
-1.8087953651376056,0.39650436147338375,1.0562160449169367,1.5158943734989958,0.8370532640056556,0.38521257316663166,-2.2332272018966473,0.3451995856540066,-0.49426693261885035,0.3597069583713098
-0.5666034530749482,-0.7407465109590564,0.47947187210323866,0.5957151402565879,1.1013758837588858,-0.21227314713335785,0.8343214114207348,0.3516841461807271,-0.255040033260651,-0.28624193814510807
1.7127362119767866,2.4779799607766138,0.327368238926357,-0.008566130461855524,-1.6685689620337332,0.22466025754610222,-0.20068360878744904,-0.6523124955187687,0.02500663626394238,-0.21439413616868236
-0.7022182460075287,-1.0133001274663909,1.1893733302867382,-1.5542755646120512,-0.10932877924058516,-0.278266541806281,-1.2298242404655633,0.6104011352307022,-0.8800613870519461,0.6782778989987601
-1.0843537938232322,0.3030021053876601,0.93576902544326,0.6303816637560148,0.1619786151713536,-0.21434742043611762,0.6332373786707275,0.3286544885989789,-0.8058611557554111,-0.32658540251684376
-0.030582570053601266,0.533338816819622,-0.09074545260151128,0.8845625592291839,0.011232070053646848,-0.27728643593032287,1.2402257338193838,0.34986764880356047,-0.07941338648911597,-0.49078076328861053
0.5841160149744815,0.41799107280272696,-0.5823392950259323,1.2251892021965693,-1.266009979584696,-0.7233618379139123,1.3735216010086115,-0.6979483804616703,0.10123977463265176,-0.6612748605837006
2.119532639275706,-0.9962486350616282,0.17690052716112048,1.859243720562069,-0.12770384809125532,-1.5344667453296579,0.7349261147949553,-0.4863340147185008,-1.191660758620545,-0.8015956381827669
2.112990238198367,-0.8549696022122121,-1.5437455073272313,-0.5370760327881758,-2.16594362378207,-1.4103532950234052,1.7835616919049382,-2.0416873761421437,0.387105546422447,-0.2216685171911471
0.4572878933338862,-0.8962800212756161,-0.13834068638484723,0.3511153633430624,-1.1873057904355244,-1.1960006474780385,1.2837861259611651,-0.6356354734157906,-0.2664258121915692,-0.3832193481408762
-1.6518014271780146,-0.31978257082139966,0.25364319537891655,-1.5829913865077632,0.86605865022605,0.4261388013280404,-0.5406928010299409,1.151568053212667,0.06365428512861492,0.32658035936337976
-3.069185229400551,0.5679567024409599,-0.9953219282790723,-0.5476902881937522,1.3271460872618415,1.051445373498691,-1.7161620556980426,1.2632216825570137,1.3007758729284753,0.7294007049926412
0.6779948188254414,-1.8697011558219712,-0.6255521304499432,0.8375564476499947,-1.7466027716533379,0.18963501995515902,1.5309642125691358,0.031825796519261665,-0.4055729902130753,-0.9798961203819374
1.03030788687547,0.051872453111879935,0.3992766617643971,0.34124114403093153,-0.45456707501640325,-0.8646508284774055,1.3029230073148603,-0.4259346412496366,-0.4884186721290928,-0.39811285718768713
-0.1120607642263095,2.5528702746221588,-1.140627700754804,0.4460530749142072,-1.622076279954982,0.15017957775651222,0.6452521101714078,-0.2108218442910471,-0.10320922655892698,-0.5437032539944168
0.012311545790912037,-0.010739564392654754,1.5767211220706647,-1.6598142132650484,-0.22761316190461756,-0.6990390264371766,-0.08092543986114314,0.15538049686272998,-1.3368535121151846,0.6618960642795216
-0.6164841815877069,0.2883825941179947,0.964596739420237,-0.9320389478845306,2.157777522164714,1.636680175856872,-0.3252013985925748,0.5524608977549459,0.5201635310327414,0.4678296663295399
0.42298870565378555,1.145046768673199,-1.2374937874971819,-0.6419339280402911,-0.922923057148017,0.3627413027315245,0.040338546032657525,-0.38664018374784326,0.5361278095537765,0.09856517246483526
0.5222648924449802,-0.8385376509055287,-0.21772101482666614,0.29168423379076686,-0.8431805431211056,-1.3752646753442708,1.7201495459005975,-0.6271276420626614,-0.3055960910210319,-0.596459644132572
0.2631801537504913,0.7745917146962111,-0.6912350042048869,1.0478521527182665,0.6339707539253907,-0.9591781812355517,2.5021737325796116,0.25343987994651107,-0.6311232120114537,-1.015542862743179
-2.3853510802486975,0.2759845656209125,-1.392062880728852,2.2115725746493022,1.9732089122446665,1.479802620742329,0.8603981353227654,0.3811771229381136,1.1219030476571226,-0.7637881219496238
-0.36339262028233577,0.5406280453031915,-0.0007252661283219369,-0.6069022907064262,-0.14173480925846163,0.4467794352272267,-0.3914438554099764,0.19769848278388663,0.12929719222323371,0.418424986446423
-0.531502041261078,-0.8846386521852617,-1.1498826941011306,0.38062383773048636,0.8298724076223011,-0.5310237361469147,2.0440726785448233,0.1762624768394842,0.5052663549291226,-0.7657663314014231
-0.9054702334915784,-1.0985837242758107,-0.3781059493338962,-1.7525172134214682,1.5888711039532348,0.6219746466058101,-1.8330408078543023,1.1646431751361834,0.4771703493978564,0.7126726412039399
0.7495016059961623,0.24084728431183425,-1.2142724146766453,-0.45284128863345174,-0.3372455687950841,0.19927426128874862,-0.8414008486530652,-0.27896885103813457,0.5978586963627656,0.4335461070701443
-0.42922220380252485,0.257202966849713,-0.20445560268252902,1.5776409300025198,1.436323596699146,-1.2146996051200103,1.0541679846352803,0.559540900282311,-0.3216482917012139,-1.1229846419439389
-0.10549817365274164,0.09739470950247775,-0.9393490590797995,-0.6448334701191508,1.221521133580526,1.5912056455492187,0.40452254381008157,0.6054221749128399,1.3719813083954533,-0.09683187751348195
-0.04287644295061761,0.24490001782781448,-1.601484952623107,-0.705834865012518,0.32681801246250475,-0.06009576670163231,-0.6937064989101567,0.42322505429343715,0.4091286025403128,0.42647727745585895
1.2640080014839996,-0.4522555491211676,-0.11235240142770395,-0.7892547791193778,0.5712545611047593,-0.1185020796008841,2.0566627011533365,-0.7951933369162051,-0.0008100969574882655,-0.22035877168522378
-0.2817209689317519,-0.11290965871289751,-1.729505251030065,0.23147151562042065,1.4567781228809673,0.4301649657967301,0.7840914129895622,0.34438058356117884,0.7454892584803163,-0.6319220646401597
1.4349579235779608,0.11059808103733072,0.8285257362624964,0.032828109283261006,-1.9787645152060425,-0.6492671060910252,0.7915223125205579,-0.9650486460253741,-0.6651270519281137,0.01674616691928868
0.4009365384296514,-0.8603110541030516,-0.010887836343577588,-1.5690616413229976,-0.7331643378278592,-0.38971341497253786,-0.2504263329755746,-0.38864038758601965,-0.1893982868788881,0.9042684630819965
0.5288211860198584,1.2335675407636701,0.4857345252575008,-0.25536200739196685,-0.041875448096798606,0.7365731513372807,-1.011381897250378,-0.14605074404775348,0.31810626601557757,0.3745704354122318
0.5669176227757601,1.731499327659334,2.6691275843537823,0.06187013706880135,-0.05898997635742334,-0.13401265121430406,-1.2283306722093508,-0.15353105271153838,-1.7252253375616466,0.438252490593293
1.7593731634084353,-0.6832861790241133,0.8571065715682051,-0.7557351973816965,-2.8129163837051654,-0.8182465158233938,-0.937671505390858,-1.1027858571655995,-1.0792475970114788,0.6881361408515934
0.16380215735889553,1.1222022036900987,0.39005378989542155,-0.2622728160438588,0.1729107118556512,1.8577663627218843,-0.5827353594046881,-0.12347988582817794,0.9775250278257916,0.19193662064954475
0.8289868626116543,0.4906279018406032,1.303205948019725,-0.19323946238077253,0.20395084534185648,-1.7148046770731784,1.289762587520811,-0.21396946964199304,-1.3004677345372702,-0.7807987917312893
-0.5896066390110596,-0.14071166189768314,1.6817868104009808,1.9024669285420945,0.1803277988824053,0.7414571127187208,0.2423267202618992,0.03837341569774615,-0.8132081037642178,-0.5405584910307624
0.2908204795265141,-1.1827000279069626,-0.635576001094348,-0.3455718859878272,-0.07055877413495446,-0.4980326776692897,0.26443408091768705,-0.25508708851102607,-0.13697735087641227,0.07862119412436086
1.1086750705507915,0.2445825527267668,-0.1858003518060649,-0.9724014521887501,0.2826967691613662,-1.5514880960941404,0.6986818831488945,-0.4813719204582702,-0.8537598263872105,0.1640631319743301
-0.3001019891706487,-0.11528901080424117,1.3606879116318582,-1.6598371081794205,-0.19070806910413357,0.4364531701580337,-0.8928768188078181,0.16521974219848756,-0.4103669216320649,0.8692623923896942
-0.884918566200694,-0.6789352417331463,0.4437923134714514,0.3473013153370369,0.7730637090887534,0.8109815936537782,-1.8886479679325037,0.3954691183467604,0.2676450226256776,0.4695373638248032
0.514592507737913,-0.32348582109135987,1.6239826976672052,-0.5722728200082478,0.8126167102930323,-0.28856742595788515,0.30429831953463876,-0.15925160753509998,-1.0754103873639747,-0.01993870859886906
-0.5280533392672988,0.9332992016665126,-3.327155778981473,0.5132506874931835,-0.9114968929007972,-0.5139992822360631,-0.08969589983832149,-0.2565372763875412,0.5190274533262661,-0.6875743601486838
0.2758160221167725,0.9626746598063712,-0.29642623475475466,-1.843428200181493,0.3715407968389709,0.7812176671988954,-0.142181186073991,0.042719447330540186,0.4102841947020133,1.1597747846661914
0.7647933818723965,-0.2979419354818084,1.5774423346373825,-0.7426313112918502,0.14261410175542905,-0.08990619856952811,-0.5823195155110759,-0.21633090317747658,-1.0263825890444032,0.520148493646904
