input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.2473756,-0.4108927,-1.2323649,1.8158238,0.2596491,-0.13520175,-0.17850558,-0.19927332,-0.1328644
-0.56639075,-0.7387628,-0.111624755,2.4197485,0.9625608,-0.08118129,-0.4721079,-0.5036211,-0.45445704
-0.99218696,-1.3438154,-0.52600944,4.2799106,5.844738,-0.41060194,-1.5571808,-1.514286,-1.1788287
0.40069082,-1.0194421,-1.5127716,2.6812916,-0.98372644,0.059368312,0.45729432,0.4111051,0.1722592
-0.9234328,0.574596,0.6524958,1.4678987,0.46086758,-0.1356833,-0.4313406,-0.41308603,-0.4747582
-1.406577,0.19132975,-0.3971755,1.486318,0.85455316,-0.18588677,-0.7650488,-0.7528234,-0.624277
-0.75447273,-1.2068958,1.4586703,4.4751654,3.6221113,-0.23982123,-0.9928016,-0.9616883,-1.3813623
-0.1250438,-0.7563118,-0.64007986,2.332702,0.1858314,-0.02194719,-0.1117147,-0.14030193,-0.12910697
1.2581689,0.40170035,-1.271714,1.1301394,-0.6334716,0.19313937,0.6152035,0.5469911,0.2850554
-0.054313265,-0.16783258,0.7907652,1.9032016,0.043176293,0.043363057,-0.040577292,-0.038166225,-0.0527436
2.0396771,0.45002362,0.39382574,1.3568332,-1.0964267,0.30686364,0.9808853,0.92694056,1.0424912
-0.33943075,-0.98203856,-0.5623462,2.7968223,0.79917324,-0.05744797,-0.34953943,-0.37936276,-0.30307555
-0.17317903,-1.3137221,0.0103218965,4.3314962,0.85630715,-0.020171374,-0.2357983,-0.26918343,-0.2583087
0.021678487,0.60664004,-1.1700633,1.1556779,0.0061902422,-0.033462197,0.0069706086,-0.0020583794,-0.018341403
0.21080388,1.2068245,-1.1321899,0.8855345,-0.080091804,0.045676634,0.067446515,0.057323787,0.029590234
-0.8662415,-1.1179789,1.4859698,4.046573,3.4367719,-0.27995312,-1.0406319,-1.0110283,-1.4529641
1.4667629,-0.36702207,-1.4878366,1.570832,-1.3523679,0.28074855,1.0047438,0.9330105,0.44489622
-0.92141217,0.02590781,1.1276652,1.8667861,0.753752,-0.25286245,-0.5404489,-0.5180819,-0.6699466
1.7500603,-0.057362266,0.22833554,1.6822335,-1.3509419,0.36809173,1.0369716,0.9783907,1.052071
0.27261987,1.2287701,0.29815722,1.0615973,-0.017233402,0.06372291,0.099136464,0.11646095,0.10567573
-0.8865886,-1.3545122,1.1816204,5.210002,6.133848,-0.39189848,-1.4081533,-1.3406795,-1.8397282
-0.49125358,0.08341276,1.211243,1.8382312,0.3816475,-0.15553766,-0.29211083,-0.26968557,-0.35427722
-0.011401493,-1.336791,1.6529636,5.36117,-0.010722756,-0.022602007,0.017654238,0.023093577,0.009210885
-0.49674943,1.1509509,-1.625649,0.7849053,0.1957491,-0.19147491,-0.1742309,-0.15951015,-0.06737421
0.4646692,-1.0388578,0.7941656,3.555799,-1.6983525,0.31121272,0.5532835,0.51045763,0.620168
-1.2221236,0.3800022,1.0989821,1.6048405,0.726872,-0.25500998,-0.6150119,-0.5913501,-0.772863
-0.51569295,0.39814547,0.9476505,1.5589978,0.3089263,-0.12662506,-0.26486847,-0.24369285,-0.3038017
0.62431556,0.2407107,-0.3988958,1.4530755,-0.30566674,0.08277288,0.30865988,0.29825175,0.22221857
-0.51414007,-0.86260015,-0.5536584,2.5311897,0.9956194,-0.08161371,-0.4813383,-0.5089507,-0.3982702
-0.06276417,-1.6878076,-1.6301726,6.5564165,1.0475862,0.03950882,-0.16597593,-0.21155676,-0.10743637
-0.3419402,-1.6214103,0.44381157,7.5419426,4.617553,-0.20340079,-0.80524325,-0.797886,-0.89069486
1.2581906,-0.28159773,1.4887308,2.0662122,-1.4786505,0.14245969,0.8501206,0.799577,1.1347111
-1.4591339,-0.37246013,-0.4169229,1.8595365,1.4173394,-0.23251529,-1.0067233,-1.0102823,-0.8227038
-1.983788,-0.1509403,0.9407508,1.7862453,1.7588589,-0.39352554,-1.2092582,-1.148381,-1.4968759
0.085551694,-0.59406954,1.4949784,2.7596087,-0.24662493,0.033434883,0.084793985,0.06686328,0.11235395
0.93887275,0.67477906,-0.29903898,1.2373483,-0.39442238,0.18281448,0.40467355,0.38627887,0.32291943
-1.4578946,1.086587,-1.1887974,0.98819244,0.6002976,-0.29567927,-0.558318,-0.51682603,-0.31008506
-2.1251223,-0.9105819,-0.36183175,2.5111248,4.840468,-0.5521584,-2.097777,-1.9447929,-1.6522995
1.2803961,0.87972313,-0.32068545,1.1272652,-0.54133683,0.2659777,0.5188735,0.4823736,0.41502643
0.5859413,-1.4699135,1.384051,6.214214,-5.720607,0.2487599,1.1373975,1.1194885,1.5551986
-0.45947054,-1.716684,1.0312192,9.415191,8.066375,-0.18612862,-1.2956725,-1.2523519,-1.6655917
-0.17559718,0.017864691,-1.4840367,1.4196254,0.13721207,-0.15714374,-0.09431084,-0.10946071,-0.07099983
-0.9475064,1.6130453,-0.90598094,0.7984346,0.34906346,-0.18860659,-0.29695603,-0.28217167,-0.17987534
-0.6138616,-0.08185751,-0.375751,1.652066,0.47626176,-0.029519815,-0.3744231,-0.3785958,-0.32320976
-1.1014245,-1.0756855,-1.089035,2.9171696,3.140622,-0.33079237,-1.2844363,-1.2480079,-0.74820966
-1.6371458,-1.2931195,1.3106179,4.902609,10.36376,-0.7350686,-2.4261205,-2.2753243,-3.236267
1.5891955,0.7465881,-0.23511162,1.2061841,-0.730466,0.3331703,0.68163264,0.6299417,0.57595533
-0.21848884,1.4528517,-1.5957624,0.6683684,0.07633242,-0.11586481,-0.07904933,-0.06722903,-0.017839298
0.55515605,-1.2703022,0.6866981,4.462227,-3.1889663,0.38241166,0.835324,0.79223245,0.9220507
-0.33356524,-1.0464306,-0.4275202,3.0062695,0.9076247,-0.05609882,-0.36015844,-0.391198,-0.32602948
-1.1256729,0.047507495,-0.9700771,1.4799533,0.7608839,-0.21153206,-0.66055757,-0.64014417,-0.42831466
-1.7560128,-1.5959127,-0.0929852,6.8180156,20.06527,-1.2297955,-4.2036953,-3.9508562,-3.759739
-1.826745,-0.2725063,-1.2160996,1.6239476,1.4873213,-0.31652787,-1.2354755,-1.1694702,-0.7063784
-1.841831,0.62062174,0.020201255,1.2456183,0.85388225,-0.21190883,-0.8428131,-0.81894004,-0.7902698
0.054250374,1.5217601,0.8520924,1.044362,0.06017764,-0.02709417,0.032693557,0.037078116,0.04031475
1.6189928,0.3895529,-1.282239,1.1565322,-0.8119833,0.27211314,0.7850457,0.7039703,0.37656772
-0.43087086,-1.0640398,-0.23926577,3.1197636,1.2741189,-0.0895586,-0.46957466,-0.5015857,-0.4365804
1.3466079,-1.2077041,1.6666002,4.367208,-7.2081614,0.34904677,1.7784753,1.725539,2.5943828
0.5305272,-1.1645167,1.3683406,4.187062,-2.504435,0.2118988,0.7180875,0.6848681,0.95366275
0.18810344,-1.3940765,-0.58803684,4.603489,-1.4392896,0.12645769,0.33856004,0.29730135,0.19811463
1.4281621,-0.1461777,0.20740205,1.8499022,-1.2298176,0.34109503,0.883329,0.83524776,0.888357
0.027929336,-0.19235699,-0.41368523,1.6951325,0.014969863,0.0053126663,0.003662819,-0.00490243,-0.03561052
-0.2600836,-0.50303227,-0.45350504,1.9906437,0.3116604,-0.008360341,-0.19720049,-0.21663511,-0.19546881
-0.53512853,0.86417866,-1.7024989,0.899174,0.2327886,-0.22357321,-0.20322521,-0.18995109,-0.08543889
-0.3757254,-0.9317853,-0.49601448,2.6894505,0.8181621,-0.055616006,-0.36953887,-0.39962748,-0.32542068
-1.6908383,-0.016425716,-1.6906936,1.4845856,1.1214597,-0.34547687,-1.0145694,-0.94290787,-0.4552052
-1.7326548,0.21134576,-0.3689391,1.421677,1.0164694,-0.22254083,-0.92853975,-0.90905005,-0.76657605
-1.5870262,1.4584304,-1.4408163,0.86595976,0.56783426,-0.30390137,-0.49992442,-0.47412902,-0.2362755
1.4928963,0.5663689,-1.3042052,1.0620016,-0.6776793,0.22864616,0.67995507,0.6031192,0.3058542
0.25436604,1.3649168,1.2263068,1.1431675,-0.03783545,-0.026846666,0.09604002,0.096410185,0.123572364
1.5752894,-0.9647336,0.35094064,2.8846264,-4.2313185,0.58471704,1.6341723,1.5650847,1.6666974
-1.0684829,0.88080776,1.6655073,1.4368428,0.5179847,-0.23467119,-0.46227977,-0.44826072,-0.67762357
1.2480869,0.86083436,0.56734276,1.2797185,-0.5616195,0.192411,0.51161,0.50208974,0.5908686
-0.038452923,-0.09117766,-0.12743999,1.6247575,0.07016789,0.024885118,-0.035854228,-0.038530998,-0.063476786
-0.2487778,-1.706338,-1.4356512,7.030795,3.552123,-0.17949343,-0.700961,-0.72973955,-0.3732903
-0.18242097,-0.06660942,0.120569184,1.6325744,0.17110667,0.01729019,-0.114415586,-0.11481312,-0.13390133
0.030775407,0.41113973,-0.62956685,1.32425,0.037186943,0.0027901828,0.004791701,0.005777288,-0.024124209
-2.5077622,0.19980551,-1.4350595,1.2536558,1.3213465,-0.28398633,-1.3581067,-1.2886554,-0.7054469
-0.7960347,-0.7015622,0.21683033,2.484459,1.3475676,-0.1833266,-0.6478408,-0.6779754,-0.6673994
-0.52733636,-0.9101962,1.5566592,3.465263,1.3507161,-0.13465738,-0.52720976,-0.51765686,-0.73769593
-1.2885846,-0.71849424,1.1557022,2.6779387,2.4564838,-0.41501763,-1.102187,-1.0744519,-1.427364
-0.51423943,0.26113516,-0.6014862,1.3997854,0.32360825,-0.037598643,-0.2821406,-0.275992,-0.22555432
-0.55880594,0.26246774,0.9989317,1.6552694,0.36792758,-0.14650285,-0.30198488,-0.28102303,-0.35131937
-0.14581159,0.2568217,-0.009722664,1.423962,0.13496186,0.019183427,-0.08419995,-0.07758108,-0.09929636
0.97476923,0.023824358,-0.27583054,1.6810497,-0.6664158,0.20550898,0.541341,0.5117212,0.44514477
-0.5541229,1.3710641,1.1493094,1.2091824,0.26443756,-0.13283902,-0.18722534,-0.1909018,-0.24936706
-0.24583508,0.67217785,1.7284961,1.5759711,0.14179993,-0.11799446,-0.13192439,-0.1160755,-0.17891239
0.793457,1.5125532,0.36548913,0.9283949,-0.25995493,0.1348859,0.2570522,0.26586384,0.2857378
0.112803355,-0.11444411,0.07071389,1.6832349,-0.053350776,0.058447763,0.05066116,0.04881904,0.019850582
-0.9380307,-0.10256732,0.10590175,1.8040316,0.7574844,-0.10484423,-0.561899,-0.5696887,-0.54681015
1.8377361,1.4100628,-1.4844091,0.79478747,-0.5465015,0.1737278,0.60587937,0.5481573,0.20443517
1.1875637,0.6638473,1.2553635,1.4138203,-0.63369673,0.07735796,0.52327937,0.5081425,0.7004293
0.42535758,1.5425686,-0.16749276,0.8577436,-0.10041103,0.12233032,0.13547704,0.14323688,0.1280446
-1.2157686,1.3327205,0.9038134,1.2131677,0.43367118,-0.16241558,-0.42999712,-0.43575263,-0.54533523
0.117186084,-1.6939785,1.1811627,9.216068,-2.3948836,0.061759382,0.3991259,0.36970317,0.4754405
-2.5358725,0.5763744,0.36108437,1.2131889,1.1881781,-0.33208105,-1.1619779,-1.0811268,-1.1906453
0.4877894,0.41630197,0.061139658,1.4249207,-0.17922804,0.101927295,0.2174712,0.22363812,0.19191009
0.48798966,-0.5303842,-0.96572113,1.9843462,-0.5719222,0.025236696,0.3682277,0.3335468,0.19221842
-1.5597506,0.8003036,-1.2860783,1.1063621,0.7106746,-0.30419204,-0.67077965,-0.61830413,-0.3606537
-0.9512615,1.2974701,-1.7304515,0.7657269,0.35585898,-0.25313798,-0.30436173,-0.2759794,-0.10591532
-0.04082112,-1.3151894,1.6067196,5.2157855,0.16284105,-0.015869819,-0.026329944,-0.023481209,-0.053243957
1.1624056,-0.75235474,0.7719114,2.6984577,-2.345241,0.379692,1.0454261,0.99897456,1.1945016
-0.022391839,-0.12767605,-1.6470811,1.4765084,0.031035911,-0.13791397,0.0060621332,-0.022174876,-0.024916042
-0.010221973,-1.4069464,0.19019559,5.1013637,-0.11957879,0.08071691,0.015859151,-0.02234197,-0.024142236
0.17995238,0.9970039,-1.5383888,0.87989175,-0.0852118,-0.021224707,0.07316096,0.05208398,0.01406379
-0.26957408,-1.5878475,0.8976699,7.4367127,3.3272312,-0.104668796,-0.5823136,-0.5724744,-0.7336726
1.4444095,-0.1663054,-0.39358202,1.7325369,-1.1948152,0.35512722,0.8900737,0.83292246,0.7251156
1.17252,-0.9954503,0.9586669,3.2726731,-3.6619139,0.42930767,1.2822493,1.2339052,1.540157
-2.3914552,-0.6118108,-0.72666323,1.8471874,3.0013587,-0.40997446,-1.9027374,-1.766563,-1.2880459
-1.5482825,1.5354962,1.1027615,1.1515385,0.4928642,-0.19207212,-0.5068841,-0.53488594,-0.70338625
-1.2304776,-1.4961101,-1.4577585,4.981218,9.629385,-0.68969715,-2.495754,-2.3794284,-1.1517464
-0.45045093,-1.6385235,0.13177286,7.508395,6.33389,-0.3083554,-1.11637,-1.0970124,-1.1103591
0.63854694,0.8849268,1.2056723,1.3572328,-0.27308533,0.05205502,0.2580964,0.26322603,0.34417498
0.7426684,0.83519924,-1.5637127,0.93192184,-0.31896144,0.088785365,0.32072,0.26815498,0.09569946
-1.2692382,1.1516944,0.94121784,1.2606595,0.47701138,-0.18010691,-0.48122406,-0.4794996,-0.6051087
1.3321978,1.1512209,-1.212116,0.84740126,-0.46640635,0.1733222,0.48761746,0.43142003,0.20694786
