fold,treatment,outcome,outcome_role,true_direct,true_total,ate_true,ate_true_std,ate_est,ate_est_std,ate_error,ks_stat,ks_p,effect_by_ate,effect_by_ks,effect_present,pag_predicts_direct,pag_predicts_total,agreement_direct,agreement_total,model_prediction_source,model_ate,model_ate_std,model_ate_error,model_ks_stat,model_ks_p,model_effect_by_ate,model_effect_by_ks,model_effect_present,model_agreement
1,X0,X1,input,False,False,0.031039067650466337,0.031162751411051497,0.0,0.0,-0.031039067650466337,0.0315,0.274233348575873,False,False,False,False,False,True,True,aligned_sem,0.02819531013983735,0.028307662161110376,-0.002843757510628986,0.035,0.1724962716243393,False,False,False,True
1,X0,X2,input,True,True,-2.4491451939322637,-1.2935932478092689,-2.5024957999667077,-1.3217720523585748,-0.05335060603444397,0.7,0.0,True,True,True,True,True,True,True,aligned_sem,-2.452280282605186,-1.295249143731088,-0.003135088672922226,0.701,0.0,True,True,True,True
1,X0,X3,output,True,True,-0.9114535355222722,-0.5734218578809914,-0.9211441523713542,-0.5795185060380798,-0.009690616849082012,0.242,8.661089719232014e-52,True,True,True,True,True,True,True,aligned_sem,-0.7813252242456303,-0.49155436260334046,0.13012831127664182,0.3145,8.626274306545593e-88,True,True,True,True
1,X0,X4,output,False,True,-2.599299522810529,-1.2180718476043715,-2.6219434412761355,-1.2286831370538387,-0.02264391846560665,0.643,0.0,True,True,True,True,True,False,True,aligned_sem,-2.8655538363552253,-1.3428427255989746,-0.2662543135446964,0.8165,0.0,True,True,True,True
1,X0,X5,output,False,True,2.548729087135584,0.8950616682629987,2.618469736341518,0.9195531617446233,0.06974064920593426,0.404,2.750020665565387e-146,True,True,True,False,False,True,False,aligned_sem,2.582783782550325,0.9070209826695224,0.034054695414741154,0.4575,4.0675530526877004e-189,True,True,True,True
1,X1,X0,input,False,False,-0.011071203219480217,-0.010989792325335115,0.0,0.0,0.011071203219480217,0.025,0.5596752163759332,False,False,False,False,False,True,True,aligned_sem,-0.01619125419471928,-0.01607219356009888,-0.005120050975239064,0.023,0.6655293215356356,False,False,False,True
1,X1,X2,input,True,True,1.0887007403678213,0.5750316192416464,1.1223101411960592,0.5927834838848849,0.033609400828237934,0.266,1.297190069148481e-62,True,True,True,True,True,True,True,aligned_sem,1.088745738039135,0.5750553861803819,4.49976713137179e-05,0.2665,7.517864277575878e-63,True,True,True,True
1,X1,X3,output,False,True,0.9996247252297694,0.6288929109223068,1.0422879344795195,0.6557335734001138,0.04266320924975009,0.2775,3.512451049665354e-68,True,True,True,False,True,True,True,aligned_sem,1.0307338621939206,0.6484645713743518,0.031109136964151185,0.3425,2.2147214135555026e-104,True,True,True,True
1,X1,X4,output,True,True,-0.38027512859983464,-0.17820279056980184,-0.3526991985012524,-0.1652802843984969,0.027575930098582224,0.069,0.00014568888039759222,True,True,True,False,False,False,False,aligned_sem,-0.26043971916940833,-0.12204606938689039,0.11983540943042631,0.098,8.867324253819853e-09,True,True,True,True
1,X1,X5,output,True,True,-3.2309801885144127,-1.1346543390009844,-3.2487675146945794,-1.1409008851423992,-0.01778732618016665,0.5715,6.150473697558828e-302,True,True,True,True,True,True,True,aligned_sem,-3.191325976814178,-1.120728588689893,0.039654211700234754,0.635,0.0,True,True,True,True
