sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7
0.33060957201301383,0.08800488936710323,-0.2745779937518755,-0.9036321834617749,0.8753792401487895,-0.7877072000949352,-0.6003077559482654,-0.37014805635760256
-0.8590480335562187,0.8246179335693089,1.1196180187064186,1.7754900485133165,0.19939878050233673,0.44678025776572683,-0.9588258020060187,0.57314491937144
1.5236679035156635,0.011445184023929102,-0.415495464632946,-1.814112737589084,-0.4673453597252536,-0.8501696578254672,0.03968848207184708,-0.18018244552810087
-0.37468099044047903,0.4159987420090578,-1.1243707676830224,-0.07145149666304476,-1.1312439662692184,0.3116505465344034,0.3028919383754969,-0.24518797557265337
0.6085425274026622,-0.2937943522052301,0.11077743217147906,-1.538140090118074,0.8791237948297118,-0.8630865019428173,-0.2752160632700153,-0.05555240760027126
-0.61565943668817,0.4450224034064411,-0.3159371111745275,2.0393658644381114,0.5698898219049978,0.719992658989026,-0.3320687740109193,-0.002063672709874835
1.0788155248269926,-1.3984952070723788,1.0488050148679289,-0.4681365618892176,-0.33285439853493054,-0.30222498470187625,1.010266251128323,0.5873959242265621
-0.05311976981111137,0.15816155913194427,-1.0211458551552342,-1.2839524981917585,0.577100327414868,-0.6422940021807292,-0.0834159328576392,-0.6823610936513445
-1.4033094293767576,-0.4708382616732751,-0.42262763868835557,1.2186787023393062,-0.8492174193493749,0.45779485774767553,0.42193791182524876,0.297131612498966
0.20015502750187592,-0.13108301249420912,-0.3903711367693814,-0.8517594774351593,-0.09828016373177885,-0.5561283966534993,0.2704923383079504,-0.250225789147061
-0.5764705938250738,-2.181809957397248,1.6273498463096248,-0.29917333214217046,-0.5069980489740441,0.42210162405587354,1.2377112245242183,1.5710777329592445
-1.6378937828534192,-1.3586028850877452,-0.282905936413387,0.48411927915849445,0.005395909892355416,0.41202420883207924,0.6119086141028545,0.06090923065565604
0.08220701690385146,1.2961598980197433,1.167758274483178,0.20329951811714359,0.13467130530037086,-0.12193431423203945,-0.8368653694312057,0.7264937361407675
-0.1259450186752033,0.407446277887532,0.45560886899988184,-0.06371128946446522,0.8413864915409459,-0.06087053502642989,-0.9199212718003593,0.07127419918393364
0.7281267578086104,-0.6000123014778984,2.205195230235456,-0.7057408674432412,0.6910376615992877,-0.08979883223106239,0.6028747624333247,1.5847936613648075
