input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.33036247,-0.001564955,-0.34669438,-0.7533326,0.7349173,0.0,0.0,0.0,0.2640531,0.0,0.0047111213,1.0005713,0.0,0.0,0.0,0.0,0.0,0.26543093,0.72832334,0.0,0.28886047,0.5416315,0.4326111,0.0,0.0,0.64686376,0.0,0.73748726,0.006667517,0.0,0.3544916,0.7843334,0.036827303,0.0,0.0,0.4548384,0.0,0.0016421415,0.0,0.0,0.22315069,0.0,0.34082657,0.012321383,0.16671833,0.21550617,0.41665703,0.7674648,0.35784012,0.0,0.0,0.29518735,0.0,0.0,0.68126905,0.30438054,0.2463107,0.0,0.13827784,0.0,0.4700269,0.0,0.38586995,0.25589117,0.39220697,0.09811976,0.03276016,0.46536228,0.6984578,-0.4080394,-0.25106218,-0.32819852
-0.77387005,0.84103394,1.0701271,1.4833694,0.03547048,0.93402874,0.3121528,0.74717456,0.0,0.91141146,0.0,0.0,0.0,0.59413624,0.7400665,0.572508,0.18302858,0.76747876,0.2084836,0.059605703,0.0,0.0,0.0,0.0,0.0,0.39035064,0.47694203,0.5989531,0.0,0.36473188,0.35365596,0.0,0.02098848,0.5405957,1.1802584,0.24444354,0.9345349,1.0940516,0.0,0.3480213,0.50262046,0.0,0.75792843,0.0,0.4245187,0.35663545,0.0,0.026809841,0.0,0.0,0.09612444,0.5257709,0.0,0.0,0.28070542,0.0,1.24183,0.34352878,0.0,0.28581825,0.36959884,1.118696,0.0,0.44006777,0.0,0.0,0.5101182,0.19342715,0.6164187,0.5439518,-0.32405177,0.5634593
1.4472134,0.035080533,-0.48668036,-1.4996685,-0.45190513,0.0,0.0,0.0,1.0446769,0.0,0.33067974,1.176336,0.0,0.0,0.0,0.0,0.0,0.40538037,1.1194968,0.0,0.0,0.0,1.02644,0.60349894,0.6239008,0.97738004,0.2734297,0.04631123,0.11644466,0.0,0.30590996,1.1407793,0.0,0.058089286,0.0,0.61559886,0.0,0.0,0.0,0.0,0.38860336,0.037820637,0.30843043,0.0,0.3062591,0.61184794,0.534931,0.5481662,0.300817,0.26039183,0.0,0.44697487,0.0,0.0,0.5156615,0.7934636,0.0,0.0,0.32668155,0.07141818,0.21732788,0.0,0.3438758,0.36218584,0.515533,0.08270465,0.0,0.65807116,0.40105313,-0.7148722,0.27023333,-0.06912715
-0.28993765,0.36481798,-1.0590448,0.02531267,-0.9980215,0.0,0.043661147,0.5018595,0.33114588,0.10429842,0.0,0.0,0.56432545,0.0,0.0,0.056969512,0.0,0.3914324,0.9159263,0.0,0.0,0.0,0.34452456,0.07528828,0.111529976,0.30986303,0.0,0.56858855,0.33757025,0.0,0.15809706,0.0,0.030794196,0.0,0.24868271,0.0,0.007904127,0.1444925,0.0,0.0,0.27808166,0.0,0.37255812,0.0,0.4542752,0.13056763,0.4485372,0.39968872,0.4710523,0.0,0.35865852,0.28297406,0.0,0.0,0.36805952,0.15634297,0.22548006,0.47835153,0.49565178,0.24697226,0.0,0.031827725,0.051568225,0.35435295,0.24217238,0.30279303,0.25519857,0.0,0.24808967,0.031579807,0.4918192,-0.3688977
0.5427208,-0.26099023,0.09960569,-1.3624856,0.6234723,0.0,0.0,0.0,0.44391423,0.0,0.34428963,1.4585953,0.0,0.0,0.0,0.0,0.0,0.17590226,0.6254908,0.0,0.26683137,0.6216738,0.6168709,0.053286362,0.0,0.7898135,0.0,0.48837948,0.009900831,0.0,0.6163628,1.0491099,0.0,0.0,0.068772614,0.8248182,0.0,0.0,0.0,0.0,0.28693718,0.0,0.41923168,0.0,0.15775092,0.3286894,0.4225803,0.68841225,0.2923523,0.0,0.0,0.3972937,0.0,0.0,0.54068214,0.6240235,0.20611982,0.0,0.09619715,0.0,0.5324133,0.0,0.40647453,0.39203998,0.5072311,0.010657573,0.0,0.58614683,0.6380199,-0.5274047,-0.14196599,-0.114762425
-0.72348815,0.4768097,-0.219907,1.6332563,0.38995752,0.17733768,0.0,0.6461539,0.0,1.1516281,0.0,0.0,0.44619346,0.029673144,0.20512466,0.0631282,0.0,0.5665726,0.3947778,0.0,0.0,0.0,0.0,0.0,0.0,0.12900576,0.0,0.8709403,0.0,0.0,0.0,0.0,0.66996026,0.0,0.57717043,0.0,1.006145,0.70627505,0.0,0.25844884,0.0,0.0,0.3857922,0.0,0.44963187,0.005097609,0.09859773,0.46807182,0.2970234,0.0,0.23265898,0.40750423,0.0,0.0,0.7527406,0.0,0.7759567,0.49149066,0.18036732,0.4168028,0.05821883,0.8181546,0.0,0.36859596,0.0,0.19068317,0.66904056,0.0,0.77389187,0.56737846,-0.21482196,-0.19603536
1.0863323,-1.4270005,1.0039275,-0.3349364,-0.39351264,0.20974775,0.0,0.065331,0.26127905,0.0,0.68784785,1.3930508,0.009384476,0.45818472,0.0,0.4447981,0.1281591,0.11245251,0.0,0.8180703,0.0,0.0,0.819072,0.6419767,0.0,0.5476603,0.674797,0.0,0.051818,0.7649786,0.7081646,0.5248344,0.0,0.02260305,1.0418179,1.1225413,0.0,0.11843753,0.0,0.0,0.51888317,0.0,0.8051304,0.0,0.2955007,0.73923546,0.15835755,0.0,0.0,0.2511551,0.0,0.860432,0.0,0.0,0.0,0.85340047,0.54061824,0.10625054,0.079321295,0.2605062,0.0,0.0,0.19883716,0.72035533,0.49231684,0.0,0.0,0.3301531,0.0,-0.40940005,0.7178792,0.58361065
0.011855454,0.0789056,-1.0402966,-1.0761966,0.46567282,0.0,0.0,0.0,0.312205,0.0,0.036623873,0.9249338,0.040339433,0.0,0.0,0.0,0.0,0.15756038,0.9442552,0.0,0.42611417,0.6063299,0.5189942,0.0,0.0,0.545296,0.0,0.9909724,0.345446,0.0,0.32363513,0.75290143,0.068955824,0.0,0.0,0.11525002,0.0,0.015034519,0.0,0.0,0.23838118,0.0,0.25126946,0.032719046,0.18429631,0.16641246,0.5078856,0.89331937,0.5089343,0.0,0.0,0.20384763,0.0,0.0,0.8661802,0.3308388,0.24713174,0.11237481,0.29148516,0.0,0.30876347,0.0,0.40523395,0.2703,0.39927506,0.2078938,0.18631144,0.522128,0.6840929,-0.39881954,-0.18023597,-0.5350251
-1.347546,-0.4194177,-0.4007491,1.048714,-0.8316498,0.0,0.023725957,0.9088547,0.0,1.0319808,0.0,0.0,0.6525214,0.0,0.0,0.48669815,0.575845,0.12370017,0.09928879,0.1717741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543538,0.4192987,0.050546654,0.42720053,0.0,0.11640127,0.0,0.8957484,0.0,0.0,0.789382,0.0,0.19929218,0.17261454,0.0,0.55868137,0.0,0.4479794,0.13737656,0.0644615,0.0,0.36976117,0.0,0.5076601,0.5211706,0.0,0.0,0.16943802,0.15630953,0.53128666,0.7773598,0.39583474,0.6062681,0.0,0.30856937,0.0,0.5860867,0.0,0.3153744,0.7067139,0.0,0.03063608,0.57845473,0.65765834,0.01979626
0.20461358,-0.13075693,-0.3897031,-0.6807829,-0.20270832,0.0,0.0,0.024177775,0.36892784,0.0,0.17969806,0.8096176,0.08208121,0.0,0.0,0.0,0.0,0.24190116,0.6903269,0.0,0.0,0.10595246,0.5334317,0.11692026,0.0,0.5370982,0.0,0.40881076,0.20324911,0.0,0.42363164,0.42220354,0.0,0.0,0.21723297,0.30095515,0.0,0.0,0.0,0.0,0.2733738,0.0,0.37244123,0.0,0.24156353,0.24221173,0.39639443,0.44155017,0.37908196,0.0,0.0,0.42419374,0.0,0.0,0.3284965,0.3765115,0.16412568,0.060593836,0.24143022,0.1579512,0.0008539967,0.0,0.21860406,0.41676566,0.35751235,0.10015944,0.075115256,0.2863929,0.2939594,-0.32341498,0.30178088,-0.18659222
