input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.2821337,2.163769,0.91442895,-1.6176082,2.7560105,2.001849,2.3634741,-2.5418766,-2.2106507,0.0,1.2545797,0.67736936,0.0,0.0,1.645907,1.9568688,0.0,2.6714911,0.0,0.0,0.0,0.0,0.0,0.60077506,0.0,0.0,0.0,0.93017876,0.0,0.47523242,0.0,0.9984811,0.0,0.0,0.0,0.69331235,1.2368526,0.43664193,0.0,3.2864127,0.0,0.5357047,1.7793503,0.9744511,0.22950381,0.0,0.0,1.4728874,0.0,0.76876336,1.2584038,0.17143965,0.0,2.003302,0.29312265,1.7574507,0.36201525,1.7347057,1.946503,0.060835704,0.0,0.12330349,2.4358356,0.7903329,0.0,0.0,0.6136906,0.0,1.1559937,0.29471475,0.0,0.29248434,0.0,-1.0314974,-2.3728065,1.2691216
-0.9982558,0.54738265,-0.52575797,-0.005630453,-0.69145983,1.3556719,0.91931874,-0.4979056,-0.3675243,0.0,0.3218739,0.6560502,0.0,0.0,0.6642542,0.59398615,0.0,0.67756814,0.0,0.41599965,0.0,0.73808014,0.08273159,0.46354467,0.25909078,0.0,0.35915786,0.0,0.0,0.5845979,0.0,1.2158189,0.0,0.085531086,0.0,1.1692394,0.24170575,0.4395129,0.0,0.0,0.101768196,0.24864715,0.30980697,0.13894783,0.16108707,0.0,0.0,1.1674764,0.3580938,0.57765573,0.39053062,0.7759983,0.08873239,0.5313375,0.20444205,0.9224473,0.5892714,0.87551874,0.73049366,0.67428434,0.0,0.024751224,1.0626246,0.53862023,0.0,0.04345699,0.21111639,0.05082406,0.22239932,0.0,0.0,0.037796725,0.0,-0.6893749,-0.2979338,0.55949914
0.751549,-0.85811895,-1.1952527,0.6749862,-0.25978875,-0.83993834,-0.56563234,1.332143,0.87815857,0.5065062,0.27177483,0.0,1.1887391,1.5243648,0.0,0.0,0.0,0.0,0.4665111,0.842964,0.6983475,0.0,0.28768778,0.0,1.2381556,0.46450412,1.2530584,0.0,0.23945174,0.12087205,0.77652633,0.010021895,0.8679531,1.5380764,0.36996862,0.0,0.0,0.0,0.79150534,0.0,0.0,0.8564752,0.15906812,0.013102602,1.2447139,0.0,0.0,0.6573955,0.6298126,0.7013104,0.0,0.64117527,0.42348087,0.0,0.7545065,0.34022537,0.94722927,0.0,0.1285729,1.1439941,0.0,0.40340465,0.20114812,0.3047586,0.0,0.66343945,0.46402854,0.6363749,0.11525887,0.3136286,0.0,0.9415173,0.0,0.32296568,1.363058,-0.81055623
-0.90046567,0.723083,-1.2267047,0.50307643,-1.5779194,1.5946577,0.795008,-1.0953172,-1.2658176,0.0,0.0,1.0260793,0.0,0.0,1.1057501,0.9650033,0.0,0.9243795,0.24072337,0.40906638,0.13018209,1.6284398,0.0,1.1497835,0.8383163,0.0,0.61496484,0.0,0.26129264,0.14269114,0.0,1.442616,0.0,0.12128557,0.0,1.6425395,0.7184564,0.69179267,0.0,0.0,0.47706667,0.37573037,0.43539873,0.39292884,0.0872794,0.0,0.0,2.1928196,0.45724583,0.65617436,0.6414448,1.0173287,0.0,0.4696659,0.17749909,1.3516065,0.63400567,1.4491198,1.3117893,1.2458395,0.0,0.0,1.7099997,0.22725013,0.0,0.0,0.018454388,0.0,0.0,0.0,0.0,0.07097773,0.0,-0.98107445,-0.5200152,1.5243365
0.09461891,-0.2823669,0.9541193,0.80115294,-0.7858296,0.25848266,0.40740597,0.4525704,-0.15197325,0.0,0.3591288,0.0,0.06318631,0.0,0.47306067,0.104132935,0.0,0.3689307,0.3818279,0.10735142,0.0,0.5713684,0.0,0.13282856,0.37018874,0.0,0.07910733,0.0,0.090664044,0.2946456,0.032635033,0.479221,0.0,0.18668827,0.0,0.22021708,0.29551527,0.1342836,0.0,0.0,0.25849187,0.15086429,0.21707276,0.08387062,0.16374296,0.0,0.0,0.65361077,0.25951478,0.58390576,0.17772414,0.40027615,0.0,0.29065806,0.05520594,0.5969565,0.3661505,0.4985417,0.33177394,0.5721484,0.0,0.0,0.5452091,0.2241147,0.0,0.0,0.1356904,0.06609559,0.15743755,0.0,0.0,0.057489168,0.0,-0.38099322,-0.1083769,0.3291937
0.04605338,-0.8386624,-0.6373989,1.7516387,0.7301022,-1.7879165,-1.8968847,2.0835238,2.0256567,1.5452337,0.0,0.0,1.6964221,2.922775,0.0,0.0,0.5616226,0.0,0.7659307,1.357459,0.3852551,0.0,1.0501698,0.0,0.67271125,1.3137593,0.88524556,0.0,0.0,0.11705676,1.885845,0.0,1.4882268,1.6931323,1.6919895,0.0,0.0,0.0,1.570624,0.0,0.0,1.5121342,0.21485454,0.82133573,2.2409134,0.0,0.0,0.43876323,1.1346602,0.64464855,0.0,0.7899775,0.9329177,0.0,1.3275138,0.0013382435,1.0044409,0.0,0.0,1.3661777,0.0,1.3227067,0.09450208,0.9354622,0.0,1.2968047,0.7676972,1.47686,0.8938484,0.7477927,0.0,1.6202774,0.0,1.364235,2.0606577,-2.120318
0.7443462,1.7576181,-0.5721612,0.18330806,1.3082498,-0.43970728,0.22009706,0.48816505,0.35436937,0.029711798,0.9388641,0.0,0.17448165,0.078044325,0.5254309,0.0,0.0,0.014766928,0.0,0.0,0.0,0.0,0.42149025,0.0,1.3280369,0.91501987,0.03676948,0.0,0.0,0.0,0.55263853,0.0,1.2962307,0.48814392,0.33089322,0.0,0.0,0.0,0.23370671,0.24054684,0.0,0.02133533,0.31018415,0.0,0.4719004,0.0,0.0,0.13303956,0.004549369,0.49215585,0.077782355,0.84394735,0.0,0.33801,0.57866335,0.5395783,0.7398466,0.0067177415,0.11239271,0.43638843,0.0,0.53483665,0.0,0.33489823,0.0,0.0,0.48530102,0.34955493,0.62654525,0.0,0.0,0.73430043,0.15694684,-0.19461197,0.43835002,-0.76477706
0.704793,-0.641973,1.1959525,-0.10691067,-0.51171356,-0.61712056,-1.0337503,1.1183935,1.3155674,0.6340039,0.7713561,0.0,1.2620478,1.0086709,0.0,0.0,0.26559412,0.0,0.32062262,0.53413594,0.094289534,0.0,0.3761312,0.0,0.0,0.74064714,0.24279371,0.0,0.5006439,0.46252176,0.14765665,0.0,0.11954335,0.93772495,0.724782,0.0,0.0,0.0,0.13435714,0.0,0.5993287,0.47540838,0.36823845,0.15771072,0.8125383,0.0,0.0,0.08020071,0.2587193,0.96815574,0.0,0.43977997,0.31396562,0.2622753,0.21633768,0.3988194,0.7773151,0.0,0.0,0.45530412,0.0,0.73166686,0.030241616,0.74587977,0.0,0.5593767,0.6789479,0.5281266,0.48599017,0.31375197,0.0,0.39463013,0.0,0.02002906,0.5650857,-1.1045592
0.19040975,0.023184303,-1.5580951,-2.4304128,1.3295009,-0.59548223,-1.2064518,0.2845715,0.821373,0.38231823,1.028329,0.0,1.1898715,0.02449897,0.0,0.0,0.0,0.0,0.0,0.5647944,0.8737472,0.0,0.00664312,0.0,0.09549841,1.2489408,0.49032316,0.0,0.5708283,0.72591984,0.32265767,0.0,0.63029444,1.3527112,0.73349315,0.0,0.0,0.0,2.1030524,0.0,0.0,1.1046764,0.5171356,0.27948987,0.97191274,0.0,0.0,0.22175784,0.7662028,0.7924942,0.0,0.5193175,0.3553927,0.15795669,0.8781436,0.2332595,0.92474204,0.0,0.3326821,0.6024365,0.0,0.55251217,0.0,0.56044924,0.0,0.5556335,0.79752827,0.26115462,0.9008308,0.34778368,0.0,0.8331696,0.19642612,0.64482963,0.73022926,-1.1723468
0.2236568,-0.11816446,0.080753386,2.338352,-0.38473955,-0.80160373,-0.29577622,1.2892544,0.34056345,0.5668933,0.0,0.0,0.42938375,1.3947377,0.1465921,0.0,0.0,0.0,0.8991253,0.5895715,0.0,0.33284882,0.42204085,0.025433153,1.1840379,0.32298276,0.5149955,0.0,0.0,0.0,1.0375965,0.0,0.80341095,0.71744084,0.22724941,0.036318887,0.0,0.0,0.0,0.0,0.0,0.62665576,0.0,0.049805857,0.8687233,0.0,0.0,0.67124355,0.5326504,0.24230048,0.2015985,0.37379888,0.11862902,0.0,0.5473951,0.2331576,0.4367626,0.0,0.0,1.0808703,0.0,0.26938513,0.16892794,0.21564987,0.0,0.38225123,0.11026335,0.5550221,0.16855176,0.02588801,0.0,0.80250484,0.0,0.4580743,0.9545205,-0.3144759
