input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,output_0,output_1,output_2
-1.180438132314959,2.39255513220478,1.051340126730327,-1.633937811370545,2.431213928322743,3.5643692852977384,5.2817944324130535,-8.245149751878843,-9.024842827288314,-1.2693542930157873,-7.501600982929681,5.72942586885567
-1.0362903310866234,0.5589478832120652,-0.3561074702835113,-0.0033966839661131384,-0.7982070154457603,2.6504907816342542,2.276617762837105,-1.5900684128123668,-1.34874909073333,-0.8432025318030963,-0.9255420682646495,2.4862521724648814
0.8234279338564056,-0.8120496009088123,-1.1368682773003276,0.7410493372904989,-0.24681858533016485,-1.7208359519987289,-1.6781612930223408,4.4835587910486705,4.040628972407731,0.41761246941080105,4.33865551660952,-3.7748415239120687
-1.0051713250200698,0.8763831547511653,-1.0323267873127988,0.30320237850497256,-1.7049815241966424,3.068505806769227,2.550258569535712,-3.1711010570617573,-5.417210192051703,-1.206530377973193,-1.629395734971093,6.895664231968656
0.06021989967215276,-0.3956557940338667,0.7631034193369054,0.8470722731572814,-0.7197312662704589,0.5861707104401823,0.6573028333994502,0.35793881410767137,-0.4592811326463974,-0.4591312523125338,-0.3247853737731095,1.433757134526342
0.1834829945367828,-0.8585860435260669,-0.47596747990160626,1.8272224512759148,0.8366908253013634,-3.107105448782962,-4.248852252434279,7.768431896381408,8.928393201880349,1.714508946469134,6.549756897027077,-9.760688870461948
0.6223139682234197,1.668139007337542,-0.6687781586353155,0.03286876002421796,1.3531084353991214,-0.5640899271117739,0.603819072260431,0.9883681607855858,1.817746518539849,-0.2270530555712382,1.4078300593553936,-3.5655615120736934
0.6029901056041549,-0.4130647210639646,1.1889315925010597,-0.2389083663484382,-0.5237089596114606,-1.137921829295104,-2.62440021158451,3.938128104729176,5.921087791455185,0.04031472368778892,1.8096791055965815,-5.118578576749587
0.20259128820871647,-0.08536720736041349,-1.5348285264863648,-2.320678438599417,1.3150924935377035,-1.1424391366634221,-2.6534271233483184,1.3174422924494464,3.7784954754575466,0.8184553342281181,2.333008615944911,-5.428294846527052
0.4835645044793628,-0.38215647759456645,0.1002914091705305,2.3046874403604147,-0.5067667943864324,-1.6902153846024845,-0.8043970980913105,4.288802645478896,1.8799659194941012,0.585900201842517,3.043926581293879,-1.5078161641477528
-1.7736319456932572,-0.021399855589219724,0.4213334161949359,-0.575491535994678,0.667930445780415,2.8124098533263844,3.2476377811979034,-5.692118906671214,-6.1369833399943765,-0.41976771511285615,-4.525720031898436,5.490706853945733
0.6092425805077966,-0.12645496157874467,0.9075609905827551,0.4545809674233153,-0.7961703826120029,-2.0492234148345436,-3.318590481518607,4.0609492087005234,5.362712917293428,0.6852599601567329,2.372808672697026,-4.269512494151415
-0.054366578584637816,2.1792946231000103,-0.6312464111464032,1.6578923456947914,-0.5880878095154656,0.7812414801106596,1.8900388860988093,-0.01818640624443299,-1.3409184359795654,-0.36503369940994707,0.6916640347623794,2.0161951140400434
1.5204466404886416,-0.566151685407357,-0.060842090988123404,1.012848469328273,-1.683221573199472,-3.0784916445881017,-3.5239030836016054,3.596892002394576,2.3673707761476543,0.4513795961935553,2.7885515782831227,-0.5777724966193513
0.5995275470767722,-1.2834929511456195,-1.5284648775495264,-0.4036055729256074,-0.8484913579996406,-3.165763236093559,-4.611444039461669,6.541704494240617,9.638789667494494,1.4148163201549009,6.441023731823063,-7.936900703559001
0.29972444682113936,-1.2033505168446876,0.26065504413111107,1.518376979757585,0.2573401518201657,0.3469267376151988,-0.9787757762869039,1.6427349346527422,-0.10167810665671351,-0.6355973953159281,1.134456166438282,-0.25683429446661776
1.1752240841864885,-0.6862731526243835,-0.06375350557693951,-1.0252588342014026,1.0101038634697483,-2.2428586243260287,-2.4205369464033852,2.322687302926384,3.5118377327946666,0.4959706480157572,1.643488338217786,-4.764128147020868
-2.0590025254009277,-1.239163956451545,1.169515345119857,2.746523850119318,-0.1308571746503065,2.3702906784450573,-0.8478652462368819,2.8091701168615906,0.9283836571033423,0.20067295965521623,1.3953826414024133,-0.9117800067803773
-0.709950614148558,-1.5553381502650065,0.09153468921577393,-0.04444402167506668,-0.6963868561629225,-0.9126387211366367,-1.9488466873916188,3.5143721797051657,4.572869879957398,1.1993624849987237,2.566070527889008,-3.7276781019960024
0.7322007434420874,-0.5623818153970387,-2.22147439574723,-0.22384838162322246,1.4376990650679595,-0.8950451723100394,-2.9621796016434216,5.310399027036909,7.375715243757191,0.07774969109041487,6.088972392811403,-8.828385624027147
-2.275244381821356,-2.2768858090956647,-1.534713396121498,0.2883178783997986,0.733847208972992,2.942767705046287,0.6473029904755694,0.5989748106375682,0.7232845079176642,0.2057313759841478,1.8421232506176535,-1.5507875689895605
0.29031592604808515,0.9583789880996452,-0.2903087758668692,1.2415969020886741,-0.12231433822317808,0.6403907751254314,-0.9088156843632943,3.751882430923598,3.4079135396886215,-0.6981487001942052,2.8008050838133944,-3.2903539501030354
-0.7982875655751945,0.7134443449615905,1.5960609739974903,-0.3734138437880061,0.08974573910524233,-0.03375704888925045,-1.2808007640722359,0.04877082277375579,1.022605049580441,0.6769482383813005,-1.0058932698504657,-0.9845181615939792
-0.6339532088164184,-0.3425900671908279,0.2951042447218086,0.5671805016472836,1.370934687225626,-0.09275733591113669,-0.6747600457839716,1.5774098229263485,2.2912865069392465,0.7079693111431281,1.1689298071422158,-3.6332692305195065
0.12411978433277851,-0.4396550605481456,-1.5254619923435286,0.43448433841007156,-0.3448600588473267,-1.352355269183788,-3.2292084985282625,5.06497826000729,6.757187780703152,0.7402274200980227,5.4829727257528855,-5.982985450070203
0.562022912851602,2.3053987194512002,0.20143672256551495,-0.1392357358772202,1.209443776262775,1.1553559952102297,1.665861418998963,-2.1196104893155723,-2.786973227228032,-1.0517596515099739,-1.9147681650197959,0.9297964424589856
0.2175263487229839,-0.8406358419088077,-0.08528421356876648,-0.5480511014258277,1.843876112247378,-0.6068845206824398,-0.33309606677232684,0.3608452457617648,1.536114195716599,0.23665334552684683,0.5091954804815014,-3.6026093406242423
-2.2938783331785526,0.3786371000156747,0.121843613487435,-0.9440753745218134,-0.2466060724318212,3.917204030492322,3.7777821131855314,-6.659030036707881,-7.873801109190488,-0.6032315104911159,-5.2501876650093875,7.961656793496679
-0.8423420582298765,0.004721428617839276,0.18015276950116654,-1.069687345531605,0.693025456477069,1.0639200043590895,1.3348589338037102,-4.147886370517441,-3.932574645077647,-0.08849755497945559,-3.2763298646902337,3.299380642082881
-1.057880320715051,1.7499478670236857,0.024009915726856925,0.15671988080130667,-0.0069969630852479495,1.961752643292948,3.341125737824401,-3.9406720246670432,-4.980730507757819,-0.43757619427805927,-3.069517989586389,5.049760092093789
1.2389214766288954,-0.8972571603508904,0.2414362117188116,-0.2754747746470387,-0.4030152760046379,-2.484017166822181,-3.185155659356853,1.7209129262028118,2.3687747419718836,0.5319142162808024,1.3115864306843048,-1.6859016442995416
1.4983374805789214,-0.3982119459316316,0.6489817340944853,-0.5477025260967859,-0.6990782779806018,-3.0192864373819357,-1.9322270285765406,2.184347602439736,5.702334063786151,0.5868470817284268,1.6081529201621283,-3.978496688918713
0.6469877180818309,0.05147828127742117,1.5845769880866076,-1.6303749413626643,0.9493687748802243,0.46167633159420923,0.5420828664741539,-3.790187407011243,-3.706353484166529,-0.8880917462615747,-4.005487783226029,2.4106377021540455
-0.9903366421524543,0.9081125234376894,-2.017221251587704,-0.41134144298568004,-1.1253853671880005,2.237278036907919,4.332696979719169,-3.12314829571024,-2.99789462305753,-0.7246649828364771,-0.23027565912320702,4.747768706925583
0.6405535118307755,-1.2922910616761492,-1.8045179499674957,0.27840944012404156,1.4865555854498074,-2.3113440108676673,-4.383572988958385,6.895023475568811,8.70784399821242,0.9532596357077965,6.8484037922559695,-10.331666840595728
-0.09342889728815935,-0.56611570756903,-2.8237333382452836,1.3534366004743168,0.08598291242464753,1.2603209951034398,0.3415969351592558,3.1627917901672307,3.0344638410974243,-0.6647823100856572,4.997319328225572,-3.3049708619291653
-1.0162243366471035,-0.33852119883170134,-0.11110800241497118,-1.5703444286855748,0.0341084041204186,1.2337479023086115,2.9844940668723905,-5.533893969473791,-4.9249521597359225,-0.006758333892827279,-4.055628818879889,5.252728948777082
-1.3796899836925756,0.38461794960221535,0.20183012750035872,-1.3890304246707477,0.8969324452071498,1.8989918133538044,2.853756028400345,-5.248219843695388,-5.246435211040729,-0.1928647621238028,-4.159949648535147,4.173502649150311
-0.6146636503093948,-1.2028391251795558,1.5528002236791885,-0.09783317752738156,0.3353984206334713,-0.7785306541181831,-1.8664493038823504,0.9062844250251308,0.8666306592685429,1.0395300528623619,-0.5024600723742717,-1.1332586020705833
1.0718316257851934,-0.47577220498082284,0.5454336336176753,1.5361393265361942,2.3047823008489954,-2.002968933314406,-2.4391139594192333,3.7733964361024874,3.925853064354308,0.3229795493281396,2.670545247874698,-6.375707788647846
0.7219314330092529,0.1534231260614293,1.172023323521513,-0.05445147699590251,-0.319999656663782,0.9329236505152724,-1.3403282752010772,-0.23804597379255177,-0.25729445369861215,-1.1002675092341163,-1.253913384606281,0.39637290367047334
1.4130199488329238,0.35878870693370224,-1.2224844690167211,0.029996373270255117,-0.6554316177245371,-1.478188944225314,1.429514939043452,-1.337463305973205,-1.3669427055843084,-0.11138315689560573,0.3442081823889786,2.426029172195441
0.9744142369978711,-0.5566007915154642,-0.039115875917439064,-0.018530038514234418,-0.4553945661938967,-0.9320508004471059,-1.6807439438636065,1.0356466477954789,2.4197651621894694,-0.2901792129558792,1.3049567297427371,-1.4231004406687453
0.7974638833482515,-0.9891704746407355,-0.18146267243463768,0.7759393019939761,0.4472277483243091,-1.329990224887356,-2.881458599722684,4.601647294152006,4.154146862941227,0.10160849433720723,3.441365883053822,-4.7798307682858265
-0.24435060929192806,2.874781802779657,-1.4551814603504643,-0.16420553267700166,0.016618707807296025,1.6843933231071635,4.661319171202499,-7.544045154364307,-10.424881743012326,-0.8444531035124015,-4.794791152810886,9.843018129903347
-0.615453697559667,1.0731169984827955,-0.478156255558986,0.036920317474626305,1.4977153600428763,2.086507501554898,3.4050236324650616,-4.780890071526981,-6.175634279892748,-0.946006636743149,-3.2243401185253733,4.205932408288138
-0.4831451570620693,-0.9831316232313777,-0.2143541547981214,-0.15094213599101883,-0.160331385810552,0.9382543995181272,0.14270546121797495,-0.5221947690195504,-0.7409944568403938,-0.19830792811615175,-0.3161673408417221,0.9223965039340616
0.7276641510194738,0.8346666377860029,0.044102328926091214,0.3880925534939245,-0.9361569597475018,0.10868274828363986,1.1002524636266409,-1.6786976950530865,-3.6202633662180994,-0.6496567057957383,-1.4350750026174837,4.45989786618116
-1.251879409282583,-1.4049022122315478,-0.9268025768442256,-0.9834963946789218,0.05412073399468622,-0.0872685418067982,-0.4285962217061598,0.9379874853341142,2.0863190543817436,1.1929477717190002,1.533729085360732,-2.2428808757236736
1.6230101781607293,0.18834709364473345,0.9767489556929484,-0.8307545159582106,0.7418565612115073,-3.657930276777798,-1.510977700519462,-0.04994224691536735,2.5249142685299337,1.0857152853139194,-0.6052430357771242,-2.7010169245792235
2.680975213990855,0.2442225282841415,-0.7503096679033575,-1.2568687181476035,1.326278424602045,-2.316413656460747,-2.47982630103133,3.3629275609913516,6.659446243743126,-0.8600021170362382,3.3596580979669834,-7.584574425554324
1.3808285996984526,0.21559125902258972,0.28673985770956284,-0.1753925925959121,1.0649632099241504,-0.5560410494811201,-1.7513759579065096,-0.6921607216200201,-2.060332126083166,-0.7895799098805595,-1.1305402895869223,0.4299935535766869
-0.43378742461634534,-0.3473957614034373,0.8177897465900382,-1.5424251990278086,-1.2052068588089586,-0.6862166552256301,-1.2306235962362335,-1.6844365484244201,-0.22746427684260284,0.6527579040066352,-1.863327026231128,1.814682550444616
0.6361635635732822,-0.7300392759418513,-0.6194586904278104,0.9305518777929294,2.366782489457281,-1.4176300943636064,-2.18314997705618,3.292541805927564,3.4234851563502033,0.364461376961072,3.1223274058661943,-6.162465107702773
-1.1873314146997223,-0.1382761759988013,1.293284979533453,0.5020752030492158,-0.2863638395004364,1.542760966459323,0.610743660215748,-1.4038649253480575,-1.5315047544658698,-0.02766155933242859,-1.9819924677767085,2.106313647898476
-0.8658303893682272,-0.5037689438980616,0.6612388133120908,0.5205300774121078,-1.556812241422266,2.331870014587522,1.4891927212300657,-2.7333208047720707,-3.1164856465915203,-0.8129861617084412,-2.4740988547960368,5.115880564838158
-0.7810298607899318,-1.0574348020588205,2.613228112560266,0.5396896359108824,0.5756886754004797,0.9679345655334374,-1.1682038679780238,-0.4186737912407571,-1.3201054124096825,0.1570432005420301,-2.627009601195048,0.6889870964505393
0.3387867614779849,0.7362689398950539,1.4811813080666634,-0.9078769477726416,1.2346371939569964,-0.49863241003411785,0.3889810599482909,-3.1107009527662326,-3.8234228028860726,0.018681974614968924,-3.8437685612084724,2.3343172117938513
-0.3024710054372943,0.9753327861587253,0.122510897496981,-0.8764500777771588,0.661399955788586,0.3917123927129823,0.05575908797770793,-2.8360723621477604,-3.704627715954973,-0.1401833167728129,-2.4971468964143804,2.8784303156514883
-1.2534302955398493,-2.4542212410429793,-1.2524824308420408,-0.12096383965780094,-0.8980176993507598,0.44921143224428584,-1.2750333561023603,3.1759091840868465,5.476626883435483,0.725591344359671,4.023343784840771,-4.058871997119661
