sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
-0.7434350385675145,0.43296529645322623,1.9394700332674728,0.6169069247144995,0.6227960999462796,1.6963002910731224,1.2230289188021157,-1.4682523144181778,4.037320073514034
-0.13265828794341517,1.0624347319915184,-1.0667457874874253,-2.3445955423136344,-0.0052555883395320625,-5.017293739157973,-3.076420975495686,2.083098911444546,-0.7261363032501731
0.7305044093480361,0.7388091768197825,-0.5801951369341418,-0.06021084141134042,-0.027439227153120763,-1.6530041373648814,-0.8507246742250295,-0.3935210254640113,-0.21279995450558506
0.19227601882456352,0.8209167818579061,-1.2517504874932783,0.01871864608428889,-0.3049998781478155,0.4360430293009566,0.2657631121947276,-0.3608466955551432,-0.957761340114848
-0.45646357421202793,-0.6123599774415108,0.23917824267231855,-0.7616752405322871,-0.35246857400621884,0.19395042351528247,0.3418797164609427,1.83005916637909,-0.4487202900857009
0.8706611822190771,0.1315817076167656,-1.6598297210747537,-0.2746352560279607,0.36535013064419825,-1.6453090000989743,-1.0510390275461807,-1.5468652480841663,-1.4915914149339238
-0.36928028651843775,0.8551785547878559,0.48269492341004955,-0.2625062590959011,0.766163436133229,0.051357012675881275,-0.06655154090716565,-0.7573917520989596,1.825229982940194
-0.5255710027571994,-0.5776477221181391,-0.9712216526976655,0.6493001400474973,1.4605315172021627,-0.19195496087935515,-0.1325468466890074,-1.5709315102543238,-1.514222749184875
1.6994497436479739,0.5792765649660105,-0.26306455629724856,-1.1488313687053817,-2.410743911195964,-5.956994568737552,-3.8752250210838928,2.455795901879493,0.17914509048836968
-2.148537925118862,-0.2688598001745841,0.3766991958416469,-0.5884214856315635,3.3848857893352258,1.2027653459091603,1.2449978672071544,-2.0166047356627628,0.08951381602074604
-0.15786266019924838,-1.8419640832951298,0.8779638900119688,3.505307464177898,-0.31197679767917624,7.41792987094527,4.812856988159418,-2.275874026053868,-0.5081716691578728
-1.0487946819881753,-0.5256124429011917,0.8221975988265138,-0.0034100964000889876,2.2373233887308506,1.013052498355472,0.712006742867121,-1.4713749560053115,0.6119466464353986
0.501119913736653,1.2455012488881425,1.5852776489257225,-2.1649104506406993,-0.5025111060957508,-2.7494561430208524,-2.0901120701150506,1.883315114511513,3.935268655931319
0.3435140016505517,-0.08824147880709562,-0.16786138453097474,1.5662240313819542,-0.7461789991335759,1.5684410363365209,0.7834307947471758,-1.1298828825263993,-0.0857700918047456
-0.062148795338754045,0.03301298828860458,-0.5088382651532039,0.279773587042118,-0.3972989676465913,-0.032441260854680645,-0.2800088435937079,-0.1906062080646975,-0.5313157777577375
-0.20666081051126567,-1.016260467029253,-0.9139266355295952,3.1362129719802114,1.1252004725685951,6.831471070388641,3.839047465262251,-3.5533038561507952,-3.0989749183411806
1.1133184792684387,-0.2236325507399099,1.4909880840739655,-0.5950476443986563,-2.6392167723788442,-2.4414947032924394,-1.5469197222392284,2.601013423994548,1.986322250636627
-0.7716207307024283,-0.8017185199772424,-0.6824573340652896,-0.31824668414725116,0.9919121166762952,0.5141838149553152,0.5115856623458958,-0.19061189797228517,-2.103695370752131
0.8695548671832531,-0.7398435142332345,1.2322184106954532,-0.03229630450966994,-1.4939856529556104,-0.8330264108190392,-0.35412634565231105,1.3864232183796028,1.1057120729051797
1.8007960535969598,0.060222293469531854,1.5528066832610534,-0.7015348265876388,-3.299844330515128,-2.9844414114143563,-1.6366251270243548,3.065238643449896,2.224960862036232
0.8705160508707042,1.2997628518325668,-1.6955354546291974,-1.388157134156914,-1.4770987808415947,-2.186001792932266,-1.3324612094413129,1.8559667929693626,-0.8808087360022057
0.9774505852770627,-0.28056073157347194,-2.1516653681923623,2.230665401707835,-0.20434958945474893,1.3016580152845574,0.6010697701137981,-2.1924525348744206,-3.759432774674649
-1.7435296174171981,-0.4145128432285373,0.8703541628794234,-0.6261495458862208,2.60442913522005,0.8435653663953228,0.7593130378642624,-1.3181420410660083,0.690767863820363
-0.6503832339898489,-1.0610773343558877,-0.10804324379690464,1.8458951461223905,1.618096188649157,4.858080326711718,3.2392194152586105,-2.333946420896132,-1.7581914100304064
0.5027434025753106,0.798932869658937,0.5877259102338533,-2.0097112329956954,0.14751103364958457,-5.217689929730546,-3.4834825788558272,1.3486416435529867,2.11742374564148
-0.26390845170783617,-0.1808426157752151,1.141684132239396,0.6425417628030002,0.6141947750549988,2.19341673522568,1.6177927685391444,-1.072630977983355,1.544339835263696
1.9911763292325289,0.013770544428806928,-0.6366575110546674,0.7905130396995264,-3.3737925211107918,-1.1050283290276113,-0.5455958306982478,1.7576365477992153,-1.1713219930556948
-1.8785087562733997,-1.0820041062125094,0.3851880741002253,0.4750531979047126,1.5185335814034278,4.232749416804205,3.2003967603533914,-1.0679912460340872,-0.7903667201348004
