input_0,input_1,input_2,input_3,input_4,input_5,output_0,output_1,output_2
1.1513483783381362,0.7439799014427044,1.7928162648852612,-0.622029227849659,-1.3516917360275207,-3.120211586082081,-2.0017640545096045,1.249590567336668,4.0953484126418145
0.06948818073595862,-1.4500608137771551,1.6170365280302346,0.8519636713299423,0.1395428291036535,0.8030692530292826,0.5839069481122674,0.018467234770655316,0.8378516738861201
0.03138887434403108,0.8537524579478062,0.7025513384669506,-2.0376259771783336,0.08471232446861829,-2.981535191796235,-1.9924662240619089,1.5790526614225664,2.2790322020701357
-0.10112265501255861,1.0304029032164939,-0.47525179509935556,-3.179307038008314,0.7237173994964077,-5.383659631164367,-3.7297851865869385,2.10238901116993,0.5501194667798128
1.1440866396104328,0.22552204405535167,0.8931744906476978,1.5459811172654128,-2.549435555143176,2.011221005151898,1.3936154042860263,0.2026847188296074,1.718796410513272
0.055825469572191616,-1.568275970529642,-1.356457296376573,2.419842142444868,-0.6100218634117116,4.3248374809006,2.6213030818778322,-1.0355042293138657,-4.294408249778706
0.7668165607660772,1.227834738793343,2.075784192845668,-0.9499148221212401,-0.7879804403489319,-2.2583610937480523,-1.3652629268510919,0.7068703150168143,4.871874184988297
0.04756073505995198,-1.3900283720171542,1.1643465726234783,1.1602480619711746,0.0023055622649972296,0.5773123425618509,0.5112183145536272,-0.24733665300280272,0.18919434084067435
0.048895459108592165,0.9043913537062971,0.1472364593249162,-0.298681607577957,1.0612295468903472,-0.5802045269670523,-0.42014499283460804,-1.105636427843532,1.4101064671530978
-0.34177569282469084,-0.2927159576326899,-0.33567368424965305,0.6142874262751506,2.1126353725035214,2.261130030080037,1.3956994943529868,-2.0548772750980646,-0.9934269560123156
0.2218576619886768,0.049686107720729934,0.4626566612097297,-0.7724967207075084,1.5876226514436538,-2.6360608522440216,-1.7358512920068376,-0.4191067412217423,0.8849077102893793
-1.2311943817435809,0.2819731555872697,-1.1360606387325125,-1.4070355200779967,2.259334765486453,-0.41180298106023505,-0.32194339390116433,-0.3238711797092976,-1.5833797813337998
-0.047736051031988316,-1.2886005424180775,-0.6041550574434614,-0.41817649038052473,-0.4175340258009064,1.3199349799173992,0.6953540607146843,1.3448206110808656,-2.875616607008011
-0.4554161839244378,0.4613599464593269,-0.5075656675067961,0.6338960974676294,0.6545087308408317,1.5528335876452473,1.1090521182689523,-1.3705804240507218,-0.1572445084311957
-0.5625513109462321,0.40941352248097923,0.8409013263754572,-0.6709120255784305,0.08828638624576426,0.7344794663016035,0.4529156024268315,0.43987437072004665,1.9751923852236586
1.1330505827661463,-0.1503473660869072,-1.1677189531046195,1.5724415553914532,-0.8152755186373342,0.8134484181454095,0.4763753790113753,-0.9212048701845217,-2.203032179811093
0.23181017171899782,-1.9198332001751635,1.4133397726292136,2.4775821060248906,-1.4963483934647435,2.9193585958331725,1.9383989647689304,-0.12139082259217648,-0.091259468270256
-0.9709569775749006,-0.6142153686022425,-0.4462597100690766,1.520395723803567,0.2050396861532457,4.916035091868173,3.2821196719770094,-1.2752936655819236,-1.4960326883988473
0.6356532912896565,-0.19649371227363926,1.0098919102863348,-1.1115714893474324,-1.3618481783731202,-3.112126665688843,-1.9894495042661409,2.4406110053011414,1.4234148360485754
-1.388336899868999,0.7322250939833239,-1.2758868143298276,1.3717420522215429,2.5554279868569783,4.743791813676305,3.230607791301658,-3.2356220541252005,-0.991815216995603
-0.9579728423826063,-0.20268903281325537,-0.37669663953146243,-0.15269292219604658,0.4883220492812516,0.6843619833967739,0.46624594729975644,0.05390398264588475,-0.9872891390672905
-1.0001176354686943,-0.1623581081173599,0.4672842161849339,-0.7371332049109189,1.3866014971568354,-1.219481859992043,-0.7105894827672343,-0.06170228058110838,0.5511653315393171
1.9514167820450243,-0.4024140938174512,0.12696933011414024,0.5063246863014369,-2.898627409734926,-0.2647764137128325,-0.24490142234858642,1.7565821438677234,-0.3009511585636231
-0.7883903460966911,-0.0307744056148788,-0.0655744779452941,-0.7859829403373602,-0.25426806417305015,-0.1176516266744915,-0.08684837950766225,1.1449880288756904,-0.27333689675393597
1.8409104532047251,-0.332309988152672,-0.15753614728651882,-1.4143702217754028,-3.905708418510063,-4.494916228860735,-3.29052035189894,4.628704637898238,-0.6769718496761343
0.7687801826429678,1.0235067620449485,0.1758165137106657,-1.3961540774217434,-0.43013027880660504,-4.046877057893462,-2.7459162899202334,1.2660454411720412,1.6917120188743264
0.3430451162576772,-1.1903065622155504,-0.20068829934246823,1.7713175831529546,-0.043605749259065865,4.567665548849815,2.9639274735314785,-0.949068070257298,-1.8598834743099206
-0.1875564533476336,0.9481573378534873,0.5718632487381182,-3.169815231525494,-0.3331485640680235,-6.0265253758169,-3.861481007804721,3.209890993367991,2.170838081255232
0.981230562963969,-0.16778996906103105,1.3199165456574482,-0.5463059861794098,-1.2439072913511477,-2.0014004506153995,-1.2974619806700618,1.6929899605510863,1.999595852837877
0.38097848446918736,-1.1806053373469558,0.09881581440204434,1.2910409531429807,-0.11945771215890244,3.780445004632763,2.388185434053466,-0.48543428566694224,-1.3295422961644894
-1.183470205610145,-1.007032947460137,-0.2504295001659244,1.9226410764466757,3.46051311629627,5.073031565011229,3.218472205767559,-4.100038931366519,-1.6123263074494472
-1.6346392252959288,-0.6108027576406834,-0.46816791368529975,0.9202504466949889,1.7293247627129154,4.079471459983078,2.6852643352085845,-1.9024603737315513,-1.5006117854897885
0.11438020236243604,-2.003591122076718,0.050338008306330444,3.419366313824141,-0.3896932423541547,5.801148005095995,3.8282098344248685,-1.8535172964124926,-2.49211207313986
1.8504378369685495,0.22226010743714533,-1.3610020031697254,-0.8339749146136499,-3.084376406786866,-3.9028882209330518,-2.65443499971007,3.1751883753644865,-1.86588959965882
0.4180125186676173,-0.7718662094187556,-1.031426023652446,0.5444723363508305,0.2955170456714129,0.9003615575329341,0.4665827625280321,-0.4185666192377415,-2.8560727838950553
-0.5369493106779926,0.033714241964657485,-0.9033474690012921,-1.895038625782989,1.310700140659838,-1.4739392232689768,-0.9868014517201316,0.9275543553131964,-1.5922760247811811
-0.6350891719579803,0.04872806062900199,-0.7170534273913896,-1.9842756946528435,2.421342083328589,-3.5625628983628435,-2.262015794408737,0.28007421337036525,-1.2800560637898464
-0.9309864106015023,-1.7426872237618565,0.7715026319515429,2.4400236746363464,1.3954701725550784,5.168748249965781,3.49714226932131,-2.550118568602154,-0.998394788352405
0.490174466950035,-0.0017512488004733928,1.3007367107038628,-0.8493201111999827,-1.9576264266715437,-1.7157700033295495,-1.035510425865675,2.3418474806938807,2.0673066793536528
1.0828910803792033,-0.03695429635113912,-1.5813933653699894,0.715738399716806,-1.42261580397727,-1.311501140300051,-0.8172111531522779,0.3441637761974369,-2.7350521586991445
0.9090706800328893,-1.0607762734154307,-1.114036363797096,3.1198775431202344,-1.4706070242005265,5.287608203940365,3.28951169091448,-1.2418642598590055,-3.113310516693476
-1.5300780349329242,-1.6560999931263087,0.37366950283417094,1.6829248627342253,1.3234755764547652,5.725945028796391,3.781598839538885,-1.7208983262911661,-1.5982996092129378
-1.7525054716747965,-0.06428676010552833,0.8212830030818845,0.5212888739884002,4.277844242193096,3.401128599528618,2.1768384681298185,-3.831650125137833,1.2583082418312097
1.3360987502482133,-0.6477752315042611,0.27972338400940916,2.5290866119586353,-1.1844897458294763,3.730451681275685,2.4228449159572127,-1.0890180759671384,-0.42546135854151224
-0.2537298284680898,0.22980356838274207,-1.033634930154241,-1.0988194004612586,0.6563327196198296,-0.3492190184592313,-0.28458290455400553,0.43357465939451834,-1.4921220149084413
0.6184199360687304,-0.18595107385021686,-1.124617112610615,1.9765862168566346,-1.534612532287253,1.6846702438867127,1.1065483483765686,-0.6628896968418596,-2.2173344176039502
-1.875898510056052,0.016001230996159348,0.25135879983920806,0.33556244248952005,3.402841032463097,2.9352160243154786,1.8952735765103892,-2.943037988084039,0.437635317834785
-0.7292018232909361,0.5199874557853507,-0.6539178365298134,-1.3848145613014977,2.142017426214465,-1.3762357635518367,-0.9165509763549297,-0.5215569451562075,-0.5396728892540281
1.1989294165369664,-0.36056904316956373,-0.16634371596305741,0.5546674316880182,-1.0821570909963338,-0.41882539246950395,-0.21699564371663949,0.6346977661632722,-0.7951720792017306
0.8925464702009465,0.2706279853541005,-0.4632798316180149,-1.2537732700340891,-0.9479218426671969,-4.004366229169577,-2.6558727566106115,1.9662073805133393,-0.3542908516422498
1.4245714276219779,0.9674881577249574,-0.24710416356982218,-1.633218673294527,-2.649072865793532,-5.015824432172873,-3.389484095102748,3.3500066693512833,0.9306586023500822
-0.6915727070938352,-0.25979616897456503,-0.41186057871761095,-0.20462867879506014,-1.453994000797186,0.11112901383734208,0.11046891618148708,1.5336656753245879,-1.170191623521427
-0.3458246067801626,0.20775908330752835,-1.0502152637760505,0.741584439598089,1.3983440555624225,1.6518063599893744,1.1430661961409545,-1.8426961177700416,-1.4323385254451626
0.8858319896749318,1.954238104034821,0.7974123391361788,-2.889211172572856,-0.5010795409624107,-7.268184123519905,-4.776218756612328,2.344111405905668,3.979845821138073
-1.619225770661458,-0.40587030918930883,-1.189196873231421,-1.783097423420208,2.6906053452727083,-0.049990507397882133,-0.1252699710883941,0.2668620416564911,-2.7063761159164703
1.0957009600535683,1.014248178687871,1.8030529881464992,0.2562065245472495,-0.735456588971245,-0.11047540188214908,-0.1643910862922674,-0.256195241115143,4.151463774296628
