input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.010909864,0.6039795,1.2155372,0.47973675,0.32012042,0.637585,0.02480935,0.73172534,0.18836434
-0.6721971,-0.5048048,1.2942076,0.52159375,0.28507763,0.6493486,-0.5651758,0.6559412,0.24969466
-0.2019574,0.7799611,1.8010845,0.48580173,0.30232447,0.5470735,-0.14472805,1.0424733,0.3453905
-0.49489218,0.36112595,-0.6933424,0.46671212,0.24794635,0.5809952,-0.4318307,-0.5590689,0.42321247
1.2787255,-1.1023825,0.22630152,0.388015,0.34531328,0.6390213,1.1227041,0.32767886,-1.1672639
1.7554682,-1.470973,2.0709667,0.3347568,0.42629847,0.52976596,1.6766185,1.4276313,-1.6847008
-0.23933637,1.1656135,-0.8878327,0.43342748,0.28977418,0.5620407,-0.21248539,-0.6680956,0.52820915
-0.13498738,1.3326666,1.1862812,0.48267037,0.41427997,0.5980413,-0.08340703,0.66936666,0.54089624
1.3460221,0.52206784,0.769055,0.42396307,0.3548706,0.6853623,1.1824268,0.6964009,-0.6508749
-0.013289791,-0.3578123,-0.47472942,0.43008083,0.24250779,0.5676599,-0.02056351,-0.28135931,-0.080679014
1.130366,-0.6580426,-0.86123383,0.25736445,0.26063067,0.6052921,1.0206354,-0.3975665,-0.9356381
0.09029877,0.49064615,0.93098736,0.4669392,0.3212815,0.671399,0.08985845,0.5631476,0.10643186
1.3975042,-0.26496062,-0.22715642,0.36035073,0.30467558,0.6965252,1.2267753,0.046552256,-0.9858686
0.6424841,0.57460374,-0.5062506,0.39311576,0.3196179,0.60923463,0.5638188,-0.23847574,-0.22575627
3.204833,-1.2313321,1.0665352,0.3257771,0.2759201,0.52281404,2.8186612,1.1214896,-2.4721658
-0.41263187,1.4257401,2.1038203,0.44480038,0.37314492,0.47113547,-0.31779698,1.1383681,0.6958419
-0.12148015,-0.3508668,-0.38667604,0.44447246,0.24000886,0.5693662,-0.10999235,-0.2547347,-0.013491914
-0.009372803,-0.45881674,0.9810307,0.4596567,0.2847406,0.6764791,0.0071843797,0.5960424,-0.12773953
-0.79404944,0.651394,-2.0721984,0.41209143,0.41521165,0.5990116,-0.71867,-1.4603257,0.7707498
-1.1816719,-0.80880874,0.96034265,0.49297708,0.3018716,0.60884035,-1.0394276,0.31829038,0.50438863
-0.1443533,-0.0013982725,-2.413782,0.47743073,0.46427262,0.6880158,-0.14555159,-1.6191142,0.12958808
1.5211911,-0.57662904,-0.6808119,0.31266233,0.26902673,0.65584207,1.3710299,-0.25365555,-1.1856035
-0.09477409,-0.40978098,1.0979239,0.47544396,0.28077734,0.6741806,-0.06392498,0.6583329,-0.066002235
-0.3644534,0.48843586,-0.4207452,0.46923822,0.24307302,0.594615,-0.3091526,-0.37255606,0.36564916
1.5052351,-1.3528008,1.6680157,0.3522704,0.43024448,0.57010406,1.4282225,1.1907952,-1.4554224
0.5978313,-0.39166754,-2.0980165,0.4931708,0.36245653,0.71387243,0.5405079,-1.2688844,-0.47281384
-0.043745782,0.4800298,-0.078700766,0.44882178,0.28089768,0.6101785,-0.026948918,-0.09470551,0.15790403
1.2441804,-1.3044708,1.1984463,0.38726357,0.42395392,0.6192187,1.1634543,0.8883064,-1.2438014
-0.6926955,-0.4329341,0.4325273,0.48093337,0.2636462,0.59611845,-0.58833885,0.09729668,0.30497825
0.77604187,0.68536264,-1.0951563,0.40309155,0.32209754,0.5833867,0.6876622,-0.5967723,-0.25613004
-0.63276905,0.96535885,-0.007273685,0.46708512,0.3117423,0.66970265,-0.5383283,-0.2080575,0.6959838
1.6851577,-0.87065625,-0.2432304,0.3690306,0.2926677,0.68307304,1.501397,0.07729622,-1.37806
1.9000956,-1.3773582,0.16158913,0.41667968,0.3219496,0.65296346,1.6849135,0.38228756,-1.6659378
0.021166699,0.62664425,-0.25991654,0.4610545,0.28165725,0.61137915,0.029259332,-0.19814438,0.16534273
-0.63937396,-0.1995374,-0.3613571,0.5077337,0.2474405,0.61017954,-0.5474977,-0.38135523,0.35192698
0.11386973,-0.7422995,1.1029379,0.43759447,0.32995862,0.67362785,0.1216351,0.7005023,-0.2954445
-1.9605094,2.1296172,-0.71811545,0.3300285,0.39316094,0.60103273,-1.703441,-0.8138479,1.9633766
0.119841285,-0.74456143,-1.1519047,0.483005,0.32070446,0.69740695,0.097558945,-0.6968855,-0.25395942
-0.2194313,-1.4605881,-0.34722322,0.47331023,0.40531698,0.6202998,-0.21694659,-0.24979025,-0.27819934
0.051290903,-0.7472543,-0.22616594,0.40352744,0.27084893,0.5628733,0.031143274,-0.12039832,-0.2258159
-1.0920851,0.8981969,0.5469149,0.46246192,0.3395365,0.6805285,-0.9502688,0.043378815,0.9990917
-0.1131112,-1.1542585,-0.6756108,0.49373627,0.3606718,0.65436924,-0.123366065,-0.429482,-0.23334837
-0.67100334,0.182159,-0.19612312,0.47744635,0.24291554,0.60569596,-0.5702947,-0.30273253,0.47278315
-1.1105483,0.36028454,0.29273355,0.45890066,0.29098183,0.63970673,-0.96413,-0.115344964,0.82589597
-0.2293011,-0.69634974,-1.9970342,0.5197891,0.39242595,0.76993096,-0.23933461,-1.3994374,-0.028705306
2.0234916,-1.5075955,0.35114962,0.4230622,0.3295535,0.6334226,1.7939836,0.52059674,-1.7818154
0.6647654,-1.1056638,0.61140823,0.37262437,0.3792427,0.6301565,0.58929724,0.46102887,-0.75773036
-1.964249,0.27925774,-1.7923214,0.34380373,0.41745812,0.5360204,-1.6866095,-1.5414217,1.3905097
0.3882952,-1.5507115,0.23043805,0.36246258,0.42638367,0.557666,0.32520422,0.18186596,-0.7168361
0.22238664,-0.024028948,-0.061864596,0.4001552,0.25472137,0.5766269,0.1813274,-0.012492463,-0.14438665
0.13142495,-0.80620265,-0.40809274,0.3973807,0.28599763,0.5710971,0.096228145,-0.20914114,-0.28949255
-0.96838486,0.62538415,0.98188084,0.45850098,0.34793514,0.6427294,-0.8410312,0.3675613,0.8182266
-0.7247662,0.64663756,0.5121062,0.46762407,0.3243528,0.6683111,-0.6170996,0.11468769,0.6592544
1.014939,0.6569416,0.30602846,0.44076318,0.36745307,0.68489844,0.89333826,0.33049846,-0.41067147
0.9608763,-2.0212045,-0.3781753,0.39935613,0.39865047,0.5543499,0.79828304,-0.087791994,-1.2429565
0.6112967,-0.6610047,0.25880462,0.3737017,0.29384,0.62441635,0.5155017,0.24830651,-0.56403065
-0.0022863166,-0.3582404,-0.10238133,0.4094014,0.23846602,0.55982673,-0.008354428,-0.06818293,-0.093474016
-1.0599425,0.0094825225,-0.24967146,0.4837837,0.27665523,0.61094505,-0.9172618,-0.4353692,0.68815255
1.3239825,-1.821494,-0.13223577,0.4081065,0.3575779,0.58782375,1.1504391,0.10570463,-1.4270657
-0.85222226,-0.6067368,0.22335339,0.5086737,0.2757339,0.60054404,-0.72922397,-0.069197826,0.36257547
-0.26561415,-0.6654674,0.47626525,0.44633833,0.2697499,0.60275054,-0.21858245,0.22135356,-0.02513127
0.7627258,-0.046696432,0.59137636,0.43452483,0.30532458,0.69657207,0.6622123,0.46986055,-0.46700537
-0.12328274,-0.00034609332,0.78977925,0.46102947,0.2768786,0.6693468,-0.09720775,0.4376846,0.0790097
0.14498958,0.74189466,0.24884279,0.45667422,0.3534307,0.659344,0.14326379,0.13288683,0.13688461
-0.7032952,1.2264497,-0.76372355,0.3993282,0.3036008,0.5410673,-0.61509746,-0.6737388,0.82958627
2.537416,-1.5536121,0.058313437,0.40635663,0.2862419,0.64600986,2.2670748,0.395876,-2.1199877
-0.54932314,0.09711094,-0.12174328,0.47339037,0.2382702,0.6015309,-0.46185502,-0.2229791,0.36706942
1.0581545,-1.3452578,0.78862685,0.39923978,0.41038772,0.6291858,0.9636358,0.61586833,-1.1194874
-1.209837,1.3056082,-1.6483152,0.40371677,0.35000712,0.532386,-1.077411,-1.2294493,1.2138854
-1.7833033,1.4359283,1.0693802,0.45521364,0.3648222,0.6592282,-1.5869454,0.25501138,1.649501
0.402012,-0.34098434,0.3983511,0.41085845,0.27135998,0.6495125,0.33806852,0.29204234,-0.3337674
-0.36965966,0.5556921,-0.05314361,0.4657108,0.2731217,0.63123846,-0.30466837,-0.15707031,0.385351
-1.3579303,0.5513514,-0.33625397,0.40155542,0.314422,0.5774513,-1.1799725,-0.5614845,1.0537823
0.72720134,-1.0237164,-1.3014809,0.33388993,0.31520844,0.65064514,0.66562694,-0.7070558,-0.7569439
0.58564436,-0.66975856,1.3622398,0.39706874,0.3549565,0.6645467,0.54579717,0.9461156,-0.5692206
1.2885218,-0.52847236,0.3850787,0.39409998,0.33125404,0.68044937,1.1309873,0.43399572,-0.97941595
-0.8275442,-0.12044295,-0.35775784,0.5059972,0.26046947,0.61409575,-0.7126605,-0.43451893,0.49690902
-0.7397802,2.6556118,0.10753079,0.39898252,0.36413807,0.7184875,-0.67445767,-0.16766828,1.4432024
1.2112557,-0.41647136,1.1496265,0.37104976,0.3569349,0.6674472,1.0928916,0.8992147,-0.88078105
0.9653516,-0.08861992,-1.671234,0.35437718,0.31899476,0.57987165,0.9006376,-0.92952627,-0.63846964
-1.9418876,1.6065247,0.56653756,0.406704,0.39465907,0.5986026,-1.7278825,-0.085751824,1.8109782
0.22973526,-1.0112484,0.88802344,0.40313876,0.37077177,0.6506556,0.21788743,0.5709516,-0.4505583
0.83579093,0.3920821,-0.5389216,0.3541267,0.32129064,0.61180246,0.7293623,-0.22747722,-0.40867007
1.2049602,-0.8304751,0.35569966,0.3884807,0.3410628,0.6586163,1.0572771,0.39918897,-1.0246214
0.14777048,-0.4221679,-0.2985692,0.38912985,0.24378309,0.55225486,0.112823404,-0.14680895,-0.20031872
-1.1054087,-0.19736785,1.7255139,0.48747647,0.29199824,0.646332,-0.92889863,0.7995321,0.6170869
-0.7092761,-0.41501364,1.5169264,0.52235234,0.2800662,0.65099764,-0.5856212,0.78439724,0.29271984
-1.9090091,0.49406222,0.62879395,0.42589775,0.3300468,0.6237895,-1.6990534,-0.06251069,1.412207
-1.2465283,1.4043835,-0.6357941,0.3532471,0.33922568,0.5528485,-1.0829235,-0.6951121,1.2406831
0.24755345,1.3848529,-0.7386524,0.50103235,0.320113,0.6418083,0.21633959,-0.51214504,0.32777947
-0.0575731,-0.8476466,-0.16925472,0.4216038,0.28424406,0.56946725,-0.05849156,-0.10999643,-0.18711992
1.1770879,-2.4637244,0.6847415,0.4856001,0.41728675,0.5502084,1.0399903,0.52279514,-1.5823609
-2.096986,1.1498171,0.77297753,0.41968584,0.35965806,0.6164272,-1.8727778,0.011122771,1.7477556
-0.7297165,-0.035721034,-0.7397013,0.5010097,0.28154072,0.6135173,-0.64110655,-0.6393117,0.4681447
0.2049128,-0.38052142,2.2785747,0.44703555,0.26902843,0.5221511,0.25269964,1.4417086,-0.2930087
-0.5884634,0.5500037,-0.5866172,0.45236212,0.25693184,0.5742501,-0.51012224,-0.5268863,0.5354598
1.0586662,-2.742523,-0.7013851,0.471053,0.31623268,0.5026022,0.7869831,-0.20810884,-1.502936
-1.2860274,0.2075946,0.24771924,0.4549046,0.29274744,0.62798715,-1.1236231,-0.18286869,0.89982945
-0.13705607,0.15948853,-1.2132231,0.4651912,0.26525462,0.6327132,-0.12357296,-0.8030281,0.1624595
0.5486325,0.3240807,0.043429576,0.4233012,0.31512308,0.63145465,0.4692746,0.092226945,-0.2412165
-0.28373688,0.27410284,-0.8408297,0.47078335,0.23942503,0.594287,-0.25095853,-0.5946522,0.2693385
0.45425045,0.29598612,2.0720882,0.482208,0.26332778,0.5428729,0.44272235,1.3510444,-0.2091621
-0.16798103,-1.319536,-0.7634792,0.5229758,0.3844426,0.68168753,-0.17963949,-0.50224996,-0.25266618
