input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.09593831,-0.302116,0.13322437,0.4991622,0.4071738,0.5750817,-0.08013244,0.0599466,-0.04861892
0.9803671,-2.2248893,0.5405227,0.3927443,0.34380686,0.68499666,0.89479285,0.5704216,-1.3238766
0.3317616,-1.0140123,0.5122451,0.5234242,0.26052535,0.64206594,0.30428338,0.4021589,-0.56467193
-0.08292435,-0.42628863,-0.7800372,0.51717603,0.40612742,0.604151,-0.07376477,-0.50426984,-0.064811304
0.075794175,0.6633419,0.14723118,0.42321017,0.3172443,0.5965533,0.05786441,0.12637703,0.1919331
0.048733197,0.018799076,-1.6722102,0.4411466,0.26822662,0.6758683,0.066982955,-1.0635232,-0.012783997
-0.46314335,0.33490658,-0.11406624,0.46775407,0.38648835,0.5790531,-0.3966775,-0.13185486,0.40322158
-0.27473655,-0.15661913,1.1576906,0.42514247,0.3328302,0.6243018,-0.26935458,0.689929,0.102429636
0.520974,-0.85406935,-0.31279075,0.5050149,0.33656675,0.5948744,0.47283667,-0.09019859,-0.60463107
-0.29969808,0.2994393,0.46740922,0.45759273,0.382622,0.567271,-0.2642281,0.25351724,0.27630976
0.261358,-1.0110945,-0.02642165,0.5395895,0.31113672,0.61776865,0.24225445,0.029548075,-0.5085965
-0.17009303,-0.6636515,0.3032353,0.5154013,0.35884154,0.62483644,-0.14930944,0.1390633,-0.13542742
-0.61563104,0.7540519,0.48052478,0.43268535,0.33855394,0.5654736,-0.53978974,0.21693583,0.620169
-0.93461084,0.30974478,-0.6391816,0.5324842,0.41230196,0.64720106,-0.81511164,-0.55400586,0.676461
0.8186953,-0.31606168,1.8739507,0.49226934,0.33504677,0.45400298,0.73531276,1.2739136,-0.6543717
-1.0147709,1.2240152,0.8840645,0.36256742,0.26967797,0.5714241,-0.8624286,0.36829343,1.0059133
-1.0608431,-0.06755661,0.41281444,0.41229883,0.40454432,0.66540885,-0.91912895,0.052301675,0.60610545
-0.24095973,-1.2191056,-0.23666342,0.54617363,0.28824565,0.6189295,-0.19177367,-0.2363961,-0.2768353
-0.25489148,0.27956948,0.39027634,0.45849252,0.38400334,0.56489265,-0.22380544,0.21337545,0.24528271
-1.3531073,0.9795871,-0.72195464,0.4555643,0.34857124,0.6586311,-1.2056934,-0.6512356,1.1517677
-1.3594916,0.7021529,-0.37270898,0.48789918,0.39337087,0.65525055,-1.1979795,-0.43794265,1.0553
0.5744028,-1.1105218,0.80609185,0.50191754,0.23767519,0.607864,0.5263572,0.65455794,-0.7537237
-3.2930667,2.9801376,-1.1915461,0.42773408,0.32719278,0.3923258,-2.9177349,-1.2161783,3.152699
1.5448943,-1.2504972,0.33009163,0.3857184,0.31582943,0.6598594,1.4329807,0.51057565,-1.4030479
-1.2920163,2.030762,2.0279403,0.29576737,0.053466894,0.40437874,-1.085309,0.8684584,1.3292887
-0.52100706,-0.5937175,-0.8720761,0.55884534,0.4269542,0.6087655,-0.45589042,-0.67402685,0.12209422
1.7010787,-1.5220225,-0.57949775,0.3645624,0.4088876,0.65515256,1.5354809,-0.0701175,-1.5935347
-0.26708776,-0.53053194,-0.31698588,0.53304994,0.43144542,0.57900053,-0.2292666,-0.26985696,-0.013003752
-0.45090348,0.13767193,-0.5054782,0.49070552,0.3989179,0.6132704,-0.38446075,-0.38568923,0.3401775
-0.8625035,-0.50044155,-0.74226415,0.55270946,0.43469527,0.6193526,-0.74332833,-0.6797606,0.3450041
0.08214931,0.9074277,1.3080299,0.47944576,0.2822892,0.5043993,0.032827266,0.848428,0.22765943
1.2894876,-1.4354031,0.80235875,0.42189133,0.27349335,0.5988432,1.1963044,0.7853372,-1.2983006
-1.1086245,2.2784262,-0.58421797,0.3217293,0.2826748,0.60193455,-1.0135394,-0.5780307,1.4374031
0.1011201,-0.71924645,-1.7361209,0.51983535,0.32190692,0.6332604,0.08546457,-1.0442512,-0.28973952
-1.8791877,1.000684,0.6220378,0.32520607,0.28951293,0.67345107,-1.5959772,0.074967414,1.504591
-0.16794072,0.80818754,1.9033747,0.38128877,0.22442779,0.42234886,-0.21334471,1.1265712,0.3362096
0.5226309,-0.46832737,-1.6656266,0.4422805,0.26537925,0.6538681,0.47150815,-0.92894435,-0.4663989
-0.5044404,0.3501661,0.77231157,0.43732238,0.36931878,0.58944046,-0.4469964,0.4062228,0.40925243
0.7808494,-1.0662602,0.59276354,0.50439465,0.2497906,0.62110484,0.7268899,0.5540267,-0.8698107
0.4534361,-1.1054041,1.0231137,0.48168653,0.23791626,0.58611757,0.4044733,0.76821554,-0.67429185
-0.5008002,-0.043557372,1.5898154,0.32235903,0.29158473,0.6040913,-0.48670655,0.9238304,0.30246952
-0.8472933,1.4646623,-0.96843106,0.36439043,0.2499689,0.65092915,-0.76939875,-0.7541195,1.0036464
1.2745836,-0.006026881,-0.27913374,0.37345654,0.24109441,0.6748579,1.1357225,0.04956878,-0.8087089
1.0106618,-0.38603333,1.0797722,0.46625304,0.31167498,0.58439845,0.93800193,0.8742142,-0.8107234
0.34038532,0.05833154,0.12184907,0.44367006,0.35635695,0.58559847,0.3038736,0.14731073,-0.1824922
0.75926757,-0.016048925,0.70288306,0.46202344,0.3413595,0.60371876,0.69375086,0.589977,-0.50327826
0.6293672,-0.97168803,0.5327727,0.514608,0.2610292,0.6251886,0.5820888,0.48043185,-0.74197793
-0.5991516,0.7027403,-0.67042786,0.44480443,0.2911925,0.67205536,-0.5266405,-0.50099933,0.6172019
0.8665647,-1.2862555,2.0621908,0.49006957,0.31211627,0.40054238,0.7572091,1.3833852,-0.9980213
0.22414933,-0.09959373,-1.2416651,0.4316839,0.283746,0.66191006,0.20362015,-0.7427466,-0.13653195
1.6140791,-1.423045,-0.17752388,0.36727637,0.39240286,0.7022906,1.4762167,0.17972204,-1.5004532
-1.180393,0.34056485,2.3300583,0.12572762,0.15766719,0.56421435,-1.0593337,1.2709064,0.9135294
-1.2525073,1.5888165,0.09684878,0.38316137,0.25736982,0.6345742,-1.0920904,-0.1470922,1.2882738
-1.5604393,2.1674042,0.5992793,0.36918938,0.2251829,0.56134933,-1.294923,0.026326254,1.650591
0.84294856,-1.804239,-0.23696442,0.40227276,0.32962897,0.6891531,0.80797213,0.00632675,-1.1380216
0.75237757,-0.39787748,-0.09421539,0.45236304,0.31761065,0.6043216,0.6799843,0.08837525,-0.598932
-0.30333954,0.23510477,-0.021694629,0.46209794,0.39130738,0.5682327,-0.25811595,-0.051093236,0.27223194
-1.0409322,1.5624148,0.04685096,0.3927335,0.24296397,0.63314056,-0.9221539,-0.13519768,1.150215
0.7632736,-1.3367453,0.30549508,0.49711475,0.26138052,0.6614361,0.71864504,0.36547735,-0.9345542
0.76162136,-0.19620225,-0.78836364,0.3782313,0.26137933,0.6347108,0.6688377,-0.34858546,-0.5148089
-0.73221344,-0.47066814,-0.7316879,0.55673254,0.44440645,0.6145359,-0.63341165,-0.63636637,0.28365237
-0.7041565,1.2533656,-0.112289295,0.41746527,0.2426423,0.6350422,-0.63869804,-0.15879844,0.85217535
0.59418374,-1.3868511,0.48742878,0.5072025,0.23645988,0.6535692,0.55844444,0.45762628,-0.8443564
-1.5003821,-0.37476116,-0.50864345,0.4619082,0.3952711,0.69000554,-1.2851369,-0.6833396,0.7633598
-1.8867325,1.6327802,0.052240454,0.37521553,0.28647226,0.64010483,-1.6247486,-0.29128864,1.7093899
0.017849505,0.06920948,-0.1258448,0.44884762,0.37697455,0.575642,0.021639518,-0.0640274,0.028345257
-0.9130582,0.087100394,-0.27207392,0.5259709,0.45124745,0.60731554,-0.7862076,-0.33854204,0.57640004
1.5599141,-1.5233457,-0.80584997,0.3692754,0.39700636,0.6114833,1.4115168,-0.23274037,-1.5026798
0.53415143,-1.2937773,0.22023149,0.52091604,0.25506157,0.6579076,0.5033814,0.25998157,-0.77574027
