input_0,input_1,input_2,input_3,input_4,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.33036247,-0.001564955,-0.34669438,-0.6088871,0.07990804,0.0,0.0,0.0016066432,0.3021949,0.0,0.050466724,0.75360286,0.048629522,0.0,0.0,0.0,0.0,0.34101394,0.83185554,0.0,0.12250008,0.23228303,0.4786655,0.0,0.0,0.6582337,0.0,0.43304634,0.034905277,0.0,0.36596406,0.5432336,0.0,0.0,0.22862595,0.40786335,0.0,0.0,0.36216804,0.0,0.4281473,0.0,0.4325885,0.0,0.17360085,0.28989866,0.58879817,0.87674797,0.07074302,0.06193965,0.18962847,0.28621042,0.0,0.0,0.6979625,0.5162379,0.22795655,0.18901825,0.41078472,0.0,0.39920127,0.19390172,0.33005857,0.32956788,0.5156392,0.0,0.028523713,0.27541107,0.7213041,-0.5157458,-0.11400998,-0.26323593
-0.77387005,0.84103394,1.0701271,1.4647018,0.925012,0.819751,0.7131323,0.42190355,0.0,1.0811775,0.0,0.0,0.0,0.17749137,0.1650717,0.19104087,0.28041583,0.8428868,0.07944864,0.0,0.0,0.07529837,0.0,0.0,0.0,0.22192767,0.0,0.99188215,0.0,0.06610567,0.16011523,0.0,0.51692075,0.5871799,0.8898026,0.24634033,1.150825,1.2171091,0.24125442,0.0,0.38479304,0.19552217,0.5528392,0.0,0.35513246,0.08172675,0.0,0.50145555,0.0,0.0,0.9112616,0.1615862,0.0,0.0,0.89801097,0.25646603,1.3003328,0.4863603,0.0,0.24411924,0.623614,1.5506175,0.0,0.71534157,0.0,0.0,0.77741945,0.0,1.1561787,1.2310736,-0.9480976,-0.10533193
1.4472134,0.035080533,-0.48668036,-1.5751584,-1.1013223,0.0,0.0,0.0,1.1764679,0.0,0.47716933,0.9551504,0.10980513,0.15293533,0.033002805,0.15468691,0.0,0.43667823,1.3841798,0.2201072,0.0,0.0,1.1455092,0.7950193,1.10547,1.1745462,0.6226162,0.0,0.27426603,0.1666444,0.41076148,0.83717525,0.0,0.2145331,0.22739395,0.66429555,0.0,0.0,0.79091704,0.0,1.0312845,0.0,0.6335692,0.0,0.17793807,1.052786,0.860545,0.90412587,0.0,0.8798237,0.4341009,0.6256899,0.0,0.0,0.80634916,1.3490394,0.26402035,0.0,0.9686372,0.0,0.23078436,0.0,0.3226383,0.6783135,0.8743437,0.0,0.0,0.9562868,0.7571584,-1.5336165,0.748701,0.5891775
-0.28993765,0.36481798,-1.0590448,0.2339897,-0.21017347,0.0,0.0,0.46632695,0.12980282,0.14336015,0.0,0.0,0.5849383,0.0,0.0,0.0,0.0,0.4357817,0.87872255,0.0,0.121698305,0.22011775,0.2250994,0.0,0.0,0.31155026,0.0,0.8170661,0.14989752,0.0,0.13605246,0.0,0.29358077,0.0,0.32572472,0.0,0.4085104,0.27824116,0.29957488,0.0,0.3836082,0.10420531,0.396686,0.0,0.50757575,0.022536622,0.49562734,0.60144335,0.29227495,0.0,0.63714087,0.07680308,0.0,0.0,0.6386967,0.28294814,0.45524642,0.70874655,0.5085028,0.25807488,0.0,0.36528233,0.1085951,0.4636846,0.3820511,0.0,0.27299216,0.0,0.66667426,0.27089235,0.09513304,-0.34565902
0.5427208,-0.26099023,0.09960569,-1.1458795,-0.3397256,0.0,0.0,0.0,0.5545109,0.0,0.45744896,1.1396117,0.0,0.0,0.086578235,0.05265659,0.0,0.29361948,0.8630812,0.0030315816,0.0,0.01733208,0.72862744,0.3651565,0.14620233,0.84018934,0.22496709,0.029140264,0.11328866,0.14466947,0.6090482,0.6089238,0.0,0.04763555,0.40393108,0.74831563,0.0,0.0,0.55697846,0.0,0.5958458,0.0,0.5717116,0.0,0.13956219,0.61936486,0.6146836,0.8044996,0.0,0.3602649,0.30431902,0.55628645,0.0,0.0,0.5587886,0.94668627,0.27304488,0.026089676,0.55110574,0.0,0.31663507,0.1603047,0.29606813,0.6232356,0.73376834,0.0,0.0,0.5037025,0.652053,-0.90075994,0.3378497,0.25913653
-0.72348815,0.4768097,-0.219907,1.4779282,0.97302324,0.08571259,0.2981887,0.4487946,0.0,1.1293982,0.0,0.0,0.3679193,0.0,0.0,0.0,0.1299474,0.5880425,0.22103125,0.0,0.08308275,0.40188214,0.0,0.0,0.0,0.00876987,0.0,1.1863297,0.0,0.0,0.0,0.0,0.9552705,0.0,0.48918122,0.0,1.1701466,0.9748917,0.14780754,0.0,0.08173016,0.31128716,0.31642726,0.0,0.51220083,0.0,0.21162274,0.6886394,0.43644476,0.0,0.66898143,0.0029530302,0.0,0.0,1.1358598,0.06991742,0.9112082,0.817819,0.121277615,0.74014974,0.40488565,1.094049,0.160812,0.5749813,0.09623229,0.0,0.93088454,0.0,1.2429016,1.2842789,-0.7986736,-0.8410573
1.0863323,-1.4270005,1.0039275,-0.99556756,-1.1650794,0.33191514,0.0,0.023804784,0.607379,0.0,1.0568285,1.6718907,0.0,0.7892972,0.38184088,0.8781672,0.0,0.17075527,0.40156877,1.1460124,0.0,0.0,1.1191633,1.0204904,0.07387048,0.8140292,1.0373297,0.0,0.37006927,1.153094,0.9047131,0.4741968,0.0,0.29818818,1.0451176,1.2790345,0.0,0.0,1.1489664,0.0,1.1286477,0.0,1.244703,0.0,0.18960856,1.326091,0.5482385,0.4737733,0.0,1.1388463,1.0466348,1.0013851,0.0,0.0,0.54891634,1.5929042,1.1503654,0.3523605,0.55624783,0.0,0.11192346,0.34283775,0.67907214,1.379837,1.1685864,0.0,0.332214,0.9221543,0.5941936,-1.0146497,1.2906073,1.4088705
0.011855454,0.0789056,-1.0402966,-0.6596806,-0.028852185,0.0,0.0,0.10757375,0.2802694,0.0,0.0,0.54921395,0.30300814,0.0,0.0,0.0,0.0,0.25123358,1.004714,0.0,0.34707868,0.44297698,0.5262824,0.0,0.0,0.5325229,0.0,0.72052634,0.29097572,0.0,0.3169991,0.49566856,0.0,0.0,0.07287949,0.05205077,0.0,0.0,0.41136667,0.0,0.46364525,0.0,0.37004125,0.0,0.28381383,0.21001764,0.71052134,0.92770904,0.2836123,0.051846616,0.21684976,0.10014907,0.0,0.0,0.854807,0.49952358,0.2173025,0.4441655,0.5746592,0.123826094,0.3254857,0.06816083,0.3463113,0.29514593,0.5700467,0.0,0.121514656,0.27386892,0.7422248,-0.46176606,-0.039212823,-0.52557254
-1.347546,-0.4194177,-0.4007491,1.2054515,0.17589156,0.0,0.0,0.6627031,0.0,1.1644927,0.0,0.07125321,0.6109353,0.0,0.0,0.21463883,0.67107445,0.22580487,0.07778555,0.0,0.0,0.38726106,0.0,0.0,0.0,0.0,0.0,0.9052098,0.19106898,0.0,0.3784994,0.0,0.55968595,0.0,0.8357667,0.0,0.3582658,1.105099,0.10788837,0.0,0.22309454,0.5799354,0.58479714,0.0,0.53643733,0.051183917,0.20032422,0.22524694,0.41367117,0.0,0.8505085,0.22437221,0.0,0.0,0.70306873,0.2753321,0.80769473,1.016847,0.33186123,0.59915906,0.06010265,0.8163376,0.39569682,0.8246483,0.42014933,0.0,0.9500395,0.0,0.8304117,1.2514383,0.068398535,-0.34930006
0.20461358,-0.13075693,-0.3897031,-0.5321757,-0.35443237,0.0,0.0,0.17044377,0.3558991,0.0,0.1457291,0.679548,0.19316246,0.0,0.0,0.05727257,0.0,0.32179072,0.827067,0.0,0.0,0.06869103,0.5578722,0.11399006,0.0,0.5864464,0.0,0.28446043,0.19111127,0.0,0.4298887,0.33767396,0.0,0.0,0.41244864,0.3217554,0.0,0.0,0.4143231,0.0,0.4905551,0.0,0.46792862,0.0,0.27620083,0.32567036,0.5628065,0.6440013,0.03810844,0.040941305,0.43360558,0.35501283,0.0,0.0,0.4749417,0.60549176,0.23608121,0.2697382,0.488547,0.0,0.07739633,0.17718652,0.22801599,0.51668817,0.53471977,0.0,0.07472104,0.1980598,0.5084883,-0.42008948,0.30338836,0.056632668
