input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,4.760089,5.0137973,-0.37025803,-1.6159472,-1.5276066,-1.5589019
0.42607963,-1.219036,1.3535129,4.644747,-1.9042962,0.2671408,0.6172739,0.59982,0.8204611
-0.41042048,-0.8545698,0.098090716,2.601498,1.0036868,-0.12194465,-0.4007681,-0.36902118,-0.37932897
-0.8828827,0.18176939,1.3959333,1.6716641,0.33290327,0.09965634,-0.4102,-0.42724276,-0.5976389
-0.83768195,1.7294773,0.49094644,1.1658106,0.11570889,-0.41178685,-0.35634148,-0.3338791,-0.336724
0.4782716,-1.5593855,-1.129395,5.4459305,-4.2404175,0.47750425,1.1143553,1.066977,0.59323436
1.8245441,0.6461034,0.3079633,1.219963,-0.65466547,0.33341867,0.76681316,0.71785593,0.7276598
-1.749435,1.0307177,1.3694365,1.1471139,0.18416393,-0.3168664,-0.658111,-0.6548828,-0.97251874
0.9972744,0.8457101,0.58778876,1.0804626,-0.087016836,-0.078501604,0.38263762,0.3511302,0.43459028
0.41667658,-0.13704045,1.1240594,2.0514698,-0.73894215,0.5880584,0.25089955,0.22422655,0.33007878
-2.1403453,-0.7286311,-0.8307967,3.308134,5.8957644,-1.2230749,-2.1595016,-2.0342298,-1.4415658
-0.34559357,-1.6774837,1.0694224,8.220364,1.4053061,0.43325925,-0.9398349,-0.9224616,-1.1073352
-1.4382994,1.3708603,1.7009729,1.2588129,-0.09191488,-0.0416404,-0.59606785,-0.6030756,-0.8429852
-0.98019975,0.7268065,1.0029536,0.9395989,0.112476975,-0.4745559,-0.41116,-0.40175438,-0.5676436
-0.37730485,-1.7220348,-0.03963162,7.6025844,1.787735,-0.5839841,-1.0949328,-1.0594532,-0.97205895
0.9227047,-0.7895299,-0.61069083,2.6983242,-2.4687927,0.3573665,0.90410763,0.8453793,0.5911737
-1.2442763,-1.3214232,0.5565044,4.6276307,5.134474,-0.32608652,-2.1717172,-2.0850513,-2.2867603
1.784074,0.84421194,-1.1442474,0.79682696,-0.43139142,0.35941803,0.72288805,0.65991515,0.28928488
0.044385243,0.9391065,0.22764759,1.1282454,-0.18946843,0.061829176,0.00025868416,0.0071632415,0.06185388
0.5710395,1.0815688,-0.20201151,1.2781782,-0.5126092,0.29830682,0.20614153,0.19400805,0.16734391
0.31593645,1.2614281,-0.109504156,0.8378813,-0.41372684,0.12919122,0.08030048,0.07654567,0.088522196
-1.4390486,0.38117135,-0.30116823,1.6147069,0.8395725,-0.28821456,-0.6598653,-0.598655,-0.62624377
-0.83081514,-0.5076738,-1.3288127,1.8339453,0.7718279,0.23565507,-0.7108571,-0.6593621,-0.23857802
-0.079225264,-0.9802555,1.6729578,4.0833282,0.69316125,0.0009907782,-0.09055084,-0.09429614,-0.124278024
0.6458256,0.2606852,-0.039495572,1.2126105,0.21134822,-0.23391019,0.29718924,0.284201,0.2667781
-1.8482093,-1.0252243,-1.4014323,3.336062,5.958206,-1.1356311,-2.3239865,-2.2173347,-1.219844
-0.5428673,1.5653139,0.7734751,1.6316175,0.04751265,-0.11766499,-0.26787162,-0.2565325,-0.26627272
1.0879958,-0.47835785,-0.76286983,2.5633035,-1.6590196,0.2601093,0.78331196,0.71520364,0.45273423
-0.3954183,0.9381875,-0.6369907,1.1132638,0.26487046,0.2967623,-0.12964548,-0.097231105,-0.03419842
1.8618481,-1.4387361,-0.33223978,4.2083673,-7.2079782,1.3915998,3.515857,3.337368,2.9631438
-2.4402742,0.39420998,-0.39258364,1.4659522,1.3706074,-0.3666251,-1.2141349,-1.1131305,-0.9312298
-1.7221853,-0.3019178,-0.9969619,1.6025658,1.4820422,-0.43785864,-1.2187576,-1.1029419,-0.57165706
-1.7139128,1.3338616,1.4660053,0.9259575,-0.05398561,-0.44605434,-0.66812056,-0.6667106,-0.9589361
1.7728052,1.4961805,-0.48306245,0.8574797,-0.51840657,0.30736676,0.6217575,0.563244,0.3711341
-0.4452686,-0.9820698,1.741537,4.103443,1.3730742,0.011609465,-0.5083597,-0.5104654,-0.7319444
1.3831962,1.6314136,-0.16175927,1.089839,-0.5562184,0.24000284,0.46879837,0.42055315,0.32251832
0.794493,-1.2324393,0.27956164,6.0996933,-6.046434,1.1113983,1.1643777,1.134321,1.2405967
-0.9102328,-0.5176062,-1.2611666,1.9109594,0.895744,0.004012525,-0.77040166,-0.7119912,-0.26965386
-1.4587523,0.23713098,-0.8069179,1.3266376,1.1198814,-0.28845084,-0.7621119,-0.6949841,-0.44182014
0.09980343,0.47944677,1.5657573,1.6315535,-0.01550664,0.29128706,0.08574478,0.07214837,0.10371956
2.3861885,-0.31889147,0.39338115,2.761486,-4.2894616,0.8150455,1.6025984,1.5901691,1.7605256
-0.45979697,-1.14175,1.6707698,4.3307576,1.5182498,0.02253607,-0.6220891,-0.58315146,-0.8403527
1.6257589,0.21989405,1.5804753,1.578088,-0.6920837,0.65674293,0.87740207,0.8291229,1.2043775
-1.5131989,1.3544662,0.18967225,1.118116,0.41626847,-0.14385031,-0.5022773,-0.46649432,-0.5762332
