input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,output_0,output_1,output_2
-1.3166792037688115,-1.3824632749971506,0.15740156187691143,1.4238360995015853,0.1609175899927019,-1.1072634236686802,0.24072416756530554,1.3180490117280739,0.6559957097695946,0.5411813311630573,0.12256940396370508,-0.4839824141651779
-1.076849011830704,-1.1074526806134883,1.1064930238244834,-0.25383166611830527,-0.8354618995230167,0.41226336853588447,0.9397781660876176,0.36543753719856736,-0.830812458427617,0.3526269951331399,-0.424261602936321,0.7110093623828829
0.3127342604079319,1.1266192234720378,0.17739252982549625,-0.9975077651254117,1.4496244562553229,-0.0698407630204523,1.9981514503964926,-1.9803927558214307,-1.51783611404011,-0.029641007614086,-0.42539607678103175,-0.11794016967897832
-0.3178701173059385,0.5464907551533871,-1.1682825472057616,-1.1422430926353802,0.7715302968430297,-0.9321903540138793,0.004436513500217482,-0.6354198187800578,-1.0448401510306988,0.2335347764846185,0.30890877702407077,0.009247891089284428
0.07239567401859238,1.5170605720757573,2.8135262638135945,-0.40659345876699876,-1.0774076238332926,0.2889571530383575,0.6250089394533461,-0.6890251054796876,-0.6035867900597721,-0.03577443324353643,-1.3022974491347172,0.5200002766859096
0.0863921118675805,-0.14991503611752044,0.047423353094621944,-0.2989240259695397,-0.5842624214646742,0.24290921959819428,0.6892912187195578,1.4334955663415527,1.6775850572377136,0.008666957692593187,0.21254137039174753,-0.7513196174139204
-2.469476611888212,-0.8356024748754216,0.31061047740286674,0.5647187145101032,-1.0696684435071935,-0.1203315413194921,-0.19552927792939873,0.06641680915055254,0.5413224514890724,0.9647983770561644,0.03088527498547357,0.3917147546628473
-1.6546801955237294,-0.5714608694529482,1.8725353498388344,-0.6213344269598452,-1.0227820720321579,-0.7314134534522421,-0.16032464907479355,-1.8679747602514045,-1.4960405468536002,0.7154197411809325,-1.0084483306319934,1.0774348352245964
-2.089486309532354,-0.9706313069625472,0.08149847883128072,-0.4306116153572813,0.24787043036631756,-0.8031806981221845,-1.559322666907088,0.07800668423612038,0.6632049567906804,0.9812560559412076,0.2086917833591013,-0.41374002882238703
-1.7200904980146037,1.28540235052057,0.7876246364309275,-2.248140498909966,-0.8870676951438687,2.8277785053929994,-0.023921081580185577,-0.9720220672170659,-2.31221767610079,0.1518264966372006,-0.6101281614147146,0.9740272195907411
