input_0,input_1,input_2,input_3,input_4,input_5,input_6,output_0,output_1,output_2
-0.9304965262770981,-2.309383199677727,-0.970372973425285,0.25778113700035343,0.7953429569936465,-1.9599727687760327,-0.17305958621600867,0.41203084776771903,-0.32536270469033957,-0.13808820901298538
-0.4419060772288686,1.8269515722626155,-0.49501898411118017,0.31914123757176655,1.9753970926193132,2.0725032944698274,-1.8168924107372086,0.31978118612377826,1.966504405827839,0.3441776879549232
1.0931263543361371,0.8486340455400644,0.8703807361343054,2.2928995565056023,-0.23398881871246655,0.1652504998462233,-1.3812774679559887,-0.5796161714463743,-0.38116219478707103,-0.35884221419404383
1.8241434092375879,-1.2343701435405472,0.35021694580521484,0.46621800520323753,-0.2603958492122772,-1.35709594724272,-0.7252472421579799,-0.9081967633814859,-0.6847747390745064,-0.052322090889646504
-0.34056382411521907,-0.08336743131099432,0.8016009307009575,0.2340632885665485,-0.4064570898341171,-0.7194021102830607,-0.7200502193072568,0.024360836915203854,-0.7699578951287239,0.1190142132899149
0.16238229727022518,0.2926951900918193,0.9227188091904032,0.2930779454712859,-0.27803120143439214,0.2831540796950431,-0.4168144951538366,-0.1537312808070831,-0.34524276979478635,0.0032201452205302163
0.7660129620096903,-0.2897739825255463,-1.8581382448980843,0.575788560914516,-1.6510517410054197,-0.06890600814597567,2.1776097619951584,-0.7394951668356664,0.3599714358649594,-0.9698822063551787
0.7666808779257128,-1.5319828908215092,-0.584123298532049,-0.8746799619262245,-0.07230436691664842,-1.66683653681938,0.587124991044728,-0.3543397257320168,-0.46684031849724217,0.2896664566321041
1.6223683626581058,0.41093811847567546,1.3699279702022538,-0.9366838892839989,-1.0450062488455327,1.252497763642345,-2.430566328038922,-1.1183387169197803,-0.053600418227758774,0.9501258745401401
3.1019586512931334,0.9133878775584147,1.5394167947743087,-0.8990915842873456,-1.881573428133889,0.8522397631284966,-0.14296896404016923,-2.0323732531704772,-0.3741782438386483,0.26420338969436624
-0.6832231802877019,0.5490573534585751,0.10618770449461322,0.3047716126826218,0.3284551085189418,2.5624978988744425,0.31935492571109925,0.2174617828638493,1.9256306153415994,-0.09583318155900017
1.370157062837516,0.5617857907334651,-0.04533331003969317,-1.3141328815347035,-0.42856070841334903,-0.4339608094322573,-1.1540271369601325,-0.8136650282454816,-0.22560377301351228,0.7070458019194537
0.6271421960611487,-0.6990829827406976,-0.10932802066297262,2.0020661834166398,-0.9705961635713796,-1.0587784030380154,0.08630084751379365,-0.5362478464462069,-0.3469933165197929,-0.6553550770705594
1.9725436995097954,0.28435012345116484,0.8548723337256391,-1.4041833435706979,0.5537066112424873,-0.07171485452289404,-0.9175876033034391,-0.9532233452032643,-0.6410709125738392,0.7448668730499137
-2.269758303547603,-1.4035572176703683,-0.379912757828078,-1.0155897489898478,0.8795575708885232,-1.0769615587155665,0.6990367554244522,0.7918221358262111,-0.30846526641208977,0.048972713308195574
1.194996785197754,0.3109887367135754,-1.5446052216250323,0.434305701074641,-0.751384326086148,0.8093093701450044,-1.7737383312595196,-0.8338862502608358,0.9728703382771446,0.1249115087153033
-0.6740278870098402,1.0140220636479338,-0.5914910637994688,1.1060493131277587,-0.47838544767213265,-1.0690241282497635,2.8408513450750053,0.012816788563244391,-0.0025228153638414824,-1.199908032012257
0.7646779762684358,1.448028018931242,-1.1778187237599484,-1.2335961106888664,-0.3289786315929223,0.3655673708859239,-0.7096233399989519,-0.5091560419352802,0.8234199559496969,0.4240528222740712
1.3451226337054052,0.45379599757281736,-0.18800882627446128,0.11113262106727462,-1.921408299100462,-1.9941793932290284,-1.4316361804271436,-0.8448114706564004,-0.7530650296116753,0.27009741511976415
-0.17009377043049245,-0.756939513536816,-0.7933379763646429,-0.9560324849100602,2.0992337056206183,1.712957152470221,-0.31219114708004986,0.44573971615780394,1.5496399849165527,0.5366272960752377
0.6560742185976753,0.4331047282726178,0.2617091762328791,0.5095515889250871,-0.3581655368234039,0.7782091319658294,-1.4841402168478377,-0.4569451837466715,0.37154466933689045,0.21881593421695075
0.054145113041375745,-0.29932751475477026,-1.048960644982087,-1.7300698775141914,-0.9199783477493559,-1.4896740830979216,-1.356998317048688,-0.1597690980779075,-0.10000145387418452,0.9279327832734711
-0.8941042887361104,0.9382727065681361,1.3994620438915966,-1.9890420149478802,1.451268848509406,2.2642082434551063,-2.1555740631817177,0.3969873997568414,0.9205974586673621,1.1182131144428245
-0.21831176820977,-0.30122940318230257,2.413535613843242,0.06353696854542562,-0.2794729550033045,-1.609562502197814,-0.6345174053742023,0.08598777605012428,-2.029108931299154,0.21294963169386152
0.4892375276702553,-1.3324870378086195,0.3540884825403267,-0.2236289910478343,0.5622714174526228,0.8678064378803463,-1.062105865303948,-0.016727904211524675,0.45755282245468565,0.4606011280060901
0.47322172308815663,1.7232888329543252,-0.5489304792801921,1.7335862819327659,-0.4467027255187265,2.1700478852552227,1.2055656634955871,-0.19297885989131564,1.6766804389591223,-0.599676059879929
-0.6116010996574174,-1.8088800370038394,-0.8954091864087533,0.725316548542751,0.19823117028478263,-0.5341271776237573,-0.49858404274410684,0.1685960252446296,0.1457111652869257,-0.09774597483908737
0.29523772190426134,-0.16630699517050102,-1.5879922954130734,1.9552397362034262,-0.7779240170076203,-1.6493288958395436,2.444450687097204,-0.613560017448736,0.08527338617622587,-1.3271621741226496
1.0882342674502659,0.521285326051415,1.260544740139347,-0.6969643719668501,-0.49144960827019923,-0.42227682902511476,-0.9410643809475874,-0.6212970315276931,-0.9358299684665753,0.4089466269290093
0.16212135302782188,0.03372518923668044,-1.083381861672466,0.636922540823166,-0.40856917050106234,-0.5356946151343132,-0.2860660277614302,-0.24676093790165984,0.1245258457988209,-0.0891038614805166
0.6145246064066227,-0.38352435570587656,0.22931817913432148,0.1865387530622333,0.20772998421538022,-1.9344414753079924,1.7962008289504163,-0.26159218930046846,-0.7751041423070884,-0.4504289882387479
-0.32707554510972653,0.5080542645456486,-2.465743510997522,0.5643438937197254,-0.2703697812623616,0.31079557289109283,-1.4234589198196292,-0.1416262734606874,0.8910685438211307,0.019203308761243355
1.2044962550286475,-0.5261494986655777,0.025556661487624477,0.754944840012907,-0.4460609468514707,-1.3613378597244346,2.447069927156556,-0.7469756149662261,-0.5119588004128433,-1.013966587867481
0.287643918794359,1.060838914444561,0.6750964149977428,-0.48851463755123764,0.6251604398344434,1.827240128878986,-0.8730960495446533,0.03354761748702138,1.1040439579063832,0.33205124011264775
-0.5433748494365253,1.1613773774998688,1.8015967762538645,-0.19715929726110862,1.6268092914135952,1.2717904280272738,-1.305341582797124,0.5283850171691489,-0.1109558188265353,0.3293117950864133
0.9216538132777283,-0.6068613889589476,-0.6256094506433169,-1.365630365577841,-1.7151050557802363,-1.541395034697256,-0.09531770944742705,-0.7485752648043228,-0.46230518551032107,0.5529125377433043
0.3796112440396449,1.4465702198899162,-1.6346494892497394,-1.522976005833936,-2.2829358501367945,0.34834082107869485,0.28870163482745964,-0.459498159848853,0.7725319252048317,0.12820385877217924
-0.818693523283584,1.4697787627338395,0.3259618115600365,0.46189217437418456,1.6553884876888463,-0.06063392379410453,1.8387750606505988,0.4949738114781457,-0.10007841767068582,-0.5506754323026645
1.0422108836400759,0.03757095249134881,1.9364976512688774,-1.2342354755651292,-0.3308746772113267,0.18891755771208824,-2.3391795483499447,-0.6147913323821015,-0.9781439090273891,1.0331186826594563
-0.15159265270379824,-1.9252158665756587,0.6875021545329238,-0.7895654555987393,0.05067855370720287,-1.707119344568959,-0.5544279097054383,0.04900194805139424,-1.0723750146353113,0.4082680386910398
0.4016462739259443,0.15679081546505258,-0.14768528172419132,0.4985368826092445,-1.4575540723167204,-0.44521891280749776,1.2065527720955296,-0.4155077422253559,-0.20613517269985007,-0.548717174183437
1.1209081600706983,1.0271563893961118,-0.801799719308124,-0.7488630855205031,-1.657264298925734,-0.5655042441825617,0.06686941283849686,-0.7940827427941667,0.016693105273695892,0.21452379304818384
1.033891369385959,0.39867045235747245,-1.463137836262692,1.8011437299975346,-0.9384511833834436,0.8995793456447864,0.545928817928462,-0.5218452589689269,0.8618357678636084,-0.5762185357433686
0.18557162618964296,0.485410351473081,0.42836606653227904,0.6688351035788194,1.0196095262561558,0.6000473154079832,-0.021142828851624,0.10974266821907105,0.2275055659681037,-0.24672535624746778
0.07726305067236464,1.120947224239253,-1.400985530946863,0.022890308462959197,1.2070658460425765,-0.19785707184686743,0.4440001657458039,0.207527069152825,0.39758864567197527,-0.14075413359057423
-1.9403077509061706,0.20580921241245725,-0.20801553630023795,1.215981186139574,3.8544353217948983,3.165949184544816,0.9541595835590674,0.4768064595207264,3.0382713798732257,-0.551599827378837
0.3331018598206505,0.23132883226156375,-0.025052001821407245,-0.48395410016411633,0.06690410025666135,0.43710384196728913,-2.3454056117360147,-0.22622480917224486,0.40720158222327346,0.7594016589307139
-1.6576677557333768,-0.8802434019169411,-0.7857826527580638,1.2535698196126746,2.5842324272078545,0.475838109279909,0.3626005848175598,0.9242096999433007,0.7617533433480134,-0.4175416713020825
-1.3081404697466037,-1.106561940332189,-0.8816335244469612,-1.2958537953348737,0.6161791463878908,1.728672870229959,1.2993031976038916,0.6658575732943971,1.6122963582942649,0.1364824466441416
-0.10385630500214273,1.892916527966952,0.7678286669871857,0.1446649595510329,-2.1599252335617023,-2.0128767657512476,-0.3093724004308608,-0.2854687297702371,-1.335065707480627,0.1449013139021726
-0.8593721750265617,0.8694512011704015,-0.39838451112941814,0.655864604668864,3.601001690026879,1.916509977246265,-0.062090521155346856,0.3741758749793598,1.7113867559441283,-0.11533265675722923
0.9536786574041675,1.2560292372683166,1.5035454823496472,1.619758354610635,0.6307799511019477,0.3234081530384458,1.0910029929935017,-0.4422901508398591,-0.5225207578124267,-0.8928965666644818
0.03912602255153125,-0.8412266145878238,0.2132454804763295,0.999384175097202,-2.0414708309619316,0.10868945951316789,0.21081292936159404,-0.29244835208247666,-0.1212304474029538,-0.3822145604041727
-0.15329139285219257,0.5872165842514512,-1.3078252047802628,-0.5946788476977308,-0.5106286694048422,-0.028966169159326365,0.8100546419063601,-0.004538234905935912,0.435201305901728,0.014530109169364511
0.5278107387653312,0.9241851682028137,0.45165509451398084,-0.9913282049832127,-1.2415713337093344,0.45280851191945115,1.51696554943917,-0.2880006843691305,0.05866681932019044,-0.17871875151981667
1.4816639854859537,-0.9116844677874342,-2.2554162542479115,0.741563844848607,-0.2955391714382136,-0.6151545762743396,-1.9530201841192771,-0.897070807930451,0.3896297438643503,0.06486066177709435
0.28304171458995625,0.12869708425213391,0.4929483732854694,-0.367105450763301,1.686637435226326,1.1490661206708075,-1.9983086577157667,0.23944490972077928,0.7256654587025103,0.7219296869675802
0.13584657021879107,0.03739269314853286,-0.8928102939896099,-0.799812303812074,-0.03602751346831977,0.08112620344890506,-1.1814054743129812,-0.11380357506942945,0.4948443634962227,0.5574624707434006
