input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-0.9642596,0.21827497,-0.39569044,-0.46354082,0.7543391,-0.2146601,0.7192315,-1.062027,0.57146716,-0.9159164,1.9688201,0.0,0.28188738,0.0,0.1563399,0.81289554,0.86442184,0.3157562,0.0,0.15454051,0.0,0.7039042,0.0,0.0,0.21117815,0.649479,0.083877094,0.6170064,0.8423835,1.0666821,0.87037855,0.0,0.0,0.33134598,0.0,0.75954515,0.21298994,0.0,0.9054919,0.0,0.6470404,0.0,0.020763882,0.7144991,0.8602276,0.07225627,0.5061616,0.0,0.0,0.31645763,0.34698814,0.3242867,0.40519673,0.38480127,0.0,0.0,0.6047679,0.21178919,0.29261583,0.0,0.0,0.19130166,0.36265,0.23239434,0.0,0.0,0.0,0.39975014,0.0,0.0,0.7587918,0.0,0.37061238,0.4718566,0.0,-0.3521885,-0.08057407,0.48477745
-0.4019924,-1.5018868,-0.95711416,0.6122329,0.5294496,0.54179966,-0.6466924,-2.2437553,1.1579499,0.7815106,-0.6444704,0.020183668,1.7548409,0.0,0.0,0.0,0.11506973,0.0833385,0.0,0.18742943,0.62544096,0.82880193,0.0,0.8262791,0.8911904,0.0,0.0,0.81428814,0.4952799,0.57069844,0.0,1.3770214,0.0,0.40063643,0.5000936,0.0,0.5475488,0.0,0.0,0.0,0.0,0.0,0.9258479,0.10911869,0.35377932,0.060587257,0.7308567,0.32403833,0.17610966,0.31108993,0.0,0.110007085,0.3124119,0.7562352,0.0,0.099031605,0.20630962,0.7936661,0.55559754,0.8078277,0.3728388,0.26137257,0.0,0.08943031,0.33322164,0.0,0.0,0.57853895,0.0,0.0,0.69423115,0.015600808,0.0,0.41676658,0.29922813,0.24924876,-0.62321115,0.29738277
-0.39840773,1.3466872,2.4346488,-0.043791693,-1.6551023,0.7550504,1.1767414,1.0381366,-0.79982466,-1.117192,0.1651034,0.0,0.0,1.8914475,1.4422731,1.1054153,0.0,0.10749537,0.76319516,0.0,0.0,0.0,0.0,0.0,0.0,0.0066907033,0.01902169,0.0,0.4809266,0.3963807,1.6008536,0.0,0.6226673,0.6891754,0.0,1.4118893,0.0,0.42571932,1.0880076,0.39110723,0.5749461,0.3783664,0.0,1.1326425,1.4745424,0.0,0.38940033,0.3750676,0.0,0.11740402,0.6376816,0.16410005,0.78934383,0.0,0.0,0.0,0.7033378,0.0,0.081368975,0.0,0.0,0.19479936,0.41377023,0.32412723,0.11447291,0.0,0.09180847,0.08595704,0.0,0.0,0.3960564,0.3204056,0.12796511,0.39056516,0.12549281,-0.3498422,0.35387623,0.4384351
1.3271446,0.6160784,0.24963488,0.5236285,-0.58994687,-0.38830435,-0.6321049,0.32065722,0.7500076,0.09849975,-0.51833075,0.3559825,0.13349655,0.0,0.09299524,0.39927322,0.39235407,0.8747767,0.020865086,0.017790116,0.34604996,0.0,0.0,0.27907357,0.1106226,0.0,0.3688619,0.0,0.0,0.0,0.0,0.66401184,0.0,0.25281438,0.45787144,0.0,0.0,0.46411502,0.0,0.30018365,0.0,0.9442543,0.20452608,0.053174026,0.0,0.0,0.13563944,0.56536996,0.34322098,0.49643457,0.007810317,0.0,0.0,0.6531589,0.0,0.4306424,0.0,0.5624645,0.44706905,0.0,0.0,0.65183103,0.07631965,0.5430543,0.4331138,0.0,0.09024248,0.5475718,0.0,0.0047137663,0.19674832,0.110996984,0.0,0.107071504,0.657601,0.3755709,-0.49036098,-0.36933914
0.24451452,-1.546906,-1.7665318,0.54293084,0.0041515445,-0.34714833,0.51834786,-0.93936044,1.4854025,-0.4614526,0.09731329,0.0,1.2045023,0.0,0.0,0.0,0.5689236,0.3312226,0.0,0.0,0.35023925,0.3687765,0.0,0.62080973,0.2868113,0.0,0.7802835,1.0436904,0.31023803,0.89026845,0.0,0.77506393,0.0,0.30713528,0.22031988,0.0,0.056944102,0.10955326,0.28810978,0.0,0.0,0.689347,1.0508767,0.0,0.42119047,0.045815922,0.7126773,0.37719458,0.0,0.37168488,0.0,0.3288379,0.1477904,0.8749707,0.0,0.13364428,0.5195441,0.47156137,0.6749086,0.11854546,0.0,0.43199515,0.0,0.4494815,0.477033,0.0,0.0,0.6814479,0.0,0.0,0.7145384,0.102411844,0.23398879,0.35552055,0.1823044,-0.19463933,-0.80854356,-0.09134857
-0.015023273,-1.0005257,0.8757484,0.108382635,-0.8365835,0.40309072,0.054754935,-1.222332,0.79219425,-0.9019495,0.9129544,0.0,1.0126848,0.059649542,0.42964017,0.27272832,0.18829887,0.20371665,0.0,0.3591001,0.18160295,0.065983415,0.0,0.0,0.6852672,0.50372916,0.0,0.67310643,0.57566667,0.70358706,0.0,0.0,0.0,0.54956514,0.0,0.25734594,0.0,0.3396041,0.41264075,0.0,0.0,0.38387612,0.41917753,0.25874847,0.5034381,0.13428721,0.51352,0.0,0.06339131,0.33350828,0.0635226,0.0,0.28643906,0.5543421,0.07801354,0.08808822,0.38665092,0.41915977,0.7250748,0.2628967,0.072996855,0.33801496,0.10127662,0.14250854,0.11831682,0.0,0.12625125,0.45453456,0.0,0.0,0.52789396,0.032689136,0.23814172,0.3390478,0.008717619,-0.10426456,-0.41926134,0.46042353
0.10651533,0.9132951,-2.3199039,0.92833084,-0.03483433,2.0750668,-0.98973286,1.5466901,-0.49223757,-0.83288956,0.707496,0.0,0.0,0.0,0.11952825,0.0,0.75327545,0.0,0.0,0.7886798,0.0,1.1391321,0.0,0.0,0.0,0.08944249,0.0,0.0,1.0481862,0.44443274,0.0,0.6459531,0.0,0.0,0.021140099,0.46039128,0.0,1.4061073,1.1685355,0.44637957,0.9182588,0.75728095,1.0262829,0.7761591,0.84630066,0.0,0.0,0.0,0.9843782,0.42407176,0.0,0.0,0.0,0.6378233,0.45665953,0.21774623,0.06718015,0.9254474,0.45860022,0.06676483,0.0,0.14414534,0.15394151,0.0,0.45188022,0.0,0.0,0.0,0.0,0.0,1.1410975,0.0,0.0,0.22555114,0.20601575,0.3066195,-0.3146509,0.9046196
0.5152173,1.1110127,0.17944033,-0.12402441,-1.0232294,-1.5067788,-0.7512021,0.44782174,0.12956628,-0.49919873,0.56514734,0.305097,0.0,0.0,0.31726867,0.5765208,0.9395759,0.8197893,0.072051495,0.35274202,0.23936498,0.0,0.0,0.19604865,0.022787511,0.0,0.2294828,0.5655453,0.0,0.0,0.5006815,0.0,0.08802804,0.26590574,0.56279516,0.0,0.0,0.4440698,0.2957998,0.0,0.95545715,0.9883491,0.0,0.38180912,0.10433067,0.0,0.026153237,0.5030852,0.289622,0.42349687,0.20083848,0.13790217,0.0,0.57615566,0.118369624,0.33229494,0.0,0.3871536,0.093342915,0.0,0.0,0.9135252,0.45066527,0.72628814,0.26389354,0.0,0.24566089,0.58627087,0.0,0.0,0.27806574,0.5238729,0.01234217,0.28669447,0.66491,0.31747165,0.015911892,-0.54143476
-2.5764506,-1.6473871,0.79298687,-2.9235075,0.6122231,0.11531358,1.3469753,0.28535125,-0.59323597,0.98779494,0.47528213,0.28873277,0.26662445,1.3254191,0.0,0.0,0.0,0.49505913,0.3451854,0.0,0.0,0.0,0.0,0.0,0.0,2.0135782,0.0,1.1503121,0.45911813,1.9947201,2.143302,0.0,1.2452759,0.0,0.051879123,1.5024022,2.6859765,0.0,0.0,0.0,0.93252087,0.0,0.0,1.2458572,1.7840055,0.4298429,1.733021,0.006070338,0.0,0.05723574,0.6803078,0.9003218,0.292341,0.0,0.0,0.0,0.67741907,0.0,0.050828844,0.0,0.0,0.16095026,0.7850749,0.7117084,0.0,0.0,0.85346675,0.0,0.0,0.0,0.01792211,0.38341752,1.2839309,1.2232258,0.020947054,-1.0417229,1.0254086,0.22082648
0.5002377,0.9733118,-1.6623168,1.2025534,-0.104133815,0.8776106,1.1027526,1.0847194,-0.37452236,-0.06571946,-0.21882398,0.0,0.12599167,0.0,0.47196048,0.46303773,0.008399054,0.0,0.29971984,0.0,0.0,0.31392604,0.0,0.6196191,0.0,0.0,0.8095363,0.0,0.76176256,0.6439787,0.3558489,0.3602537,0.0,0.1688272,0.0,0.34009406,0.38701662,0.32463658,0.9425099,0.0,0.021517932,0.76104707,0.75688,0.5887934,0.8280186,0.15901965,0.47113127,0.17209546,0.0074574985,0.35785913,0.1262503,0.21179408,0.0,0.54553354,0.0,0.041803025,0.49644816,0.2956991,0.40696198,0.0,0.0,0.25649625,0.002120921,0.30652553,0.3454411,0.0,0.0588115,0.42326525,0.0,0.0,0.6633244,0.0,0.28195846,0.25878975,0.0,-0.25810653,-0.32794678,0.29101968
