input_0,input_1,input_2,output_0,output_1,output_2
-1.5231288166260677,3.390511194262511,1.3458996363025135,-0.5662659110439267,-0.5652583679067509,-0.694235914239642
0.4874193499008757,2.44263883372182,1.3986875353232575,0.24579633298019704,0.2490518742253534,0.33220182598499637
-0.47851014216412957,5.197420044393521,1.2882559237943711,-0.1346528589759398,-0.13171106067399857,-0.14889353725180282
-0.7183767893075024,6.479047752519536,1.2539661303375833,-0.13329982983693764,-0.1298574169721033,-0.1349572103820384
-0.5323467088178373,7.354127262416197,1.2198276627387135,-0.07493750429569032,-0.0710509526961024,-0.06403023067647709
1.0829232613912605,1.186598396192859,1.4417659746743412,0.42931451769104206,0.4326958077038222,0.5572648463913508
1.004480272560893,6.662817258022848,1.1983460351721076,0.1748891258933883,0.17899644935193026,0.20270112811729854
-1.0525809043103833,7.1342443230962695,1.2427662063531764,-0.16831466314948437,-0.16468214045581528,-0.16632458946817372
0.3989313681511048,6.842437230094225,1.2102161762564607,0.07589774774510263,0.07988650486483984,0.09688986851263043
0.3275658587360741,5.892508694811742,1.247497691666891,0.05986266939203899,0.06351271597357179,0.078950709320818
-1.6582649252215418,5.544165061928869,1.278563395974656,-0.5291807761069168,-0.5272909619699114,-0.6366009735912442
-0.2796776772941796,-2.39040082284167,1.5291468233070142,-0.34055068699447516,-0.3409192371342233,-0.44211184279961124
-0.9357499278231938,7.161035409569111,1.2395808906371957,-0.14051915452172664,-0.1368089721955735,-0.13380782319723508
-0.7025918953038637,6.927098213024586,1.2391529149930285,-0.1150605420950028,-0.11140825656627702,-0.11063049532040078
-1.0959975435863127,-1.9900085312121547,1.5360202213318221,-0.4933724421400872,-0.4939295794724884,-0.6119056787317916
0.8531863491985034,5.275134182451622,1.269073145603933,0.23449332691177546,0.23846108923243095,0.2949429279209853
-1.502851692903177,1.9337568029576784,1.3642590802244525,-0.7828392880543463,-0.7831804253189757,-0.9967518733479905
0.3740246733458379,7.184912752513798,1.1995844947020688,0.08105879568725567,0.08518614041849569,0.10521056363849687
-0.16439355589232366,7.063955568927733,1.2187440878582632,-0.019029475197360247,-0.015145353930344194,-0.005541493106922512
0.0693900359739194,7.179482242788065,1.2072691742938828,0.019645717483933636,0.02363591466275494,0.035827959087891756
-0.08005796430889542,7.249125158907239,1.209497671757934,-0.0032366705321983675,0.0007385624282442195,0.01185945298818689
-0.6706307208751927,6.987755866759518,1.232785959161041,-0.1287987700590251,-0.1251951580880861,-0.13156685278342187
0.007165613476448864,6.337398060023801,1.2274825259885325,-0.07278955015886254,-0.0694180417241752,-0.08933954336148767
0.08059062032822774,3.6884120762018733,1.3332355298670997,-0.010672993796295854,-0.007913837587429279,-0.004837205296656646
0.3476533680337789,6.636222276278398,1.2181456797054717,0.058820268690631484,0.06269363771421814,0.07593398902032328
-1.3001250065803422,4.600352059810238,1.2833363096395791,-0.591683843515044,-0.5904808563599331,-0.7424828288677033
-0.4559855080391432,7.269699445070381,1.2207394898946977,-0.06196108347090873,-0.05807710283086625,-0.049958247141323305
0.7899618675098119,5.910589607982209,1.2387100809236329,0.17296258833557873,0.17690475976839218,0.21201788839316185
-0.1578981340202516,7.114706150029561,1.2144855887159136,-0.031106629274809873,-0.02725800692711736,-0.022784938556549082
2.4152390273641586,2.105336300282905,1.4568947350990855,1.2027998976880532,1.2091168026565924,1.5650476533730766
-1.1276155101027545,7.33157836854333,1.2341238203984177,-0.2021039121329634,-0.19851824933264894,-0.20959930642596586
-0.8230007700006996,6.763062898203726,1.2374469567787456,-0.20572830285444293,-0.202451355219988,-0.23064630199693634
-1.019664084656292,7.214039373300416,1.239859029450419,-0.15611848908533188,-0.15242350067225408,-0.15111589293312475
0.47270358958143044,7.354287665493353,1.1883446046426616,0.08605007240456373,0.09021423703750957,0.10677087100712228
-0.22699184151274013,3.7372844115183446,1.3270527234581195,-0.14549808608443257,-0.1431562961858078,-0.17659230642601143
0.3357978375573989,7.3601148572992265,1.1923343586420858,0.0636408384189167,0.06776708507157773,0.08283095841977767
1.0024803115361087,3.0441985641631324,1.3816556236170414,0.4615801706661759,0.46571003403467404,0.6054265047277937
-0.10504664185039822,6.3462009891508515,1.2302759075888143,-0.09314665088112661,-0.0898130387044778,-0.11174214143899228
-0.539896861262307,6.988555930907135,1.227384456949777,-0.1156759448610472,-0.1120677629682184,-0.1202652418324322
-0.011598699028676746,6.427686203705148,1.2374258974003356,0.002317232391257161,0.00602970169657963,0.016471070644310564
1.8926360331857333,5.335188684320762,1.2378300456446123,0.42287547698901573,0.4272382670968685,0.5021055637834111
-0.20575734220413758,2.858537140367504,1.3523878958863496,-0.18566260852235975,-0.1837698727133761,-0.23323844418760006
1.307805192151853,5.877531453933449,1.2211161598321836,0.23986001391066653,0.24386948818288612,0.27763465658281417
-0.6606719835919181,7.259183138785135,1.225692982376336,-0.10609470949623001,-0.10231671830746433,-0.1005790813061051
0.14697734101592078,7.423730786308656,1.1956808457715085,0.03235644711407362,0.03644643125298257,0.04924979653728783
-0.9988264947420513,5.801758990670367,1.2765485931548792,-0.25000683350920583,-0.24714784471531331,-0.282401867308568
-0.6659099082628288,6.313029565235012,1.2546500484459435,-0.1489531360153801,-0.14564652995030086,-0.15952121142147058
0.33553803021081524,6.814356130809104,1.207074862643034,0.02787597397100163,0.03168437940127008,0.03326542321735265
0.4912480483700988,6.4694273295270746,1.2181839744591403,0.07110538230039723,0.07492211230814752,0.08548426840763468
-0.5492692581878982,5.42537914187816,1.2762484071484212,-0.1804744034701637,-0.17762031076074236,-0.20921680926960282
0.9081397427250608,4.916451741527559,1.27291535846268,0.1945985734403103,0.1982701282659233,0.23652534780060525
0.7320112610919678,1.8215401400864804,1.4024490546476789,0.2115997277339077,0.21442814161154763,0.2717278376743516
-0.37755928273573514,1.725810730462551,1.3252623493393385,-0.6735537978463092,-0.6739384296103182,-0.9044566943785097
0.023715335774208986,6.340830388412452,1.2360574549758305,-0.013673200842697455,-0.01006645076339692,-0.007694011205621269
0.11994884218190606,7.3601645574546435,1.1961828989986403,0.011251605082095722,0.015245822547855312,0.021276401666606354
-0.2912521990868053,-2.824493791106515,1.6096068511825585,0.04783546393011281,0.048913196223727674,0.10104384436350419
-0.6101638537031016,5.569183942042203,1.263439696402456,-0.24714649037258518,-0.24449518308588677,-0.2991259767941473
1.6686923220597678,3.1318379227621596,1.403419753761709,0.8495112597728137,0.8549962345713327,1.1112155181848709
0.10653095388273125,6.9774691358082315,1.212273343490016,0.0167444802936021,0.02064509063481157,0.029914261059202037
0.23574996708251575,6.838948642894033,1.2151834502558483,0.04807681884387303,0.05201256575038326,0.06681119484424586
0.5612686217049743,6.088018870742606,1.2300989173214545,0.08069502370394592,0.08440391191464357,0.0953609749507185
0.0016254439135258841,7.2600119614796785,1.2033547632647115,-0.009588066121064468,-0.005665856675642606,-0.0014010888091352276
-1.0508283023764906,5.994218824727338,1.2718528627575711,-0.25265136459305326,-0.24972278322025476,-0.2834268620738021
0.4330194833588313,7.051508057582616,1.200041475294086,0.0738383026869457,0.07787198886142654,0.09204851089862384
-0.45193517736758476,6.819044049499244,1.2363339526235142,-0.0690376275244596,-0.06532639617186153,-0.059763222829337596
0.0030150121525996006,7.245146398149586,1.2074985774928864,0.012841592963013711,0.01684978007325811,0.029849528819011352
0.06030898003608943,7.363508490073025,1.201151490941825,0.021454431222751074,0.02551356164929274,0.038721358256435724
0.05364940234658094,7.346379857627088,1.1989955212524612,0.001958717937767543,0.005935663137443956,0.011870756491112794
-0.42278594602323044,4.936156761136571,1.2968757772678774,-0.12254777402269956,-0.11966024789988271,-0.13481522073386776
-0.14791110962710655,6.8670609590159595,1.223649057905449,-0.028627381367262762,-0.02485070806390652,-0.01969896753849018
-0.8670904215316293,6.398069668061447,1.2593507219609523,-0.17135317375037368,-0.16803529797796898,-0.18004857751757408
1.16824191134935,2.0666937669353187,1.4372779828747062,0.6349262632919039,0.6393897657843278,0.8391810731540956
-0.2842785537036247,6.903111418100844,1.228340954267003,-0.039574913791546616,-0.035780203686037,-0.027684939415619128
0.8907463586538729,4.347969707018194,1.3003172318159386,0.22508035487092973,0.2287026685475525,0.28038598754253646
0.9611508745379322,6.92170827042671,1.189398646947617,0.16459343815530825,0.1687569913883979,0.19048505603871838
