input_0,input_1,input_2,input_3,input_4,input_5,input_6,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.0644792,0.6248409,0.13422027,-1.620212,0.71678376,0.78253883,-1.1191319,0.0,0.0,0.89487714,0.73511314,1.2018001,0.4629231,0.0,0.32363296,0.0,0.0,0.46948212,0.0,0.0,0.57445174,0.0,1.2842197,0.2959754,1.2857352,0.34099045,0.0,1.0612907,0.0,0.8775548,0.0,0.57812923,0.0,0.0,0.0,0.0,0.34199238,0.60767484,0.59756136,0.6659674,0.0,0.6659536,0.08990711,0.70432675,0.14687453,0.26120996,0.20567225,0.15772907,0.4768762,0.0,0.49994698,0.241153,0.144714,0.5617446,0.6051742,0.0,0.27283472,0.0,0.88685566,0.3418999,0.0,0.6697605,0.0,0.0,0.57523423,0.0,0.31125,1.0911773,0.644117,0.0,0.0,0.50136524,0.3593471,0.8062289
-0.6216302,-1.6398035,0.18833184,-0.9344548,1.2350385,-0.23934498,0.58369416,0.2974304,0.13799918,0.0,0.76722324,0.8591826,0.0,0.0,0.07483692,0.0942333,0.0,0.0,0.19921337,0.0,0.0,0.0,0.0,0.0,0.12567997,0.0,0.0,0.47747737,0.0,0.9885126,0.07226284,0.6051365,0.5666695,0.0,0.0,0.0,0.0,0.345997,0.2376452,0.43202308,0.2125524,0.19560392,0.0,0.2840718,0.0,0.31304204,0.3624187,0.1618248,0.5137536,0.08908573,0.43084425,0.0,0.3728205,0.29457924,0.4524406,0.0027858838,0.1224106,0.0,0.34136617,0.17925441,0.3181622,0.6359029,0.0,0.18454564,0.13946146,0.0,0.0,0.61623245,0.13361943,0.0,0.0,0.41635463,-0.13245234,0.15747556
0.94241154,1.474958,-1.266132,-0.50694346,-0.588186,-0.56908137,1.0066864,0.0,0.5190301,0.0,0.0,0.013583183,0.045450382,0.17254862,0.0,0.34535226,1.3453875,0.47124225,0.023569485,0.0654841,0.0,0.0,0.0,0.0,0.082614094,0.5791222,0.0,0.0,1.5898128,0.0,0.930074,0.0,0.0,1.0488195,0.37519085,0.0,0.0,0.0,0.18283656,0.30918348,0.25324154,0.042527862,0.0,0.4430105,0.0,0.15277123,0.2822497,0.67151064,0.1104753,0.06799424,0.31509927,0.64127785,0.8038521,0.39753863,0.0,0.7954885,0.7181186,0.27493805,0.028201208,0.0,0.0,0.12679143,0.0,0.0,0.24983276,0.18604136,0.6814031,0.20725541,0.15035252,0.38366768,0.3603467,-0.51667947,0.0284979,-0.07672322
0.14855967,2.1515963,1.0414464,-0.4896014,-0.43938956,1.4129636,-0.011588674,0.0,0.0,0.8873,0.6167655,0.23174454,0.05016648,0.2901341,0.5159826,0.0,0.7510966,0.65630335,0.0,0.0,0.012024466,0.0,1.4895847,0.3654738,1.2353165,0.11252639,0.6716899,0.9284538,0.45009437,0.0,0.0,0.0,0.0,0.35871777,0.0,0.0,0.29357874,0.09109901,1.5262562,0.46637177,0.1586734,0.7188992,0.22829099,0.45789528,0.026855156,0.0,0.30307436,0.46402222,0.0,0.0,0.6253135,0.938787,0.4546983,0.43365496,0.158835,0.26115572,0.9289119,0.0,0.7471825,0.30891022,0.0,0.22873305,0.0,0.051885083,0.7687148,0.0,0.35157546,0.9142425,0.7787412,0.3609305,0.13339283,-0.15684116,0.63324845,0.26353768
0.036170308,-1.1810712,-0.2358641,0.5964127,-0.9575739,0.21366233,0.17624748,0.0,0.0,0.0,0.16960609,0.31941998,0.0,0.051894356,0.0,0.0,0.16063863,0.0,0.4557077,0.38065264,0.0,0.5425281,0.0,0.06371685,0.0,0.0,0.0,0.43082958,0.0,0.22821186,0.32703972,0.0,0.31713647,0.18721968,0.0045218915,0.5861708,0.0,0.0,0.4891952,0.2961618,0.16195859,0.13408042,0.13258488,0.035108745,0.0,0.040539548,0.0,0.380206,0.19265422,0.0,0.4345581,0.45343578,0.5596221,0.22393917,0.17504317,0.21754536,0.2210313,0.0,0.18422708,0.0,0.27911562,0.3401883,0.0,0.0,0.2184975,0.0822406,0.09683861,0.3272311,0.029446423,0.0,0.10304941,-0.12770486,0.122565076,-0.23573923
-0.5063733,0.54651475,0.8224263,1.0056124,-0.05497862,0.60422456,-1.1130569,0.0,0.0,0.33119786,0.6020291,0.14116752,0.2353906,0.24420837,0.6107828,0.3194983,0.0,0.1924365,0.0,0.0,0.5740404,0.0,0.3571254,0.064050175,0.35718787,0.0,0.47565734,1.4508138,0.0,0.4423663,0.0,0.0,0.0,0.0,0.20401832,0.2937454,0.5988089,0.0,0.6437099,0.2477898,0.0,0.448311,0.49055648,0.15368678,0.12014581,0.07192035,0.4181617,0.47124755,0.27465302,0.0,0.40504852,0.42609283,0.43848118,0.67962563,0.35714465,0.0,0.33843273,0.0,0.28842944,0.004272122,0.31519914,0.25949013,0.0,0.0,0.072647415,0.0,0.0,0.70593107,0.38991237,0.0,0.0,0.1954479,-0.11890489,-0.055370837
-0.45588514,0.106113695,1.3208585,-0.55786026,-0.6554352,-0.5354373,0.555106,0.12510197,0.0,0.0,1.0571277,0.0,0.0,0.010550715,0.0611045,0.43211585,0.35007358,0.0,0.027532712,0.09726492,0.0,0.11426726,0.0,0.0,0.27236494,0.0,0.0,0.509169,0.3743595,0.0,0.0,0.0,0.0,0.0,0.0,0.41448873,0.5157279,0.4499639,0.66627705,0.4091857,0.4309077,0.03249918,0.48657805,0.1455635,0.0,0.37523997,0.6815654,0.012966111,0.51679903,0.0,0.0,0.11944899,0.7460291,0.57980907,0.37494826,0.1419293,0.14400439,0.0,0.10146972,0.0,0.07314337,0.08313783,0.0,0.009390034,0.084261104,0.0,0.021710705,0.47119492,0.121611625,0.29141974,0.0,0.06690644,-0.79151446,0.1397727
-0.7291032,-0.09927358,0.6267897,0.48094308,0.68827224,0.64942265,-1.0674789,0.0,0.0,0.2519169,0.6650316,0.5695033,0.029939733,0.089080386,0.59816647,0.1404058,0.0,0.05455278,0.0,0.0,0.57234776,0.0,0.3300106,0.08049225,0.4665503,0.0,0.2008701,1.4739364,0.0,0.96803606,0.0,0.47401989,0.0,0.0,0.04015433,0.08194619,0.43314284,0.0,0.5253436,0.3939307,0.0,0.62175477,0.3088928,0.28232077,0.035431102,0.22627676,0.36639613,0.31911677,0.33332357,0.0,0.49652866,0.24868572,0.303933,0.68193173,0.3820231,0.0,0.28239262,0.0,0.45552927,0.22205146,0.27767503,0.54038554,0.0,0.0074284747,0.046594158,0.0,0.0,0.7800007,0.3525715,0.0,0.0,0.4367645,0.033247005,0.16032043
-0.6535242,-0.41583535,-1.7407709,-1.355949,-0.79580176,-0.089005835,0.63416165,0.0,0.75664943,0.0,0.0,1.1270666,0.27120546,0.0,0.0,0.0,0.0,0.27228594,0.2686892,0.0,0.0,0.6270287,0.0,0.3378152,0.0,0.916263,0.0,0.0,0.1458047,0.25807634,0.3664975,0.334997,0.0,0.6861584,0.0,0.0,0.0,0.6729647,0.2871552,0.21803254,0.0,0.11617474,0.0,0.34850496,0.0,0.25876197,0.0,0.42855293,0.29961747,0.011153951,0.5046397,0.18331413,0.36573702,0.28785688,0.08871553,0.19634262,0.25221506,0.007018015,0.39322138,0.1198594,0.0,0.667604,0.0,0.14378889,0.41880044,0.041867025,0.7998183,0.42505705,0.0,0.0,0.16159558,0.21522082,0.43480805,0.16164601
-0.7242144,-0.50851107,0.35998586,1.6834584,-0.46687168,-0.9202762,2.1688156,0.0,1.009416,0.0,0.19304885,0.0,0.0,0.46590048,0.18692815,1.450307,0.62960297,0.0,1.7462908,0.22452927,0.0,0.6058044,0.0,0.0,0.0,0.0,0.010027289,0.12656462,0.5163684,0.0,0.0,0.0,0.7827996,0.0,0.18680394,0.35726124,0.0,0.0,0.62657464,0.0,0.68804026,0.0,0.4125166,0.0,0.0,0.21842739,0.6446279,0.03918664,0.6483693,0.0,0.70715624,0.8252971,1.2199736,0.5843229,0.030289989,0.0,0.9197103,0.0,0.0,0.0,1.0869434,0.55254024,0.0,0.4600229,0.0,0.35732475,0.19913204,0.36776826,0.0,0.0,0.88051903,0.17780055,-0.415782,-1.137117
