input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,output_0,output_1,output_2
-0.9890248007868193,0.22688009938365483,-0.34897356752565634,-0.46545001733727254,0.7740233499949666,-0.2036459005720429,0.9298520152397637,-1.129403096483181,0.5939933595853154,-1.060684896262581,2.1212736850311495,-0.4180258052939078,-0.0869933588385291,0.31934380099442444
-0.40459245791822074,-1.5002736187687749,-0.9457169657683732,0.5952077249182789,0.554879873293539,0.5155135352867598,-0.7183691544266559,-2.4850492084613767,1.276328919942324,0.840702071552394,-0.7639633675008629,0.3165983228416739,-0.7469348883248585,0.23113244956184337
-0.4208790066017864,1.315451359978754,2.396389452592851,-0.07443125612194376,-1.6917808219740265,0.727064029199733,1.4793879520576125,1.2354039940583794,-1.0574867801805403,-1.288507849291417,0.13025318308385897,-0.3157504016858141,0.3518773142892782,0.6838658748963227
1.332046323329122,0.626587700477463,0.2582832089646092,0.5096473089211225,-0.5949989861809771,-0.3663151250834679,-0.6928649232402603,0.44782597851473604,0.805560588880611,0.09311233914312697,-0.6284995646434658,0.4828319109563365,-0.5516918593479909,-0.4083760889622327
0.2350122397342105,-1.5260228565255458,-1.707492346980014,0.5436491793522356,0.017696549096953305,-0.3289647670639213,0.655498357656886,-0.9945457854917226,1.678544034642384,-0.5490699305127364,0.07591477795504047,-0.06740272291805996,-0.8276372189382715,-0.03101205260711281
-0.0354914481535974,-1.0068242067444708,0.8786477410422809,0.10605294888632,-0.8402779957862306,0.41179194633523003,0.14824364000186305,-1.3200115306247011,0.8531783512903539,-1.0489452136259492,0.9601403562974485,-0.06486706426151759,-0.362580040813769,0.5004953028086334
0.1304025254981865,0.9298361770574745,-2.318198604264135,0.9131083529212318,0.03396246406497967,2.052486722681837,-1.166922339074215,1.8839426732997315,-0.6913273428527281,-0.9594192969718502,0.7466221272380463,0.128225967769435,-0.3760200711893268,0.9996675798446224
0.49921861916070437,1.1307083579607948,0.19689822246242,-0.14448508993804154,-1.0497707908063598,-1.4630874964783247,-0.8512163836985038,0.6017661223175753,0.055582489207798944,-0.5802131225390602,0.5834289473760601,0.3283599590056355,0.041149075443372395,-0.5516700197490791
-2.60076993351008,-1.6055796421385256,0.7564570455563386,-2.9321524807340507,0.6799188731219425,0.13024967378183927,1.6360848710320819,0.48719505114955713,-0.8104645787945856,1.0787103516879033,0.47024940301215795,-0.9985177957195378,1.4479510452816569,0.20185864002256343
0.4919129782020128,0.9909770169602845,-1.6249069824138818,1.193330338080689,-0.10888969626113856,0.8788617711486301,1.3855819439923303,1.3465098616566782,-0.5507645128900112,-0.0995029384343161,-0.28686604428885965,-0.23374787256604213,-0.19060458475611294,0.39007656191785234
1.5297127812520241,0.16579347331795108,1.3151689764159615,1.4890226870781704,-2.3225831800719043,0.12202721705612044,-2.349385469330241,-1.1474293099974098,-0.9206864971441342,-1.5699476386336166,2.731830740136977,0.6718880832588113,-0.583787570998999,0.4401772621442422
0.11390109129386378,2.109416302609815,0.3850070044382384,-0.057904211794251446,-1.1910588341274992,1.4195103512751706,0.9389110067429516,-0.4187822524871996,1.5515769367941405,-0.15463547193635455,-0.7140459671885628,-0.20492439325068273,-0.4991554108880077,0.5539410195062993
-1.6896743270349182,0.4687957151849568,0.7537919569297928,0.4839606383760294,1.0618155110955658,-2.7840505286986645,1.3904244350304804,-0.700665358091311,0.9440819817280436,-0.0932424909315938,-1.0277950996002931,-0.8280485625297174,-0.5713769415813759,-1.4746324209732606
1.4310646840638703,1.9662778546741313,-1.0160458786823134,-1.5038157657277442,-0.0048895396152846896,0.5439453923558076,0.027335185795472047,1.0242474718654306,0.09792210405080613,0.2366184783561501,-0.016054773795618697,0.22336403665302412,0.6328291134041419,0.3286330193170822
0.44260618546976493,-2.474657630848652,-0.28333602836237154,-0.04114580554628995,0.3808373924079067,1.871990739775261,0.3664308589636894,-2.226043470075315,3.4927578937840504,0.7443911210099735,-0.6340872817903273,0.1271960596464204,-0.916914504470769,1.2187372411954713
0.4563909595775824,0.11104996094661015,-1.3762899145388452,-0.010511478576777967,-0.27619254175157615,-0.9873317255014313,-0.8863563242558256,1.7047410383447863,-0.5447155194178169,0.672096207608338,1.5464328963545466,0.30280662831416294,0.21224913525450953,-0.12608470905513078
0.5326917013037354,0.2613408109153594,-1.363080466031463,0.8955725120546458,1.215255379952393,-0.1336553554084288,0.7461066337893452,1.0208027914304745,-0.8613931098303099,-2.103340522120694,-0.5883475453327079,-0.06726690404980724,0.09925950528570274,-0.24963038354350048
-0.39296018801484994,1.2892900356952264,0.04192430617221319,-0.7297940328835371,-0.23917337244103307,-0.8892789775904085,-0.14836729139800026,-0.3972512389450994,0.5139748315624982,-0.3939446136366809,0.25652296946655967,-0.05367600407026774,0.0897811685092095,-0.4936415526364954
1.1338896643932126,-1.2237244504441516,0.6844420792647417,0.9946215541982926,0.12274401249450737,1.3516623540497312,-0.559545158475096,0.19434628682915028,0.7264427104319574,0.6617759679801473,-0.9047891555756332,0.39696230954896966,-0.6812342655326843,0.3967413023473397
-0.4586620604548463,-0.27681800928084355,0.1823612611136077,-0.23642231358737079,-1.6221606003898545,0.7057108158513357,1.4626659189367286,2.1690266689906794,-0.792385626570141,-0.2837849555152229,0.4548278027064733,-0.5206388523538072,0.47859834415525754,0.6486887113973128
0.45017113895415317,-0.44502162048572547,1.91488900929201,-1.4692370249809306,0.3685085161865675,0.3299362035855161,-0.364166584194443,1.1138432542865315,-1.1921913993554598,0.2216698922830739,1.208019886562246,0.2196091029862171,1.0105089523848654,0.7153287624596054
-0.18419559584368206,1.6425170815324408,0.1189291350040487,-2.42508663538462,0.39337246728514047,-0.5326590697881562,-0.6813348777656654,0.08068237396487069,1.158486245834572,2.7678389809702737,0.9672145330829894,-0.024048077744073852,0.2477402259826613,-0.13367638937887222
-0.9496978082527661,-0.40980482388019496,1.5647901293349227,-1.3561438615235422,0.7872008105990869,-1.5557635890491905,1.482421778867065,-1.264287480302348,-1.47724266914089,-0.364585593925512,-0.05698706012182573,-0.908171006337582,1.0598215921928211,-1.068684362880128
-1.536905859302369,1.2505019188674271,0.6954231943616963,0.0978606155448154,0.09571039948573312,1.2027615460726842,2.3304699271604625,1.1319526888217475,-1.2941547575629913,-0.7942735069008157,0.6093432174017606,-0.9442873873006795,0.5728653635551999,0.8961694274962977
-1.7011682992943682,1.403461347849975,-0.508487804499374,2.5140489526478156,-1.4044840497916877,-0.4739967499057536,-0.01880960366301679,1.7405076590972552,-1.038733576432084,-2.8130600442723512,0.027656928071390488,-0.5070088805668701,-0.4358668818781278,-0.431878501538505
