sem_0,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
1.1513483783381362,0.7439799014427044,1.7928162648852612,-0.622029227849659,-1.3516917360275207,-3.120211586082081,-1.7445345430498682,1.2993540902808585,4.103824290126516
0.06948818073595862,-1.4500608137771551,1.6170365280302346,0.8519636713299423,0.1395428291036535,0.8030692530292826,0.4689913076984231,-0.22300847033901872,1.0081995504134447
0.03138887434403108,0.8537524579478062,0.7025513384669506,-2.0376259771783336,0.08471232446861829,-2.981535191796235,-1.8143809855815682,1.6913238420520378,2.305938678662579
-0.10112265501255861,1.0304029032164939,-0.47525179509935556,-3.179307038008314,0.7237173994964077,-5.383659631164367,-3.7294815310425684,2.4042781406060256,0.37682258451236883
1.1440866396104328,0.22552204405535167,0.8931744906476978,1.5459811172654128,-2.549435555143176,2.011221005151898,1.7116579351886092,0.575045353163946,1.9412362795650207
0.055825469572191616,-1.568275970529642,-1.356457296376573,2.419842142444868,-0.6100218634117116,4.3248374809006,3.416442784685344,-1.1412148719076969,-4.177328002237722
0.7668165607660772,1.227834738793343,2.075784192845668,-0.9499148221212401,-0.7879804403489319,-2.2583610937480523,-0.9538702831858046,1.3844192386334422,5.533335079643245
0.04756073505995198,-1.3900283720171542,1.1643465726234783,1.1602480619711746,0.0023055622649972296,0.5773123425618509,0.3538676163832071,-0.41831645768635806,0.19394263289588637
0.048895459108592165,0.9043913537062971,0.1472364593249162,-0.298681607577957,1.0612295468903472,-0.5802045269670523,-0.09374748793645203,-0.3881008572023684,1.8232694206705804
-0.34177569282469084,-0.2927159576326899,-0.33567368424965305,0.6142874262751506,2.1126353725035214,2.261130030080037,1.7012021504778296,-2.069415596483629,-0.9735654776170957
0.2218576619886768,0.049686107720729934,0.4626566612097297,-0.7724967207075084,1.5876226514436538,-2.6360608522440216,-1.8866394376833788,-0.3249385071491654,0.6628995421007847
-1.2311943817435809,0.2819731555872697,-1.1360606387325125,-1.4070355200779967,2.259334765486453,-0.41180298106023505,0.08125438021535766,0.07731538767536977,-1.8292664064852913
-0.047736051031988316,-1.2886005424180775,-0.6041550574434614,-0.41817649038052473,-0.4175340258009064,1.3199349799173992,0.8240481101029083,1.6755567454870286,-3.168569297067966
-0.4554161839244378,0.4613599464593269,-0.5075656675067961,0.6338960974676294,0.6545087308408317,1.5528335876452473,1.1443671853726387,-1.399648743716675,-0.3082811408704761
-0.5625513109462321,0.40941352248097923,0.8409013263754572,-0.6709120255784305,0.08828638624576426,0.7344794663016035,0.43766221907090286,0.22368723828875892,1.9833250746403308
1.1330505827661463,-0.1503473660869072,-1.1677189531046195,1.5724415553914532,-0.8152755186373342,0.8134484181454095,0.6056320497627484,-1.0460064762943082,-2.429028249720284
0.23181017171899782,-1.9198332001751635,1.4133397726292136,2.4775821060248906,-1.4963483934647435,2.9193585958331725,1.9964080440959855,-0.2322883662463452,0.018366793653340097
-0.9709569775749006,-0.6142153686022425,-0.4462597100690766,1.520395723803567,0.2050396861532457,4.916035091868173,3.461705710961425,-1.4358762444387583,-1.504621076158134
0.6356532912896565,-0.19649371227363926,1.0098919102863348,-1.1115714893474324,-1.3618481783731202,-3.112126665688843,-2.179561227596939,2.352366110461446,1.4693134848646543
